Income,Employer,NumberCars,NetWorth,AddressLine1,AgencyID,AddressLine2,PostalCode,MaritalStatus,Age,NumberChildren,FirstName,LastName,State,OwnOrRentFlag,MiddleInitial,City,Gender,Phone,CreditRating,NumberCreditCards,Country
185298.0,Realogy,5.0,875273.0,10959 throckmorton east,Car1336,,V6b 1p6,U,19.0,4.0,Goldia,Cardozo,OK,R,,Las Cruces,f,1-118-904-8413,840.0,4.0,United States of America
228379.0,Sprint Nextel,4.0,1800722.0,23949 SCOTCH PARK,bry1337,,V6L 1S2,M,72.0,5.0,jacklin,brydges,WA,R,,West Valley,m,1-622-678-7594,469.0,6.0,Canada
496565.0,Sauer-Danfoss,1.0,2317949.0,15263 ridge creek avenue,Ahm1338,,V6q 1s7,M,38.0,2.0,shela,Ahmad,NC,U,,Fort Wayne,,1-706-053-4885,746.0,8.0,United States of America
64482.0,Key Energy Services,3.0,3889367.0,10585 jensen park,Spe1339,,h5l 1q1,W,36.0,0.0,Shane,Spearman,WA,O,P,Winston-Salem,,1-745-265-2000,521.0,8.0,United States of America
475046.0,Nalco Holding,1.0,63801.0,1968 lemming lower,God1340,,77187,D,5.0,3.0,LOLLY,Godsoe,HI,O,P,Sterling Heights,,1-855-485-3690,843.0,3.0,United States of America
30917.0,Delphi,4.0,2356169.0,18947 fresco lane,pla1341,,27710,U,59.0,,franklyn,plastina,TN,U,,Washington,M,1-487-695-6602,846.0,3.0,United States of America
65213.0,Boise Cascade Holdings,1.0,1407956.0,4095 alonzo boulevard,Bar1342,,79952,M,29.0,4.0,YUEN,Barry,IL,O,X,Aurora,,1-716-856-1583,426.0,4.0,United States of America
415653.0,AMR,5.0,2229772.0,21669 yesler north,rum1343,,68129,M,,2.0,open,rumley,MT,O,B,Memphis,,1-729-421-9684,833.0,9.0,United States of America
347883.0,Best Buy,2.0,3729163.0,7740 royalton road,cud1344,,94210,M,45.0,1.0,Wally,cuddy,AR,R,L,Stockton,,1-463-913-7573,306.0,3.0,Canada
162007.0,Bank of America Corp.,0.0,803737.0,24309 westpark avenue,Dem1345,,H2e 1u9,M,38.0,4.0,marj,Demone,AK,O,,New York,f,1-110-070-7433,567.0,10.0,United States of America
427217.0,Schering-Plough,4.0,2638958.0,21477 JUNIPER CRESCENT,KON1346,,94443,S,57.0,,Louise,KONOMIS,MA,O,,Mesquite,,1-404-032-5960,429.0,4.0,United States of America
168549.0,Dole Food,0.0,2192090.0,20858 university drive,MEL1347,,99207,M,73.0,1.0,Jeff,MELTON,Alberta,O,,Las Cruces,,1-108-439-5363,826.0,6.0,United States of America
5312.0,Robert Half International,3.0,980763.0,23070 waldemar road,KER1348,,M8b 1v6,S,76.0,,Melissa,KERR,NC,R,M,Inglewood,f,1-353-200-3958,433.0,1.0,Canada
105104.0,Solo Cup,5.0,3242031.0,15162 morton upper,Lud1349,,V6o 1v3,,19.0,2.0,LYNNETT,Ludwick,AZ,O,U,Charlotte,m,1-473-053-5437,459.0,,United States of America
408724.0,Kroger,0.0,3150691.0,10253 oak grove avenue,Rus1350,,70810,U,49.0,5.0,NAKINA,Russett,HI,O,,Thousand Oaks,,1-632-240-0043,610.0,10.0,United States of America
427367.0,NBTY,0.0,673563.0,24200 north crescent,RAN1351,,M7M 1C2,S,59.0,1.0,painterson,RANGEL,TX,R,C,Fayetteville,F,1-930-346-6944,367.0,10.0,Canada
76414.0,U.S. Bancorp,,3813942.0,17812 mesa upper,Nag1352,,38195,M,,4.0,Melony,Nagy,VA,O,,Hartford,F,1-435-651-2948,303.0,2.0,Canada
494319.0,Boise,0.0,3044826.0,13500 GRIFFIN LOWER,ben1353,,98152,U,26.0,,carissa,benedek,AZ,O,V,Hialeah,,,695.0,2.0,United States of America
222777.0,Bio-Rad Laboratories,2.0,1951847.0,1698 COURTLAND EAST,Cra1354,,M5A 1Z6,M,33.0,4.0,Wing-man,Crabe,MA,O,S,Charleston,f,1-322-554-5586,556.0,5.0,United States of America
346206.0,Rohm & Haas,3.0,436290.0,19097 foxfire north,Jun1355,,h2d 1u3,S,96.0,,Phebe,Juni,AR,O,O,Huntington,,,396.0,5.0,United States of America
,Children's Place Retail Stores,4.0,553636.0,24674 WINDCHIME COURT,LOV1356,,20053,S,85.0,2.0,RHIANON,LOVETT,British Columbia,O,U,Dover,,,635.0,3.0,United States of America
141121.0,First American Corp.,0.0,575452.0,19168 cleburne drive,COL1357,,06524,U,32.0,1.0,ireland,COLANTONIO,AR,R,,Charlottetown,f,1-591-301-0571,,5.0,United States of America
,Enterprise GP Holdings,1.0,3806825.0,293 conier avenue,Dav1358,,v6p 1w5,M,76.0,0.0,kayle,Davis,New Brunswick,U,,St. Louis,f,1-214-510-9743,840.0,0.0,United States of America
389185.0,Apache,1.0,2216247.0,1063 dunbar lower,per1359,Apt. 109,85265,U,3.0,2.0,josanne,personna,MD,U,E,Boston,f,1-190-665-6416,531.0,5.0,United States of America
159885.0,United Natural Foods,3.0,1694250.0,5398 collier crescent,nau1360,,78727,M,64.0,3.0,YUNG,naugle,Ontario,O,,Santa Clara,M,1-793-543-7082,707.0,1.0,Canada
390567.0,SunTrust Banks,3.0,628762.0,18171 CROSSUS BOULEVARD,MIL1361,,10013,,24.0,2.0,Alecia,MILLARD,NY,U,O,Garland,,1-760-939-3847,532.0,6.0,United States of America
452925.0,Hertz Global Holdings,4.0,,12530 clower crescent,med1362,,91154,U,94.0,3.0,berny,medioni,GA,O,,Raleigh,f,1-776-712-0194,418.0,3.0,Canada
61077.0,Lexmark International,3.0,2427341.0,12470 WOODTIMBER SOUTH,NAL1363,,55419,M,4.0,2.0,Louise,NALLENGARA,Saskatchewan,O,,Tacoma,,1-758-505-7440,,1.0,Canada
238619.0,Sealed Air,2.0,1660523.0,11194 brook meadow court,COL1364,,E7o 1k5,W,69.0,0.0,Marget,COLOADS,CT,O,,San Buenaventura,,1-571-177-6873,766.0,4.0,Canada
53018.0,Oneok,,1659566.0,2453 baker way,ott1365,APT. 57,33310,D,16.0,2.0,KITT,ottawa,KY,U,H,Bakersfield,,1-125-481-4991,701.0,3.0,United States of America
,Consol Energy,5.0,2509452.0,5263 wayne drive,mch1366,,90153,M,0.0,4.0,Ariella,mcharg,IA,O,,Topeka,m,1-563-310-3701,753.0,5.0,United States of America
282154.0,Domtar,1.0,154720.0,7938 lynnfield crescent,las1367,Suite 328,38173,S,95.0,2.0,dorene,lashmit,Alberta,O,U,Sydney,,1-986-914-1444,634.0,7.0,United States of America
294569.0,Assurant,0.0,,10416 SLANEY COURT,Gil1368,,h2a 1v8,M,,4.0,josie,Gillette,TX,U,Z,Miami,,1-871-341-9058,597.0,1.0,United States of America
450732.0,Walgreen,0.0,813623.0,23787 hosta park,hob1369,,29419,,2.0,4.0,ENRIKA,hobbs,NE,O,A,Stamford,,1-151-327-5088,780.0,8.0,United States of America
418314.0,Republic Services,2.0,919479.0,232 lyle park,Len1370,,43219,M,37.0,2.0,Maddy,Lenz,SD,O,,Springfield,m,1-669-076-1468,636.0,7.0,United States of America
144923.0,Health Net,0.0,409447.0,2476 CONCHO DRIVE,toh1371,,90776,D,68.0,4.0,JOICE,tohama,Quebec,,V,Baton Rouge,F,1-625-594-7679,528.0,8.0,United States of America
220757.0,SLM,0.0,2559343.0,18479 travis north,Prz1372,,63165,M,32.0,2.0,ABDALLAH,Przybycien,WA,R,W,Montgomery,F,,728.0,4.0,United States of America
480795.0,E*Trade Financial,2.0,1511125.0,13892 jennings road,Sho1373,,19235,M,16.0,3.0,Tisha,Shoemaker,WI,O,I,St. Petersburg,,,684.0,1.0,United States of America
,Northern Trust Corp.,1.0,49538.0,22480 lenwood street,Smo1374,,72213,S,2.0,1.0,rosie,Smoot,ME,O,,Jackson,M,1-922-083-0358,545.0,5.0,United States of America
15247.0,Centex,5.0,393218.0,1191 highland park lane,BAD1375,,M9f 1s4,U,9.0,1.0,Howard,BADGER,SD,U,,San Buenaventura,,1-517-839-8397,775.0,6.0,United States of America
404998.0,Vishay Intertechnology,3.0,1803483.0,18354 dodd court,Mon1376,,92050,S,88.0,0.0,JOY,Montgomery,SD,,T,Inglewood,M,,545.0,3.0,United States of America
251437.0,,0.0,2198139.0,2777 durand crescent,Gos1377,,23465,U,13.0,2.0,Ashil,Goss,British Columbia,R,,Hamilton,m,,687.0,9.0,United States of America
455100.0,Scana,0.0,2949084.0,23485 sinclair upper,PAG1378,,v5b 1n5,M,43.0,4.0,Hennrietta,PAGI,MO,O,,Atlanta,,1-787-234-7410,,5.0,United States of America
242398.0,Procter & Gamble,4.0,3498191.0,2755 rodeo court,Leh1379,,60748,M,62.0,4.0,Collie,Lehtinen,AK,U,,Erie,m,1-916-277-4251,440.0,10.0,United States of America
350069.0,Molina Healthcare,3.0,2782578.0,3542 blount boulevard,Wai1380,,64134,M,29.0,3.0,Alison,Wai,ID,R,,Augusta,F,1-850-887-5740,682.0,3.0,United States of America
203702.0,Apollo Group,3.0,2885533.0,2055 EVANS EAST,Wol1381,,81003,U,93.0,0.0,Enzo,Wolter,IN,O,J,Bellevue,,1-394-234-6526,735.0,0.0,United States of America
57109.0,Hawaiian Electric Industries,3.0,2512324.0,348 fennel way,LON1382,,36102,D,33.0,0.0,Gussie,LONERGAN,NE,O,,Chicago,m,1-102-557-8590,412.0,5.0,United States of America
322979.0,Erie Insurance Group,5.0,1479245.0,22326 COLONIAL LOWER,Fur1383,Suite 14,76003,M,30.0,4.0,Marylou,Furgerson,WV,O,,Oxnard,,1-571-230-4321,572.0,10.0,United States of America
328551.0,Pentair,2.0,298187.0,14566 wisteria road,The1384,,19240,M,7.0,3.0,Fotini,Theriault,WY,R,,Montreal,,1-970-909-0899,809.0,1.0,Canada
499460.0,Schnitzer Steel Industries,0.0,3586500.0,13075 vinson road,wat1385,,93808,W,100.0,3.0,Arabelle,watford,Alberta,U,,Chula Vista,M,1-401-624-1316,808.0,,Canada
131356.0,Wendy's/Arby's Group,2.0,3992559.0,2034 bissonnet rue,Haw1386,,V6l 1r5,M,81.0,2.0,Roby,Hawkins,RI,O,,Columbia,,1-128-585-2395,841.0,7.0,United States of America
104663.0,Harsco,2.0,1362382.0,5917 addax avenue,Liv1387,,80111,W,31.0,0.0,Shakoor,Livingstone,MO,O,,Madison,m,1-888-335-2854,664.0,8.0,United States of America
92864.0,Paccar,4.0,,20758 mason crescent,PAT1388,,10053,M,87.0,4.0,Kataryna,PATON,NE,O,B,Irvine,,1-608-160-6229,479.0,7.0,United States of America
398775.0,Burger King Holdings,0.0,3733098.0,2103 campbell boulevard,Tab1389,,77038,S,87.0,1.0,Leesa,Tabler,British Columbia,O,,Lansing,,1-464-010-3535,608.0,10.0,United States of America
257173.0,Volt Information Sciences,5.0,1542024.0,9792 cedar springs lane,Mul1390,,53218,S,98.0,4.0,Annecorinne,Mullarney,MA,R,,Cedar Rapids,m,1-137-988-6038,364.0,8.0,United States of America
84127.0,Beckman Coulter,1.0,1162138.0,7837 howell court,Laa1391,,h5j 1q8,U,99.0,3.0,Walley,Laale,MD,O,,Bellevue,,1-766-743-9309,815.0,9.0,United States of America
124538.0,Collective Brands,0.0,,7357 crosby drive,Rho1392,,T6D 1E3,U,59.0,5.0,kassi,Rhodenizer,IA,U,D,Oshawa,,1-840-490-0326,459.0,5.0,United States of America
95175.0,Scholastic,1.0,3685624.0,19419 sycamore south,RAN1393,,33716,W,93.0,0.0,ELISSA,RANJAN,OK,R,,West Valley,,1-471-037-3582,416.0,4.0,United States of America
19441.0,IMS Health,4.0,3582803.0,21813 purdue upper,Van1394,,90087,M,39.0,,chak-hong,Van hoy,KS,O,G,Whitehorse,,1-277-006-2235,509.0,1.0,United States of America
382719.0,HealthSouth,3.0,3737128.0,19453 wisteria east,Slo1395,,81002,M,24.0,3.0,Gerhardine,Slobodrian,AZ,R,,Macon,,1-088-270-7799,379.0,10.0,United States of America
484039.0,AES,2.0,2603020.0,2415 EDGSON DRIVE,Kra1396,,99566,M,89.0,0.0,gerrilee,Krawchuk,WA,U,O,Plano,m,1-950-683-4334,391.0,0.0,United States of America
,Watson Wyatt Worldwide,4.0,2661754.0,4941 beardsley north,Lea1397,,v6z 1s7,D,45.0,2.0,Coila,Leaver,IL,O,,Edmonton,M,1-771-522-4842,342.0,10.0,United States of America
129768.0,NV Energy,4.0,656351.0,5653 WORTH DRIVE,Rez1398,apt. 816,79940,W,42.0,2.0,Kissiah,Reznechek,New Brunswick,O,R,San Francisco,,1-391-517-2753,426.0,0.0,United States of America
407775.0,Liberty Media,1.0,425861.0,10887 PIKE EAST,Mul1399,,t5d 1p9,S,11.0,0.0,DARLA,Mulroney,CT,R,,Berkeley,m,,647.0,2.0,Canada
265421.0,Mueller Water Products,1.0,2868510.0,24246 carlisle drive,Mic1400,,m6s 1h2,U,52.0,3.0,melonie,Micucci,DC,U,U,Naperville,,1-238-931-9395,800.0,4.0,United States of America
64519.0,Valmont Industries,1.0,3361065.0,4107 pasadena upper,adk1401,Apt. 410,90011,M,,0.0,BERNARDINE,adkinson,NV,O,,Escondido,m,1-077-161-6331,801.0,6.0,United States of America
162727.0,Liberty Global,1.0,2645298.0,1692 FAIRDALE WEST,arb1402,,22334,S,97.0,0.0,THANH-HOA,arbuckle,NM,O,I,Chandler,,1-633-800-2565,480.0,7.0,Canada
390008.0,Molex,4.0,13946.0,21072 winsome avenue,loy1403,,V6m 1v9,W,37.0,0.0,OTHILIA,loyer,New Brunswick,,,Montpelier,,1-909-984-3943,505.0,5.0,United States of America
393946.0,National Fuel Gas,2.0,1170286.0,16825 bittercreek way,Ber1404,,01612,S,91.0,2.0,sati,Berna,Manitoba,O,,Wichita,,1-676-509-7388,756.0,8.0,Canada
434837.0,Dover,0.0,2699550.0,17508 WELLER WEST,mor1405,,M1G 1R6,U,46.0,1.0,DELBERT,moritz,Nova Scotia,O,W,Fairbanks,,1-554-380-2052,525.0,6.0,United States of America
128809.0,DirecTV Group,5.0,1459577.0,7331 courtland park,QUE1406,,35820,U,23.0,4.0,clarette,QUEK,MT,O,,London,,1-192-024-5241,432.0,1.0,United States of America
70724.0,St. Jude Medical,0.0,1323264.0,15246 dunn park,Goo1407,,h2c 1y3,M,65.0,3.0,kelcey,Goos,GA,O,,Mesquite,C,1-897-403-0830,304.0,10.0,Canada
80660.0,Williams-Sonoma,1.0,2270741.0,1322 OASIS DRIVE,Kir1408,,60815,M,40.0,3.0,lexis,Kirouac,Manitoba,O,,Greensboro,,1-741-451-3570,402.0,2.0,Canada
20363.0,Brightpoint,2.0,1362251.0,16512 rio grande east,ber1409,,38194,U,4.0,3.0,Jeanne,bergeson,Alberta,O,,Yonkers,m,1-057-953-5828,459.0,,Canada
341461.0,Weis Markets,4.0,3863190.0,15932 whale upper,pol1410,,V6H 1U9,U,65.0,5.0,BAOMINH,poley,MI,O,D,Kitchener,f,1-074-337-8861,823.0,3.0,United States of America
397314.0,MSC Industrial Direct,,20910.0,19744 taylor crest street,MOU1411,,23463,U,29.0,4.0,Naresh,MOULTON,MI,U,T,Sunnyvale,,1-283-517-3233,738.0,0.0,Canada
448123.0,Ball,2.0,3505829.0,18791 richmond south,Sto1412,,X5E 1U1,U,14.0,0.0,Tana,Stowe,MS,O,,New Orleans,,1-855-285-1143,532.0,4.0,United States of America
97211.0,Catalyst Health Solutions,0.0,3127863.0,5835 BITTERCREEK NORTH,Rei1413,,43234,U,83.0,,Karrah,Reichow,WY,O,,Sacramento,M,1-212-091-2183,394.0,1.0,Canada
395539.0,AGL Resources,2.0,464964.0,12543 edgewood avenue,mej1414,apt. 25,80018,M,8.0,4.0,Kary,mejdal,Nova Scotia,O,W,Mobile,,,793.0,0.0,United States of America
428472.0,M&T Bank Corp.,5.0,,22802 alonzo avenue,zub1415,apt. 948,V6c 1t2,U,13.0,5.0,Sherman,zubricki,MS,O,C,Hayward,,1-530-017-1948,765.0,10.0,Canada
250024.0,Bemis,3.0,1265549.0,22186 viking street,Hai1416,,75209,W,,1.0,TRACEY,Haigh,CT,O,,Hilo,m,1-883-844-4809,574.0,4.0,United States of America
429284.0,Adobe Systems,1.0,3047478.0,1701 gold east,bri1417,,06110,M,43.0,2.0,jackson,brightwell,Quebec,O,,Sterling Heights,M,1-499-792-2473,380.0,1.0,United States of America
316311.0,LKQ,1.0,2737122.0,3690 PLUMB BOULEVARD,BAR1418,,X7i 1r1,M,36.0,5.0,Twila,BARHAM,MT,R,,Santa Clara,,1-915-118-9157,369.0,8.0,United States of America
449359.0,Newmont Mining,2.0,2940471.0,9907 upton south,atl1419,,19114,M,,4.0,BERNICE,atlantic,NM,O,,Madison,,1-047-607-6290,664.0,4.0,United States of America
284111.0,Key Energy Services,2.0,3846613.0,18830 smithdale street,kum1420,,95205,M,29.0,1.0,letisha,kumamoto,MO,R,N,Dayton,f,1-188-566-5521,768.0,9.0,United States of America
218682.0,BJ's Wholesale Club,2.0,1240712.0,679 windsor west,cra1421,,93332,M,72.0,4.0,Florette,crawhall,British Columbia,O,,Spokane,M,1-779-330-7735,604.0,1.0,Canada
,Viacom,0.0,2347150.0,7266 cherry upper,Jen1422,,19202,M,69.0,2.0,Jozef,Jenkins,NJ,R,A,Reno,,1-722-749-6972,,2.0,United States of America
466479.0,Huntsman,2.0,,7458 denton boulevard,ony1423,,v6q 1w7,S,31.0,3.0,RINA,onyshko,Ontario,R,,Newport News,,1-043-012-1235,801.0,7.0,United States of America
88824.0,Blockbuster,0.0,3959952.0,9907 upton south,and1424,,75026,W,0.0,1.0,GRATIANA,andrassy,NY,,,Dayton,F,1-321-952-3768,413.0,3.0,United States of America
84838.0,Oceaneering International,,1609930.0,5810 sinclair park,Sab1425,APT. 736,20056,W,43.0,3.0,Aniko,Sabol,SC,O,,Lowell,,1-593-015-3350,484.0,5.0,United States of America
180953.0,Freescale Semiconductor,5.0,3463678.0,24178 turtle creek street,HAS1426,,94391,M,3.0,1.0,Iseabal,HASHIMOTO,WY,R,,Bellevue,m,1-794-985-9390,389.0,1.0,United States of America
127651.0,Thrivent Financial,1.0,359148.0,3731 CAPITAL COURT,ber1427,,m5a 1y5,S,,2.0,KWAN,bergman,UT,O,,Portland,,1-872-826-6371,647.0,7.0,United States of America
461641.0,Protective Life,3.0,2118243.0,12610 presido road,mol1428,,V6c 1r8,U,33.0,2.0,devan,molnar,MT,O,,Ottawa,,1-722-050-8438,475.0,7.0,United States of America
,Pacific Life,,2092878.0,22632 country road,Nem1429,,45205,M,64.0,5.0,Sissy,Nemeth,Ontario,R,O,Ottawa,,1-567-610-8134,364.0,2.0,United States of America
59965.0,Constellation Brands,,403057.0,8989 SPICEBRUSH STREET,nor1430,,99559,M,92.0,4.0,Armando,norczen,CO,O,,Des Moines,,1-985-769-7168,340.0,2.0,United States of America
399662.0,American Express,0.0,2636894.0,6243 gaylord way,HUS1431,suite 122,95298,M,16.0,,Flore,HUSSEIN,MO,R,,Salinas,f,1-799-509-0373,699.0,8.0,United States of America
134088.0,Emerson Electric,2.0,1360004.0,4144 lake park lane,KAY1432,,23239,U,68.0,1.0,Timmy,KAYSER,AL,O,,Independence,f,1-983-800-5242,353.0,4.0,United States of America
25889.0,Avis Budget Group,1.0,2922377.0,11480 FENNEL SOUTH,Soi1433,,04103,W,47.0,5.0,CARLOTA,Soin,MT,U,U,Garland,,1-690-814-6452,351.0,4.0,United States of America
425827.0,Dun & Bradstreet,0.0,1144785.0,9023 TAMARIND RUE,Bun1434,,V6c 1t6,U,18.0,1.0,Christen,Bundschuh,WI,R,,Durham,F,1-332-461-0867,339.0,6.0,United States of America
158093.0,Owens & Minor,3.0,690738.0,13619 WITHERS UPPER,Kin1435,,v6s 1t1,U,49.0,3.0,mora,Kinahan,TX,O,,Kitchener,F,1-481-002-0139,832.0,8.0,Canada
190713.0,Broadridge Financial Solutions,2.0,791534.0,23822 marvin crescent,JED1436,,95192,U,,3.0,danika,JEDRYSIAK,DC,O,,Dayton,,1-667-614-7770,717.0,7.0,United States of America
305355.0,Tenneco,3.0,400038.0,17714 viking road,val1437,,02102,D,66.0,5.0,Sammy,valerien,AR,O,O,Augusta,,1-843-990-2613,607.0,0.0,United States of America
132251.0,Mirant,1.0,2804529.0,7751 DARLINGTON PARK,Wen1438,,V6g 1q6,M,17.0,3.0,SHUO,Wenham,ND,O,,Ann Arbor,,,722.0,,Canada
289203.0,Symantec,4.0,3705739.0,9863 BOLL BOULEVARD,ZIM1439,,36106,M,6.0,2.0,Anna-diane,ZIMMERMANN,AK,O,A,Scottsdale,,1-824-968-9079,560.0,3.0,Canada
425736.0,Land O'Lakes,1.0,1798130.0,13347 NORWALK ROAD,Yuh1440,,v6i 1r6,M,80.0,0.0,Thi,Yuhanna,OH,O,,Irvine,,1-322-081-3232,327.0,1.0,United States of America
70444.0,Illinois Tool Works,2.0,3502432.0,21245 weller way,Lat1441,,58501,W,96.0,2.0,lyndsey,Lathangue,Ontario,O,D,Wichita,F,1-819-895-0022,747.0,5.0,Canada
282725.0,Assurant,2.0,2074888.0,22986 norfolk lane,STO1442,,90164,,,0.0,Steven,STOKOSKI,British Columbia,,G,Biloxi,f,1-328-061-6071,712.0,1.0,Canada
206554.0,Brookdale Senior Living,2.0,1140159.0,7321 spring valley way,pea1443,,m2r 1d9,M,67.0,5.0,Karlon,peate,LA,O,,Durham,M,1-841-422-6394,410.0,9.0,United States of America
85624.0,Biomet,4.0,1007843.0,15883 BALTIC SOUTH,ham1444,,60819,S,73.0,1.0,Azam,hampson,ME,,,McAllen,m,1-422-387-8423,317.0,1.0,United States of America
298008.0,Eaton,,3454615.0,3681 holly knoll crescent,ESH1445,,14224,M,77.0,1.0,Tabatha,ESHELMAN,OR,O,,Whitehorse,M,1-645-136-4323,390.0,0.0,United States of America
426550.0,BlueLinx Holdings,1.0,1208329.0,2082 GEMINI COURT,KOS1446,,H2g 1y7,M,65.0,1.0,nic,KOSASIH,WI,O,,Stockton,,1-251-197-9978,698.0,,United States of America
188000.0,CVR Energy,3.0,2078508.0,4640 BEDFORD PARK,Hol1447,,35828,M,,3.0,Bruno,Holland,LA,O,,Jacksonville,F,1-549-706-8037,400.0,0.0,United States of America
146853.0,Nordstrom,1.0,765655.0,17442 TALLOWOOD UPPER,gor1448,,80076,W,94.0,1.0,Pet,gores,Manitoba,O,,Oshawa,F,1-287-390-0344,306.0,8.0,United States of America
488227.0,Cenveo,3.0,,14835 westover boulevard,dao1449,,V6h 1p6,S,42.0,5.0,Marianna,dao,AK,U,,Beaumont,,1-136-871-4853,748.0,3.0,Canada
135652.0,Aon,5.0,1197470.0,7527 whale drive,fri1450,,78297,U,96.0,5.0,ko,frie,NJ,O,,Raleigh,f,1-718-839-1233,382.0,7.0,United States of America
91230.0,Varian Medical Systems,0.0,180887.0,2792 pike court,wes1451,,85745,M,46.0,5.0,Corissa,westfall,UT,O,,Hollywood,,1-513-262-1083,353.0,1.0,Canada
155912.0,Noble Energy,1.0,1500237.0,509 alicia avenue,Rid1452,,52410,S,3.0,2.0,Kial,Ridgway,WI,O,,Pasadena,,1-168-196-3269,620.0,,United States of America
424742.0,XTO Energy,2.0,506636.0,18699 POTOMAC BOULEVARD,REC1453,,94526,M,38.0,0.0,Pojanart,RECEIVING,OH,O,G,Fullerton,,1-124-350-1278,579.0,3.0,United States of America
,Jones Lang LaSalle,2.0,382143.0,19611 mesa lane,Cor1454,,48267,U,25.0,3.0,Beau,Corlett,UT,O,,Chicago,,1-965-637-7884,487.0,10.0,United States of America
164284.0,Global Partners,4.0,200505.0,2856 courtland east,RUT1455,,22311,,1.0,3.0,Edmond,RUTHERFORD,IN,O,Y,Scottsdale,,1-037-404-2204,,6.0,Canada
270824.0,Smith International,2.0,145414.0,1585 fulton drive,her1456,,M5d 1x3,M,12.0,4.0,Merlin,hershberger,IL,R,O,Vancouver,M,1-902-506-5132,526.0,10.0,United States of America
2995.0,Hudson City Bancorp,2.0,789534.0,947 mcshann avenue,EAR1457,,H2f 1v8,W,83.0,2.0,nerita,EARNHARDT,MO,O,,Fairbanks,M,1-338-283-6126,587.0,4.0,United States of America
284237.0,Teradata,2.0,747028.0,14987 oak grove west,Hew1458,,76101,U,94.0,,wong,Hews,VA,,,Ottawa,f,1-500-865-6694,835.0,4.0,United States of America
10797.0,,5.0,2365399.0,16568 bellflower north,Sch1459,Apt. 746,44309,S,,0.0,Geetha,Schrang,AR,O,G,Baltimore,,1-561-743-3674,483.0,1.0,United States of America
67931.0,eBay,5.0,2593403.0,13352 beauregard lower,wai1460,,t5a 1z8,U,27.0,1.0,Virgil,waines,DE,O,,Erie,m,1-559-120-2354,495.0,4.0,Canada
428362.0,PNC Financial Services Group,0.0,1373375.0,13890 SNEAD PARK,kri1461,,H2b 1v3,M,31.0,3.0,CALYPSO,kriegler,VT,O,,San Antonio,M,1-975-153-0698,562.0,,United States of America
396053.0,,4.0,1126411.0,20156 southlake drive,Tow1462,,14615,U,78.0,4.0,Etty,Townley,NV,R,L,Vallejo,F,1-463-873-6723,654.0,6.0,United States of America
340866.0,Gilead Sciences,,2231842.0,12787 holly court,Cha1463,,94289,U,74.0,1.0,SANJOY,Chappell,ND,O,,Lansing,m,1-219-554-2664,699.0,0.0,United States of America
,Scholastic,2.0,1179864.0,17194 VALITA WEST,aok1464,,43236,S,24.0,4.0,BEA,aoki,WA,O,A,San Buenaventura,M,1-689-127-0750,627.0,6.0,United States of America
184776.0,Cintas,3.0,1887611.0,18716 greene drive,Ser1465,,T6a 1i3,M,42.0,2.0,Sharai,Seroka,IN,O,V,Toledo,F,1-314-585-7408,761.0,6.0,United States of America
351384.0,Amphenol,3.0,3818897.0,2560 WILLOWLAKE ROAD,Pro1466,,93384,U,43.0,5.0,WIESLAWA,Procca,OK,O,,Pembroke Pines,M,1-207-082-1499,364.0,8.0,Canada
465062.0,PC Connection,0.0,1557145.0,22645 rosedale lane,Lei1467,,99204,U,91.0,1.0,jolyn,Leitch,IL,O,,Corona,f,1-504-108-2295,425.0,5.0,United States of America
313615.0,Verizon Communications,,3743113.0,24943 jack road,kri1468,apt. 746,v6i 1s4,S,70.0,4.0,ADELAIDA,kristjanson,AZ,,,Providence,m,1-333-035-4890,569.0,10.0,Canada
385145.0,National Fuel Gas,2.0,267902.0,1194 burgoyne lower,Bab1469,,80933,M,36.0,4.0,Marjie,Baber,WY,O,F,Washington,m,1-623-256-9129,,10.0,United States of America
265547.0,Belk,0.0,1554714.0,22760 SAVANNAH BOULEVARD,DIP1470,,37914,M,95.0,4.0,Dick,DIPIERRO,MS,O,N,Palmdale,,1-682-574-9701,584.0,9.0,United States of America
210242.0,Calumet Specialty Products,4.0,1785849.0,17021 edwards crescent,pin1471,,38113,D,66.0,3.0,Zaven,pineau,WY,O,S,Casper,F,1-909-879-4150,738.0,9.0,United States of America
14168.0,Perot Systems,0.0,3000691.0,22201 westmere north,Hau1472,,M4L 1O4,M,16.0,2.0,Vinnie,Hautanen,CT,O,,Denver,,1-183-178-5917,432.0,5.0,United States of America
28104.0,H&R Block,1.0,3170300.0,14495 valita road,Bin1473,,90364,M,86.0,1.0,Wanda,Binnington,DC,O,,Atlanta,M,1-847-669-3845,,7.0,United States of America
59747.0,Martin Marietta Materials,5.0,1789875.0,19119 FOUR POINTS CRESCENT,Pir1474,,V6h 1t6,M,46.0,0.0,Prams,Pirkey,CA,O,,Atlanta,M,1-976-903-4058,758.0,8.0,Canada
89818.0,General Mills,5.0,2698625.0,590 cedar crescent,Gra1475,,79424,M,21.0,1.0,Cacilia,Gravitt,Quebec,O,,Simi Valley,F,1-499-860-2810,354.0,5.0,United States of America
189590.0,,4.0,3471479.0,6667 regal bluff road,ROZ1476,,92035,M,78.0,5.0,caralie,ROZUMNA,WY,O,N,Tucson,,1-166-910-8873,837.0,10.0,United States of America
