indirizzo_id,attivo,negozio_id,indirizzo,data_creazione,cliente_id,codice_postale,distretto,nome,telefono,email,città_id,indirizzo2,cognome
45,1,1,42 Brindisi Place,2006-02-14 22:04:36,41,16744,Yerevan,STEPHANIE,42384721397,STEPHANIE.MITCHELL@sakilacustomer.org,586,,MITCHELL
583,1,2,1489 Kakamigahara Lane,2006-02-14 22:04:37,577,98883,Taipei,CLIFTON,29341849811,CLIFTON.MALCOLM@sakilacustomer.org,526,,MALCOLM
201,1,2,817 Bradford Loop,2006-02-14 22:04:36,197,89459,Ji´angsu,SUE,264286442804,SUE.PETERS@sakilacustomer.org,109,,PETERS
243,1,2,47 Syktyvkar Lane,2006-02-14 22:04:36,239,22236,West Java,MINNIE,63937119031,MINNIE.ROMERO@sakilacustomer.org,118,,ROMERO
458,1,1,138 Caracas Boulevard,2006-02-14 22:04:37,453,16790,Zulia,CALVIN,974433019532,CALVIN.MARTEL@sakilacustomer.org,326,,MARTEL
258,1,1,752 Ondo Loop,2006-02-14 22:04:36,253,32474,Miyazaki,TERRY,134673576619,TERRY.CARLSON@sakilacustomer.org,338,,CARLSON
247,1,1,1483 Pathankot Street,2006-02-14 22:04:36,243,37288,Tucumn,LYDIA,686015532180,LYDIA.BURKE@sakilacustomer.org,454,,BURKE
225,1,1,1926 Gingoog Street,2006-02-14 22:04:36,221,22824,Sisilia,BESSIE,469738825391,BESSIE.MORRISON@sakilacustomer.org,511,,MORRISON
596,1,2,1759 Niznekamsk Avenue,2006-02-14 22:04:37,590,39414,al-Manama,SETH,864392582257,SETH.HANNON@sakilacustomer.org,14,,HANNON
217,1,1,1001 Miyakonojo Lane,2006-02-14 22:04:36,213,67924,Taizz,GINA,584316724815,GINA.WILLIAMSON@sakilacustomer.org,518,,WILLIAMSON
585,1,2,1208 Tama Loop,2006-02-14 22:04:37,579,73605,Ninawa,DARYL,954786054144,DARYL.LARUE@sakilacustomer.org,344,,LARUE
397,1,2,614 Pak Kret Street,2006-02-14 22:04:37,392,27796,Addis Abeba,SEAN,47808359842,SEAN.DOUGLASS@sakilacustomer.org,6,,DOUGLASS
308,1,2,687 Alessandria Parkway,2006-02-14 22:04:37,303,57587,Sanaa,WILLIAM,407218522294,WILLIAM.SATTERFIELD@sakilacustomer.org,455,,SATTERFIELD
465,1,1,734 Tanshui Avenue,2006-02-14 22:04:37,460,70664,Caquet,LEON,366776723320,LEON.BOSTIC@sakilacustomer.org,170,,BOSTIC
14,1,1,1531 Salé Drive,2006-02-14 22:04:36,10,53628,Esfahan,DOROTHY,648856936185,DOROTHY.TAYLOR@sakilacustomer.org,162,,TAYLOR
322,1,2,1359 Zhoushan Parkway,2006-02-14 22:04:37,317,29763,Streymoyar,EDWARD,46568045367,EDWARD.BAUGH@sakilacustomer.org,545,,BAUGH
276,0,1,1675 Xi´angfan Manor,2006-02-14 22:04:36,271,11763,Tamil Nadu,PENNY,271149517630,PENNY.NEAL@sakilacustomer.org,283,,NEAL
550,1,2,1715 Okayama Street,2006-02-14 22:04:37,544,55676,São Paulo,CODY,169352919175,CODY.NOLEN@sakilacustomer.org,485,,NOLEN
280,1,2,1980 Kamjanets-Podilskyi Street,2006-02-14 22:04:37,275,89502,Illinois,CAROLE,874337098891,CAROLE.BARNETT@sakilacustomer.org,404,,BARNETT
604,1,1,1331 Usak Boulevard,2006-02-14 22:04:37,598,61960,Vaud,WADE,145308717464,WADE.DELVALLE@sakilacustomer.org,296,,DELVALLE
283,1,2,457 Tongliao Loop,2006-02-14 22:04:37,278,56254,Bursa,BILLIE,880756161823,BILLIE.HORTON@sakilacustomer.org,222,,HORTON
161,1,2,1386 Nakhon Sawan Boulevard,2006-02-14 22:04:36,157,53502,Pyongyang-si,DARLENE,368899174225,DARLENE.ROSE@sakilacustomer.org,420,,ROSE
15,1,2,1542 Tarlac Parkway,2006-02-14 22:04:36,11,1027,Kanagawa,LISA,635297277345,LISA.ANDERSON@sakilacustomer.org,440,,ANDERSON
41,1,1,1440 Fukuyama Loop,2006-02-14 22:04:36,37,47929,Henan,PAMELA,912257250465,PAMELA.BAKER@sakilacustomer.org,362,,BAKER
22,1,2,320 Brest Avenue,2006-02-14 22:04:36,18,43331,Kaduna,CAROL,747791594069,CAROL.GARCIA@sakilacustomer.org,252,,GARCIA
119,1,1,1107 Nakhon Sawan Avenue,2006-02-14 22:04:36,115,75149,Mxico,WENDY,867546627903,WENDY.HARRISON@sakilacustomer.org,365,,HARRISON
321,1,1,651 Pathankot Loop,2006-02-14 22:04:37,316,59811,Maharashtra,STEVEN,139378397418,STEVEN.CURLEY@sakilacustomer.org,336,,CURLEY
58,1,1,1964 Allappuzha (Alleppey) Street,2006-02-14 22:04:36,54,48980,Yamaguchi,TERESA,920811325222,TERESA.ROGERS@sakilacustomer.org,227,,ROGERS
336,1,1,430 Kumbakonam Drive,2006-02-14 22:04:37,331,28814,Santa Fé,ERIC,105470691550,ERIC.ROBERT@sakilacustomer.org,457,,ROBERT
398,1,1,954 Lapu-Lapu Way,2006-02-14 22:04:37,393,8816,Moskova,PHILIP,737229003916,PHILIP.CAUSEY@sakilacustomer.org,278,,CAUSEY
495,1,1,656 Matamoros Drive,2006-02-14 22:04:37,490,19489,Boyac,SAM,17305839123,SAM.MCDUFFIE@sakilacustomer.org,487,,MCDUFFIE
463,1,1,935 Aden Boulevard,2006-02-14 22:04:37,458,64709,Central Java,LLOYD,335052544020,LLOYD.DOWD@sakilacustomer.org,532,,DOWD
77,1,2,1947 Poços de Caldas Boulevard,2006-02-14 22:04:36,73,60951,Chiayi,BEVERLY,427454485876,BEVERLY.BROOKS@sakilacustomer.org,114,,BROOKS
486,1,1,64 Korla Street,2006-02-14 22:04:37,481,25145,Mwanza,HERMAN,510383179153,HERMAN.DEVORE@sakilacustomer.org,347,,DEVORE
20,0,2,360 Toulouse Parkway,2006-02-14 22:04:36,16,54308,England,SANDRA,949312333307,SANDRA.MARTIN@sakilacustomer.org,495,,MARTIN
461,1,2,1889 Valparai Way,2006-02-14 22:04:37,456,75559,Ziguinchor,RONNIE,670370974122,RONNIE.RICKETTS@sakilacustomer.org,600,,RICKETTS
354,1,2,953 Hodeida Street,2006-02-14 22:04:37,349,18841,Southern Tagalog,JOE,53912826864,JOE.GILLILAND@sakilacustomer.org,221,,GILLILAND
551,1,2,182 Nuku´alofa Drive,2006-02-14 22:04:37,545,15414,Sumy,JULIO,426346224043,JULIO.NOLAND@sakilacustomer.org,275,,NOLAND
11,1,1,900 Santiago de Compostela Parkway,2006-02-14 22:04:36,7,93896,Central Serbia,MARIA,716571220373,MARIA.MILLER@sakilacustomer.org,280,,MILLER
261,1,2,51 Laredo Avenue,2006-02-14 22:04:36,256,68146,Sagaing,MABEL,884536620568,MABEL.HOLLAND@sakilacustomer.org,342,,HOLLAND
394,1,1,753 Ilorin Avenue,2006-02-14 22:04:37,389,3656,Sichuan,ALAN,464511145118,ALAN.KAHN@sakilacustomer.org,157,,KAHN
113,1,2,682 Junan Way,2006-02-14 22:04:36,109,30418,North West,EDNA,622255216127,EDNA.WEST@sakilacustomer.org,273,,WEST
601,1,1,844 Bucuresti Place,2006-02-14 22:04:37,595,36603,Liaoning,TERRENCE,935952366111,TERRENCE.GUNDERSON@sakilacustomer.org,242,,GUNDERSON
264,1,2,1027 Banjul Place,2006-02-14 22:04:36,259,50390,West Bengali,LENA,538241037443,LENA.JENSEN@sakilacustomer.org,197,,JENSEN
521,1,1,568 Dhule (Dhulia) Loop,2006-02-14 22:04:37,515,92568,Coquimbo,ANDRE,602101369463,ANDRE.RAPP@sakilacustomer.org,127,,RAPP
453,1,1,319 Springs Loop,2006-02-14 22:04:37,448,99552,Baijeri,MIGUEL,72524459905,MIGUEL.BETANCOURT@sakilacustomer.org,160,,BETANCOURT
594,1,1,1464 Kursk Parkway,2006-02-14 22:04:37,588,17381,Shandong,MARION,338758048786,MARION.OCAMPO@sakilacustomer.org,574,,OCAMPO
403,1,1,1190 0 Place,2006-02-14 22:04:37,398,10417,Rio Grande do Sul,ANTONIO,841876514789,ANTONIO.MEEK@sakilacustomer.org,44,,MEEK
605,1,2,1325 Fukuyama Street,2006-02-14 22:04:37,599,27107,Heilongjiang,AUSTIN,288241215394,AUSTIN.CINTRON@sakilacustomer.org,537,,CINTRON
219,1,2,1229 Valencia Parkway,2006-02-14 22:04:36,215,99124,Haskovo,JESSIE,352679173732,JESSIE.BANKS@sakilacustomer.org,498,,BANKS
251,1,1,1473 Changhwa Parkway,2006-02-14 22:04:36,247,75933,Mxico,STELLA,266798132374,STELLA.MORENO@sakilacustomer.org,124,,MORENO
516,1,1,1574 Goiânia Boulevard,2006-02-14 22:04:37,511,39529,Heilongjiang,CHESTER,59634255214,CHESTER.BENNER@sakilacustomer.org,502,,BENNER
335,1,1,587 Benguela Manor,2006-02-14 22:04:37,330,91590,Illinois,SCOTT,165450987037,SCOTT.SHELLEY@sakilacustomer.org,42,,SHELLEY
487,0,1,1785 São Bernardo do Campo Street,2006-02-14 22:04:37,482,71182,Veracruz,MAURICE,684529463244,MAURICE.CRAWLEY@sakilacustomer.org,125,,CRAWLEY
175,1,2,316 Uruapan Street,2006-02-14 22:04:36,171,58194,Perak,DOLORES,275788967899,DOLORES.WAGNER@sakilacustomer.org,223,,WAGNER
238,1,1,346 Skikda Parkway,2006-02-14 22:04:36,234,90628,Hawalli,CLAUDIA,630424482919,CLAUDIA.FULLER@sakilacustomer.org,233,,FULLER
13,1,2,613 Korolev Drive,2006-02-14 22:04:36,9,45844,Masqat,MARGARET,380657522649,MARGARET.MOORE@sakilacustomer.org,329,,MOORE
206,1,2,642 Nador Drive,2006-02-14 22:04:36,202,3924,Maharashtra,CARLA,369050085652,CARLA.GUTIERREZ@sakilacustomer.org,77,,GUTIERREZ
565,1,2,1741 Hoshiarpur Boulevard,2006-02-14 22:04:37,559,22372,al-Sharqiya,EVERETT,855066328617,EVERETT.BANDA@sakilacustomer.org,79,,BANDA
603,1,1,1103 Quilmes Boulevard,2006-02-14 22:04:37,597,52137,Piura,FREDDIE,644021380889,FREDDIE.DUGGAN@sakilacustomer.org,503,,DUGGAN
517,1,1,548 Uruapan Street,2006-02-14 22:04:37,512,35653,Ontario,CECIL,879347453467,CECIL.VINES@sakilacustomer.org,312,,VINES
549,1,1,454 Qinhuangdao Drive,2006-02-14 22:04:37,543,25866,Tadla-Azilal,LANCE,786270036240,LANCE.PEMBERTON@sakilacustomer.org,68,,PEMBERTON
421,1,2,966 Arecibo Loop,2006-02-14 22:04:37,416,94018,Sind,JEFFERY,15273765306,JEFFERY.PINSON@sakilacustomer.org,134,,PINSON
183,1,1,1089 Iwatsuki Avenue,2006-02-14 22:04:36,179,35109,Kirov,DANA,866092335135,DANA.HART@sakilacustomer.org,270,,HART
375,1,2,1049 Matamoros Parkway,2006-02-14 22:04:37,370,69640,Karnataka,WAYNE,960505250340,WAYNE.TRUONG@sakilacustomer.org,191,,TRUONG
128,0,1,848 Tafuna Manor,2006-02-14 22:04:36,124,45142,Kütahya,SHEILA,614935229095,SHEILA.WELLS@sakilacustomer.org,281,,WELLS
227,1,1,1820 Maringá Parkway,2006-02-14 22:04:36,223,88307,Punjab,MELINDA,99760893676,MELINDA.FERNANDEZ@sakilacustomer.org,324,,FERNANDEZ
5,1,1,1913 Hanoi Way,2006-02-14 22:04:36,1,35200,Nagasaki,MARY,28303384290,MARY.SMITH@sakilacustomer.org,463,,SMITH
73,1,2,1031 Daugavpils Parkway,2006-02-14 22:04:36,69,59025,Béchar,JUDY,107137400143,JUDY.GRAY@sakilacustomer.org,63,,GRAY
263,1,1,532 Toulon Street,2006-02-14 22:04:36,258,69517,Santiago,MYRTLE,46871694740,MYRTLE.FLEMING@sakilacustomer.org,460,,FLEMING
95,1,2,1370 Le Mans Avenue,2006-02-14 22:04:36,91,52163,Brunei and Muara,LOIS,345679835036,LOIS.BUTLER@sakilacustomer.org,53,,BUTLER
576,1,2,1351 Sousse Lane,2006-02-14 22:04:37,570,37815,Coahuila de Zaragoza,IVAN,203804046132,IVAN.CROMWELL@sakilacustomer.org,341,,CROMWELL
230,1,2,201 Effon-Alaiye Way,2006-02-14 22:04:36,226,64344,Asunción,MAUREEN,684192903087,MAUREEN.LITTLE@sakilacustomer.org,37,,LITTLE
127,1,2,117 Boa Vista Way,2006-02-14 22:04:36,123,6804,Uttar Pradesh,SHANNON,677976133614,SHANNON.FREEMAN@sakilacustomer.org,566,,FREEMAN
278,1,2,144 South Hill Loop,2006-02-14 22:04:37,273,2012,Guanajuato,PRISCILLA,45387294817,PRISCILLA.LOWE@sakilacustomer.org,445,,LOWE
454,1,2,956 Nam Dinh Manor,2006-02-14 22:04:37,449,21872,Kerman,OSCAR,474047727727,OSCAR.AQUINO@sakilacustomer.org,481,,AQUINO
32,1,1,1425 Shikarpur Manor,2006-02-14 22:04:36,28,65599,Bihar,CYNTHIA,678220867005,CYNTHIA.YOUNG@sakilacustomer.org,346,,YOUNG
91,1,1,1740 Portoviejo Avenue,2006-02-14 22:04:36,87,29932,Sucre,WANDA,198123170793,WANDA.PATTERSON@sakilacustomer.org,480,,PATTERSON
90,1,2,870 Ashqelon Loop,2006-02-14 22:04:36,86,84931,Songkhla,JACQUELINE,135117278909,JACQUELINE.LONG@sakilacustomer.org,489,,LONG
114,1,2,804 Elista Drive,2006-02-14 22:04:36,110,61069,Hubei,TIFFANY,379804592943,TIFFANY.JORDAN@sakilacustomer.org,159,,JORDAN
87,1,1,929 Tallahassee Loop,2006-02-14 22:04:36,83,74671,Gauteng,LOUISE,800716535041,LOUISE.JENKINS@sakilacustomer.org,497,,JENKINS
317,1,2,780 Kimberley Way,2006-02-14 22:04:37,312,17032,Tabuk,MARK,824396883951,MARK.RINEHART@sakilacustomer.org,515,,RINEHART
327,1,1,1427 A Coruña (La Coruña) Place,2006-02-14 22:04:37,322,85799,Buenos Aires,JASON,972574862516,JASON.MORRISSEY@sakilacustomer.org,45,,MORRISSEY
218,1,1,226 Brest Manor,2006-02-14 22:04:36,214,2299,California,KRISTIN,785881412500,KRISTIN.JOHNSTON@sakilacustomer.org,508,,JOHNSTON
109,1,1,454 Nakhon Sawan Boulevard,2006-02-14 22:04:36,105,76383,Funafuti,DAWN,963887147572,DAWN.SULLIVAN@sakilacustomer.org,173,,SULLIVAN
34,1,1,1668 Anápolis Street,2006-02-14 22:04:36,30,50199,Taipei,MELISSA,525255540978,MELISSA.KING@sakilacustomer.org,316,,KING
320,0,2,1542 Lubumbashi Boulevard,2006-02-14 22:04:37,315,62472,Tel Aviv,KENNETH,508800331065,KENNETH.GOODEN@sakilacustomer.org,57,,GOODEN
564,0,1,505 Madiun Boulevard,2006-02-14 22:04:37,558,97271,Dolnoslaskie,JIMMIE,970638808606,JIMMIE.EGGLESTON@sakilacustomer.org,577,,EGGLESTON
546,1,1,191 José Azueta Parkway,2006-02-14 22:04:37,540,13629,Ruse,TYRONE,932156667696,TYRONE.ASHER@sakilacustomer.org,436,,ASHER
288,1,1,226 Halifax Street,2006-02-14 22:04:37,283,58492,Xinxiang,FELICIA,790651020929,FELICIA.SUTTON@sakilacustomer.org,277,,SUTTON
112,1,1,1002 Ahmadnagar Manor,2006-02-14 22:04:36,108,93026,Mxico,TRACY,371490777743,TRACY.COLE@sakilacustomer.org,213,,COLE
545,1,1,163 Augusta-Richmond County Loop,2006-02-14 22:04:37,539,33030,Carabobo,MATHEW,754579047924,MATHEW.BOLIN@sakilacustomer.org,561,,BOLIN
490,1,1,1909 Dayton Avenue,2006-02-14 22:04:37,485,88513,Guangdong,CLYDE,702955450528,CLYDE.TOBIAS@sakilacustomer.org,469,,TOBIAS
535,1,2,635 Brest Manor,2006-02-14 22:04:37,529,40899,Andhra Pradesh,ERIK,80593242951,ERIK.GUILLEN@sakilacustomer.org,75,,GUILLEN
173,0,2,1294 Firozabad Drive,2006-02-14 22:04:36,169,70618,Ji´angxi,ERICA,161801569569,ERICA.MATTHEWS@sakilacustomer.org,407,,MATTHEWS
406,1,2,454 Patiala Lane,2006-02-14 22:04:37,401,13496,Fukushima,TONY,794553031307,TONY.CARRANZA@sakilacustomer.org,276,,CARRANZA
373,0,1,1922 Miraj Way,2006-02-14 22:04:37,368,13203,Esfahan,HARRY,320471479776,HARRY.ARCE@sakilacustomer.org,356,,ARCE
228,1,2,60 Poços de Caldas Street,2006-02-14 22:04:36,224,82338,Rajasthan,PEARL,963063788669,PEARL.GARZA@sakilacustomer.org,243,,GARZA
101,1,2,1599 Plock Drive,2006-02-14 22:04:36,97,71986,Tete,ANNIE,817248913162,ANNIE.RUSSELL@sakilacustomer.org,534,,RUSSELL
299,1,2,32 Pudukkottai Lane,2006-02-14 22:04:37,294,38834,Ohio,SHELLY,967274728547,SHELLY.WATTS@sakilacustomer.org,140,,WATTS
532,1,2,1427 Tabuk Place,2006-02-14 22:04:37,526,31342,Florida,KARL,214756839122,KARL.SEAL@sakilacustomer.org,101,,SEAL
199,1,1,1792 Valle de la Pascua Place,2006-02-14 22:04:36,195,15540,Nordrhein-Westfalen,VANESSA,419419591240,VANESSA.SIMS@sakilacustomer.org,477,,SIMS
40,1,2,334 Munger (Monghyr) Lane,2006-02-14 22:04:36,36,38145,Markazi,KATHLEEN,481183273622,KATHLEEN.ADAMS@sakilacustomer.org,31,,ADAMS
51,1,1,686 Garland Manor,2006-02-14 22:04:36,47,52535,Cear,FRANCES,69493378813,FRANCES.PARKER@sakilacustomer.org,247,,PARKER
151,1,2,1337 Lincoln Parkway,2006-02-14 22:04:36,147,99457,Saitama,JOANNE,597815221267,JOANNE.ROBERTSON@sakilacustomer.org,555,,ROBERTSON
359,1,2,519 Nyeri Manor,2006-02-14 22:04:37,354,37650,São Paulo,JUSTIN,764680915323,JUSTIN.NGO@sakilacustomer.org,461,,NGO
570,1,2,415 Pune Avenue,2006-02-14 22:04:37,564,44274,Shandong,BOB,203202500108,BOB.PFEIFFER@sakilacustomer.org,580,,PFEIFFER
94,1,2,1952 Chatsworth Drive,2006-02-14 22:04:36,90,25958,Guangdong,RUBY,991562402283,RUBY.WASHINGTON@sakilacustomer.org,332,,WASHINGTON
362,1,1,482 Kowloon and New Kowloon Manor,2006-02-14 22:04:37,357,97056,Bratislava,KEITH,738968474939,KEITH.RICO@sakilacustomer.org,90,,RICO
377,1,2,154 Oshawa Manor,2006-02-14 22:04:37,372,72771,East Java,STEVE,440365973660,STEVE.MACKENZIE@sakilacustomer.org,415,,MACKENZIE
275,1,1,906 Goiânia Way,2006-02-14 22:04:36,270,83565,Wielkopolskie,LEAH,701767622697,LEAH.CURTIS@sakilacustomer.org,255,,CURTIS
105,1,1,733 Mandaluyong Place,2006-02-14 22:04:36,101,77459,Asir,PEGGY,196568435814,PEGGY.MYERS@sakilacustomer.org,2,,MYERS
447,1,1,105 Dzerzinsk Manor,2006-02-14 22:04:37,442,48570,Inner Mongolia,LEROY,240776414296,LEROY.BUSTAMANTE@sakilacustomer.org,540,,BUSTAMANTE
401,1,1,168 Cianjur Manor,2006-02-14 22:04:37,396,73824,Saitama,EARL,679095087143,EARL.SHANKS@sakilacustomer.org,228,,SHANKS
7,1,1,692 Joliet Street,2006-02-14 22:04:36,3,83579,Attika,LINDA,448477190408,LINDA.WILLIAMS@sakilacustomer.org,38,,WILLIAMS
599,1,2,1895 Zhezqazghan Drive,2006-02-14 22:04:37,593,36693,California,RENE,137809746111,RENE.MCALISTER@sakilacustomer.org,177,,MCALISTER
498,1,1,319 Plock Parkway,2006-02-14 22:04:37,493,26101,Istanbul,BRENT,854259976812,BRENT.HARKINS@sakilacustomer.org,504,,HARKINS
100,1,1,1308 Arecibo Way,2006-02-14 22:04:36,96,30695,Georgia,DIANA,6171054059,DIANA.ALEXANDER@sakilacustomer.org,41,,ALEXANDER
171,1,2,1540 Wroclaw Drive,2006-02-14 22:04:36,167,62686,Maharashtra,SALLY,182363341674,SALLY.PIERCE@sakilacustomer.org,107,,PIERCE
295,1,1,544 Tarsus Boulevard,2006-02-14 22:04:37,290,53145,Gurico,KRISTINA,892523334,KRISTINA.CHAMBERS@sakilacustomer.org,562,,CHAMBERS
323,1,1,1769 Iwaki Lane,2006-02-14 22:04:37,318,25787,Kujawsko-Pomorskie,BRIAN,556100547674,BRIAN.WYMAN@sakilacustomer.org,97,,WYMAN
531,1,2,1986 Sivas Place,2006-02-14 22:04:37,525,95775,Friuli-Venezia Giuli,ADRIAN,182059202712,ADRIAN.CLARY@sakilacustomer.org,551,,CLARY
554,1,1,947 Tórshavn Place,2006-02-14 22:04:37,548,841,Central Luzon,ALLAN,50898428626,ALLAN.CORNISH@sakilacustomer.org,528,,CORNISH
142,1,1,1587 Sullana Lane,2006-02-14 22:04:36,138,85769,Inner Mongolia,HAZEL,468060467018,HAZEL.WARREN@sakilacustomer.org,207,,WARREN
579,1,1,521 San Juan Bautista Tuxtepec Place,2006-02-14 22:04:37,573,95093,Qaraghandy,BYRON,844018348565,BYRON.BOX@sakilacustomer.org,598,,BOX
303,1,1,898 Jining Lane,2006-02-14 22:04:37,298,40070,Pohjois-Pohjanmaa,ERIKA,161643343536,ERIKA.PENA@sakilacustomer.org,387,,PENA
431,1,1,1596 Acuña Parkway,2006-02-14 22:04:37,426,70425,Jharkhand,BRADLEY,157133457169,BRADLEY.MOTLEY@sakilacustomer.org,418,,MOTLEY
365,1,2,1009 Zanzibar Lane,2006-02-14 22:04:37,360,64875,Arecibo,RALPH,102396298916,RALPH.MADRIGAL@sakilacustomer.org,32,,MADRIGAL
337,1,1,1838 Tabriz Lane,2006-02-14 22:04:37,332,1195,Dhaka,STEPHEN,38988715447,STEPHEN.QUALLS@sakilacustomer.org,143,,QUALLS
220,1,1,1201 Qomsheh Manor,2006-02-14 22:04:36,216,21464,Gois,NATALIE,873492228462,NATALIE.MEYER@sakilacustomer.org,28,,MEYER
425,1,1,1866 al-Qatif Avenue,2006-02-14 22:04:37,420,89420,California,JACOB,546793516940,JACOB.LANCE@sakilacustomer.org,155,,LANCE
79,1,2,1551 Rampur Lane,2006-02-14 22:04:36,75,72394,Changhwa,TAMMY,251164340471,TAMMY.SANDERS@sakilacustomer.org,108,,SANDERS
293,1,1,86 Higashiosaka Lane,2006-02-14 22:04:37,288,33768,Guanajuato,BOBBIE,957128697225,BOBBIE.CRAIG@sakilacustomer.org,563,,CRAIG
235,1,1,954 Kimchon Place,2006-02-14 22:04:36,231,42420,West Bengali,GEORGIA,541327526474,GEORGIA.JACOBS@sakilacustomer.org,559,,JACOBS
221,1,2,866 Shivapuri Manor,2006-02-14 22:04:36,217,22474,Uttar Pradesh,AGNES,778502731092,AGNES.BISHOP@sakilacustomer.org,448,,BISHOP
234,1,2,1256 Bislig Boulevard,2006-02-14 22:04:36,230,50598,Botosani,JOY,479007229460,JOY.GEORGE@sakilacustomer.org,86,,GEORGE
