cliente_id,data_creazione,attivo,cognome,negozio_id,nome,email,indirizzo_id
258,2006-02-14 22:04:36,1,FLEMING,1,MYRTLE,MYRTLE.FLEMING@sakilacustomer.org,263
259,2006-02-14 22:04:36,1,JENSEN,2,LENA,LENA.JENSEN@sakilacustomer.org,264
260,2006-02-14 22:04:36,1,VARGAS,1,CHRISTY,CHRISTY.VARGAS@sakilacustomer.org,265
261,2006-02-14 22:04:36,1,BYRD,1,DEANNA,DEANNA.BYRD@sakilacustomer.org,266
262,2006-02-14 22:04:36,1,DAVIDSON,2,PATSY,PATSY.DAVIDSON@sakilacustomer.org,267
263,2006-02-14 22:04:36,1,HOPKINS,1,HILDA,HILDA.HOPKINS@sakilacustomer.org,268
264,2006-02-14 22:04:36,1,MAY,1,GWENDOLYN,GWENDOLYN.MAY@sakilacustomer.org,269
265,2006-02-14 22:04:36,1,TERRY,2,JENNIE,JENNIE.TERRY@sakilacustomer.org,270
266,2006-02-14 22:04:36,1,HERRERA,2,NORA,NORA.HERRERA@sakilacustomer.org,271
267,2006-02-14 22:04:36,1,WADE,1,MARGIE,MARGIE.WADE@sakilacustomer.org,272
268,2006-02-14 22:04:36,1,SOTO,1,NINA,NINA.SOTO@sakilacustomer.org,273
269,2006-02-14 22:04:36,1,WALTERS,1,CASSANDRA,CASSANDRA.WALTERS@sakilacustomer.org,274
270,2006-02-14 22:04:36,1,CURTIS,1,LEAH,LEAH.CURTIS@sakilacustomer.org,275
271,2006-02-14 22:04:36,0,NEAL,1,PENNY,PENNY.NEAL@sakilacustomer.org,276
272,2006-02-14 22:04:37,1,CALDWELL,1,KAY,KAY.CALDWELL@sakilacustomer.org,277
273,2006-02-14 22:04:37,1,LOWE,2,PRISCILLA,PRISCILLA.LOWE@sakilacustomer.org,278
274,2006-02-14 22:04:37,1,JENNINGS,1,NAOMI,NAOMI.JENNINGS@sakilacustomer.org,279
275,2006-02-14 22:04:37,1,BARNETT,2,CAROLE,CAROLE.BARNETT@sakilacustomer.org,280
276,2006-02-14 22:04:37,1,GRAVES,1,BRANDY,BRANDY.GRAVES@sakilacustomer.org,281
277,2006-02-14 22:04:37,1,JIMENEZ,2,OLGA,OLGA.JIMENEZ@sakilacustomer.org,282
278,2006-02-14 22:04:37,1,HORTON,2,BILLIE,BILLIE.HORTON@sakilacustomer.org,283
279,2006-02-14 22:04:37,1,SHELTON,2,DIANNE,DIANNE.SHELTON@sakilacustomer.org,284
280,2006-02-14 22:04:37,1,BARRETT,2,TRACEY,TRACEY.BARRETT@sakilacustomer.org,285
282,2006-02-14 22:04:37,1,CASTRO,2,JENNY,JENNY.CASTRO@sakilacustomer.org,287
283,2006-02-14 22:04:37,1,SUTTON,1,FELICIA,FELICIA.SUTTON@sakilacustomer.org,288
284,2006-02-14 22:04:37,1,GREGORY,1,SONIA,SONIA.GREGORY@sakilacustomer.org,289
285,2006-02-14 22:04:37,1,MCKINNEY,1,MIRIAM,MIRIAM.MCKINNEY@sakilacustomer.org,290
286,2006-02-14 22:04:37,1,LUCAS,1,VELMA,VELMA.LUCAS@sakilacustomer.org,291
287,2006-02-14 22:04:37,1,MILES,2,BECKY,BECKY.MILES@sakilacustomer.org,292
288,2006-02-14 22:04:37,1,CRAIG,1,BOBBIE,BOBBIE.CRAIG@sakilacustomer.org,293
289,2006-02-14 22:04:37,1,RODRIQUEZ,1,VIOLET,VIOLET.RODRIQUEZ@sakilacustomer.org,294
290,2006-02-14 22:04:37,1,CHAMBERS,1,KRISTINA,KRISTINA.CHAMBERS@sakilacustomer.org,295
291,2006-02-14 22:04:37,1,HOLT,1,TONI,TONI.HOLT@sakilacustomer.org,296
292,2006-02-14 22:04:37,1,LAMBERT,2,MISTY,MISTY.LAMBERT@sakilacustomer.org,297
293,2006-02-14 22:04:37,1,FLETCHER,2,MAE,MAE.FLETCHER@sakilacustomer.org,298
294,2006-02-14 22:04:37,1,WATTS,2,SHELLY,SHELLY.WATTS@sakilacustomer.org,299
295,2006-02-14 22:04:37,1,BATES,1,DAISY,DAISY.BATES@sakilacustomer.org,300
296,2006-02-14 22:04:37,1,HALE,2,RAMONA,RAMONA.HALE@sakilacustomer.org,301
297,2006-02-14 22:04:37,1,RHODES,1,SHERRI,SHERRI.RHODES@sakilacustomer.org,302
298,2006-02-14 22:04:37,1,PENA,1,ERIKA,ERIKA.PENA@sakilacustomer.org,303
299,2006-02-14 22:04:37,1,GANNON,2,JAMES,JAMES.GANNON@sakilacustomer.org,304
300,2006-02-14 22:04:37,1,FARNSWORTH,1,JOHN,JOHN.FARNSWORTH@sakilacustomer.org,305
301,2006-02-14 22:04:37,1,BAUGHMAN,2,ROBERT,ROBERT.BAUGHMAN@sakilacustomer.org,306
302,2006-02-14 22:04:37,1,SILVERMAN,1,MICHAEL,MICHAEL.SILVERMAN@sakilacustomer.org,307
303,2006-02-14 22:04:37,1,SATTERFIELD,2,WILLIAM,WILLIAM.SATTERFIELD@sakilacustomer.org,308
304,2006-02-14 22:04:37,1,ROYAL,2,DAVID,DAVID.ROYAL@sakilacustomer.org,309
305,2006-02-14 22:04:37,1,MCCRARY,1,RICHARD,RICHARD.MCCRARY@sakilacustomer.org,310
306,2006-02-14 22:04:37,1,KOWALSKI,1,CHARLES,CHARLES.KOWALSKI@sakilacustomer.org,311
307,2006-02-14 22:04:37,1,JOY,2,JOSEPH,JOSEPH.JOY@sakilacustomer.org,312
308,2006-02-14 22:04:37,1,GRIGSBY,1,THOMAS,THOMAS.GRIGSBY@sakilacustomer.org,313
309,2006-02-14 22:04:37,1,GRECO,1,CHRISTOPHER,CHRISTOPHER.GRECO@sakilacustomer.org,314
310,2006-02-14 22:04:37,1,CABRAL,2,DANIEL,DANIEL.CABRAL@sakilacustomer.org,315
311,2006-02-14 22:04:37,1,TROUT,2,PAUL,PAUL.TROUT@sakilacustomer.org,316
312,2006-02-14 22:04:37,1,RINEHART,2,MARK,MARK.RINEHART@sakilacustomer.org,317
313,2006-02-14 22:04:37,1,MAHON,2,DONALD,DONALD.MAHON@sakilacustomer.org,318
314,2006-02-14 22:04:37,1,LINTON,1,GEORGE,GEORGE.LINTON@sakilacustomer.org,319
315,2006-02-14 22:04:37,0,GOODEN,2,KENNETH,KENNETH.GOODEN@sakilacustomer.org,320
316,2006-02-14 22:04:37,1,CURLEY,1,STEVEN,STEVEN.CURLEY@sakilacustomer.org,321
317,2006-02-14 22:04:37,1,BAUGH,2,EDWARD,EDWARD.BAUGH@sakilacustomer.org,322
318,2006-02-14 22:04:37,1,WYMAN,1,BRIAN,BRIAN.WYMAN@sakilacustomer.org,323
319,2006-02-14 22:04:37,1,WEINER,2,RONALD,RONALD.WEINER@sakilacustomer.org,324
320,2006-02-14 22:04:37,1,SCHWAB,2,ANTHONY,ANTHONY.SCHWAB@sakilacustomer.org,325
321,2006-02-14 22:04:37,1,SCHULER,1,KEVIN,KEVIN.SCHULER@sakilacustomer.org,326
322,2006-02-14 22:04:37,1,MORRISSEY,1,JASON,JASON.MORRISSEY@sakilacustomer.org,327
323,2006-02-14 22:04:37,1,MAHAN,2,MATTHEW,MATTHEW.MAHAN@sakilacustomer.org,328
324,2006-02-14 22:04:37,1,COY,2,GARY,GARY.COY@sakilacustomer.org,329
325,2006-02-14 22:04:37,1,BUNN,1,TIMOTHY,TIMOTHY.BUNN@sakilacustomer.org,330
326,2006-02-14 22:04:37,1,ANDREW,1,JOSE,JOSE.ANDREW@sakilacustomer.org,331
327,2006-02-14 22:04:37,1,THRASHER,2,LARRY,LARRY.THRASHER@sakilacustomer.org,332
328,2006-02-14 22:04:37,1,SPEAR,2,JEFFREY,JEFFREY.SPEAR@sakilacustomer.org,333
329,2006-02-14 22:04:37,1,WAGGONER,2,FRANK,FRANK.WAGGONER@sakilacustomer.org,334
330,2006-02-14 22:04:37,1,SHELLEY,1,SCOTT,SCOTT.SHELLEY@sakilacustomer.org,335
331,2006-02-14 22:04:37,1,ROBERT,1,ERIC,ERIC.ROBERT@sakilacustomer.org,336
332,2006-02-14 22:04:37,1,QUALLS,1,STEPHEN,STEPHEN.QUALLS@sakilacustomer.org,337
333,2006-02-14 22:04:37,1,PURDY,2,ANDREW,ANDREW.PURDY@sakilacustomer.org,338
334,2006-02-14 22:04:37,1,MCWHORTER,2,RAYMOND,RAYMOND.MCWHORTER@sakilacustomer.org,339
335,2006-02-14 22:04:37,1,MAULDIN,1,GREGORY,GREGORY.MAULDIN@sakilacustomer.org,340
336,2006-02-14 22:04:37,1,MARK,1,JOSHUA,JOSHUA.MARK@sakilacustomer.org,341
337,2006-02-14 22:04:37,1,JORDON,1,JERRY,JERRY.JORDON@sakilacustomer.org,342
338,2006-02-14 22:04:37,1,GILMAN,1,DENNIS,DENNIS.GILMAN@sakilacustomer.org,343
339,2006-02-14 22:04:37,1,PERRYMAN,2,WALTER,WALTER.PERRYMAN@sakilacustomer.org,344
340,2006-02-14 22:04:37,1,NEWSOM,1,PATRICK,PATRICK.NEWSOM@sakilacustomer.org,345
341,2006-02-14 22:04:37,1,MENARD,1,PETER,PETER.MENARD@sakilacustomer.org,346
342,2006-02-14 22:04:37,1,MARTINO,1,HAROLD,HAROLD.MARTINO@sakilacustomer.org,347
343,2006-02-14 22:04:37,1,GRAF,1,DOUGLAS,DOUGLAS.GRAF@sakilacustomer.org,348
344,2006-02-14 22:04:37,1,BILLINGSLEY,1,HENRY,HENRY.BILLINGSLEY@sakilacustomer.org,349
345,2006-02-14 22:04:37,1,ARTIS,1,CARL,CARL.ARTIS@sakilacustomer.org,350
346,2006-02-14 22:04:37,1,SIMPKINS,1,ARTHUR,ARTHUR.SIMPKINS@sakilacustomer.org,351
347,2006-02-14 22:04:37,1,SALISBURY,2,RYAN,RYAN.SALISBURY@sakilacustomer.org,352
348,2006-02-14 22:04:37,1,QUINTANILLA,2,ROGER,ROGER.QUINTANILLA@sakilacustomer.org,353
349,2006-02-14 22:04:37,1,GILLILAND,2,JOE,JOE.GILLILAND@sakilacustomer.org,354
350,2006-02-14 22:04:37,1,FRALEY,1,JUAN,JUAN.FRALEY@sakilacustomer.org,355
351,2006-02-14 22:04:37,1,FOUST,1,JACK,JACK.FOUST@sakilacustomer.org,356
352,2006-02-14 22:04:37,1,CROUSE,1,ALBERT,ALBERT.CROUSE@sakilacustomer.org,357
353,2006-02-14 22:04:37,1,SCARBOROUGH,1,JONATHAN,JONATHAN.SCARBOROUGH@sakilacustomer.org,358
354,2006-02-14 22:04:37,1,NGO,2,JUSTIN,JUSTIN.NGO@sakilacustomer.org,359
355,2006-02-14 22:04:37,1,GRISSOM,2,TERRY,TERRY.GRISSOM@sakilacustomer.org,360
356,2006-02-14 22:04:37,1,FULTZ,2,GERALD,GERALD.FULTZ@sakilacustomer.org,361
357,2006-02-14 22:04:37,1,RICO,1,KEITH,KEITH.RICO@sakilacustomer.org,362
358,2006-02-14 22:04:37,1,MARLOW,2,SAMUEL,SAMUEL.MARLOW@sakilacustomer.org,363
359,2006-02-14 22:04:37,1,MARKHAM,2,WILLIE,WILLIE.MARKHAM@sakilacustomer.org,364
360,2006-02-14 22:04:37,1,MADRIGAL,2,RALPH,RALPH.MADRIGAL@sakilacustomer.org,365
361,2006-02-14 22:04:37,1,LAWTON,2,LAWRENCE,LAWRENCE.LAWTON@sakilacustomer.org,366
362,2006-02-14 22:04:37,1,BARFIELD,1,NICHOLAS,NICHOLAS.BARFIELD@sakilacustomer.org,367
363,2006-02-14 22:04:37,1,WHITING,2,ROY,ROY.WHITING@sakilacustomer.org,368
364,2006-02-14 22:04:37,1,VARNEY,1,BENJAMIN,BENJAMIN.VARNEY@sakilacustomer.org,369
365,2006-02-14 22:04:37,1,SCHWARZ,2,BRUCE,BRUCE.SCHWARZ@sakilacustomer.org,370
366,2006-02-14 22:04:37,1,HUEY,1,BRANDON,BRANDON.HUEY@sakilacustomer.org,371
367,2006-02-14 22:04:37,1,GOOCH,1,ADAM,ADAM.GOOCH@sakilacustomer.org,372
368,2006-02-14 22:04:37,0,ARCE,1,HARRY,HARRY.ARCE@sakilacustomer.org,373
369,2006-02-14 22:04:37,1,WHEAT,2,FRED,FRED.WHEAT@sakilacustomer.org,374
370,2006-02-14 22:04:37,1,TRUONG,2,WAYNE,WAYNE.TRUONG@sakilacustomer.org,375
371,2006-02-14 22:04:37,1,POULIN,1,BILLY,BILLY.POULIN@sakilacustomer.org,376
372,2006-02-14 22:04:37,1,MACKENZIE,2,STEVE,STEVE.MACKENZIE@sakilacustomer.org,377
373,2006-02-14 22:04:37,1,LEONE,1,LOUIS,LOUIS.LEONE@sakilacustomer.org,378
374,2006-02-14 22:04:37,1,HURTADO,2,JEREMY,JEREMY.HURTADO@sakilacustomer.org,379
375,2006-02-14 22:04:37,1,SELBY,2,AARON,AARON.SELBY@sakilacustomer.org,380
376,2006-02-14 22:04:37,1,GAITHER,1,RANDY,RANDY.GAITHER@sakilacustomer.org,381
377,2006-02-14 22:04:37,1,FORTNER,1,HOWARD,HOWARD.FORTNER@sakilacustomer.org,382
378,2006-02-14 22:04:37,1,CULPEPPER,1,EUGENE,EUGENE.CULPEPPER@sakilacustomer.org,383
379,2006-02-14 22:04:37,1,COUGHLIN,1,CARLOS,CARLOS.COUGHLIN@sakilacustomer.org,384
380,2006-02-14 22:04:37,1,BRINSON,1,RUSSELL,RUSSELL.BRINSON@sakilacustomer.org,385
381,2006-02-14 22:04:37,1,BOUDREAU,2,BOBBY,BOBBY.BOUDREAU@sakilacustomer.org,386
382,2006-02-14 22:04:37,1,BARKLEY,2,VICTOR,VICTOR.BARKLEY@sakilacustomer.org,387
383,2006-02-14 22:04:37,1,BALES,1,MARTIN,MARTIN.BALES@sakilacustomer.org,388
384,2006-02-14 22:04:37,1,STEPP,2,ERNEST,ERNEST.STEPP@sakilacustomer.org,389
385,2006-02-14 22:04:37,1,HOLM,1,PHILLIP,PHILLIP.HOLM@sakilacustomer.org,390
386,2006-02-14 22:04:37,1,TAN,1,TODD,TODD.TAN@sakilacustomer.org,391
387,2006-02-14 22:04:37,1,SCHILLING,2,JESSE,JESSE.SCHILLING@sakilacustomer.org,392
388,2006-02-14 22:04:37,1,MORRELL,2,CRAIG,CRAIG.MORRELL@sakilacustomer.org,393
389,2006-02-14 22:04:37,1,KAHN,1,ALAN,ALAN.KAHN@sakilacustomer.org,394
390,2006-02-14 22:04:37,1,HEATON,1,SHAWN,SHAWN.HEATON@sakilacustomer.org,395
391,2006-02-14 22:04:37,1,GAMEZ,1,CLARENCE,CLARENCE.GAMEZ@sakilacustomer.org,396
392,2006-02-14 22:04:37,1,DOUGLASS,2,SEAN,SEAN.DOUGLASS@sakilacustomer.org,397
393,2006-02-14 22:04:37,1,CAUSEY,1,PHILIP,PHILIP.CAUSEY@sakilacustomer.org,398
394,2006-02-14 22:04:37,1,BROTHERS,2,CHRIS,CHRIS.BROTHERS@sakilacustomer.org,399
395,2006-02-14 22:04:37,1,TURPIN,2,JOHNNY,JOHNNY.TURPIN@sakilacustomer.org,400
396,2006-02-14 22:04:37,1,SHANKS,1,EARL,EARL.SHANKS@sakilacustomer.org,401
397,2006-02-14 22:04:37,1,SCHRADER,1,JIMMY,JIMMY.SCHRADER@sakilacustomer.org,402
398,2006-02-14 22:04:37,1,MEEK,1,ANTONIO,ANTONIO.MEEK@sakilacustomer.org,403
399,2006-02-14 22:04:37,1,ISOM,1,DANNY,DANNY.ISOM@sakilacustomer.org,404
400,2006-02-14 22:04:37,1,HARDISON,2,BRYAN,BRYAN.HARDISON@sakilacustomer.org,405
401,2006-02-14 22:04:37,1,CARRANZA,2,TONY,TONY.CARRANZA@sakilacustomer.org,406
402,2006-02-14 22:04:37,1,YANEZ,1,LUIS,LUIS.YANEZ@sakilacustomer.org,407
403,2006-02-14 22:04:37,1,WAY,1,MIKE,MIKE.WAY@sakilacustomer.org,408
404,2006-02-14 22:04:37,1,SCROGGINS,2,STANLEY,STANLEY.SCROGGINS@sakilacustomer.org,409
405,2006-02-14 22:04:37,1,SCHOFIELD,1,LEONARD,LEONARD.SCHOFIELD@sakilacustomer.org,410
406,2006-02-14 22:04:37,0,RUNYON,1,NATHAN,NATHAN.RUNYON@sakilacustomer.org,411
407,2006-02-14 22:04:37,1,RATCLIFF,1,DALE,DALE.RATCLIFF@sakilacustomer.org,412
408,2006-02-14 22:04:37,1,MURRELL,1,MANUEL,MANUEL.MURRELL@sakilacustomer.org,413
409,2006-02-14 22:04:37,1,MOELLER,2,RODNEY,RODNEY.MOELLER@sakilacustomer.org,414
410,2006-02-14 22:04:37,1,IRBY,2,CURTIS,CURTIS.IRBY@sakilacustomer.org,415
411,2006-02-14 22:04:37,1,CURRIER,1,NORMAN,NORMAN.CURRIER@sakilacustomer.org,416
412,2006-02-14 22:04:37,1,BUTTERFIELD,2,ALLEN,ALLEN.BUTTERFIELD@sakilacustomer.org,417
413,2006-02-14 22:04:37,1,YEE,2,MARVIN,MARVIN.YEE@sakilacustomer.org,418
414,2006-02-14 22:04:37,1,RALSTON,1,VINCENT,VINCENT.RALSTON@sakilacustomer.org,419
415,2006-02-14 22:04:37,1,PULLEN,1,GLENN,GLENN.PULLEN@sakilacustomer.org,420
416,2006-02-14 22:04:37,1,PINSON,2,JEFFERY,JEFFERY.PINSON@sakilacustomer.org,421
417,2006-02-14 22:04:37,1,ESTEP,1,TRAVIS,TRAVIS.ESTEP@sakilacustomer.org,422
418,2006-02-14 22:04:37,1,EAST,2,JEFF,JEFF.EAST@sakilacustomer.org,423
419,2006-02-14 22:04:37,1,CARBONE,1,CHAD,CHAD.CARBONE@sakilacustomer.org,424
420,2006-02-14 22:04:37,1,LANCE,1,JACOB,JACOB.LANCE@sakilacustomer.org,425
421,2006-02-14 22:04:37,1,HAWKS,1,LEE,LEE.HAWKS@sakilacustomer.org,426
422,2006-02-14 22:04:37,1,ELLINGTON,1,MELVIN,MELVIN.ELLINGTON@sakilacustomer.org,427
423,2006-02-14 22:04:37,1,CASILLAS,2,ALFRED,ALFRED.CASILLAS@sakilacustomer.org,428
424,2006-02-14 22:04:37,1,SPURLOCK,2,KYLE,KYLE.SPURLOCK@sakilacustomer.org,429
425,2006-02-14 22:04:37,1,SIKES,2,FRANCIS,FRANCIS.SIKES@sakilacustomer.org,430
426,2006-02-14 22:04:37,1,MOTLEY,1,BRADLEY,BRADLEY.MOTLEY@sakilacustomer.org,431
427,2006-02-14 22:04:37,1,MCCARTNEY,2,JESUS,JESUS.MCCARTNEY@sakilacustomer.org,432
428,2006-02-14 22:04:37,1,KRUGER,2,HERBERT,HERBERT.KRUGER@sakilacustomer.org,433
429,2006-02-14 22:04:37,1,ISBELL,2,FREDERICK,FREDERICK.ISBELL@sakilacustomer.org,434
430,2006-02-14 22:04:37,1,HOULE,1,RAY,RAY.HOULE@sakilacustomer.org,435
431,2006-02-14 22:04:37,1,FRANCISCO,2,JOEL,JOEL.FRANCISCO@sakilacustomer.org,436
432,2006-02-14 22:04:37,1,BURK,1,EDWIN,EDWIN.BURK@sakilacustomer.org,437
433,2006-02-14 22:04:37,1,BONE,1,DON,DON.BONE@sakilacustomer.org,438
434,2006-02-14 22:04:37,1,TOMLIN,1,EDDIE,EDDIE.TOMLIN@sakilacustomer.org,439
435,2006-02-14 22:04:37,1,SHELBY,2,RICKY,RICKY.SHELBY@sakilacustomer.org,440
436,2006-02-14 22:04:37,1,QUIGLEY,1,TROY,TROY.QUIGLEY@sakilacustomer.org,441
437,2006-02-14 22:04:37,1,NEUMANN,2,RANDALL,RANDALL.NEUMANN@sakilacustomer.org,442
438,2006-02-14 22:04:37,1,LOVELACE,1,BARRY,BARRY.LOVELACE@sakilacustomer.org,443
439,2006-02-14 22:04:37,1,FENNELL,2,ALEXANDER,ALEXANDER.FENNELL@sakilacustomer.org,444
440,2006-02-14 22:04:37,1,COLBY,1,BERNARD,BERNARD.COLBY@sakilacustomer.org,445
441,2006-02-14 22:04:37,1,CHEATHAM,1,MARIO,MARIO.CHEATHAM@sakilacustomer.org,446
442,2006-02-14 22:04:37,1,BUSTAMANTE,1,LEROY,LEROY.BUSTAMANTE@sakilacustomer.org,447
443,2006-02-14 22:04:37,1,SKIDMORE,2,FRANCISCO,FRANCISCO.SKIDMORE@sakilacustomer.org,448
444,2006-02-14 22:04:37,1,HIDALGO,2,MARCUS,MARCUS.HIDALGO@sakilacustomer.org,449
445,2006-02-14 22:04:37,1,FORMAN,1,MICHEAL,MICHEAL.FORMAN@sakilacustomer.org,450
446,2006-02-14 22:04:37,0,CULP,2,THEODORE,THEODORE.CULP@sakilacustomer.org,451
447,2006-02-14 22:04:37,1,BOWENS,1,CLIFFORD,CLIFFORD.BOWENS@sakilacustomer.org,452
448,2006-02-14 22:04:37,1,BETANCOURT,1,MIGUEL,MIGUEL.BETANCOURT@sakilacustomer.org,453
449,2006-02-14 22:04:37,1,AQUINO,2,OSCAR,OSCAR.AQUINO@sakilacustomer.org,454
450,2006-02-14 22:04:37,1,ROBB,1,JAY,JAY.ROBB@sakilacustomer.org,455
451,2006-02-14 22:04:37,1,REA,1,JIM,JIM.REA@sakilacustomer.org,456
452,2006-02-14 22:04:37,1,MILNER,1,TOM,TOM.MILNER@sakilacustomer.org,457
453,2006-02-14 22:04:37,1,MARTEL,1,CALVIN,CALVIN.MARTEL@sakilacustomer.org,458
454,2006-02-14 22:04:37,1,GRESHAM,2,ALEX,ALEX.GRESHAM@sakilacustomer.org,459
455,2006-02-14 22:04:37,1,WILES,2,JON,JON.WILES@sakilacustomer.org,460
456,2006-02-14 22:04:37,1,RICKETTS,2,RONNIE,RONNIE.RICKETTS@sakilacustomer.org,461
457,2006-02-14 22:04:37,1,GAVIN,2,BILL,BILL.GAVIN@sakilacustomer.org,462
458,2006-02-14 22:04:37,1,DOWD,1,LLOYD,LLOYD.DOWD@sakilacustomer.org,463
459,2006-02-14 22:04:37,1,COLLAZO,1,TOMMY,TOMMY.COLLAZO@sakilacustomer.org,464
460,2006-02-14 22:04:37,1,BOSTIC,1,LEON,LEON.BOSTIC@sakilacustomer.org,465
461,2006-02-14 22:04:37,1,BLAKELY,1,DEREK,DEREK.BLAKELY@sakilacustomer.org,466
462,2006-02-14 22:04:37,1,SHERROD,2,WARREN,WARREN.SHERROD@sakilacustomer.org,467
463,2006-02-14 22:04:37,1,POWER,2,DARRELL,DARRELL.POWER@sakilacustomer.org,468
464,2006-02-14 22:04:37,1,KENYON,1,JEROME,JEROME.KENYON@sakilacustomer.org,469
465,2006-02-14 22:04:37,1,GANDY,1,FLOYD,FLOYD.GANDY@sakilacustomer.org,470
466,2006-02-14 22:04:37,1,EBERT,1,LEO,LEO.EBERT@sakilacustomer.org,471
467,2006-02-14 22:04:37,1,DELOACH,2,ALVIN,ALVIN.DELOACH@sakilacustomer.org,472
468,2006-02-14 22:04:37,1,CARY,1,TIM,TIM.CARY@sakilacustomer.org,473
469,2006-02-14 22:04:37,1,BULL,2,WESLEY,WESLEY.BULL@sakilacustomer.org,474
470,2006-02-14 22:04:37,1,ALLARD,1,GORDON,GORDON.ALLARD@sakilacustomer.org,475
471,2006-02-14 22:04:37,1,SAUER,1,DEAN,DEAN.SAUER@sakilacustomer.org,476
472,2006-02-14 22:04:37,1,ROBINS,1,GREG,GREG.ROBINS@sakilacustomer.org,477
473,2006-02-14 22:04:37,1,OLIVARES,2,JORGE,JORGE.OLIVARES@sakilacustomer.org,478
474,2006-02-14 22:04:37,1,GILLETTE,2,DUSTIN,DUSTIN.GILLETTE@sakilacustomer.org,479
475,2006-02-14 22:04:37,1,CHESTNUT,2,PEDRO,PEDRO.CHESTNUT@sakilacustomer.org,480
476,2006-02-14 22:04:37,1,BOURQUE,1,DERRICK,DERRICK.BOURQUE@sakilacustomer.org,481
477,2006-02-14 22:04:37,1,PAINE,1,DAN,DAN.PAINE@sakilacustomer.org,482
478,2006-02-14 22:04:37,1,LYMAN,1,LEWIS,LEWIS.LYMAN@sakilacustomer.org,483
479,2006-02-14 22:04:37,1,HITE,1,ZACHARY,ZACHARY.HITE@sakilacustomer.org,484
480,2006-02-14 22:04:37,1,HAUSER,1,COREY,COREY.HAUSER@sakilacustomer.org,485
481,2006-02-14 22:04:37,1,DEVORE,1,HERMAN,HERMAN.DEVORE@sakilacustomer.org,486
482,2006-02-14 22:04:37,0,CRAWLEY,1,MAURICE,MAURICE.CRAWLEY@sakilacustomer.org,487
483,2006-02-14 22:04:37,1,CHAPA,2,VERNON,VERNON.CHAPA@sakilacustomer.org,488
484,2006-02-14 22:04:37,1,VU,1,ROBERTO,ROBERTO.VU@sakilacustomer.org,489
485,2006-02-14 22:04:37,1,TOBIAS,1,CLYDE,CLYDE.TOBIAS@sakilacustomer.org,490
486,2006-02-14 22:04:37,1,TALBERT,1,GLEN,GLEN.TALBERT@sakilacustomer.org,491
487,2006-02-14 22:04:37,1,POINDEXTER,2,HECTOR,HECTOR.POINDEXTER@sakilacustomer.org,492
488,2006-02-14 22:04:37,1,MILLARD,2,SHANE,SHANE.MILLARD@sakilacustomer.org,493
489,2006-02-14 22:04:37,1,MEADOR,1,RICARDO,RICARDO.MEADOR@sakilacustomer.org,494
490,2006-02-14 22:04:37,1,MCDUFFIE,1,SAM,SAM.MCDUFFIE@sakilacustomer.org,495
491,2006-02-14 22:04:37,1,MATTOX,2,RICK,RICK.MATTOX@sakilacustomer.org,496
492,2006-02-14 22:04:37,1,KRAUS,2,LESTER,LESTER.KRAUS@sakilacustomer.org,497
493,2006-02-14 22:04:37,1,HARKINS,1,BRENT,BRENT.HARKINS@sakilacustomer.org,498
494,2006-02-14 22:04:37,1,CHOATE,2,RAMON,RAMON.CHOATE@sakilacustomer.org,499
495,2006-02-14 22:04:37,1,BESS,2,CHARLIE,CHARLIE.BESS@sakilacustomer.org,500
496,2006-02-14 22:04:37,1,WREN,2,TYLER,TYLER.WREN@sakilacustomer.org,501
497,2006-02-14 22:04:37,1,SLEDGE,2,GILBERT,GILBERT.SLEDGE@sakilacustomer.org,502
498,2006-02-14 22:04:37,1,SANBORN,1,GENE,GENE.SANBORN@sakilacustomer.org,503
499,2006-02-14 22:04:37,1,OUTLAW,2,MARC,MARC.OUTLAW@sakilacustomer.org,504
500,2006-02-14 22:04:37,1,KINDER,1,REGINALD,REGINALD.KINDER@sakilacustomer.org,505
501,2006-02-14 22:04:37,1,GEARY,1,RUBEN,RUBEN.GEARY@sakilacustomer.org,506
502,2006-02-14 22:04:37,1,CORNWELL,1,BRETT,BRETT.CORNWELL@sakilacustomer.org,507
503,2006-02-14 22:04:37,1,BARCLAY,1,ANGEL,ANGEL.BARCLAY@sakilacustomer.org,508
504,2006-02-14 22:04:37,1,ADAM,1,NATHANIEL,NATHANIEL.ADAM@sakilacustomer.org,509
505,2006-02-14 22:04:37,1,ABNEY,1,RAFAEL,RAFAEL.ABNEY@sakilacustomer.org,510
506,2006-02-14 22:04:37,1,SEWARD,2,LESLIE,LESLIE.SEWARD@sakilacustomer.org,511
507,2006-02-14 22:04:37,1,RHOADS,2,EDGAR,EDGAR.RHOADS@sakilacustomer.org,512
508,2006-02-14 22:04:37,1,HOWLAND,2,MILTON,MILTON.HOWLAND@sakilacustomer.org,513
509,2006-02-14 22:04:37,1,FORTIER,1,RAUL,RAUL.FORTIER@sakilacustomer.org,514
510,2006-02-14 22:04:37,0,EASTER,2,BEN,BEN.EASTER@sakilacustomer.org,515
511,2006-02-14 22:04:37,1,BENNER,1,CHESTER,CHESTER.BENNER@sakilacustomer.org,516
512,2006-02-14 22:04:37,1,VINES,1,CECIL,CECIL.VINES@sakilacustomer.org,517
513,2006-02-14 22:04:37,1,TUBBS,2,DUANE,DUANE.TUBBS@sakilacustomer.org,519
