payment_id,customer_id,staff_id,rental_id,amount,payment_date,customer_store_id,customer_first_name,customer_last_name,customer_email,customer_active,customer_create_date,customer_address_id,customer_address,customer_address2,customer_district,customer_city_id,customer_postal_code,customer_phone,customer_city,customer_country_id,customer_country,staff_first_name,staff_last_name,staff_email,staff_store_id,staff_active,staff_username,staff_password,staff_address_id,staff_address,staff_address2,staff_district,staff_postal_code,staff_phone,staff_city_id,staff_city,staff_country_id,staff_country,staff_store_manager_staff_id,staff_store_address_id,staff_store_address,staff_store_address2,staff_store_district,staff_store_city_id,staff_store_postal_code,staff_store_phone,staff_store_city,staff_store_country_id,staff_store_country,staff_store_manager_first_name,staff_store_manager_last_name,staff_store_manager_email,staff_store_manager_store_id,staff_store_manager_active,staff_store_manager_username,staff_store_manager_password,staff_store_manager_address_id,staff_store_manager_address,staff_store_manager_address2,staff_store_manager_district,staff_store_manager_postal_code,staff_store_manager_phone,staff_store_manager_city_id,staff_store_manager_city,staff_store_manager_country_id,staff_store_manager_country,customer_store_manager_staff_id,customer_store_address_id,customer_store_address,customer_store_address2,customer_store_district,customer_store_city_id,customer_store_postal_code,customer_store_phone,customer_store_city,customer_store_country_id,customer_store_country,customer_store_manager_first_name,customer_store_manager_last_name,customer_store_manager_email,customer_store_manager_store_id,customer_store_manager_active,customer_store_manager_username,customer_store_manager_password,customer_store_manager_address_id,customer_store_manager_address,customer_store_manager_address2,customer_store_manager_district,customer_store_manager_postal_code,customer_store_manager_phone,customer_store_manager_city_id,customer_store_manager_city,customer_store_manager_country_id,customer_store_manager_country,rental_date,inventory_id,rcustomer_id,return_date,rstaff_id,film_id,store_id,film_title,film_description,film_release_year,film_language,film_original_language_id,film_rental_duration,film_rental_rate,film_length,film_replacement_cost,film_rating
911,33,1,5421,0.99,2005-07-09 20:49:12,2,ANNA,HILL,ANNA.HILL@sakilacustomer.org,1,2006-02-14 22:04:36,37,127 Purnea (Purnia) Manor,,Piemonte,17,79388,911872220378,Alessandria,49,Italy,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-07-09 20:49:12,2437,33,2005-07-10 16:30:12,1,531,2,LOSE INCH,A Stunning Reflection of a Student And a Technical Writer who must Battle a Butler in The First Manned Space Station,2006,English,,3,0.99,137,18.99,R
1365,50,2,3169,2.99,2005-06-20 21:55:54,1,DIANE,COLLINS,DIANE.COLLINS@sakilacustomer.org,1,2006-02-14 22:04:36,54,115 Hidalgo Parkway,,Khartum,379,80168,307703950263,Omdurman,89,Sudan,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2005-06-20 21:55:54,2437,50,2005-06-25 19:45:54,1,531,2,LOSE INCH,A Stunning Reflection of a Student And a Technical Writer who must Battle a Butler in The First Manned Space Station,2006,English,,3,0.99,137,18.99,R
3579,132,1,10400,6.99,2005-08-01 07:18:24,2,ESTHER,CRAWFORD,ESTHER.CRAWFORD@sakilacustomer.org,1,2006-02-14 22:04:36,136,898 Belém Manor,,Free State,87,49757,707169393853,Botshabelo,85,South Africa,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-08-01 07:18:24,3897,132,2005-08-10 08:38:24,1,851,1,STRAIGHT HOURS,A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback,2006,English,,3,0.99,151,19.99,R
3572,132,1,5703,0.99,2005-07-10 10:04:15,2,ESTHER,CRAWFORD,ESTHER.CRAWFORD@sakilacustomer.org,1,2006-02-14 22:04:36,136,898 Belém Manor,,Free State,87,49757,707169393853,Botshabelo,85,South Africa,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-07-10 10:04:15,1585,132,2005-07-16 07:43:15,1,348,2,GANDHI KWAI,A Thoughtful Display of a Mad Scientist And a Secret Agent who must Chase a Boat in Berlin,2006,English,,7,0.99,86,9.99,PG-13
6533,241,1,15767,4.99,2005-08-23 13:14:15,2,HEIDI,LARSON,HEIDI.LARSON@sakilacustomer.org,0,2006-02-14 22:04:36,245,1103 Bilbays Parkway,,Hubei,578,87660,279979529227,Xi´angfan,23,China,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-08-23 13:14:15,3492,241,2005-08-27 14:43:15,2,765,1,SATURN NAME,A Fateful Epistle of a Butler And a Boy who must Redeem a Teacher in Berlin,2006,English,,7,4.99,182,18.99,R
6510,241,1,5211,0.99,2005-07-09 11:26:50,2,HEIDI,LARSON,HEIDI.LARSON@sakilacustomer.org,0,2006-02-14 22:04:36,245,1103 Bilbays Parkway,,Hubei,578,87660,279979529227,Xi´angfan,23,China,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-07-09 11:26:50,2216,241,2005-07-16 15:30:50,1,479,2,JEDI BENEATH,A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria,2006,English,,7,0.99,128,12.99,PG
6517,241,1,7434,2.99,2005-07-27 17:34:40,2,HEIDI,LARSON,HEIDI.LARSON@sakilacustomer.org,0,2006-02-14 22:04:36,245,1103 Bilbays Parkway,,Hubei,578,87660,279979529227,Xi´angfan,23,China,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-07-27 17:34:40,2927,241,2005-07-29 15:01:40,1,643,2,ORIENT CLOSER,A Astounding Epistle of a Technical Writer And a Teacher who must Fight a Squirrel in The Sahara Desert,2006,English,,3,2.99,118,22.99,R
8625,319,1,439,2.99,2005-05-27 17:54:48,2,RONALD,WEINER,RONALD.WEINER@sakilacustomer.org,1,2006-02-14 22:04:37,324,1145 Vilnius Manor,,Mxico,451,73170,674805712553,San Felipe del Progreso,60,Mexico,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-05-27 17:54:48,354,319,2005-06-02 23:01:48,2,78,2,BLACKOUT PRIVATE,A Intrepid Yarn of a Pastry Chef And a Mad Scientist who must Challenge a Secret Agent in Ancient Japan,2006,English,,7,2.99,85,12.99,PG
2256,83,2,6861,2.99,2005-07-12 19:56:52,1,LOUISE,JENKINS,LOUISE.JENKINS@sakilacustomer.org,1,2006-02-14 22:04:36,87,929 Tallahassee Loop,,Gauteng,497,74671,800716535041,Springs,85,South Africa,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2005-07-12 19:56:52,354,83,2005-07-13 16:02:52,1,78,2,BLACKOUT PRIVATE,A Intrepid Yarn of a Pastry Chef And a Mad Scientist who must Challenge a Secret Agent in Ancient Japan,2006,English,,7,2.99,85,12.99,PG
8650,319,1,13548,3.99,2005-08-20 03:53:20,2,RONALD,WEINER,RONALD.WEINER@sakilacustomer.org,1,2006-02-14 22:04:37,324,1145 Vilnius Manor,,Mxico,451,73170,674805712553,San Felipe del Progreso,60,Mexico,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-08-20 03:53:20,4389,319,2005-08-27 21:54:20,1,958,2,WARDROBE PHANTOM,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,2006,English,,6,2.99,178,19.99,G
11486,425,1,4659,2.99,2005-07-08 09:53:28,2,FRANCIS,SIKES,FRANCIS.SIKES@sakilacustomer.org,1,2006-02-14 22:04:37,430,355 Vitória de Santo Antão Way,,Oaxaca,452,81758,548003849552,San Juan Bautista Tuxtepec,60,Mexico,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-07-08 09:53:28,4389,425,2005-07-14 14:56:28,2,958,2,WARDROBE PHANTOM,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,2006,English,,6,2.99,178,19.99,G
13011,482,2,3048,2.99,2005-06-20 12:49:55,1,MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,0,2006-02-14 22:04:37,487,1785 São Bernardo do Campo Street,,Veracruz,125,71182,684529463244,Coatzacoalcos,60,Mexico,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2005-06-20 12:49:55,4389,482,2005-06-26 11:06:55,1,958,2,WARDROBE PHANTOM,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,2006,English,,6,2.99,178,19.99,G
2463,90,1,13051,4.99,2005-08-19 09:31:33,2,RUBY,WASHINGTON,RUBY.WASHINGTON@sakilacustomer.org,1,2006-02-14 22:04:36,94,1952 Chatsworth Drive,,Guangdong,332,25958,991562402283,Meixian,23,China,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-08-19 09:31:33,4064,90,2005-08-28 06:15:33,1,886,1,THEORY MERMAID,A Fateful Yarn of a Composer And a Monkey who must Vanquish a Womanizer in The First Manned Space Station,2006,English,,5,0.99,184,9.99,PG-13
14494,538,1,9307,0.99,2005-07-30 16:52:43,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,1,2006-02-14 22:04:37,544,183 Haiphong Street,,Jilin,46,69953,488600270038,Baicheng,23,China,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-07-30 16:52:43,3831,538,2005-08-01 11:58:43,1,839,2,STALLION SUNDANCE,A Fast-Paced Tale of a Car And a Dog who must Outgun a A Shark in Australia,2006,English,,5,0.99,130,23.99,PG-13
14506,538,1,15343,6.99,2005-08-22 21:01:25,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,1,2006-02-14 22:04:37,544,183 Haiphong Street,,Jilin,46,69953,488600270038,Baicheng,23,China,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-08-22 21:01:25,2589,538,2005-08-28 16:15:25,1,568,2,MEMENTO ZOOLANDER,A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert,2006,English,,4,4.99,77,11.99,NC-17
2492,91,2,10008,4.99,2005-07-31 17:59:36,2,LOIS,BUTLER,LOIS.BUTLER@sakilacustomer.org,1,2006-02-14 22:04:36,95,1370 Le Mans Avenue,,Brunei and Muara,53,52163,345679835036,Bandar Seri Begawan,16,Brunei,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-07-31 17:59:36,2589,91,2005-08-03 22:43:36,2,568,2,MEMENTO ZOOLANDER,A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert,2006,English,,4,4.99,77,11.99,NC-17
13043,483,2,6478,4.99,2005-07-12 01:41:44,2,VERNON,CHAPA,VERNON.CHAPA@sakilacustomer.org,1,2006-02-14 22:04:37,488,698 Jelets Boulevard,,Denizli,142,2596,975185523021,Denizli,97,Turkey,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-07-12 01:41:44,2589,483,2005-07-15 20:48:44,1,568,2,MEMENTO ZOOLANDER,A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert,2006,English,,4,4.99,77,11.99,NC-17
14495,538,1,9643,4.99,2005-07-31 05:35:48,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,1,2006-02-14 22:04:37,544,183 Haiphong Street,,Jilin,46,69953,488600270038,Baicheng,23,China,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-07-31 05:35:48,3576,538,2005-08-08 04:28:48,2,782,2,SHAKESPEARE SADDLE,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,2006,English,,6,2.99,60,26.99,PG-13
2941,109,2,1891,3.99,2005-06-17 04:16:44,2,EDNA,WEST,EDNA.WEST@sakilacustomer.org,1,2006-02-14 22:04:36,113,682 Junan Way,,North West,273,30418,622255216127,Klerksdorp,85,South Africa,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-06-17 04:16:44,3576,109,2005-06-24 07:20:44,1,782,2,SHAKESPEARE SADDLE,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,2006,English,,6,2.99,60,26.99,PG-13
14487,538,1,5486,2.99,2005-07-09 23:57:44,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,1,2006-02-14 22:04:37,544,183 Haiphong Street,,Jilin,46,69953,488600270038,Baicheng,23,China,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-07-09 23:57:44,2864,538,2005-07-14 00:23:44,1,628,1,NORTHWEST POLISH,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,2006,English,,5,2.99,172,24.99,PG
14984,559,2,13248,6.99,2005-08-19 16:47:41,2,EVERETT,BANDA,EVERETT.BANDA@sakilacustomer.org,1,2006-02-14 22:04:37,565,1741 Hoshiarpur Boulevard,,al-Sharqiya,79,22372,855066328617,Bilbays,29,Egypt,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-08-19 16:47:41,2864,559,2005-08-28 18:11:41,2,628,1,NORTHWEST POLISH,A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback,2006,English,,5,2.99,172,24.99,PG
14499,538,1,10732,5.99,2005-08-01 19:25:18,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,1,2006-02-14 22:04:37,544,183 Haiphong Street,,Jilin,46,69953,488600270038,Baicheng,23,China,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-08-01 19:25:18,2810,538,2005-08-10 22:26:18,1,617,1,NATURAL STOCK,A Fast-Paced Story of a Sumo Wrestler And a Girl who must Defeat a Car in A Baloon Factory,2006,English,,4,0.99,50,24.99,PG-13
13844,514,1,3385,0.99,2005-06-21 14:16:48,2,FRANKLIN,TROUTMAN,FRANKLIN.TROUTMAN@sakilacustomer.org,1,2006-02-14 22:04:37,520,1778 Gijón Manor,,Hubei,594,35156,288910576761,Zaoyang,23,China,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,3,23 Workhaven Lane,,Alberta,,14033335568,300,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,Jon.Stephens@sakilastaff.com,2,1,Jon,,4,1411 Lillydale Drive,,QLD,,6172235589,576,Woodridge,8,Australia,2005-06-21 14:16:48,2810,514,2005-06-24 10:32:48,2,617,1,NATURAL STOCK,A Fast-Paced Story of a Sumo Wrestler And a Girl who must Defeat a Car in A Baloon Factory,2006,English,,4,0.99,50,24.99,PG-13
