last_name,create_date,active,customer_id,first_name,store_id,address_id,email
HOLLAND,2006-02-14 22:04:36,1,256,MABEL,2,261,MABEL.HOLLAND@sakilacustomer.org
DOUGLAS,2006-02-14 22:04:36,1,257,MARSHA,2,262,MARSHA.DOUGLAS@sakilacustomer.org
FLEMING,2006-02-14 22:04:36,1,258,MYRTLE,1,263,MYRTLE.FLEMING@sakilacustomer.org
JENSEN,2006-02-14 22:04:36,1,259,LENA,2,264,LENA.JENSEN@sakilacustomer.org
VARGAS,2006-02-14 22:04:36,1,260,CHRISTY,1,265,CHRISTY.VARGAS@sakilacustomer.org
BYRD,2006-02-14 22:04:36,1,261,DEANNA,1,266,DEANNA.BYRD@sakilacustomer.org
DAVIDSON,2006-02-14 22:04:36,1,262,PATSY,2,267,PATSY.DAVIDSON@sakilacustomer.org
HOPKINS,2006-02-14 22:04:36,1,263,HILDA,1,268,HILDA.HOPKINS@sakilacustomer.org
MAY,2006-02-14 22:04:36,1,264,GWENDOLYN,1,269,GWENDOLYN.MAY@sakilacustomer.org
TERRY,2006-02-14 22:04:36,1,265,JENNIE,2,270,JENNIE.TERRY@sakilacustomer.org
HERRERA,2006-02-14 22:04:36,1,266,NORA,2,271,NORA.HERRERA@sakilacustomer.org
WADE,2006-02-14 22:04:36,1,267,MARGIE,1,272,MARGIE.WADE@sakilacustomer.org
SOTO,2006-02-14 22:04:36,1,268,NINA,1,273,NINA.SOTO@sakilacustomer.org
WALTERS,2006-02-14 22:04:36,1,269,CASSANDRA,1,274,CASSANDRA.WALTERS@sakilacustomer.org
CURTIS,2006-02-14 22:04:36,1,270,LEAH,1,275,LEAH.CURTIS@sakilacustomer.org
NEAL,2006-02-14 22:04:36,0,271,PENNY,1,276,PENNY.NEAL@sakilacustomer.org
CALDWELL,2006-02-14 22:04:37,1,272,KAY,1,277,KAY.CALDWELL@sakilacustomer.org
LOWE,2006-02-14 22:04:37,1,273,PRISCILLA,2,278,PRISCILLA.LOWE@sakilacustomer.org
JENNINGS,2006-02-14 22:04:37,1,274,NAOMI,1,279,NAOMI.JENNINGS@sakilacustomer.org
BARNETT,2006-02-14 22:04:37,1,275,CAROLE,2,280,CAROLE.BARNETT@sakilacustomer.org
GRAVES,2006-02-14 22:04:37,1,276,BRANDY,1,281,BRANDY.GRAVES@sakilacustomer.org
JIMENEZ,2006-02-14 22:04:37,1,277,OLGA,2,282,OLGA.JIMENEZ@sakilacustomer.org
HORTON,2006-02-14 22:04:37,1,278,BILLIE,2,283,BILLIE.HORTON@sakilacustomer.org
SHELTON,2006-02-14 22:04:37,1,279,DIANNE,2,284,DIANNE.SHELTON@sakilacustomer.org
BARRETT,2006-02-14 22:04:37,1,280,TRACEY,2,285,TRACEY.BARRETT@sakilacustomer.org
OBRIEN,2006-02-14 22:04:37,1,281,LEONA,2,286,LEONA.OBRIEN@sakilacustomer.org
CASTRO,2006-02-14 22:04:37,1,282,JENNY,2,287,JENNY.CASTRO@sakilacustomer.org
SUTTON,2006-02-14 22:04:37,1,283,FELICIA,1,288,FELICIA.SUTTON@sakilacustomer.org
GREGORY,2006-02-14 22:04:37,1,284,SONIA,1,289,SONIA.GREGORY@sakilacustomer.org
MCKINNEY,2006-02-14 22:04:37,1,285,MIRIAM,1,290,MIRIAM.MCKINNEY@sakilacustomer.org
LUCAS,2006-02-14 22:04:37,1,286,VELMA,1,291,VELMA.LUCAS@sakilacustomer.org
MILES,2006-02-14 22:04:37,1,287,BECKY,2,292,BECKY.MILES@sakilacustomer.org
CRAIG,2006-02-14 22:04:37,1,288,BOBBIE,1,293,BOBBIE.CRAIG@sakilacustomer.org
RODRIQUEZ,2006-02-14 22:04:37,1,289,VIOLET,1,294,VIOLET.RODRIQUEZ@sakilacustomer.org
CHAMBERS,2006-02-14 22:04:37,1,290,KRISTINA,1,295,KRISTINA.CHAMBERS@sakilacustomer.org
HOLT,2006-02-14 22:04:37,1,291,TONI,1,296,TONI.HOLT@sakilacustomer.org
LAMBERT,2006-02-14 22:04:37,1,292,MISTY,2,297,MISTY.LAMBERT@sakilacustomer.org
FLETCHER,2006-02-14 22:04:37,1,293,MAE,2,298,MAE.FLETCHER@sakilacustomer.org
WATTS,2006-02-14 22:04:37,1,294,SHELLY,2,299,SHELLY.WATTS@sakilacustomer.org
BATES,2006-02-14 22:04:37,1,295,DAISY,1,300,DAISY.BATES@sakilacustomer.org
HALE,2006-02-14 22:04:37,1,296,RAMONA,2,301,RAMONA.HALE@sakilacustomer.org
RHODES,2006-02-14 22:04:37,1,297,SHERRI,1,302,SHERRI.RHODES@sakilacustomer.org
PENA,2006-02-14 22:04:37,1,298,ERIKA,1,303,ERIKA.PENA@sakilacustomer.org
GANNON,2006-02-14 22:04:37,1,299,JAMES,2,304,JAMES.GANNON@sakilacustomer.org
FARNSWORTH,2006-02-14 22:04:37,1,300,JOHN,1,305,JOHN.FARNSWORTH@sakilacustomer.org
BAUGHMAN,2006-02-14 22:04:37,1,301,ROBERT,2,306,ROBERT.BAUGHMAN@sakilacustomer.org
SILVERMAN,2006-02-14 22:04:37,1,302,MICHAEL,1,307,MICHAEL.SILVERMAN@sakilacustomer.org
SATTERFIELD,2006-02-14 22:04:37,1,303,WILLIAM,2,308,WILLIAM.SATTERFIELD@sakilacustomer.org
ROYAL,2006-02-14 22:04:37,1,304,DAVID,2,309,DAVID.ROYAL@sakilacustomer.org
MCCRARY,2006-02-14 22:04:37,1,305,RICHARD,1,310,RICHARD.MCCRARY@sakilacustomer.org
KOWALSKI,2006-02-14 22:04:37,1,306,CHARLES,1,311,CHARLES.KOWALSKI@sakilacustomer.org
JOY,2006-02-14 22:04:37,1,307,JOSEPH,2,312,JOSEPH.JOY@sakilacustomer.org
GRIGSBY,2006-02-14 22:04:37,1,308,THOMAS,1,313,THOMAS.GRIGSBY@sakilacustomer.org
GRECO,2006-02-14 22:04:37,1,309,CHRISTOPHER,1,314,CHRISTOPHER.GRECO@sakilacustomer.org
CABRAL,2006-02-14 22:04:37,1,310,DANIEL,2,315,DANIEL.CABRAL@sakilacustomer.org
TROUT,2006-02-14 22:04:37,1,311,PAUL,2,316,PAUL.TROUT@sakilacustomer.org
RINEHART,2006-02-14 22:04:37,1,312,MARK,2,317,MARK.RINEHART@sakilacustomer.org
MAHON,2006-02-14 22:04:37,1,313,DONALD,2,318,DONALD.MAHON@sakilacustomer.org
LINTON,2006-02-14 22:04:37,1,314,GEORGE,1,319,GEORGE.LINTON@sakilacustomer.org
GOODEN,2006-02-14 22:04:37,0,315,KENNETH,2,320,KENNETH.GOODEN@sakilacustomer.org
CURLEY,2006-02-14 22:04:37,1,316,STEVEN,1,321,STEVEN.CURLEY@sakilacustomer.org
BAUGH,2006-02-14 22:04:37,1,317,EDWARD,2,322,EDWARD.BAUGH@sakilacustomer.org
WYMAN,2006-02-14 22:04:37,1,318,BRIAN,1,323,BRIAN.WYMAN@sakilacustomer.org
WEINER,2006-02-14 22:04:37,1,319,RONALD,2,324,RONALD.WEINER@sakilacustomer.org
SCHWAB,2006-02-14 22:04:37,1,320,ANTHONY,2,325,ANTHONY.SCHWAB@sakilacustomer.org
SCHULER,2006-02-14 22:04:37,1,321,KEVIN,1,326,KEVIN.SCHULER@sakilacustomer.org
MORRISSEY,2006-02-14 22:04:37,1,322,JASON,1,327,JASON.MORRISSEY@sakilacustomer.org
MAHAN,2006-02-14 22:04:37,1,323,MATTHEW,2,328,MATTHEW.MAHAN@sakilacustomer.org
COY,2006-02-14 22:04:37,1,324,GARY,2,329,GARY.COY@sakilacustomer.org
BUNN,2006-02-14 22:04:37,1,325,TIMOTHY,1,330,TIMOTHY.BUNN@sakilacustomer.org
ANDREW,2006-02-14 22:04:37,1,326,JOSE,1,331,JOSE.ANDREW@sakilacustomer.org
THRASHER,2006-02-14 22:04:37,1,327,LARRY,2,332,LARRY.THRASHER@sakilacustomer.org
SPEAR,2006-02-14 22:04:37,1,328,JEFFREY,2,333,JEFFREY.SPEAR@sakilacustomer.org
WAGGONER,2006-02-14 22:04:37,1,329,FRANK,2,334,FRANK.WAGGONER@sakilacustomer.org
SHELLEY,2006-02-14 22:04:37,1,330,SCOTT,1,335,SCOTT.SHELLEY@sakilacustomer.org
ROBERT,2006-02-14 22:04:37,1,331,ERIC,1,336,ERIC.ROBERT@sakilacustomer.org
QUALLS,2006-02-14 22:04:37,1,332,STEPHEN,1,337,STEPHEN.QUALLS@sakilacustomer.org
PURDY,2006-02-14 22:04:37,1,333,ANDREW,2,338,ANDREW.PURDY@sakilacustomer.org
MCWHORTER,2006-02-14 22:04:37,1,334,RAYMOND,2,339,RAYMOND.MCWHORTER@sakilacustomer.org
MAULDIN,2006-02-14 22:04:37,1,335,GREGORY,1,340,GREGORY.MAULDIN@sakilacustomer.org
MARK,2006-02-14 22:04:37,1,336,JOSHUA,1,341,JOSHUA.MARK@sakilacustomer.org
JORDON,2006-02-14 22:04:37,1,337,JERRY,1,342,JERRY.JORDON@sakilacustomer.org
GILMAN,2006-02-14 22:04:37,1,338,DENNIS,1,343,DENNIS.GILMAN@sakilacustomer.org
PERRYMAN,2006-02-14 22:04:37,1,339,WALTER,2,344,WALTER.PERRYMAN@sakilacustomer.org
NEWSOM,2006-02-14 22:04:37,1,340,PATRICK,1,345,PATRICK.NEWSOM@sakilacustomer.org
MENARD,2006-02-14 22:04:37,1,341,PETER,1,346,PETER.MENARD@sakilacustomer.org
MARTINO,2006-02-14 22:04:37,1,342,HAROLD,1,347,HAROLD.MARTINO@sakilacustomer.org
GRAF,2006-02-14 22:04:37,1,343,DOUGLAS,1,348,DOUGLAS.GRAF@sakilacustomer.org
BILLINGSLEY,2006-02-14 22:04:37,1,344,HENRY,1,349,HENRY.BILLINGSLEY@sakilacustomer.org
ARTIS,2006-02-14 22:04:37,1,345,CARL,1,350,CARL.ARTIS@sakilacustomer.org
SIMPKINS,2006-02-14 22:04:37,1,346,ARTHUR,1,351,ARTHUR.SIMPKINS@sakilacustomer.org
SALISBURY,2006-02-14 22:04:37,1,347,RYAN,2,352,RYAN.SALISBURY@sakilacustomer.org
QUINTANILLA,2006-02-14 22:04:37,1,348,ROGER,2,353,ROGER.QUINTANILLA@sakilacustomer.org
GILLILAND,2006-02-14 22:04:37,1,349,JOE,2,354,JOE.GILLILAND@sakilacustomer.org
FRALEY,2006-02-14 22:04:37,1,350,JUAN,1,355,JUAN.FRALEY@sakilacustomer.org
FOUST,2006-02-14 22:04:37,1,351,JACK,1,356,JACK.FOUST@sakilacustomer.org
CROUSE,2006-02-14 22:04:37,1,352,ALBERT,1,357,ALBERT.CROUSE@sakilacustomer.org
SCARBOROUGH,2006-02-14 22:04:37,1,353,JONATHAN,1,358,JONATHAN.SCARBOROUGH@sakilacustomer.org
NGO,2006-02-14 22:04:37,1,354,JUSTIN,2,359,JUSTIN.NGO@sakilacustomer.org
GRISSOM,2006-02-14 22:04:37,1,355,TERRY,2,360,TERRY.GRISSOM@sakilacustomer.org
FULTZ,2006-02-14 22:04:37,1,356,GERALD,2,361,GERALD.FULTZ@sakilacustomer.org
RICO,2006-02-14 22:04:37,1,357,KEITH,1,362,KEITH.RICO@sakilacustomer.org
MARLOW,2006-02-14 22:04:37,1,358,SAMUEL,2,363,SAMUEL.MARLOW@sakilacustomer.org
MARKHAM,2006-02-14 22:04:37,1,359,WILLIE,2,364,WILLIE.MARKHAM@sakilacustomer.org
MADRIGAL,2006-02-14 22:04:37,1,360,RALPH,2,365,RALPH.MADRIGAL@sakilacustomer.org
LAWTON,2006-02-14 22:04:37,1,361,LAWRENCE,2,366,LAWRENCE.LAWTON@sakilacustomer.org
BARFIELD,2006-02-14 22:04:37,1,362,NICHOLAS,1,367,NICHOLAS.BARFIELD@sakilacustomer.org
WHITING,2006-02-14 22:04:37,1,363,ROY,2,368,ROY.WHITING@sakilacustomer.org
VARNEY,2006-02-14 22:04:37,1,364,BENJAMIN,1,369,BENJAMIN.VARNEY@sakilacustomer.org
SCHWARZ,2006-02-14 22:04:37,1,365,BRUCE,2,370,BRUCE.SCHWARZ@sakilacustomer.org
HUEY,2006-02-14 22:04:37,1,366,BRANDON,1,371,BRANDON.HUEY@sakilacustomer.org
GOOCH,2006-02-14 22:04:37,1,367,ADAM,1,372,ADAM.GOOCH@sakilacustomer.org
ARCE,2006-02-14 22:04:37,0,368,HARRY,1,373,HARRY.ARCE@sakilacustomer.org
WHEAT,2006-02-14 22:04:37,1,369,FRED,2,374,FRED.WHEAT@sakilacustomer.org
TRUONG,2006-02-14 22:04:37,1,370,WAYNE,2,375,WAYNE.TRUONG@sakilacustomer.org
POULIN,2006-02-14 22:04:37,1,371,BILLY,1,376,BILLY.POULIN@sakilacustomer.org
MACKENZIE,2006-02-14 22:04:37,1,372,STEVE,2,377,STEVE.MACKENZIE@sakilacustomer.org
LEONE,2006-02-14 22:04:37,1,373,LOUIS,1,378,LOUIS.LEONE@sakilacustomer.org
HURTADO,2006-02-14 22:04:37,1,374,JEREMY,2,379,JEREMY.HURTADO@sakilacustomer.org
SELBY,2006-02-14 22:04:37,1,375,AARON,2,380,AARON.SELBY@sakilacustomer.org
GAITHER,2006-02-14 22:04:37,1,376,RANDY,1,381,RANDY.GAITHER@sakilacustomer.org
FORTNER,2006-02-14 22:04:37,1,377,HOWARD,1,382,HOWARD.FORTNER@sakilacustomer.org
CULPEPPER,2006-02-14 22:04:37,1,378,EUGENE,1,383,EUGENE.CULPEPPER@sakilacustomer.org
COUGHLIN,2006-02-14 22:04:37,1,379,CARLOS,1,384,CARLOS.COUGHLIN@sakilacustomer.org
BRINSON,2006-02-14 22:04:37,1,380,RUSSELL,1,385,RUSSELL.BRINSON@sakilacustomer.org
BOUDREAU,2006-02-14 22:04:37,1,381,BOBBY,2,386,BOBBY.BOUDREAU@sakilacustomer.org
BARKLEY,2006-02-14 22:04:37,1,382,VICTOR,2,387,VICTOR.BARKLEY@sakilacustomer.org
BALES,2006-02-14 22:04:37,1,383,MARTIN,1,388,MARTIN.BALES@sakilacustomer.org
STEPP,2006-02-14 22:04:37,1,384,ERNEST,2,389,ERNEST.STEPP@sakilacustomer.org
HOLM,2006-02-14 22:04:37,1,385,PHILLIP,1,390,PHILLIP.HOLM@sakilacustomer.org
TAN,2006-02-14 22:04:37,1,386,TODD,1,391,TODD.TAN@sakilacustomer.org
SCHILLING,2006-02-14 22:04:37,1,387,JESSE,2,392,JESSE.SCHILLING@sakilacustomer.org
MORRELL,2006-02-14 22:04:37,1,388,CRAIG,2,393,CRAIG.MORRELL@sakilacustomer.org
KAHN,2006-02-14 22:04:37,1,389,ALAN,1,394,ALAN.KAHN@sakilacustomer.org
HEATON,2006-02-14 22:04:37,1,390,SHAWN,1,395,SHAWN.HEATON@sakilacustomer.org
GAMEZ,2006-02-14 22:04:37,1,391,CLARENCE,1,396,CLARENCE.GAMEZ@sakilacustomer.org
DOUGLASS,2006-02-14 22:04:37,1,392,SEAN,2,397,SEAN.DOUGLASS@sakilacustomer.org
CAUSEY,2006-02-14 22:04:37,1,393,PHILIP,1,398,PHILIP.CAUSEY@sakilacustomer.org
BROTHERS,2006-02-14 22:04:37,1,394,CHRIS,2,399,CHRIS.BROTHERS@sakilacustomer.org
TURPIN,2006-02-14 22:04:37,1,395,JOHNNY,2,400,JOHNNY.TURPIN@sakilacustomer.org
SHANKS,2006-02-14 22:04:37,1,396,EARL,1,401,EARL.SHANKS@sakilacustomer.org
SCHRADER,2006-02-14 22:04:37,1,397,JIMMY,1,402,JIMMY.SCHRADER@sakilacustomer.org
MEEK,2006-02-14 22:04:37,1,398,ANTONIO,1,403,ANTONIO.MEEK@sakilacustomer.org
ISOM,2006-02-14 22:04:37,1,399,DANNY,1,404,DANNY.ISOM@sakilacustomer.org
HARDISON,2006-02-14 22:04:37,1,400,BRYAN,2,405,BRYAN.HARDISON@sakilacustomer.org
CARRANZA,2006-02-14 22:04:37,1,401,TONY,2,406,TONY.CARRANZA@sakilacustomer.org
YANEZ,2006-02-14 22:04:37,1,402,LUIS,1,407,LUIS.YANEZ@sakilacustomer.org
WAY,2006-02-14 22:04:37,1,403,MIKE,1,408,MIKE.WAY@sakilacustomer.org
SCROGGINS,2006-02-14 22:04:37,1,404,STANLEY,2,409,STANLEY.SCROGGINS@sakilacustomer.org
SCHOFIELD,2006-02-14 22:04:37,1,405,LEONARD,1,410,LEONARD.SCHOFIELD@sakilacustomer.org
RUNYON,2006-02-14 22:04:37,0,406,NATHAN,1,411,NATHAN.RUNYON@sakilacustomer.org
RATCLIFF,2006-02-14 22:04:37,1,407,DALE,1,412,DALE.RATCLIFF@sakilacustomer.org
MURRELL,2006-02-14 22:04:37,1,408,MANUEL,1,413,MANUEL.MURRELL@sakilacustomer.org
MOELLER,2006-02-14 22:04:37,1,409,RODNEY,2,414,RODNEY.MOELLER@sakilacustomer.org
IRBY,2006-02-14 22:04:37,1,410,CURTIS,2,415,CURTIS.IRBY@sakilacustomer.org
CURRIER,2006-02-14 22:04:37,1,411,NORMAN,1,416,NORMAN.CURRIER@sakilacustomer.org
BUTTERFIELD,2006-02-14 22:04:37,1,412,ALLEN,2,417,ALLEN.BUTTERFIELD@sakilacustomer.org
YEE,2006-02-14 22:04:37,1,413,MARVIN,2,418,MARVIN.YEE@sakilacustomer.org
RALSTON,2006-02-14 22:04:37,1,414,VINCENT,1,419,VINCENT.RALSTON@sakilacustomer.org
PULLEN,2006-02-14 22:04:37,1,415,GLENN,1,420,GLENN.PULLEN@sakilacustomer.org
PINSON,2006-02-14 22:04:37,1,416,JEFFERY,2,421,JEFFERY.PINSON@sakilacustomer.org
ESTEP,2006-02-14 22:04:37,1,417,TRAVIS,1,422,TRAVIS.ESTEP@sakilacustomer.org
EAST,2006-02-14 22:04:37,1,418,JEFF,2,423,JEFF.EAST@sakilacustomer.org
CARBONE,2006-02-14 22:04:37,1,419,CHAD,1,424,CHAD.CARBONE@sakilacustomer.org
LANCE,2006-02-14 22:04:37,1,420,JACOB,1,425,JACOB.LANCE@sakilacustomer.org
HAWKS,2006-02-14 22:04:37,1,421,LEE,1,426,LEE.HAWKS@sakilacustomer.org
ELLINGTON,2006-02-14 22:04:37,1,422,MELVIN,1,427,MELVIN.ELLINGTON@sakilacustomer.org
CASILLAS,2006-02-14 22:04:37,1,423,ALFRED,2,428,ALFRED.CASILLAS@sakilacustomer.org
SPURLOCK,2006-02-14 22:04:37,1,424,KYLE,2,429,KYLE.SPURLOCK@sakilacustomer.org
SIKES,2006-02-14 22:04:37,1,425,FRANCIS,2,430,FRANCIS.SIKES@sakilacustomer.org
MOTLEY,2006-02-14 22:04:37,1,426,BRADLEY,1,431,BRADLEY.MOTLEY@sakilacustomer.org
MCCARTNEY,2006-02-14 22:04:37,1,427,JESUS,2,432,JESUS.MCCARTNEY@sakilacustomer.org
KRUGER,2006-02-14 22:04:37,1,428,HERBERT,2,433,HERBERT.KRUGER@sakilacustomer.org
ISBELL,2006-02-14 22:04:37,1,429,FREDERICK,2,434,FREDERICK.ISBELL@sakilacustomer.org
HOULE,2006-02-14 22:04:37,1,430,RAY,1,435,RAY.HOULE@sakilacustomer.org
FRANCISCO,2006-02-14 22:04:37,1,431,JOEL,2,436,JOEL.FRANCISCO@sakilacustomer.org
BURK,2006-02-14 22:04:37,1,432,EDWIN,1,437,EDWIN.BURK@sakilacustomer.org
BONE,2006-02-14 22:04:37,1,433,DON,1,438,DON.BONE@sakilacustomer.org
TOMLIN,2006-02-14 22:04:37,1,434,EDDIE,1,439,EDDIE.TOMLIN@sakilacustomer.org
SHELBY,2006-02-14 22:04:37,1,435,RICKY,2,440,RICKY.SHELBY@sakilacustomer.org
QUIGLEY,2006-02-14 22:04:37,1,436,TROY,1,441,TROY.QUIGLEY@sakilacustomer.org
NEUMANN,2006-02-14 22:04:37,1,437,RANDALL,2,442,RANDALL.NEUMANN@sakilacustomer.org
LOVELACE,2006-02-14 22:04:37,1,438,BARRY,1,443,BARRY.LOVELACE@sakilacustomer.org
FENNELL,2006-02-14 22:04:37,1,439,ALEXANDER,2,444,ALEXANDER.FENNELL@sakilacustomer.org
COLBY,2006-02-14 22:04:37,1,440,BERNARD,1,445,BERNARD.COLBY@sakilacustomer.org
CHEATHAM,2006-02-14 22:04:37,1,441,MARIO,1,446,MARIO.CHEATHAM@sakilacustomer.org
BUSTAMANTE,2006-02-14 22:04:37,1,442,LEROY,1,447,LEROY.BUSTAMANTE@sakilacustomer.org
SKIDMORE,2006-02-14 22:04:37,1,443,FRANCISCO,2,448,FRANCISCO.SKIDMORE@sakilacustomer.org
HIDALGO,2006-02-14 22:04:37,1,444,MARCUS,2,449,MARCUS.HIDALGO@sakilacustomer.org
FORMAN,2006-02-14 22:04:37,1,445,MICHEAL,1,450,MICHEAL.FORMAN@sakilacustomer.org
CULP,2006-02-14 22:04:37,0,446,THEODORE,2,451,THEODORE.CULP@sakilacustomer.org
BOWENS,2006-02-14 22:04:37,1,447,CLIFFORD,1,452,CLIFFORD.BOWENS@sakilacustomer.org
BETANCOURT,2006-02-14 22:04:37,1,448,MIGUEL,1,453,MIGUEL.BETANCOURT@sakilacustomer.org
AQUINO,2006-02-14 22:04:37,1,449,OSCAR,2,454,OSCAR.AQUINO@sakilacustomer.org
ROBB,2006-02-14 22:04:37,1,450,JAY,1,455,JAY.ROBB@sakilacustomer.org
REA,2006-02-14 22:04:37,1,451,JIM,1,456,JIM.REA@sakilacustomer.org
MILNER,2006-02-14 22:04:37,1,452,TOM,1,457,TOM.MILNER@sakilacustomer.org
MARTEL,2006-02-14 22:04:37,1,453,CALVIN,1,458,CALVIN.MARTEL@sakilacustomer.org
GRESHAM,2006-02-14 22:04:37,1,454,ALEX,2,459,ALEX.GRESHAM@sakilacustomer.org
WILES,2006-02-14 22:04:37,1,455,JON,2,460,JON.WILES@sakilacustomer.org
RICKETTS,2006-02-14 22:04:37,1,456,RONNIE,2,461,RONNIE.RICKETTS@sakilacustomer.org
GAVIN,2006-02-14 22:04:37,1,457,BILL,2,462,BILL.GAVIN@sakilacustomer.org
DOWD,2006-02-14 22:04:37,1,458,LLOYD,1,463,LLOYD.DOWD@sakilacustomer.org
COLLAZO,2006-02-14 22:04:37,1,459,TOMMY,1,464,TOMMY.COLLAZO@sakilacustomer.org
BOSTIC,2006-02-14 22:04:37,1,460,LEON,1,465,LEON.BOSTIC@sakilacustomer.org
BLAKELY,2006-02-14 22:04:37,1,461,DEREK,1,466,DEREK.BLAKELY@sakilacustomer.org
SHERROD,2006-02-14 22:04:37,1,462,WARREN,2,467,WARREN.SHERROD@sakilacustomer.org
POWER,2006-02-14 22:04:37,1,463,DARRELL,2,468,DARRELL.POWER@sakilacustomer.org
KENYON,2006-02-14 22:04:37,1,464,JEROME,1,469,JEROME.KENYON@sakilacustomer.org
GANDY,2006-02-14 22:04:37,1,465,FLOYD,1,470,FLOYD.GANDY@sakilacustomer.org
EBERT,2006-02-14 22:04:37,1,466,LEO,1,471,LEO.EBERT@sakilacustomer.org
DELOACH,2006-02-14 22:04:37,1,467,ALVIN,2,472,ALVIN.DELOACH@sakilacustomer.org
CARY,2006-02-14 22:04:37,1,468,TIM,1,473,TIM.CARY@sakilacustomer.org
BULL,2006-02-14 22:04:37,1,469,WESLEY,2,474,WESLEY.BULL@sakilacustomer.org
ALLARD,2006-02-14 22:04:37,1,470,GORDON,1,475,GORDON.ALLARD@sakilacustomer.org
SAUER,2006-02-14 22:04:37,1,471,DEAN,1,476,DEAN.SAUER@sakilacustomer.org
ROBINS,2006-02-14 22:04:37,1,472,GREG,1,477,GREG.ROBINS@sakilacustomer.org
OLIVARES,2006-02-14 22:04:37,1,473,JORGE,2,478,JORGE.OLIVARES@sakilacustomer.org
GILLETTE,2006-02-14 22:04:37,1,474,DUSTIN,2,479,DUSTIN.GILLETTE@sakilacustomer.org
CHESTNUT,2006-02-14 22:04:37,1,475,PEDRO,2,480,PEDRO.CHESTNUT@sakilacustomer.org
BOURQUE,2006-02-14 22:04:37,1,476,DERRICK,1,481,DERRICK.BOURQUE@sakilacustomer.org
PAINE,2006-02-14 22:04:37,1,477,DAN,1,482,DAN.PAINE@sakilacustomer.org
LYMAN,2006-02-14 22:04:37,1,478,LEWIS,1,483,LEWIS.LYMAN@sakilacustomer.org
HITE,2006-02-14 22:04:37,1,479,ZACHARY,1,484,ZACHARY.HITE@sakilacustomer.org
HAUSER,2006-02-14 22:04:37,1,480,COREY,1,485,COREY.HAUSER@sakilacustomer.org
DEVORE,2006-02-14 22:04:37,1,481,HERMAN,1,486,HERMAN.DEVORE@sakilacustomer.org
CRAWLEY,2006-02-14 22:04:37,0,482,MAURICE,1,487,MAURICE.CRAWLEY@sakilacustomer.org
CHAPA,2006-02-14 22:04:37,1,483,VERNON,2,488,VERNON.CHAPA@sakilacustomer.org
VU,2006-02-14 22:04:37,1,484,ROBERTO,1,489,ROBERTO.VU@sakilacustomer.org
TOBIAS,2006-02-14 22:04:37,1,485,CLYDE,1,490,CLYDE.TOBIAS@sakilacustomer.org
TALBERT,2006-02-14 22:04:37,1,486,GLEN,1,491,GLEN.TALBERT@sakilacustomer.org
POINDEXTER,2006-02-14 22:04:37,1,487,HECTOR,2,492,HECTOR.POINDEXTER@sakilacustomer.org
MILLARD,2006-02-14 22:04:37,1,488,SHANE,2,493,SHANE.MILLARD@sakilacustomer.org
MEADOR,2006-02-14 22:04:37,1,489,RICARDO,1,494,RICARDO.MEADOR@sakilacustomer.org
MCDUFFIE,2006-02-14 22:04:37,1,490,SAM,1,495,SAM.MCDUFFIE@sakilacustomer.org
MATTOX,2006-02-14 22:04:37,1,491,RICK,2,496,RICK.MATTOX@sakilacustomer.org
KRAUS,2006-02-14 22:04:37,1,492,LESTER,2,497,LESTER.KRAUS@sakilacustomer.org
HARKINS,2006-02-14 22:04:37,1,493,BRENT,1,498,BRENT.HARKINS@sakilacustomer.org
CHOATE,2006-02-14 22:04:37,1,494,RAMON,2,499,RAMON.CHOATE@sakilacustomer.org
BESS,2006-02-14 22:04:37,1,495,CHARLIE,2,500,CHARLIE.BESS@sakilacustomer.org
WREN,2006-02-14 22:04:37,1,496,TYLER,2,501,TYLER.WREN@sakilacustomer.org
SLEDGE,2006-02-14 22:04:37,1,497,GILBERT,2,502,GILBERT.SLEDGE@sakilacustomer.org
SANBORN,2006-02-14 22:04:37,1,498,GENE,1,503,GENE.SANBORN@sakilacustomer.org
OUTLAW,2006-02-14 22:04:37,1,499,MARC,2,504,MARC.OUTLAW@sakilacustomer.org
KINDER,2006-02-14 22:04:37,1,500,REGINALD,1,505,REGINALD.KINDER@sakilacustomer.org
GEARY,2006-02-14 22:04:37,1,501,RUBEN,1,506,RUBEN.GEARY@sakilacustomer.org
CORNWELL,2006-02-14 22:04:37,1,502,BRETT,1,507,BRETT.CORNWELL@sakilacustomer.org
BARCLAY,2006-02-14 22:04:37,1,503,ANGEL,1,508,ANGEL.BARCLAY@sakilacustomer.org
ADAM,2006-02-14 22:04:37,1,504,NATHANIEL,1,509,NATHANIEL.ADAM@sakilacustomer.org
ABNEY,2006-02-14 22:04:37,1,505,RAFAEL,1,510,RAFAEL.ABNEY@sakilacustomer.org
SEWARD,2006-02-14 22:04:37,1,506,LESLIE,2,511,LESLIE.SEWARD@sakilacustomer.org
RHOADS,2006-02-14 22:04:37,1,507,EDGAR,2,512,EDGAR.RHOADS@sakilacustomer.org
HOWLAND,2006-02-14 22:04:37,1,508,MILTON,2,513,MILTON.HOWLAND@sakilacustomer.org
FORTIER,2006-02-14 22:04:37,1,509,RAUL,1,514,RAUL.FORTIER@sakilacustomer.org
EASTER,2006-02-14 22:04:37,0,510,BEN,2,515,BEN.EASTER@sakilacustomer.org
