country_id,phone,city_id,address2,postal_code,district,address_id,city,country,address
69,195003555232.0,69,,75860.0,Edo & Delta,289,Benin City,Nigeria,1279 Udine Parkway
50,341242939532.0,386,,46044.0,Shiga,290,Otsu,Japan,1336 Benin City Drive
69,558236142492.0,152,,22650.0,Oyo & Osun,291,Effon-Alaiye,Nigeria,1155 Liaocheng Place
44,648482415405.0,522,,64221.0,Tamil Nadu,292,Tambaram,India,1993 Tabuk Lane
60,957128697225.0,563,,33768.0,Guanajuato,293,Valle de Santiago,Mexico,86 Higashiosaka Lane
42,172262454487.0,279,,58124.0,Kowloon and New Kowl,294,Kowloon and New Kowloon,Hong Kong,1912 Allende Manor
104,892523334.0,562,,53145.0,Gurico,295,Valle de la Pascua,Venezuela,544 Tarsus Boulevard
103,976798660411.0,433,,61195.0,Virginia,296,Roanoke,United States,1936 Cuman Avenue
101,350970907017.0,470,,19065.0,Sharja,297,Sharja,United Arab Emirates,1192 Tongliao Street
87,96604821070.0,146,,61391.0,Baskimaa,298,Donostia-San Sebastin,Spain,44 Najafabad Way
103,967274728547.0,140,,38834.0,Ohio,299,Dayton,United States,32 Pudukkottai Lane
80,816436065431.0,274,,8856.0,Pietari,300,Kolpino,Russian Federation,661 Chisinau Lane
44,429925609431.0,400,,98573.0,Punjab,301,Patiala,India,951 Stara Zagora Manor
44,510737228015.0,9,,4085.0,Maharashtra,302,Ahmadnagar,India,922 Vila Velha Loop
33,161643343536.0,387,,40070.0,Pohjois-Pohjanmaa,303,Oulu,Finland,898 Jining Lane
50,710603868323.0,205,,52137.0,Hiroshima,304,Hiroshima,Japan,1635 Kuwana Boulevard
44,51917807050.0,398,,56883.0,Maharashtra,305,Parbhani,India,41 El Alto Parkway
80,96110042435.0,254,,68469.0,Kaliningrad,306,Kaliningrad,Russian Federation,1883 Maikop Lane
23,108053751300.0,536,,58979.0,Liaoning,307,Tiefa,China,1908 Gaziantep Place
107,407218522294.0,455,,57587.0,Sanaa,308,Sanaa,Yemen,687 Alessandria Parkway
74,504434452842.0,99,,79047.0,Callao,309,Callao,Peru,827 Yuncheng Drive
103,262088367001.0,33,,42141.0,Texas,310,Arlington,United States,913 Coacalco de Berriozbal Loop
59,181179321332.0,507,,84804.0,Kedah,311,Sungai Petani,Malaysia,715 So Bernardo do Campo Lane
15,573441801529.0,25,,80184.0,Rio de Janeiro,312,Angra dos Reis,Brazil,1354 Siegen Street
103,983259819766.0,262,,9668.0,Missouri,313,Kansas City,United States,1191 Sungai Petani Boulevard
49,806016930576.0,91,,70923.0,Lombardia,314,Brescia,Italy,1224 Huejutla de Reyes Boulevard
15,103602195112.0,215,,59686.0,Minas Gerais,315,Ibirit,Brazil,543 Bergamo Avenue
80,688485191923.0,286,,94878.0,Kursk,316,Kursk,Russian Federation,746 Joliet Lane
82,824396883951.0,515,,17032.0,Tabuk,317,Tabuk,Saudi Arabia,780 Kimberley Way
23,613124286867.0,166,,91400.0,Hubei,318,Ezhou,China,1774 Yaound Place
15,704948322302.0,490,,59255.0,So Paulo,319,Sorocaba,Brazil,1957 Yantai Lane
48,508800331065.0,57,,62472.0,Tel Aviv,320,Bat Yam,Israel,1542 Lubumbashi Boulevard
44,139378397418.0,336,,59811.0,Maharashtra,321,Miraj,India,651 Pathankot Loop
32,46568045367.0,545,,29763.0,Streymoyar,322,Trshavn,Faroe Islands,1359 Zhoushan Parkway
76,556100547674.0,97,,25787.0,Kujawsko-Pomorskie,323,Bydgoszcz,Poland,1769 Iwaki Lane
60,674805712553.0,451,,73170.0,Mxico,324,San Felipe del Progreso,Mexico,1145 Vilnius Manor
3,478229987054.0,516,,28396.0,Tutuila,325,Tafuna,American Samoa,1892 Nabereznyje Telny Lane
66,908029859266.0,81,,97960.0,Central,326,Birgunj,Nepal,470 Boksburg Street
6,972574862516.0,45,,85799.0,Buenos Aires,327,Baha Blanca,Argentina,1427 A Corua (La Corua) Place
60,869051782691.0,130,,54949.0,Morelos,328,Cuautla,Mexico,479 San Felipe del Progreso Avenue
23,168884817145.0,591,,78543.0,Henan,329,Yuzhou,China,867 Benin City Avenue
15,829116184079.0,89,,87611.0,Distrito Federal,330,Braslia,Brazil,981 Kumbakonam Place
81,961370847344.0,269,,49833.0,St George,331,Kingstown,Saint Vincent and the Grenadines,1016 Iwakuni Street
97,834418779292.0,5,,33463.0,Adana,332,Adana,Turkey,663 Baha Blanca Parkway
45,38158430589.0,119,,59550.0,West Java,333,Ciparay,Indonesia,1860 Taguig Loop
12,965273813662.0,234,,64308.0,Dhaka,334,Jamalpur,Bangladesh,1816 Bydgoszcz Loop
103,165450987037.0,42,,91590.0,Illinois,335,Aurora,United States,587 Benguela Manor
6,105470691550.0,457,,28814.0,Santa F,336,Santa F,Argentina,430 Kumbakonam Drive
12,38988715447.0,143,,1195.0,Dhaka,337,Dhaka,Bangladesh,1838 Tabriz Lane
10,119501405123.0,48,,57828.0,Baki,338,Baku,Azerbaijan,431 Szkesfehrvr Avenue
10,834626715837.0,505,,49812.0,Sumqayit,339,Sumqayit,Azerbaijan,503 Sogamoso Loop
96,80303246192.0,492,,22971.0,Sousse,340,Sousse,Tunisia,507 Smolensk Loop
44,869507847714.0,427,,15643.0,Uttar Pradesh,341,Rampur,India,1920 Weifang Avenue
50,647899404952.0,382,,52368.0,Hiroshima,342,Onomichi,Japan,124 al-Manama Way
85,231383037471.0,392,,31483.0,Western Cape,343,Paarl,South Africa,1443 Mardan Street
23,624138001031.0,581,,19913.0,Henan,344,Xinxiang,China,1909 Benguela Lane
105,870635127812.0,201,,85926.0,Hanoi,345,Hanoi,Vietnam,68 Ponce Parkway
67,718917251754.0,151,,504.0,Gelderland,346,Ede,Netherlands,1217 Konotop Avenue
15,697656479977.0,84,,71583.0,Roraima,347,Boa Vista,Brazil,1293 Nam Dinh Way
60,895616862749.0,335,,36170.0,Baja California,348,Mexicali,Mexico,785 Vaduz Street
95,64536069371.0,370,,46069.0,Tongatapu,349,Nukualofa,Tonga,1516 Escobar Drive
73,20064292617.0,453,,60079.0,Central,350,San Lorenzo,Paraguay,1628 Nagareyama Lane
80,262744791493.0,320,,56380.0,Adygea,351,Maikop,Russian Federation,1157 Nyeri Loop
54,627924259271.0,137,,26857.0,Daugavpils,352,Daugavpils,Latvia,1673 Tangail Drive
92,55477302294.0,209,,87272.0,Taipei,353,Hsichuh,Taiwan,381 Kabul Way
75,53912826864.0,221,,18841.0,Southern Tagalog,354,Imus,Philippines,953 Hodeida Street
80,689199636560.0,531,,58866.0,Tuvassia,355,Teboksary,Russian Federation,469 Nakhon Sawan Street
80,840957664136.0,597,,40792.0,Krasnojarsk,356,Zeleznogorsk,Russian Federation,1378 Beira Loop
19,256546485220.0,52,,37636.0,Nord-Ouest,357,Bamenda,Cameroon,1641 Changhwa Place
60,754358349853.0,393,,49009.0,Hidalgo,358,Pachuca de Soto,Mexico,1698 Southport Loop
15,764680915323.0,461,,37650.0,So Paulo,359,Santo Andr,Brazil,519 Nyeri Manor
50,142596392389.0,331,,81508.0,Shimane,360,Matsue,Japan,619 Hunuco Avenue
44,650496654258.0,464,,7431.0,Madhya Pradesh,361,Satna,India,45 Aparecida de Goinia Place
84,738968474939.0,90,,97056.0,Bratislava,362,Bratislava,Slovakia,482 Kowloon and New Kowloon Manor
44,620719383725.0,429,,5373.0,Jharkhand,363,Ranchi,India,604 Bern Place
6,296394569728.0,20,,91299.0,Buenos Aires,364,Almirante Brown,Argentina,1623 Kingstown Drive
77,102396298916.0,32,,64875.0,Arecibo,365,Arecibo,Puerto Rico,1009 Zanzibar Lane
19,845378657301.0,585,,60440.0,Centre,366,Yaound,Cameroon,114 Jalib al-Shuyukh Manor
15,675120358494.0,66,,6066.0,Par,367,Belm,Brazil,1163 London Parkway
52,568367775448.0,372,,96584.0,Central,368,Nyeri,Kenya,1658 Jastrzebie-Zdrj Loop
60,151249681135.0,188,,77449.0,Jalisco,369,Guadalajara,Mexico,817 Laredo Avenue
50,634445428822.0,377,,45750.0,Okinawa,370,Okinawa,Japan,1565 Tangail Manor
97,99883471275.0,50,,33050.0,Balikesir,371,Balikesir,Turkey,1912 Emeishan Drive
44,166898395731.0,8,,2738.0,Andhra Pradesh,372,Adoni,India,230 Urawa Drive
46,320471479776.0,356,,13203.0,Esfahan,373,Najafabad,Iran,1922 Miraj Way
60,561729882725.0,250,,91330.0,Chihuahua,374,Jurez,Mexico,433 Florencia Street
44,960505250340.0,191,,69640.0,Karnataka,375,Gulbarga,India,1049 Matamoros Parkway
75,333390595558.0,98,,57810.0,Southern Tagalog,376,Cabuyao,Philippines,1061 Ede Avenue
45,440365973660.0,415,,72771.0,East Java,377,Probolinggo,Indonesia,154 Oshawa Manor
75,45554316010.0,523,,6362.0,Southern Tagalog,378,Tanauan,Philippines,1191 Tandil Drive
15,600264533987.0,572,,2800.0,Pernambuco,379,Vitria de Santo Anto,Brazil,1133 Rizhao Avenue
25,409315295763.0,348,,22025.0,East Kasai,380,Mwene-Ditu,"Congo, The Democratic Republic of the",1519 Santiago de los Caballeros Loop
80,96846695220.0,285,,26385.0,Kurgan,381,Kurgan,Russian Federation,1618 Olomouc Manor
46,342720754566.0,265,,45298.0,Kermanshah,382,Kermanshah,Iran,220 Hidalgo Drive
23,71857599858.0,471,,97390.0,Guangdong,383,Shenzhen,China,686 Donostia-San Sebastin Lane
44,924815207181.0,73,,89294.0,Gujarat,384,Bhavnagar,India,97 Mogiljov Lane
76,821476736117.0,549,,75442.0,Slaskie,385,Tychy,Poland,1642 Charlotte Amalie Drive
5,934352415130.0,493,,32716.0,,386,South Hill,Anguilla,1368 Maracabo Boulevard
103,486395999608.0,322,,25007.0,New Hampshire,387,Manchester,United States,401 Sucre Boulevard
4,106439158941.0,360,,17165.0,Namibe,388,Namibe,Angola,368 Hunuco Boulevard
23,550306965159.0,210,,95509.0,Jiangsu,389,Huaian,China,500 Lincoln Parkway
50,776031833752.0,521,,14073.0,Ibaragi,390,Tama,Japan,102 Chapra Drive
100,619966287415.0,258,,33535.0,Hmelnytskyi,391,Kamjanets-Podilskyi,Ukraine,1793 Meixian Place
25,900235712074.0,315,,69973.0,Shaba,392,Lubumbashi,"Congo, The Democratic Republic of the",514 Ife Way
75,426255288071.0,104,,21615.0,Southern Tagalog,393,Cavite,Philippines,717 Changzhou Lane
23,464511145118.0,157,,3656.0,Sichuan,394,Emeishan,China,753 Ilorin Avenue
94,175283210378.0,358,,29810.0,Nakhon Sawan,395,Nakhon Sawan,Thailand,1337 Mit Ghamr Avenue
50,667736124769.0,229,,83536.0,Osaka,396,Izumisano,Japan,767 Pyongyang Drive
31,47808359842.0,6,,27796.0,Addis Abeba,397,Addis Abeba,Ethiopia,614 Pak Kret Street
80,737229003916.0,278,,8816.0,Moskova,398,Korolev,Russian Federation,954 Lapu-Lapu Way
87,537374465982.0,181,,966.0,Asturia,399,Gijn,Spain,331 Bydgoszcz Parkway
89,765957414528.0,15,,5239.0,al-Qadarif,400,al-Qadarif,Sudan,1152 Citrus Heights Manor
50,679095087143.0,228,,73824.0,Saitama,401,Iwatsuki,Japan,168 Cianjur Manor
80,604177838256.0,39,,46043.0,Krasnojarsk,402,Atinsk,Russian Federation,616 Hagonoy Avenue
15,841876514789.0,44,,10417.0,Rio Grande do Sul,403,Bag,Brazil,1190 0 Place
72,280578750435.0,375,,30586.0,Punjab,404,Okara,Pakistan,734 Bchar Place
103,775235029633.0,135,,11067.0,Texas,405,Dallas,United States,530 Lausanne Lane
50,794553031307.0,276,,13496.0,Fukushima,406,Koriyama,Japan,454 Patiala Lane
34,516647474029.0,92,,61507.0,Bretagne,407,Brest,France,1346 Mysore Drive
44,206169448769.0,564,,79940.0,Tamil Nadu,408,Valparai,India,990 Etawah Loop
50,1483365694.0,380,,7664.0,Saitama,409,Omiya,Japan,1266 Laredo Parkway
6,779461480495.0,524,,86868.0,Buenos Aires,410,Tandil,Argentina,88 Nagaon Manor
106,302526949177.0,111,,54749.0,St Thomas,411,Charlotte Amalie,"Virgin Islands, U.S.",264 Bhimavaram Manor
85,328494873422.0,437,,9827.0,North West,412,Rustenburg,South Africa,1639 Saarbrcken Drive
88,359478883004.0,230,,35575.0,Northern,413,Jaffna,Sri Lanka,692 Amroha Drive
69,653436985797.0,141,,7122.0,Bauchi & Gombe,414,Deba Habe,Nigeria,1936 Lapu-Lapu Parkway
20,615964523510.0,430,,65630.0,Ontario,415,Richmond Hill,Canada,432 Garden Grove Street
45,598912394463.0,117,,70809.0,West Java,416,Cianjur,Indonesia,1445 Carmen Parkway
44,129953030512.0,208,,40509.0,Punjab,417,Hoshiarpur,India,791 Salinas Street
44,480039662421.0,71,,58888.0,West Bengali,418,Berhampore (Baharampur),India,126 Acua Parkway
60,680851640676.0,19,,55566.0,Guanajuato,419,Allende,Mexico,397 Sunnyvale Avenue
67,855290087237.0,23,,33711.0,Utrecht,420,Amersfoort,Netherlands,992 Klerksdorp Loop
72,15273765306.0,134,,94018.0,Sind,421,Dadu,Pakistan,966 Arecibo Loop
82,214976066017.0,16,,72410.0,al-Sharqiya,422,al-Qatif,Saudi Arabia,289 Santo Andr Manor
27,491271355190.0,450,,59489.0,Puerto Plata,423,San Felipe de Puerto Plata,Dominican Republic,437 Chungho Drive
44,987306329957.0,264,,60622.0,Bihar,424,Katihar,India,1948 Bayugan Parkway
103,546793516940.0,155,,89420.0,California,425,El Monte,United States,1866 al-Qatif Avenue
44,270456873752.0,416,,14400.0,Tamil Nadu,426,Pudukkottai,India,1661 Abha Drive
23,368284120423.0,293,,46875.0,Hubei,427,Laohekou,China,1557 Cape Coral Parkway
29,129673677866.0,465,,78813.0,Sawhaj,428,Sawhaj,Egypt,1727 Matamoros Place
23,736517327853.0,468,,47394.0,Guangdong,429,Shanwei,China,1269 Botosani Manor
60,548003849552.0,452,,81758.0,Oaxaca,430,San Juan Bautista Tuxtepec,Mexico,355 Vitria de Santo Anto Way
44,157133457169.0,418,,70425.0,Jharkhand,431,Purnea (Purnia),India,1596 Acua Parkway
15,419009857119.0,189,,64964.0,So Paulo,432,Guaruj,Brazil,259 Ipoh Drive
80,307133768620.0,510,,33191.0,Komi,433,Syktyvkar,Russian Federation,1823 Hoshiarpur Lane
50,572068624538.0,547,,87212.0,Okayama,434,Tsuyama,Japan,1404 Taguig Drive
80,497288595103.0,150,,33505.0,Nizni Novgorod,435,Dzerzinsk,Russian Federation,740 Udaipur Lane
14,82619513349.0,501,,72736.0,Chuquisaca,436,Sucre,Bolivia,287 Cuautla Boulevard
85,617567598243.0,364,,63104.0,KwaZulu-Natal,437,Newcastle,South Africa,1766 Almirante Brown Street
63,342709348083.0,351,,65892.0,Nampula,438,Naala-Porto,Mozambique,596 Huixquilucan Place
75,959834530529.0,391,,41775.0,Northern Mindanao,439,Ozamis,Philippines,1351 Aparecida de Goinia Parkway
23,746251338300.0,249,,90920.0,Shandong,440,Junan,China,722 Bradford Lane
20,145720452260.0,565,,47472.0,British Colombia,441,Vancouver,Canada,983 Santa F Way
27,331888642162.0,290,,40926.0,La Romana,442,La Romana,Dominican Republic,1245 Ibirit Way
109,689681677428.0,272,,55405.0,Copperbelt,443,Kitwe,Zambia,1836 Korla Parkway
49,575081026569.0,70,,57833.0,Lombardia,444,Bergamo,Italy,231 Kaliningrad Place
44,82088937724.0,144,,3.0,Maharashtra,445,Dhule (Dhulia),India,495 Bhimavaram Lane
2,406784385440.0,59,,52625.0,Batna,446,Batna,Algeria,1924 Shimonoseki Drive
23,240776414296.0,540,,48570.0,Inner Mongolia,447,Tongliao,China,105 Dzerzinsk Manor
15,876491807547.0,486,,29444.0,Rio Grande do Sul,448,So Leopoldo,Brazil,614 Denizli Parkway
30,237368926031.0,530,,88306.0,Tartumaa,449,Tartu,Estonia,1289 Belm Boulevard
6,411549550611.0,161,,73942.0,Buenos Aires,450,Escobar,Argentina,203 Tambaram Street
44,39463554936.0,554,,2834.0,West Bengali,451,Uluberia,India,1704 Tambaram Manor
80,782900030287.0,352,,52671.0,Tatarstan,452,Nabereznyje Telny,Russian Federation,207 Cuernavaca Loop
38,72524459905.0,160,,99552.0,Baijeri,453,Erlangen,Germany,319 Springs Loop
46,474047727727.0,481,,21872.0,Kerman,454,Sirjan,Iran,956 Nam Dinh Manor
45,834061016202.0,509,,23636.0,Central Java,455,Surakarta,Indonesia,1947 Paarl Way
60,524567129902.0,154,,48745.0,Sinaloa,456,El Fuerte,Mexico,814 Simferopol Loop
101,985109775584.0,3,,41136.0,Abu Dhabi,457,Abu Dhabi,United Arab Emirates,535 Ahmadnagar Manor
104,974433019532.0,326,,16790.0,Zulia,458,Maracabo,Venezuela,138 Caracas Boulevard
60,118011831565.0,556,,16119.0,Michoacn de Ocampo,459,Uruapan,Mexico,251 Florencia Drive
14,205524798287.0,153,,28587.0,La Paz,460,El Alto,Bolivia,659 Gatineau Boulevard
83,670370974122.0,600,,75559.0,Ziguinchor,461,Ziguinchor,Senegal,1889 Valparai Way
103,924663855568.0,435,,83183.0,Illinois,462,Rockford,United States,1485 Bratislava Place
45,335052544020.0,532,,64709.0,Central Java,463,Tegal,Indonesia,935 Aden Boulevard
46,762361821578.0,423,,23343.0,Esfahan,464,Qomsheh,Iran,76 Kermanshah Manor
24,366776723320.0,170,,70664.0,Caquet,465,Florencia,Colombia,734 Tanshui Avenue
75,325526730021.0,182,,10447.0,Northern Mindanao,466,Gingoog,Philippines,118 Jaffna Loop
80,209342540247.0,558,,22173.0,Irkutsk,467,Usolje-Sibirskoje,Russian Federation,1621 Tongliao Avenue
20,164414772677.0,196,,84461.0,Nova Scotia,468,Halifax,Canada,1844 Usak Avenue
22,928809465153.0,428,,7939.0,OHiggins,469,Rancagua,Chile,1872 Toulon Loop
60,49084281333.0,595,,88502.0,Jalisco,470,Zapopan,Mexico,1088 Ibirit Place
23,268053970382.0,145,,95400.0,Shandong,471,Dongying,China,1322 Mosul Parkway
60,769370126331.0,129,,41545.0,Chihuahua,472,Cuauhtmoc,Mexico,1447 Chatsworth Place
44,195337700615.0,78,,33599.0,Karnataka,473,Bijapur,India,1257 Guadalajara Street
87,622884741180.0,388,,95835.0,Galicia,474,Ourense (Orense),Spain,1469 Plock Lane
107,562370137426.0,206,,14122.0,Hodeida,475,Hodeida,Yemen,434 Ourense (Orense) Manor
85,248446668735.0,244,,9668.0,Gauteng,476,Johannesburg,South Africa,270 Tambaram Parkway
105,206060652238.0,359,,66546.0,Nam Ha,477,Nam Dinh,Vietnam,1786 Salinas Place
45,932992626595.0,301,,69221.0,Aceh,478,Lhokseumawe,Indonesia,1078 Stara Zagora Drive
67,131912793873.0,158,,42123.0,Drenthe,479,Emmen,Netherlands,1854 Okara Boulevard
100,726875628268.0,385,,11363.0,Sumy,480,ostka,Ukraine,421 Yaound Street
20,856872225376.0,179,,20336.0,Qubec,481,Gatineau,Canada,1153 Allende Way
102,553452430707.0,500,,41060.0,England,482,Stockport,United Kingdom,808 Naala-Porto Parkway
48,667648979883.0,36,,73085.0,Ha Darom,483,Ashqelon,Israel,632 Usolje-Sibirskoje Parkway
103,191958435142.0,11,,88749.0,Ohio,484,Akron,United States,98 Pyongyang Boulevard
97,435118527255.0,180,,28165.0,Gaziantep,485,Gaziantep,Turkey,984 Novoterkassk Loop
93,510383179153.0,347,,25145.0,Mwanza,486,Mwanza,Tanzania,64 Korla Street
60,684529463244.0,125,,71182.0,Veracruz,487,Coatzacoalcos,Mexico,1785 So Bernardo do Campo Street
97,975185523021.0,142,,2596.0,Denizli,488,Denizli,Turkey,698 Jelets Boulevard
23,508348602835.0,587,,11839.0,Ningxia,489,Yinchuan,China,1297 Alvorada Parkway
23,702955450528.0,469,,88513.0,Guangdong,490,Shaoguan,China,1909 Dayton Avenue
60,936806643983.0,4,,8268.0,Coahuila de Zaragoza,491,Acua,Mexico,1789 Saint-Denis Parkway
80,589377568313.0,408,,23661.0,Stavropol,492,Pjatigorsk,Russian Federation,185 Mannheim Lane
60,488425406814.0,288,,94239.0,Baja California Sur,493,La Paz,Mexico,184 Mandaluyong Street
50,37247325001.0,376,,46400.0,Okayama,494,Okayama,Japan,591 Sungai Petani Drive
24,17305839123.0,487,,19489.0,Boyac,495,Sogamoso,Colombia,656 Matamoros Drive
29,171973024401.0,337,,22358.0,al-Daqahliya,496,Mit Ghamr,Egypt,775 ostka Drive
44,158399646978.0,261,,96203.0,West Bengali,497,Kanchrapara,India,1013 Tabuk Boulevard
97,854259976812.0,504,,26101.0,Istanbul,498,Sultanbeyli,Turkey,319 Plock Parkway
28,898559280434.0,434,,63667.0,Chimborazo,499,Robamba,Ecuador,1954 Kowloon and New Kowloon Way
23,962020153680.0,47,,98030.0,Gansu,500,Baiyin,China,362 Rajkot Lane
23,211256301880.0,432,,72349.0,Shandong,501,Rizhao,China,1060 Tandil Lane
102,959467760895.0,589,,57197.0,England,502,York,United Kingdom,1515 Korla Way
71,144206758053.0,444,,50592.0,Zufar,503,Salala,Oman,1416 San Juan Bautista Tuxtepec Avenue
49,465897838272.0,93,,86208.0,Apulia,504,Brindisi,Italy,1 Valle de Santiago Avenue
45,793996678771.0,318,,69504.0,East Java,505,Madiun,Indonesia,519 Brescia Parkway
76,52709222667.0,314,,16370.0,Lubelskie,506,Lublin,Poland,414 Mandaluyong Street
44,868602816371.0,478,,87687.0,West Bengali,507,Siliguri (Shiliguri),India,1197 Sokoto Boulevard
50,759586584889.0,552,,90797.0,Nagano,508,Ueda,Japan,496 Celaya Drive
103,111177206479.0,245,,37469.0,Illinois,509,Joliet,United States,786 Matsue Way
75,82671830126.0,519,,1570.0,Central Luzon,510,Talavera,Philippines,48 Maracabo Place
45,131370665218.0,412,,44816.0,Kalimantan Barat,511,Pontianak,Indonesia,1152 al-Qatif Lane
97,402630109080.0,163,,54674.0,Eskisehir,512,Eskisehir,Turkey,1269 Ipoh Avenue
44,441628280920.0,568,,75474.0,Andhra Pradesh,513,Vijayawada,India,758 Korolev Parkway
44,442673923363.0,110,,51369.0,Bihar,514,Chapra,India,1747 Rustenburg Place
80,711928348157.0,259,,19450.0,Volgograd,515,Kamyin,Russian Federation,886 Tonghae Place
23,59634255214.0,502,,39529.0,Heilongjiang,516,Suihua,China,1574 Goinia Boulevard
102,879347453467.0,312,,35653.0,Ontario,517,London,United Kingdom,548 Uruapan Street
65,282667506728.0,583,,65952.0,,519,Yangor,Nauru,962 Tama Loop
23,288910576761.0,594,,35156.0,Hubei,520,Zaoyang,China,1778 Gijn Manor
22,602101369463.0,127,,92568.0,Coquimbo,521,Coquimbo,Chile,568 Dhule (Dhulia) Loop
18,448876499197.0,60,,32347.0,Battambang,522,Battambang,Cambodia,1768 Udine Loop
92,627425618482.0,116,,400.0,Taipei,523,Chungho,Taiwan,608 Birgunj Parkway
97,158326114853.0,482,,49806.0,Sivas,524,Sivas,Turkey,680 A Corua (La Corua) Manor
50,132100972047.0,224,,61244.0,Gumma,525,Isesaki,Japan,1949 Sanya Street
105,574973479129.0,366,,94707.0,Khanh Hoa,526,Nha Trang,Vietnam,617 Klerksdorp Place
23,25865528181.0,588,,41214.0,Liaoning,527,Yingkou,China,1993 0 Loop
75,236679267178.0,458,,81651.0,Southern Tagalog,528,Santa Rosa,Philippines,1176 Southend-on-Sea Manor
105,638409958875.0,571,,18043.0,Nghe An,529,Vinh,Vietnam,600 Purnea (Purnia) Avenue
45,35533115997.0,419,,25972.0,West Java,530,Purwakarta,Indonesia,1003 Qinhuangdao Street
49,182059202712.0,551,,95775.0,Friuli-Venezia Giuli,531,Udine,Italy,1986 Sivas Place
103,214756839122.0,101,,31342.0,Florida,532,Cape Coral,United States,1427 Tabuk Place
13,338244023543.0,339,,35364.0,Mogiljov,533,Mogiljov,Belarus,556 Asuncin Way
4,105882218332.0,67,,35202.0,Benguela,534,Benguela,Angola,486 Ondo Parkway
44,80593242951.0,75,,40899.0,Andhra Pradesh,535,Bhimavaram,India,635 Brest Manor
6,717566026669.0,165,,86760.0,Buenos Aires,536,Ezeiza,Argentina,166 Jinchang Street
50,427274926505.0,287,,88408.0,Mie,537,Kuwana,Japan,958 Sagamihara Lane
105,478380208348.0,100,,79401.0,Khanh Hoa,538,Cam Ranh,Vietnam,1817 Livorno Way
23,383353187467.0,80,,22813.0,Shandong,539,Binzhou,China,1332 Gaziantep Lane
44,122981120653.0,24,,67521.0,Uttar Pradesh,540,Amroha,India,949 Allende Lane
21,8912935608.0,363,,49250.0,Chari-Baguirmi,541,NDjamna,Chad,195 Ilorin Street
86,745267607502.0,539,,9750.0,Kang-won,542,Tonghae,South Korea,193 Bhusawal Place
103,484500282381.0,42,,79814.0,Colorado,543,Aurora,United States,43 Vilnius Manor
23,488600270038.0,46,,69953.0,Jilin,544,Baicheng,China,183 Haiphong Street
104,754579047924.0,561,,33030.0,Carabobo,545,Valencia,Venezuela,163 Augusta-Richmond County Loop
17,932156667696.0,436,,13629.0,Ruse,546,Ruse,Bulgaria,191 Jos Azueta Parkway
49,921960450089.0,309,,74568.0,Toscana,547,Livorno,Italy,379 Lublin Parkway
45,784907335610.0,396,,51309.0,Sumatera Selatan,548,Pangkal Pinang,Indonesia,1658 Cuman Loop
62,786270036240.0,68,,25866.0,Tadla-Azilal,549,Beni-Mellal,Morocco,454 Qinhuangdao Drive
15,169352919175.0,485,,55676.0,So Paulo,550,So Bernardo do Campo,Brazil,1715 Okayama Street
100,426346224043.0,275,,15414.0,Sumy,551,Konotop,Ukraine,182 Nukualofa Drive
23,357593328658.0,462,,5753.0,Hainan,552,Sanya,China,390 Wroclaw Way
50,135407755975.0,260,,19151.0,Ishikawa,553,Kanazawa,Japan,1421 Quilmes Lane
75,50898428626.0,528,,841.0,Central Luzon,554,Tarlac,Philippines,947 Trshavn Place
87,84794532510.0,459,,77642.0,Galicia,555,Santiago de Compostela,Spain,1764 Jalib al-Shuyukh Parkway
23,978430786151.0,599,,39976.0,Zhejiang,556,Zhoushan,China,346 Cam Ranh Avenue
15,380077794770.0,21,,26284.0,Rio Grande do Sul,557,Alvorada,Brazil,1407 Pachuca de Soto Place
23,955349440539.0,193,,52234.0,Zhejiang,558,Haining,China,904 Clarksville Drive
108,698182547686.0,368,,11892.0,Vojvodina,559,Novi Sad,Yugoslavia,1917 Kumbakonam Parkway
44,62127829280.0,426,,12905.0,Gujarat,560,Rajkot,India,1447 Imus Place
85,368738360376.0,112,,63022.0,KwaZulu-Natal,561,Chatsworth,South Africa,1497 Fengshan Drive
102,590764256785.0,496,,57380.0,England,562,Southport,United Kingdom,869 Shikarpur Way
56,107092893983.0,570,,47498.0,Vilna,563,Vilnius,Lithuania,1059 Yuncheng Avenue
76,970638808606.0,577,,97271.0,Dolnoslaskie,564,Wroclaw,Poland,505 Madiun Boulevard
29,855066328617.0,79,,22372.0,al-Sharqiya,565,Bilbays,Egypt,1741 Hoshiarpur Boulevard
6,817740355461.0,43,,40195.0,Buenos Aires,566,Avellaneda,Argentina,1229 Varanasi (Benares) Manor
103,239357986667.0,178,,77464.0,Texas,567,Garland,United States,1894 Boa Vista Way
69,946114054231.0,488,,93655.0,Sokoto & Kebbi & Zam,568,Sokoto,Nigeria,1342 Sharja Way
78,997453607116.0,95,,10714.0,Bukarest,569,Bucuresti,Romania,1342 Abha Boulevard
23,203202500108.0,580,,44274.0,Shandong,570,Xintai,China,415 Pune Avenue
74,863080561151.0,214,,32515.0,Huanuco,571,Hunuco,Peru,1746 Faaa Way
97,525518075499.0,538,,52196.0,Tokat,572,Tokat,Turkey,539 Hami Way
80,324346485054.0,466,,33224.0,Moskova,573,Serpuhov,Russian Federation,1407 Surakarta Manor
104,618156722572.0,55,,15992.0,Anzotegui,574,Barcelona,Venezuela,502 Mandi Bahauddin Parkway
23,128499386727.0,299,,77397.0,Sichuan,575,Leshan,China,1052 Pathankot Avenue
