indirizzo_id,nome,cognome,negozio_id,attivo,email,cliente_id,data_creazione
261,MABEL,HOLLAND,2,1,MABEL.HOLLAND@sakilacustomer.org,256,2006-02-14 22:04:36
262,MARSHA,DOUGLAS,2,1,MARSHA.DOUGLAS@sakilacustomer.org,257,2006-02-14 22:04:36
263,MYRTLE,FLEMING,1,1,MYRTLE.FLEMING@sakilacustomer.org,258,2006-02-14 22:04:36
264,LENA,JENSEN,2,1,LENA.JENSEN@sakilacustomer.org,259,2006-02-14 22:04:36
265,CHRISTY,VARGAS,1,1,CHRISTY.VARGAS@sakilacustomer.org,260,2006-02-14 22:04:36
266,DEANNA,BYRD,1,1,DEANNA.BYRD@sakilacustomer.org,261,2006-02-14 22:04:36
267,PATSY,DAVIDSON,2,1,PATSY.DAVIDSON@sakilacustomer.org,262,2006-02-14 22:04:36
268,HILDA,HOPKINS,1,1,HILDA.HOPKINS@sakilacustomer.org,263,2006-02-14 22:04:36
269,GWENDOLYN,MAY,1,1,GWENDOLYN.MAY@sakilacustomer.org,264,2006-02-14 22:04:36
270,JENNIE,TERRY,2,1,JENNIE.TERRY@sakilacustomer.org,265,2006-02-14 22:04:36
271,NORA,HERRERA,2,1,NORA.HERRERA@sakilacustomer.org,266,2006-02-14 22:04:36
272,MARGIE,WADE,1,1,MARGIE.WADE@sakilacustomer.org,267,2006-02-14 22:04:36
273,NINA,SOTO,1,1,NINA.SOTO@sakilacustomer.org,268,2006-02-14 22:04:36
274,CASSANDRA,WALTERS,1,1,CASSANDRA.WALTERS@sakilacustomer.org,269,2006-02-14 22:04:36
275,LEAH,CURTIS,1,1,LEAH.CURTIS@sakilacustomer.org,270,2006-02-14 22:04:36
276,PENNY,NEAL,1,0,PENNY.NEAL@sakilacustomer.org,271,2006-02-14 22:04:36
277,KAY,CALDWELL,1,1,KAY.CALDWELL@sakilacustomer.org,272,2006-02-14 22:04:37
278,PRISCILLA,LOWE,2,1,PRISCILLA.LOWE@sakilacustomer.org,273,2006-02-14 22:04:37
279,NAOMI,JENNINGS,1,1,NAOMI.JENNINGS@sakilacustomer.org,274,2006-02-14 22:04:37
280,CAROLE,BARNETT,2,1,CAROLE.BARNETT@sakilacustomer.org,275,2006-02-14 22:04:37
281,BRANDY,GRAVES,1,1,BRANDY.GRAVES@sakilacustomer.org,276,2006-02-14 22:04:37
282,OLGA,JIMENEZ,2,1,OLGA.JIMENEZ@sakilacustomer.org,277,2006-02-14 22:04:37
283,BILLIE,HORTON,2,1,BILLIE.HORTON@sakilacustomer.org,278,2006-02-14 22:04:37
284,DIANNE,SHELTON,2,1,DIANNE.SHELTON@sakilacustomer.org,279,2006-02-14 22:04:37
285,TRACEY,BARRETT,2,1,TRACEY.BARRETT@sakilacustomer.org,280,2006-02-14 22:04:37
286,LEONA,OBRIEN,2,1,LEONA.OBRIEN@sakilacustomer.org,281,2006-02-14 22:04:37
287,JENNY,CASTRO,2,1,JENNY.CASTRO@sakilacustomer.org,282,2006-02-14 22:04:37
288,FELICIA,SUTTON,1,1,FELICIA.SUTTON@sakilacustomer.org,283,2006-02-14 22:04:37
289,SONIA,GREGORY,1,1,SONIA.GREGORY@sakilacustomer.org,284,2006-02-14 22:04:37
290,MIRIAM,MCKINNEY,1,1,MIRIAM.MCKINNEY@sakilacustomer.org,285,2006-02-14 22:04:37
291,VELMA,LUCAS,1,1,VELMA.LUCAS@sakilacustomer.org,286,2006-02-14 22:04:37
292,BECKY,MILES,2,1,BECKY.MILES@sakilacustomer.org,287,2006-02-14 22:04:37
293,BOBBIE,CRAIG,1,1,BOBBIE.CRAIG@sakilacustomer.org,288,2006-02-14 22:04:37
294,VIOLET,RODRIQUEZ,1,1,VIOLET.RODRIQUEZ@sakilacustomer.org,289,2006-02-14 22:04:37
295,KRISTINA,CHAMBERS,1,1,KRISTINA.CHAMBERS@sakilacustomer.org,290,2006-02-14 22:04:37
296,TONI,HOLT,1,1,TONI.HOLT@sakilacustomer.org,291,2006-02-14 22:04:37
297,MISTY,LAMBERT,2,1,MISTY.LAMBERT@sakilacustomer.org,292,2006-02-14 22:04:37
298,MAE,FLETCHER,2,1,MAE.FLETCHER@sakilacustomer.org,293,2006-02-14 22:04:37
299,SHELLY,WATTS,2,1,SHELLY.WATTS@sakilacustomer.org,294,2006-02-14 22:04:37
300,DAISY,BATES,1,1,DAISY.BATES@sakilacustomer.org,295,2006-02-14 22:04:37
301,RAMONA,HALE,2,1,RAMONA.HALE@sakilacustomer.org,296,2006-02-14 22:04:37
302,SHERRI,RHODES,1,1,SHERRI.RHODES@sakilacustomer.org,297,2006-02-14 22:04:37
303,ERIKA,PENA,1,1,ERIKA.PENA@sakilacustomer.org,298,2006-02-14 22:04:37
304,JAMES,GANNON,2,1,JAMES.GANNON@sakilacustomer.org,299,2006-02-14 22:04:37
305,JOHN,FARNSWORTH,1,1,JOHN.FARNSWORTH@sakilacustomer.org,300,2006-02-14 22:04:37
306,ROBERT,BAUGHMAN,2,1,ROBERT.BAUGHMAN@sakilacustomer.org,301,2006-02-14 22:04:37
307,MICHAEL,SILVERMAN,1,1,MICHAEL.SILVERMAN@sakilacustomer.org,302,2006-02-14 22:04:37
308,WILLIAM,SATTERFIELD,2,1,WILLIAM.SATTERFIELD@sakilacustomer.org,303,2006-02-14 22:04:37
309,DAVID,ROYAL,2,1,DAVID.ROYAL@sakilacustomer.org,304,2006-02-14 22:04:37
310,RICHARD,MCCRARY,1,1,RICHARD.MCCRARY@sakilacustomer.org,305,2006-02-14 22:04:37
311,CHARLES,KOWALSKI,1,1,CHARLES.KOWALSKI@sakilacustomer.org,306,2006-02-14 22:04:37
312,JOSEPH,JOY,2,1,JOSEPH.JOY@sakilacustomer.org,307,2006-02-14 22:04:37
313,THOMAS,GRIGSBY,1,1,THOMAS.GRIGSBY@sakilacustomer.org,308,2006-02-14 22:04:37
314,CHRISTOPHER,GRECO,1,1,CHRISTOPHER.GRECO@sakilacustomer.org,309,2006-02-14 22:04:37
315,DANIEL,CABRAL,2,1,DANIEL.CABRAL@sakilacustomer.org,310,2006-02-14 22:04:37
316,PAUL,TROUT,2,1,PAUL.TROUT@sakilacustomer.org,311,2006-02-14 22:04:37
317,MARK,RINEHART,2,1,MARK.RINEHART@sakilacustomer.org,312,2006-02-14 22:04:37
318,DONALD,MAHON,2,1,DONALD.MAHON@sakilacustomer.org,313,2006-02-14 22:04:37
319,GEORGE,LINTON,1,1,GEORGE.LINTON@sakilacustomer.org,314,2006-02-14 22:04:37
320,KENNETH,GOODEN,2,0,KENNETH.GOODEN@sakilacustomer.org,315,2006-02-14 22:04:37
321,STEVEN,CURLEY,1,1,STEVEN.CURLEY@sakilacustomer.org,316,2006-02-14 22:04:37
322,EDWARD,BAUGH,2,1,EDWARD.BAUGH@sakilacustomer.org,317,2006-02-14 22:04:37
323,BRIAN,WYMAN,1,1,BRIAN.WYMAN@sakilacustomer.org,318,2006-02-14 22:04:37
324,RONALD,WEINER,2,1,RONALD.WEINER@sakilacustomer.org,319,2006-02-14 22:04:37
325,ANTHONY,SCHWAB,2,1,ANTHONY.SCHWAB@sakilacustomer.org,320,2006-02-14 22:04:37
326,KEVIN,SCHULER,1,1,KEVIN.SCHULER@sakilacustomer.org,321,2006-02-14 22:04:37
327,JASON,MORRISSEY,1,1,JASON.MORRISSEY@sakilacustomer.org,322,2006-02-14 22:04:37
328,MATTHEW,MAHAN,2,1,MATTHEW.MAHAN@sakilacustomer.org,323,2006-02-14 22:04:37
329,GARY,COY,2,1,GARY.COY@sakilacustomer.org,324,2006-02-14 22:04:37
330,TIMOTHY,BUNN,1,1,TIMOTHY.BUNN@sakilacustomer.org,325,2006-02-14 22:04:37
331,JOSE,ANDREW,1,1,JOSE.ANDREW@sakilacustomer.org,326,2006-02-14 22:04:37
332,LARRY,THRASHER,2,1,LARRY.THRASHER@sakilacustomer.org,327,2006-02-14 22:04:37
333,JEFFREY,SPEAR,2,1,JEFFREY.SPEAR@sakilacustomer.org,328,2006-02-14 22:04:37
334,FRANK,WAGGONER,2,1,FRANK.WAGGONER@sakilacustomer.org,329,2006-02-14 22:04:37
335,SCOTT,SHELLEY,1,1,SCOTT.SHELLEY@sakilacustomer.org,330,2006-02-14 22:04:37
336,ERIC,ROBERT,1,1,ERIC.ROBERT@sakilacustomer.org,331,2006-02-14 22:04:37
337,STEPHEN,QUALLS,1,1,STEPHEN.QUALLS@sakilacustomer.org,332,2006-02-14 22:04:37
338,ANDREW,PURDY,2,1,ANDREW.PURDY@sakilacustomer.org,333,2006-02-14 22:04:37
339,RAYMOND,MCWHORTER,2,1,RAYMOND.MCWHORTER@sakilacustomer.org,334,2006-02-14 22:04:37
340,GREGORY,MAULDIN,1,1,GREGORY.MAULDIN@sakilacustomer.org,335,2006-02-14 22:04:37
341,JOSHUA,MARK,1,1,JOSHUA.MARK@sakilacustomer.org,336,2006-02-14 22:04:37
342,JERRY,JORDON,1,1,JERRY.JORDON@sakilacustomer.org,337,2006-02-14 22:04:37
343,DENNIS,GILMAN,1,1,DENNIS.GILMAN@sakilacustomer.org,338,2006-02-14 22:04:37
344,WALTER,PERRYMAN,2,1,WALTER.PERRYMAN@sakilacustomer.org,339,2006-02-14 22:04:37
345,PATRICK,NEWSOM,1,1,PATRICK.NEWSOM@sakilacustomer.org,340,2006-02-14 22:04:37
346,PETER,MENARD,1,1,PETER.MENARD@sakilacustomer.org,341,2006-02-14 22:04:37
347,HAROLD,MARTINO,1,1,HAROLD.MARTINO@sakilacustomer.org,342,2006-02-14 22:04:37
348,DOUGLAS,GRAF,1,1,DOUGLAS.GRAF@sakilacustomer.org,343,2006-02-14 22:04:37
349,HENRY,BILLINGSLEY,1,1,HENRY.BILLINGSLEY@sakilacustomer.org,344,2006-02-14 22:04:37
350,CARL,ARTIS,1,1,CARL.ARTIS@sakilacustomer.org,345,2006-02-14 22:04:37
351,ARTHUR,SIMPKINS,1,1,ARTHUR.SIMPKINS@sakilacustomer.org,346,2006-02-14 22:04:37
352,RYAN,SALISBURY,2,1,RYAN.SALISBURY@sakilacustomer.org,347,2006-02-14 22:04:37
353,ROGER,QUINTANILLA,2,1,ROGER.QUINTANILLA@sakilacustomer.org,348,2006-02-14 22:04:37
354,JOE,GILLILAND,2,1,JOE.GILLILAND@sakilacustomer.org,349,2006-02-14 22:04:37
355,JUAN,FRALEY,1,1,JUAN.FRALEY@sakilacustomer.org,350,2006-02-14 22:04:37
356,JACK,FOUST,1,1,JACK.FOUST@sakilacustomer.org,351,2006-02-14 22:04:37
357,ALBERT,CROUSE,1,1,ALBERT.CROUSE@sakilacustomer.org,352,2006-02-14 22:04:37
358,JONATHAN,SCARBOROUGH,1,1,JONATHAN.SCARBOROUGH@sakilacustomer.org,353,2006-02-14 22:04:37
359,JUSTIN,NGO,2,1,JUSTIN.NGO@sakilacustomer.org,354,2006-02-14 22:04:37
360,TERRY,GRISSOM,2,1,TERRY.GRISSOM@sakilacustomer.org,355,2006-02-14 22:04:37
361,GERALD,FULTZ,2,1,GERALD.FULTZ@sakilacustomer.org,356,2006-02-14 22:04:37
362,KEITH,RICO,1,1,KEITH.RICO@sakilacustomer.org,357,2006-02-14 22:04:37
363,SAMUEL,MARLOW,2,1,SAMUEL.MARLOW@sakilacustomer.org,358,2006-02-14 22:04:37
364,WILLIE,MARKHAM,2,1,WILLIE.MARKHAM@sakilacustomer.org,359,2006-02-14 22:04:37
365,RALPH,MADRIGAL,2,1,RALPH.MADRIGAL@sakilacustomer.org,360,2006-02-14 22:04:37
366,LAWRENCE,LAWTON,2,1,LAWRENCE.LAWTON@sakilacustomer.org,361,2006-02-14 22:04:37
367,NICHOLAS,BARFIELD,1,1,NICHOLAS.BARFIELD@sakilacustomer.org,362,2006-02-14 22:04:37
368,ROY,WHITING,2,1,ROY.WHITING@sakilacustomer.org,363,2006-02-14 22:04:37
369,BENJAMIN,VARNEY,1,1,BENJAMIN.VARNEY@sakilacustomer.org,364,2006-02-14 22:04:37
370,BRUCE,SCHWARZ,2,1,BRUCE.SCHWARZ@sakilacustomer.org,365,2006-02-14 22:04:37
371,BRANDON,HUEY,1,1,BRANDON.HUEY@sakilacustomer.org,366,2006-02-14 22:04:37
372,ADAM,GOOCH,1,1,ADAM.GOOCH@sakilacustomer.org,367,2006-02-14 22:04:37
373,HARRY,ARCE,1,0,HARRY.ARCE@sakilacustomer.org,368,2006-02-14 22:04:37
374,FRED,WHEAT,2,1,FRED.WHEAT@sakilacustomer.org,369,2006-02-14 22:04:37
375,WAYNE,TRUONG,2,1,WAYNE.TRUONG@sakilacustomer.org,370,2006-02-14 22:04:37
376,BILLY,POULIN,1,1,BILLY.POULIN@sakilacustomer.org,371,2006-02-14 22:04:37
377,STEVE,MACKENZIE,2,1,STEVE.MACKENZIE@sakilacustomer.org,372,2006-02-14 22:04:37
378,LOUIS,LEONE,1,1,LOUIS.LEONE@sakilacustomer.org,373,2006-02-14 22:04:37
379,JEREMY,HURTADO,2,1,JEREMY.HURTADO@sakilacustomer.org,374,2006-02-14 22:04:37
380,AARON,SELBY,2,1,AARON.SELBY@sakilacustomer.org,375,2006-02-14 22:04:37
381,RANDY,GAITHER,1,1,RANDY.GAITHER@sakilacustomer.org,376,2006-02-14 22:04:37
382,HOWARD,FORTNER,1,1,HOWARD.FORTNER@sakilacustomer.org,377,2006-02-14 22:04:37
383,EUGENE,CULPEPPER,1,1,EUGENE.CULPEPPER@sakilacustomer.org,378,2006-02-14 22:04:37
384,CARLOS,COUGHLIN,1,1,CARLOS.COUGHLIN@sakilacustomer.org,379,2006-02-14 22:04:37
385,RUSSELL,BRINSON,1,1,RUSSELL.BRINSON@sakilacustomer.org,380,2006-02-14 22:04:37
386,BOBBY,BOUDREAU,2,1,BOBBY.BOUDREAU@sakilacustomer.org,381,2006-02-14 22:04:37
387,VICTOR,BARKLEY,2,1,VICTOR.BARKLEY@sakilacustomer.org,382,2006-02-14 22:04:37
388,MARTIN,BALES,1,1,MARTIN.BALES@sakilacustomer.org,383,2006-02-14 22:04:37
389,ERNEST,STEPP,2,1,ERNEST.STEPP@sakilacustomer.org,384,2006-02-14 22:04:37
390,PHILLIP,HOLM,1,1,PHILLIP.HOLM@sakilacustomer.org,385,2006-02-14 22:04:37
391,TODD,TAN,1,1,TODD.TAN@sakilacustomer.org,386,2006-02-14 22:04:37
392,JESSE,SCHILLING,2,1,JESSE.SCHILLING@sakilacustomer.org,387,2006-02-14 22:04:37
393,CRAIG,MORRELL,2,1,CRAIG.MORRELL@sakilacustomer.org,388,2006-02-14 22:04:37
394,ALAN,KAHN,1,1,ALAN.KAHN@sakilacustomer.org,389,2006-02-14 22:04:37
395,SHAWN,HEATON,1,1,SHAWN.HEATON@sakilacustomer.org,390,2006-02-14 22:04:37
396,CLARENCE,GAMEZ,1,1,CLARENCE.GAMEZ@sakilacustomer.org,391,2006-02-14 22:04:37
397,SEAN,DOUGLASS,2,1,SEAN.DOUGLASS@sakilacustomer.org,392,2006-02-14 22:04:37
398,PHILIP,CAUSEY,1,1,PHILIP.CAUSEY@sakilacustomer.org,393,2006-02-14 22:04:37
399,CHRIS,BROTHERS,2,1,CHRIS.BROTHERS@sakilacustomer.org,394,2006-02-14 22:04:37
400,JOHNNY,TURPIN,2,1,JOHNNY.TURPIN@sakilacustomer.org,395,2006-02-14 22:04:37
401,EARL,SHANKS,1,1,EARL.SHANKS@sakilacustomer.org,396,2006-02-14 22:04:37
402,JIMMY,SCHRADER,1,1,JIMMY.SCHRADER@sakilacustomer.org,397,2006-02-14 22:04:37
403,ANTONIO,MEEK,1,1,ANTONIO.MEEK@sakilacustomer.org,398,2006-02-14 22:04:37
404,DANNY,ISOM,1,1,DANNY.ISOM@sakilacustomer.org,399,2006-02-14 22:04:37
405,BRYAN,HARDISON,2,1,BRYAN.HARDISON@sakilacustomer.org,400,2006-02-14 22:04:37
406,TONY,CARRANZA,2,1,TONY.CARRANZA@sakilacustomer.org,401,2006-02-14 22:04:37
407,LUIS,YANEZ,1,1,LUIS.YANEZ@sakilacustomer.org,402,2006-02-14 22:04:37
408,MIKE,WAY,1,1,MIKE.WAY@sakilacustomer.org,403,2006-02-14 22:04:37
409,STANLEY,SCROGGINS,2,1,STANLEY.SCROGGINS@sakilacustomer.org,404,2006-02-14 22:04:37
410,LEONARD,SCHOFIELD,1,1,LEONARD.SCHOFIELD@sakilacustomer.org,405,2006-02-14 22:04:37
411,NATHAN,RUNYON,1,0,NATHAN.RUNYON@sakilacustomer.org,406,2006-02-14 22:04:37
412,DALE,RATCLIFF,1,1,DALE.RATCLIFF@sakilacustomer.org,407,2006-02-14 22:04:37
413,MANUEL,MURRELL,1,1,MANUEL.MURRELL@sakilacustomer.org,408,2006-02-14 22:04:37
414,RODNEY,MOELLER,2,1,RODNEY.MOELLER@sakilacustomer.org,409,2006-02-14 22:04:37
415,CURTIS,IRBY,2,1,CURTIS.IRBY@sakilacustomer.org,410,2006-02-14 22:04:37
416,NORMAN,CURRIER,1,1,NORMAN.CURRIER@sakilacustomer.org,411,2006-02-14 22:04:37
417,ALLEN,BUTTERFIELD,2,1,ALLEN.BUTTERFIELD@sakilacustomer.org,412,2006-02-14 22:04:37
418,MARVIN,YEE,2,1,MARVIN.YEE@sakilacustomer.org,413,2006-02-14 22:04:37
419,VINCENT,RALSTON,1,1,VINCENT.RALSTON@sakilacustomer.org,414,2006-02-14 22:04:37
420,GLENN,PULLEN,1,1,GLENN.PULLEN@sakilacustomer.org,415,2006-02-14 22:04:37
421,JEFFERY,PINSON,2,1,JEFFERY.PINSON@sakilacustomer.org,416,2006-02-14 22:04:37
422,TRAVIS,ESTEP,1,1,TRAVIS.ESTEP@sakilacustomer.org,417,2006-02-14 22:04:37
423,JEFF,EAST,2,1,JEFF.EAST@sakilacustomer.org,418,2006-02-14 22:04:37
424,CHAD,CARBONE,1,1,CHAD.CARBONE@sakilacustomer.org,419,2006-02-14 22:04:37
425,JACOB,LANCE,1,1,JACOB.LANCE@sakilacustomer.org,420,2006-02-14 22:04:37
426,LEE,HAWKS,1,1,LEE.HAWKS@sakilacustomer.org,421,2006-02-14 22:04:37
427,MELVIN,ELLINGTON,1,1,MELVIN.ELLINGTON@sakilacustomer.org,422,2006-02-14 22:04:37
428,ALFRED,CASILLAS,2,1,ALFRED.CASILLAS@sakilacustomer.org,423,2006-02-14 22:04:37
429,KYLE,SPURLOCK,2,1,KYLE.SPURLOCK@sakilacustomer.org,424,2006-02-14 22:04:37
430,FRANCIS,SIKES,2,1,FRANCIS.SIKES@sakilacustomer.org,425,2006-02-14 22:04:37
431,BRADLEY,MOTLEY,1,1,BRADLEY.MOTLEY@sakilacustomer.org,426,2006-02-14 22:04:37
432,JESUS,MCCARTNEY,2,1,JESUS.MCCARTNEY@sakilacustomer.org,427,2006-02-14 22:04:37
433,HERBERT,KRUGER,2,1,HERBERT.KRUGER@sakilacustomer.org,428,2006-02-14 22:04:37
434,FREDERICK,ISBELL,2,1,FREDERICK.ISBELL@sakilacustomer.org,429,2006-02-14 22:04:37
435,RAY,HOULE,1,1,RAY.HOULE@sakilacustomer.org,430,2006-02-14 22:04:37
436,JOEL,FRANCISCO,2,1,JOEL.FRANCISCO@sakilacustomer.org,431,2006-02-14 22:04:37
437,EDWIN,BURK,1,1,EDWIN.BURK@sakilacustomer.org,432,2006-02-14 22:04:37
438,DON,BONE,1,1,DON.BONE@sakilacustomer.org,433,2006-02-14 22:04:37
439,EDDIE,TOMLIN,1,1,EDDIE.TOMLIN@sakilacustomer.org,434,2006-02-14 22:04:37
440,RICKY,SHELBY,2,1,RICKY.SHELBY@sakilacustomer.org,435,2006-02-14 22:04:37
441,TROY,QUIGLEY,1,1,TROY.QUIGLEY@sakilacustomer.org,436,2006-02-14 22:04:37
442,RANDALL,NEUMANN,2,1,RANDALL.NEUMANN@sakilacustomer.org,437,2006-02-14 22:04:37
443,BARRY,LOVELACE,1,1,BARRY.LOVELACE@sakilacustomer.org,438,2006-02-14 22:04:37
444,ALEXANDER,FENNELL,2,1,ALEXANDER.FENNELL@sakilacustomer.org,439,2006-02-14 22:04:37
445,BERNARD,COLBY,1,1,BERNARD.COLBY@sakilacustomer.org,440,2006-02-14 22:04:37
446,MARIO,CHEATHAM,1,1,MARIO.CHEATHAM@sakilacustomer.org,441,2006-02-14 22:04:37
447,LEROY,BUSTAMANTE,1,1,LEROY.BUSTAMANTE@sakilacustomer.org,442,2006-02-14 22:04:37
448,FRANCISCO,SKIDMORE,2,1,FRANCISCO.SKIDMORE@sakilacustomer.org,443,2006-02-14 22:04:37
449,MARCUS,HIDALGO,2,1,MARCUS.HIDALGO@sakilacustomer.org,444,2006-02-14 22:04:37
450,MICHEAL,FORMAN,1,1,MICHEAL.FORMAN@sakilacustomer.org,445,2006-02-14 22:04:37
451,THEODORE,CULP,2,0,THEODORE.CULP@sakilacustomer.org,446,2006-02-14 22:04:37
452,CLIFFORD,BOWENS,1,1,CLIFFORD.BOWENS@sakilacustomer.org,447,2006-02-14 22:04:37
453,MIGUEL,BETANCOURT,1,1,MIGUEL.BETANCOURT@sakilacustomer.org,448,2006-02-14 22:04:37
454,OSCAR,AQUINO,2,1,OSCAR.AQUINO@sakilacustomer.org,449,2006-02-14 22:04:37
455,JAY,ROBB,1,1,JAY.ROBB@sakilacustomer.org,450,2006-02-14 22:04:37
456,JIM,REA,1,1,JIM.REA@sakilacustomer.org,451,2006-02-14 22:04:37
457,TOM,MILNER,1,1,TOM.MILNER@sakilacustomer.org,452,2006-02-14 22:04:37
458,CALVIN,MARTEL,1,1,CALVIN.MARTEL@sakilacustomer.org,453,2006-02-14 22:04:37
459,ALEX,GRESHAM,2,1,ALEX.GRESHAM@sakilacustomer.org,454,2006-02-14 22:04:37
460,JON,WILES,2,1,JON.WILES@sakilacustomer.org,455,2006-02-14 22:04:37
461,RONNIE,RICKETTS,2,1,RONNIE.RICKETTS@sakilacustomer.org,456,2006-02-14 22:04:37
462,BILL,GAVIN,2,1,BILL.GAVIN@sakilacustomer.org,457,2006-02-14 22:04:37
463,LLOYD,DOWD,1,1,LLOYD.DOWD@sakilacustomer.org,458,2006-02-14 22:04:37
464,TOMMY,COLLAZO,1,1,TOMMY.COLLAZO@sakilacustomer.org,459,2006-02-14 22:04:37
465,LEON,BOSTIC,1,1,LEON.BOSTIC@sakilacustomer.org,460,2006-02-14 22:04:37
466,DEREK,BLAKELY,1,1,DEREK.BLAKELY@sakilacustomer.org,461,2006-02-14 22:04:37
467,WARREN,SHERROD,2,1,WARREN.SHERROD@sakilacustomer.org,462,2006-02-14 22:04:37
468,DARRELL,POWER,2,1,DARRELL.POWER@sakilacustomer.org,463,2006-02-14 22:04:37
469,JEROME,KENYON,1,1,JEROME.KENYON@sakilacustomer.org,464,2006-02-14 22:04:37
470,FLOYD,GANDY,1,1,FLOYD.GANDY@sakilacustomer.org,465,2006-02-14 22:04:37
471,LEO,EBERT,1,1,LEO.EBERT@sakilacustomer.org,466,2006-02-14 22:04:37
472,ALVIN,DELOACH,2,1,ALVIN.DELOACH@sakilacustomer.org,467,2006-02-14 22:04:37
473,TIM,CARY,1,1,TIM.CARY@sakilacustomer.org,468,2006-02-14 22:04:37
474,WESLEY,BULL,2,1,WESLEY.BULL@sakilacustomer.org,469,2006-02-14 22:04:37
475,GORDON,ALLARD,1,1,GORDON.ALLARD@sakilacustomer.org,470,2006-02-14 22:04:37
476,DEAN,SAUER,1,1,DEAN.SAUER@sakilacustomer.org,471,2006-02-14 22:04:37
477,GREG,ROBINS,1,1,GREG.ROBINS@sakilacustomer.org,472,2006-02-14 22:04:37
478,JORGE,OLIVARES,2,1,JORGE.OLIVARES@sakilacustomer.org,473,2006-02-14 22:04:37
479,DUSTIN,GILLETTE,2,1,DUSTIN.GILLETTE@sakilacustomer.org,474,2006-02-14 22:04:37
480,PEDRO,CHESTNUT,2,1,PEDRO.CHESTNUT@sakilacustomer.org,475,2006-02-14 22:04:37
481,DERRICK,BOURQUE,1,1,DERRICK.BOURQUE@sakilacustomer.org,476,2006-02-14 22:04:37
482,DAN,PAINE,1,1,DAN.PAINE@sakilacustomer.org,477,2006-02-14 22:04:37
483,LEWIS,LYMAN,1,1,LEWIS.LYMAN@sakilacustomer.org,478,2006-02-14 22:04:37
484,ZACHARY,HITE,1,1,ZACHARY.HITE@sakilacustomer.org,479,2006-02-14 22:04:37
485,COREY,HAUSER,1,1,COREY.HAUSER@sakilacustomer.org,480,2006-02-14 22:04:37
486,HERMAN,DEVORE,1,1,HERMAN.DEVORE@sakilacustomer.org,481,2006-02-14 22:04:37
487,MAURICE,CRAWLEY,1,0,MAURICE.CRAWLEY@sakilacustomer.org,482,2006-02-14 22:04:37
488,VERNON,CHAPA,2,1,VERNON.CHAPA@sakilacustomer.org,483,2006-02-14 22:04:37
489,ROBERTO,VU,1,1,ROBERTO.VU@sakilacustomer.org,484,2006-02-14 22:04:37
490,CLYDE,TOBIAS,1,1,CLYDE.TOBIAS@sakilacustomer.org,485,2006-02-14 22:04:37
491,GLEN,TALBERT,1,1,GLEN.TALBERT@sakilacustomer.org,486,2006-02-14 22:04:37
492,HECTOR,POINDEXTER,2,1,HECTOR.POINDEXTER@sakilacustomer.org,487,2006-02-14 22:04:37
493,SHANE,MILLARD,2,1,SHANE.MILLARD@sakilacustomer.org,488,2006-02-14 22:04:37
494,RICARDO,MEADOR,1,1,RICARDO.MEADOR@sakilacustomer.org,489,2006-02-14 22:04:37
495,SAM,MCDUFFIE,1,1,SAM.MCDUFFIE@sakilacustomer.org,490,2006-02-14 22:04:37
496,RICK,MATTOX,2,1,RICK.MATTOX@sakilacustomer.org,491,2006-02-14 22:04:37
497,LESTER,KRAUS,2,1,LESTER.KRAUS@sakilacustomer.org,492,2006-02-14 22:04:37
498,BRENT,HARKINS,1,1,BRENT.HARKINS@sakilacustomer.org,493,2006-02-14 22:04:37
499,RAMON,CHOATE,2,1,RAMON.CHOATE@sakilacustomer.org,494,2006-02-14 22:04:37
500,CHARLIE,BESS,2,1,CHARLIE.BESS@sakilacustomer.org,495,2006-02-14 22:04:37
501,TYLER,WREN,2,1,TYLER.WREN@sakilacustomer.org,496,2006-02-14 22:04:37
502,GILBERT,SLEDGE,2,1,GILBERT.SLEDGE@sakilacustomer.org,497,2006-02-14 22:04:37
503,GENE,SANBORN,1,1,GENE.SANBORN@sakilacustomer.org,498,2006-02-14 22:04:37
504,MARC,OUTLAW,2,1,MARC.OUTLAW@sakilacustomer.org,499,2006-02-14 22:04:37
505,REGINALD,KINDER,1,1,REGINALD.KINDER@sakilacustomer.org,500,2006-02-14 22:04:37
506,RUBEN,GEARY,1,1,RUBEN.GEARY@sakilacustomer.org,501,2006-02-14 22:04:37
507,BRETT,CORNWELL,1,1,BRETT.CORNWELL@sakilacustomer.org,502,2006-02-14 22:04:37
508,ANGEL,BARCLAY,1,1,ANGEL.BARCLAY@sakilacustomer.org,503,2006-02-14 22:04:37
509,NATHANIEL,ADAM,1,1,NATHANIEL.ADAM@sakilacustomer.org,504,2006-02-14 22:04:37
510,RAFAEL,ABNEY,1,1,RAFAEL.ABNEY@sakilacustomer.org,505,2006-02-14 22:04:37
511,LESLIE,SEWARD,2,1,LESLIE.SEWARD@sakilacustomer.org,506,2006-02-14 22:04:37
512,EDGAR,RHOADS,2,1,EDGAR.RHOADS@sakilacustomer.org,507,2006-02-14 22:04:37
513,MILTON,HOWLAND,2,1,MILTON.HOWLAND@sakilacustomer.org,508,2006-02-14 22:04:37
514,RAUL,FORTIER,1,1,RAUL.FORTIER@sakilacustomer.org,509,2006-02-14 22:04:37
515,BEN,EASTER,2,0,BEN.EASTER@sakilacustomer.org,510,2006-02-14 22:04:37
