indirizzo2,negozio_id,distretto,codice_postale,data_creazione,cognome,cliente_id,indirizzo_id,attivo,telefono,email,indirizzo,nome,città_id
,1,Yerevan,16744,2006-02-14 22:04:36,MITCHELL,41,45,1,42384721397,STEPHANIE.MITCHELL@sakilacustomer.org,42 Brindisi Place,STEPHANIE,586
,2,Taipei,98883,2006-02-14 22:04:37,MALCOLM,577,583,1,29341849811,CLIFTON.MALCOLM@sakilacustomer.org,1489 Kakamigahara Lane,CLIFTON,526
,2,Ji´angsu,89459,2006-02-14 22:04:36,PETERS,197,201,1,264286442804,SUE.PETERS@sakilacustomer.org,817 Bradford Loop,SUE,109
,2,West Java,22236,2006-02-14 22:04:36,ROMERO,239,243,1,63937119031,MINNIE.ROMERO@sakilacustomer.org,47 Syktyvkar Lane,MINNIE,118
,1,Zulia,16790,2006-02-14 22:04:37,MARTEL,453,458,1,974433019532,CALVIN.MARTEL@sakilacustomer.org,138 Caracas Boulevard,CALVIN,326
,1,Miyazaki,32474,2006-02-14 22:04:36,CARLSON,253,258,1,134673576619,TERRY.CARLSON@sakilacustomer.org,752 Ondo Loop,TERRY,338
,1,Tucumn,37288,2006-02-14 22:04:36,BURKE,243,247,1,686015532180,LYDIA.BURKE@sakilacustomer.org,1483 Pathankot Street,LYDIA,454
,1,Sisilia,22824,2006-02-14 22:04:36,MORRISON,221,225,1,469738825391,BESSIE.MORRISON@sakilacustomer.org,1926 Gingoog Street,BESSIE,511
,2,al-Manama,39414,2006-02-14 22:04:37,HANNON,590,596,1,864392582257,SETH.HANNON@sakilacustomer.org,1759 Niznekamsk Avenue,SETH,14
,1,Taizz,67924,2006-02-14 22:04:36,WILLIAMSON,213,217,1,584316724815,GINA.WILLIAMSON@sakilacustomer.org,1001 Miyakonojo Lane,GINA,518
,2,Ninawa,73605,2006-02-14 22:04:37,LARUE,579,585,1,954786054144,DARYL.LARUE@sakilacustomer.org,1208 Tama Loop,DARYL,344
,2,Addis Abeba,27796,2006-02-14 22:04:37,DOUGLASS,392,397,1,47808359842,SEAN.DOUGLASS@sakilacustomer.org,614 Pak Kret Street,SEAN,6
,2,Sanaa,57587,2006-02-14 22:04:37,SATTERFIELD,303,308,1,407218522294,WILLIAM.SATTERFIELD@sakilacustomer.org,687 Alessandria Parkway,WILLIAM,455
,1,Caquet,70664,2006-02-14 22:04:37,BOSTIC,460,465,1,366776723320,LEON.BOSTIC@sakilacustomer.org,734 Tanshui Avenue,LEON,170
,1,Esfahan,53628,2006-02-14 22:04:36,TAYLOR,10,14,1,648856936185,DOROTHY.TAYLOR@sakilacustomer.org,1531 Salé Drive,DOROTHY,162
,2,Streymoyar,29763,2006-02-14 22:04:37,BAUGH,317,322,1,46568045367,EDWARD.BAUGH@sakilacustomer.org,1359 Zhoushan Parkway,EDWARD,545
,1,Tamil Nadu,11763,2006-02-14 22:04:36,NEAL,271,276,0,271149517630,PENNY.NEAL@sakilacustomer.org,1675 Xi´angfan Manor,PENNY,283
,2,São Paulo,55676,2006-02-14 22:04:37,NOLEN,544,550,1,169352919175,CODY.NOLEN@sakilacustomer.org,1715 Okayama Street,CODY,485
,2,Illinois,89502,2006-02-14 22:04:37,BARNETT,275,280,1,874337098891,CAROLE.BARNETT@sakilacustomer.org,1980 Kamjanets-Podilskyi Street,CAROLE,404
,1,Vaud,61960,2006-02-14 22:04:37,DELVALLE,598,604,1,145308717464,WADE.DELVALLE@sakilacustomer.org,1331 Usak Boulevard,WADE,296
,2,Bursa,56254,2006-02-14 22:04:37,HORTON,278,283,1,880756161823,BILLIE.HORTON@sakilacustomer.org,457 Tongliao Loop,BILLIE,222
,2,Pyongyang-si,53502,2006-02-14 22:04:36,ROSE,157,161,1,368899174225,DARLENE.ROSE@sakilacustomer.org,1386 Nakhon Sawan Boulevard,DARLENE,420
,2,Kanagawa,1027,2006-02-14 22:04:36,ANDERSON,11,15,1,635297277345,LISA.ANDERSON@sakilacustomer.org,1542 Tarlac Parkway,LISA,440
,1,Henan,47929,2006-02-14 22:04:36,BAKER,37,41,1,912257250465,PAMELA.BAKER@sakilacustomer.org,1440 Fukuyama Loop,PAMELA,362
,2,Kaduna,43331,2006-02-14 22:04:36,GARCIA,18,22,1,747791594069,CAROL.GARCIA@sakilacustomer.org,320 Brest Avenue,CAROL,252
,1,Mxico,75149,2006-02-14 22:04:36,HARRISON,115,119,1,867546627903,WENDY.HARRISON@sakilacustomer.org,1107 Nakhon Sawan Avenue,WENDY,365
,1,Maharashtra,59811,2006-02-14 22:04:37,CURLEY,316,321,1,139378397418,STEVEN.CURLEY@sakilacustomer.org,651 Pathankot Loop,STEVEN,336
,1,Yamaguchi,48980,2006-02-14 22:04:36,ROGERS,54,58,1,920811325222,TERESA.ROGERS@sakilacustomer.org,1964 Allappuzha (Alleppey) Street,TERESA,227
,1,Santa Fé,28814,2006-02-14 22:04:37,ROBERT,331,336,1,105470691550,ERIC.ROBERT@sakilacustomer.org,430 Kumbakonam Drive,ERIC,457
,1,Moskova,8816,2006-02-14 22:04:37,CAUSEY,393,398,1,737229003916,PHILIP.CAUSEY@sakilacustomer.org,954 Lapu-Lapu Way,PHILIP,278
,1,Boyac,19489,2006-02-14 22:04:37,MCDUFFIE,490,495,1,17305839123,SAM.MCDUFFIE@sakilacustomer.org,656 Matamoros Drive,SAM,487
,1,Central Java,64709,2006-02-14 22:04:37,DOWD,458,463,1,335052544020,LLOYD.DOWD@sakilacustomer.org,935 Aden Boulevard,LLOYD,532
,2,Chiayi,60951,2006-02-14 22:04:36,BROOKS,73,77,1,427454485876,BEVERLY.BROOKS@sakilacustomer.org,1947 Poços de Caldas Boulevard,BEVERLY,114
,1,Mwanza,25145,2006-02-14 22:04:37,DEVORE,481,486,1,510383179153,HERMAN.DEVORE@sakilacustomer.org,64 Korla Street,HERMAN,347
,2,England,54308,2006-02-14 22:04:36,MARTIN,16,20,0,949312333307,SANDRA.MARTIN@sakilacustomer.org,360 Toulouse Parkway,SANDRA,495
,2,Ziguinchor,75559,2006-02-14 22:04:37,RICKETTS,456,461,1,670370974122,RONNIE.RICKETTS@sakilacustomer.org,1889 Valparai Way,RONNIE,600
,2,Southern Tagalog,18841,2006-02-14 22:04:37,GILLILAND,349,354,1,53912826864,JOE.GILLILAND@sakilacustomer.org,953 Hodeida Street,JOE,221
,2,Sumy,15414,2006-02-14 22:04:37,NOLAND,545,551,1,426346224043,JULIO.NOLAND@sakilacustomer.org,182 Nuku´alofa Drive,JULIO,275
,1,Central Serbia,93896,2006-02-14 22:04:36,MILLER,7,11,1,716571220373,MARIA.MILLER@sakilacustomer.org,900 Santiago de Compostela Parkway,MARIA,280
,2,Sagaing,68146,2006-02-14 22:04:36,HOLLAND,256,261,1,884536620568,MABEL.HOLLAND@sakilacustomer.org,51 Laredo Avenue,MABEL,342
,1,Sichuan,3656,2006-02-14 22:04:37,KAHN,389,394,1,464511145118,ALAN.KAHN@sakilacustomer.org,753 Ilorin Avenue,ALAN,157
,2,North West,30418,2006-02-14 22:04:36,WEST,109,113,1,622255216127,EDNA.WEST@sakilacustomer.org,682 Junan Way,EDNA,273
,1,Liaoning,36603,2006-02-14 22:04:37,GUNDERSON,595,601,1,935952366111,TERRENCE.GUNDERSON@sakilacustomer.org,844 Bucuresti Place,TERRENCE,242
,2,West Bengali,50390,2006-02-14 22:04:36,JENSEN,259,264,1,538241037443,LENA.JENSEN@sakilacustomer.org,1027 Banjul Place,LENA,197
,1,Coquimbo,92568,2006-02-14 22:04:37,RAPP,515,521,1,602101369463,ANDRE.RAPP@sakilacustomer.org,568 Dhule (Dhulia) Loop,ANDRE,127
,1,Baijeri,99552,2006-02-14 22:04:37,BETANCOURT,448,453,1,72524459905,MIGUEL.BETANCOURT@sakilacustomer.org,319 Springs Loop,MIGUEL,160
,1,Shandong,17381,2006-02-14 22:04:37,OCAMPO,588,594,1,338758048786,MARION.OCAMPO@sakilacustomer.org,1464 Kursk Parkway,MARION,574
,1,Rio Grande do Sul,10417,2006-02-14 22:04:37,MEEK,398,403,1,841876514789,ANTONIO.MEEK@sakilacustomer.org,1190 0 Place,ANTONIO,44
,2,Heilongjiang,27107,2006-02-14 22:04:37,CINTRON,599,605,1,288241215394,AUSTIN.CINTRON@sakilacustomer.org,1325 Fukuyama Street,AUSTIN,537
,2,Haskovo,99124,2006-02-14 22:04:36,BANKS,215,219,1,352679173732,JESSIE.BANKS@sakilacustomer.org,1229 Valencia Parkway,JESSIE,498
,1,Mxico,75933,2006-02-14 22:04:36,MORENO,247,251,1,266798132374,STELLA.MORENO@sakilacustomer.org,1473 Changhwa Parkway,STELLA,124
,1,Heilongjiang,39529,2006-02-14 22:04:37,BENNER,511,516,1,59634255214,CHESTER.BENNER@sakilacustomer.org,1574 Goiânia Boulevard,CHESTER,502
,1,Illinois,91590,2006-02-14 22:04:37,SHELLEY,330,335,1,165450987037,SCOTT.SHELLEY@sakilacustomer.org,587 Benguela Manor,SCOTT,42
,1,Veracruz,71182,2006-02-14 22:04:37,CRAWLEY,482,487,0,684529463244,MAURICE.CRAWLEY@sakilacustomer.org,1785 São Bernardo do Campo Street,MAURICE,125
,2,Perak,58194,2006-02-14 22:04:36,WAGNER,171,175,1,275788967899,DOLORES.WAGNER@sakilacustomer.org,316 Uruapan Street,DOLORES,223
,1,Hawalli,90628,2006-02-14 22:04:36,FULLER,234,238,1,630424482919,CLAUDIA.FULLER@sakilacustomer.org,346 Skikda Parkway,CLAUDIA,233
,2,Masqat,45844,2006-02-14 22:04:36,MOORE,9,13,1,380657522649,MARGARET.MOORE@sakilacustomer.org,613 Korolev Drive,MARGARET,329
,2,Maharashtra,3924,2006-02-14 22:04:36,GUTIERREZ,202,206,1,369050085652,CARLA.GUTIERREZ@sakilacustomer.org,642 Nador Drive,CARLA,77
,2,al-Sharqiya,22372,2006-02-14 22:04:37,BANDA,559,565,1,855066328617,EVERETT.BANDA@sakilacustomer.org,1741 Hoshiarpur Boulevard,EVERETT,79
,1,Piura,52137,2006-02-14 22:04:37,DUGGAN,597,603,1,644021380889,FREDDIE.DUGGAN@sakilacustomer.org,1103 Quilmes Boulevard,FREDDIE,503
,1,Ontario,35653,2006-02-14 22:04:37,VINES,512,517,1,879347453467,CECIL.VINES@sakilacustomer.org,548 Uruapan Street,CECIL,312
,1,Tadla-Azilal,25866,2006-02-14 22:04:37,PEMBERTON,543,549,1,786270036240,LANCE.PEMBERTON@sakilacustomer.org,454 Qinhuangdao Drive,LANCE,68
,2,Sind,94018,2006-02-14 22:04:37,PINSON,416,421,1,15273765306,JEFFERY.PINSON@sakilacustomer.org,966 Arecibo Loop,JEFFERY,134
,1,Kirov,35109,2006-02-14 22:04:36,HART,179,183,1,866092335135,DANA.HART@sakilacustomer.org,1089 Iwatsuki Avenue,DANA,270
,2,Karnataka,69640,2006-02-14 22:04:37,TRUONG,370,375,1,960505250340,WAYNE.TRUONG@sakilacustomer.org,1049 Matamoros Parkway,WAYNE,191
,1,Kütahya,45142,2006-02-14 22:04:36,WELLS,124,128,0,614935229095,SHEILA.WELLS@sakilacustomer.org,848 Tafuna Manor,SHEILA,281
,1,Punjab,88307,2006-02-14 22:04:36,FERNANDEZ,223,227,1,99760893676,MELINDA.FERNANDEZ@sakilacustomer.org,1820 Maringá Parkway,MELINDA,324
,1,Nagasaki,35200,2006-02-14 22:04:36,SMITH,1,5,1,28303384290,MARY.SMITH@sakilacustomer.org,1913 Hanoi Way,MARY,463
,2,Béchar,59025,2006-02-14 22:04:36,GRAY,69,73,1,107137400143,JUDY.GRAY@sakilacustomer.org,1031 Daugavpils Parkway,JUDY,63
,1,Santiago,69517,2006-02-14 22:04:36,FLEMING,258,263,1,46871694740,MYRTLE.FLEMING@sakilacustomer.org,532 Toulon Street,MYRTLE,460
,2,Brunei and Muara,52163,2006-02-14 22:04:36,BUTLER,91,95,1,345679835036,LOIS.BUTLER@sakilacustomer.org,1370 Le Mans Avenue,LOIS,53
,2,Coahuila de Zaragoza,37815,2006-02-14 22:04:37,CROMWELL,570,576,1,203804046132,IVAN.CROMWELL@sakilacustomer.org,1351 Sousse Lane,IVAN,341
,2,Asunción,64344,2006-02-14 22:04:36,LITTLE,226,230,1,684192903087,MAUREEN.LITTLE@sakilacustomer.org,201 Effon-Alaiye Way,MAUREEN,37
,2,Uttar Pradesh,6804,2006-02-14 22:04:36,FREEMAN,123,127,1,677976133614,SHANNON.FREEMAN@sakilacustomer.org,117 Boa Vista Way,SHANNON,566
,2,Guanajuato,2012,2006-02-14 22:04:37,LOWE,273,278,1,45387294817,PRISCILLA.LOWE@sakilacustomer.org,144 South Hill Loop,PRISCILLA,445
,2,Kerman,21872,2006-02-14 22:04:37,AQUINO,449,454,1,474047727727,OSCAR.AQUINO@sakilacustomer.org,956 Nam Dinh Manor,OSCAR,481
,1,Bihar,65599,2006-02-14 22:04:36,YOUNG,28,32,1,678220867005,CYNTHIA.YOUNG@sakilacustomer.org,1425 Shikarpur Manor,CYNTHIA,346
,1,Sucre,29932,2006-02-14 22:04:36,PATTERSON,87,91,1,198123170793,WANDA.PATTERSON@sakilacustomer.org,1740 Portoviejo Avenue,WANDA,480
,2,Songkhla,84931,2006-02-14 22:04:36,LONG,86,90,1,135117278909,JACQUELINE.LONG@sakilacustomer.org,870 Ashqelon Loop,JACQUELINE,489
,2,Hubei,61069,2006-02-14 22:04:36,JORDAN,110,114,1,379804592943,TIFFANY.JORDAN@sakilacustomer.org,804 Elista Drive,TIFFANY,159
,1,Gauteng,74671,2006-02-14 22:04:36,JENKINS,83,87,1,800716535041,LOUISE.JENKINS@sakilacustomer.org,929 Tallahassee Loop,LOUISE,497
,2,Tabuk,17032,2006-02-14 22:04:37,RINEHART,312,317,1,824396883951,MARK.RINEHART@sakilacustomer.org,780 Kimberley Way,MARK,515
,1,Buenos Aires,85799,2006-02-14 22:04:37,MORRISSEY,322,327,1,972574862516,JASON.MORRISSEY@sakilacustomer.org,1427 A Coruña (La Coruña) Place,JASON,45
,1,California,2299,2006-02-14 22:04:36,JOHNSTON,214,218,1,785881412500,KRISTIN.JOHNSTON@sakilacustomer.org,226 Brest Manor,KRISTIN,508
,1,Funafuti,76383,2006-02-14 22:04:36,SULLIVAN,105,109,1,963887147572,DAWN.SULLIVAN@sakilacustomer.org,454 Nakhon Sawan Boulevard,DAWN,173
,1,Taipei,50199,2006-02-14 22:04:36,KING,30,34,1,525255540978,MELISSA.KING@sakilacustomer.org,1668 Anápolis Street,MELISSA,316
,2,Tel Aviv,62472,2006-02-14 22:04:37,GOODEN,315,320,0,508800331065,KENNETH.GOODEN@sakilacustomer.org,1542 Lubumbashi Boulevard,KENNETH,57
,1,Dolnoslaskie,97271,2006-02-14 22:04:37,EGGLESTON,558,564,0,970638808606,JIMMIE.EGGLESTON@sakilacustomer.org,505 Madiun Boulevard,JIMMIE,577
,1,Ruse,13629,2006-02-14 22:04:37,ASHER,540,546,1,932156667696,TYRONE.ASHER@sakilacustomer.org,191 José Azueta Parkway,TYRONE,436
,1,Xinxiang,58492,2006-02-14 22:04:37,SUTTON,283,288,1,790651020929,FELICIA.SUTTON@sakilacustomer.org,226 Halifax Street,FELICIA,277
,1,Mxico,93026,2006-02-14 22:04:36,COLE,108,112,1,371490777743,TRACY.COLE@sakilacustomer.org,1002 Ahmadnagar Manor,TRACY,213
,1,Carabobo,33030,2006-02-14 22:04:37,BOLIN,539,545,1,754579047924,MATHEW.BOLIN@sakilacustomer.org,163 Augusta-Richmond County Loop,MATHEW,561
,1,Guangdong,88513,2006-02-14 22:04:37,TOBIAS,485,490,1,702955450528,CLYDE.TOBIAS@sakilacustomer.org,1909 Dayton Avenue,CLYDE,469
,2,Andhra Pradesh,40899,2006-02-14 22:04:37,GUILLEN,529,535,1,80593242951,ERIK.GUILLEN@sakilacustomer.org,635 Brest Manor,ERIK,75
,2,Ji´angxi,70618,2006-02-14 22:04:36,MATTHEWS,169,173,0,161801569569,ERICA.MATTHEWS@sakilacustomer.org,1294 Firozabad Drive,ERICA,407
,2,Fukushima,13496,2006-02-14 22:04:37,CARRANZA,401,406,1,794553031307,TONY.CARRANZA@sakilacustomer.org,454 Patiala Lane,TONY,276
,1,Esfahan,13203,2006-02-14 22:04:37,ARCE,368,373,0,320471479776,HARRY.ARCE@sakilacustomer.org,1922 Miraj Way,HARRY,356
,2,Rajasthan,82338,2006-02-14 22:04:36,GARZA,224,228,1,963063788669,PEARL.GARZA@sakilacustomer.org,60 Poços de Caldas Street,PEARL,243
,2,Tete,71986,2006-02-14 22:04:36,RUSSELL,97,101,1,817248913162,ANNIE.RUSSELL@sakilacustomer.org,1599 Plock Drive,ANNIE,534
,2,Ohio,38834,2006-02-14 22:04:37,WATTS,294,299,1,967274728547,SHELLY.WATTS@sakilacustomer.org,32 Pudukkottai Lane,SHELLY,140
,2,Florida,31342,2006-02-14 22:04:37,SEAL,526,532,1,214756839122,KARL.SEAL@sakilacustomer.org,1427 Tabuk Place,KARL,101
,1,Nordrhein-Westfalen,15540,2006-02-14 22:04:36,SIMS,195,199,1,419419591240,VANESSA.SIMS@sakilacustomer.org,1792 Valle de la Pascua Place,VANESSA,477
,2,Markazi,38145,2006-02-14 22:04:36,ADAMS,36,40,1,481183273622,KATHLEEN.ADAMS@sakilacustomer.org,334 Munger (Monghyr) Lane,KATHLEEN,31
,1,Cear,52535,2006-02-14 22:04:36,PARKER,47,51,1,69493378813,FRANCES.PARKER@sakilacustomer.org,686 Garland Manor,FRANCES,247
,2,Saitama,99457,2006-02-14 22:04:36,ROBERTSON,147,151,1,597815221267,JOANNE.ROBERTSON@sakilacustomer.org,1337 Lincoln Parkway,JOANNE,555
,2,São Paulo,37650,2006-02-14 22:04:37,NGO,354,359,1,764680915323,JUSTIN.NGO@sakilacustomer.org,519 Nyeri Manor,JUSTIN,461
,2,Shandong,44274,2006-02-14 22:04:37,PFEIFFER,564,570,1,203202500108,BOB.PFEIFFER@sakilacustomer.org,415 Pune Avenue,BOB,580
,2,Guangdong,25958,2006-02-14 22:04:36,WASHINGTON,90,94,1,991562402283,RUBY.WASHINGTON@sakilacustomer.org,1952 Chatsworth Drive,RUBY,332
,1,Bratislava,97056,2006-02-14 22:04:37,RICO,357,362,1,738968474939,KEITH.RICO@sakilacustomer.org,482 Kowloon and New Kowloon Manor,KEITH,90
,2,East Java,72771,2006-02-14 22:04:37,MACKENZIE,372,377,1,440365973660,STEVE.MACKENZIE@sakilacustomer.org,154 Oshawa Manor,STEVE,415
,1,Wielkopolskie,83565,2006-02-14 22:04:36,CURTIS,270,275,1,701767622697,LEAH.CURTIS@sakilacustomer.org,906 Goiânia Way,LEAH,255
,1,Asir,77459,2006-02-14 22:04:36,MYERS,101,105,1,196568435814,PEGGY.MYERS@sakilacustomer.org,733 Mandaluyong Place,PEGGY,2
,1,Inner Mongolia,48570,2006-02-14 22:04:37,BUSTAMANTE,442,447,1,240776414296,LEROY.BUSTAMANTE@sakilacustomer.org,105 Dzerzinsk Manor,LEROY,540
,1,Saitama,73824,2006-02-14 22:04:37,SHANKS,396,401,1,679095087143,EARL.SHANKS@sakilacustomer.org,168 Cianjur Manor,EARL,228
,1,Attika,83579,2006-02-14 22:04:36,WILLIAMS,3,7,1,448477190408,LINDA.WILLIAMS@sakilacustomer.org,692 Joliet Street,LINDA,38
,2,California,36693,2006-02-14 22:04:37,MCALISTER,593,599,1,137809746111,RENE.MCALISTER@sakilacustomer.org,1895 Zhezqazghan Drive,RENE,177
,1,Istanbul,26101,2006-02-14 22:04:37,HARKINS,493,498,1,854259976812,BRENT.HARKINS@sakilacustomer.org,319 Plock Parkway,BRENT,504
,1,Georgia,30695,2006-02-14 22:04:36,ALEXANDER,96,100,1,6171054059,DIANA.ALEXANDER@sakilacustomer.org,1308 Arecibo Way,DIANA,41
,2,Maharashtra,62686,2006-02-14 22:04:36,PIERCE,167,171,1,182363341674,SALLY.PIERCE@sakilacustomer.org,1540 Wroclaw Drive,SALLY,107
,1,Gurico,53145,2006-02-14 22:04:37,CHAMBERS,290,295,1,892523334,KRISTINA.CHAMBERS@sakilacustomer.org,544 Tarsus Boulevard,KRISTINA,562
,1,Kujawsko-Pomorskie,25787,2006-02-14 22:04:37,WYMAN,318,323,1,556100547674,BRIAN.WYMAN@sakilacustomer.org,1769 Iwaki Lane,BRIAN,97
,2,Friuli-Venezia Giuli,95775,2006-02-14 22:04:37,CLARY,525,531,1,182059202712,ADRIAN.CLARY@sakilacustomer.org,1986 Sivas Place,ADRIAN,551
,1,Central Luzon,841,2006-02-14 22:04:37,CORNISH,548,554,1,50898428626,ALLAN.CORNISH@sakilacustomer.org,947 Tórshavn Place,ALLAN,528
,1,Inner Mongolia,85769,2006-02-14 22:04:36,WARREN,138,142,1,468060467018,HAZEL.WARREN@sakilacustomer.org,1587 Sullana Lane,HAZEL,207
,1,Qaraghandy,95093,2006-02-14 22:04:37,BOX,573,579,1,844018348565,BYRON.BOX@sakilacustomer.org,521 San Juan Bautista Tuxtepec Place,BYRON,598
,1,Pohjois-Pohjanmaa,40070,2006-02-14 22:04:37,PENA,298,303,1,161643343536,ERIKA.PENA@sakilacustomer.org,898 Jining Lane,ERIKA,387
,1,Jharkhand,70425,2006-02-14 22:04:37,MOTLEY,426,431,1,157133457169,BRADLEY.MOTLEY@sakilacustomer.org,1596 Acuña Parkway,BRADLEY,418
,2,Arecibo,64875,2006-02-14 22:04:37,MADRIGAL,360,365,1,102396298916,RALPH.MADRIGAL@sakilacustomer.org,1009 Zanzibar Lane,RALPH,32
,1,Dhaka,1195,2006-02-14 22:04:37,QUALLS,332,337,1,38988715447,STEPHEN.QUALLS@sakilacustomer.org,1838 Tabriz Lane,STEPHEN,143
,1,Gois,21464,2006-02-14 22:04:36,MEYER,216,220,1,873492228462,NATALIE.MEYER@sakilacustomer.org,1201 Qomsheh Manor,NATALIE,28
,1,California,89420,2006-02-14 22:04:37,LANCE,420,425,1,546793516940,JACOB.LANCE@sakilacustomer.org,1866 al-Qatif Avenue,JACOB,155
,2,Changhwa,72394,2006-02-14 22:04:36,SANDERS,75,79,1,251164340471,TAMMY.SANDERS@sakilacustomer.org,1551 Rampur Lane,TAMMY,108
,1,Guanajuato,33768,2006-02-14 22:04:37,CRAIG,288,293,1,957128697225,BOBBIE.CRAIG@sakilacustomer.org,86 Higashiosaka Lane,BOBBIE,563
,1,West Bengali,42420,2006-02-14 22:04:36,JACOBS,231,235,1,541327526474,GEORGIA.JACOBS@sakilacustomer.org,954 Kimchon Place,GEORGIA,559
,2,Uttar Pradesh,22474,2006-02-14 22:04:36,BISHOP,217,221,1,778502731092,AGNES.BISHOP@sakilacustomer.org,866 Shivapuri Manor,AGNES,448
,2,Botosani,50598,2006-02-14 22:04:36,GEORGE,230,234,1,479007229460,JOY.GEORGE@sakilacustomer.org,1256 Bislig Boulevard,JOY,86
