phone,city_id,address2,address,address_id,postal_code,district
480039662421,71,,126 Acuña Parkway,418,58888.0,West Bengali
680851640676,19,,397 Sunnyvale Avenue,419,55566.0,Guanajuato
855290087237,23,,992 Klerksdorp Loop,420,33711.0,Utrecht
15273765306,134,,966 Arecibo Loop,421,94018.0,Sind
214976066017,16,,289 Santo André Manor,422,72410.0,al-Sharqiya
491271355190,450,,437 Chungho Drive,423,59489.0,Puerto Plata
987306329957,264,,1948 Bayugan Parkway,424,60622.0,Bihar
546793516940,155,,1866 al-Qatif Avenue,425,89420.0,California
270456873752,416,,1661 Abha Drive,426,14400.0,Tamil Nadu
368284120423,293,,1557 Cape Coral Parkway,427,46875.0,Hubei
129673677866,465,,1727 Matamoros Place,428,78813.0,Sawhaj
736517327853,468,,1269 Botosani Manor,429,47394.0,Guangdong
548003849552,452,,355 Vitória de Santo Antão Way,430,81758.0,Oaxaca
157133457169,418,,1596 Acuña Parkway,431,70425.0,Jharkhand
419009857119,189,,259 Ipoh Drive,432,64964.0,São Paulo
307133768620,510,,1823 Hoshiarpur Lane,433,33191.0,Komi
572068624538,547,,1404 Taguig Drive,434,87212.0,Okayama
497288595103,150,,740 Udaipur Lane,435,33505.0,Nizni Novgorod
82619513349,501,,287 Cuautla Boulevard,436,72736.0,Chuquisaca
617567598243,364,,1766 Almirante Brown Street,437,63104.0,KwaZulu-Natal
342709348083,351,,596 Huixquilucan Place,438,65892.0,Nampula
959834530529,391,,1351 Aparecida de Goiânia Parkway,439,41775.0,Northern Mindanao
746251338300,249,,722 Bradford Lane,440,90920.0,Shandong
145720452260,565,,983 Santa Fé Way,441,47472.0,British Colombia
331888642162,290,,1245 Ibirité Way,442,40926.0,La Romana
689681677428,272,,1836 Korla Parkway,443,55405.0,Copperbelt
575081026569,70,,231 Kaliningrad Place,444,57833.0,Lombardia
82088937724,144,,495 Bhimavaram Lane,445,3.0,Maharashtra
406784385440,59,,1924 Shimonoseki Drive,446,52625.0,Batna
240776414296,540,,105 Dzerzinsk Manor,447,48570.0,Inner Mongolia
876491807547,486,,614 Denizli Parkway,448,29444.0,Rio Grande do Sul
237368926031,530,,1289 Belém Boulevard,449,88306.0,Tartumaa
411549550611,161,,203 Tambaram Street,450,73942.0,Buenos Aires
39463554936,554,,1704 Tambaram Manor,451,2834.0,West Bengali
782900030287,352,,207 Cuernavaca Loop,452,52671.0,Tatarstan
72524459905,160,,319 Springs Loop,453,99552.0,Baijeri
474047727727,481,,956 Nam Dinh Manor,454,21872.0,Kerman
834061016202,509,,1947 Paarl Way,455,23636.0,Central Java
524567129902,154,,814 Simferopol Loop,456,48745.0,Sinaloa
985109775584,3,,535 Ahmadnagar Manor,457,41136.0,Abu Dhabi
974433019532,326,,138 Caracas Boulevard,458,16790.0,Zulia
118011831565,556,,251 Florencia Drive,459,16119.0,Michoacn de Ocampo
205524798287,153,,659 Gatineau Boulevard,460,28587.0,La Paz
670370974122,600,,1889 Valparai Way,461,75559.0,Ziguinchor
924663855568,435,,1485 Bratislava Place,462,83183.0,Illinois
335052544020,532,,935 Aden Boulevard,463,64709.0,Central Java
762361821578,423,,76 Kermanshah Manor,464,23343.0,Esfahan
366776723320,170,,734 Tanshui Avenue,465,70664.0,Caquet
325526730021,182,,118 Jaffna Loop,466,10447.0,Northern Mindanao
209342540247,558,,1621 Tongliao Avenue,467,22173.0,Irkutsk
164414772677,196,,1844 Usak Avenue,468,84461.0,Nova Scotia
928809465153,428,,1872 Toulon Loop,469,7939.0,OHiggins
49084281333,595,,1088 Ibirité Place,470,88502.0,Jalisco
268053970382,145,,1322 Mosul Parkway,471,95400.0,Shandong
769370126331,129,,1447 Chatsworth Place,472,41545.0,Chihuahua
195337700615,78,,1257 Guadalajara Street,473,33599.0,Karnataka
622884741180,388,,1469 Plock Lane,474,95835.0,Galicia
562370137426,206,,434 Ourense (Orense) Manor,475,14122.0,Hodeida
248446668735,244,,270 Tambaram Parkway,476,9668.0,Gauteng
206060652238,359,,1786 Salinas Place,477,66546.0,Nam Ha
932992626595,301,,1078 Stara Zagora Drive,478,69221.0,Aceh
131912793873,158,,1854 Okara Boulevard,479,42123.0,Drenthe
726875628268,385,,421 Yaoundé Street,480,11363.0,Sumy
856872225376,179,,1153 Allende Way,481,20336.0,Québec
553452430707,500,,808 Naçala-Porto Parkway,482,41060.0,England
667648979883,36,,632 Usolje-Sibirskoje Parkway,483,73085.0,Ha Darom
191958435142,11,,98 Pyongyang Boulevard,484,88749.0,Ohio
435118527255,180,,984 Novotšerkassk Loop,485,28165.0,Gaziantep
510383179153,347,,64 Korla Street,486,25145.0,Mwanza
684529463244,125,,1785 São Bernardo do Campo Street,487,71182.0,Veracruz
975185523021,142,,698 Jelets Boulevard,488,2596.0,Denizli
508348602835,587,,1297 Alvorada Parkway,489,11839.0,Ningxia
702955450528,469,,1909 Dayton Avenue,490,88513.0,Guangdong
936806643983,4,,1789 Saint-Denis Parkway,491,8268.0,Coahuila de Zaragoza
589377568313,408,,185 Mannheim Lane,492,23661.0,Stavropol
488425406814,288,,184 Mandaluyong Street,493,94239.0,Baja California Sur
37247325001,376,,591 Sungai Petani Drive,494,46400.0,Okayama
17305839123,487,,656 Matamoros Drive,495,19489.0,Boyac
171973024401,337,,775 Šostka Drive,496,22358.0,al-Daqahliya
158399646978,261,,1013 Tabuk Boulevard,497,96203.0,West Bengali
854259976812,504,,319 Plock Parkway,498,26101.0,Istanbul
898559280434,434,,1954 Kowloon and New Kowloon Way,499,63667.0,Chimborazo
962020153680,47,,362 Rajkot Lane,500,98030.0,Gansu
211256301880,432,,1060 Tandil Lane,501,72349.0,Shandong
959467760895,589,,1515 Korla Way,502,57197.0,England
144206758053,444,,1416 San Juan Bautista Tuxtepec Avenue,503,50592.0,Zufar
465897838272,93,,1 Valle de Santiago Avenue,504,86208.0,Apulia
793996678771,318,,519 Brescia Parkway,505,69504.0,East Java
52709222667,314,,414 Mandaluyong Street,506,16370.0,Lubelskie
868602816371,478,,1197 Sokoto Boulevard,507,87687.0,West Bengali
759586584889,552,,496 Celaya Drive,508,90797.0,Nagano
111177206479,245,,786 Matsue Way,509,37469.0,Illinois
82671830126,519,,48 Maracaíbo Place,510,1570.0,Central Luzon
131370665218,412,,1152 al-Qatif Lane,511,44816.0,Kalimantan Barat
402630109080,163,,1269 Ipoh Avenue,512,54674.0,Eskisehir
441628280920,568,,758 Korolev Parkway,513,75474.0,Andhra Pradesh
442673923363,110,,1747 Rustenburg Place,514,51369.0,Bihar
711928348157,259,,886 Tonghae Place,515,19450.0,Volgograd
59634255214,502,,1574 Goiânia Boulevard,516,39529.0,Heilongjiang
879347453467,312,,548 Uruapan Street,517,35653.0,Ontario
282667506728,583,,962 Tama Loop,519,65952.0,
288910576761,594,,1778 Gijón Manor,520,35156.0,Hubei
602101369463,127,,568 Dhule (Dhulia) Loop,521,92568.0,Coquimbo
448876499197,60,,1768 Udine Loop,522,32347.0,Battambang
627425618482,116,,608 Birgunj Parkway,523,400.0,Taipei
158326114853,482,,680 A Coruña (La Coruña) Manor,524,49806.0,Sivas
132100972047,224,,1949 Sanya Street,525,61244.0,Gumma
574973479129,366,,617 Klerksdorp Place,526,94707.0,Khanh Hoa
25865528181,588,,1993 0 Loop,527,41214.0,Liaoning
236679267178,458,,1176 Southend-on-Sea Manor,528,81651.0,Southern Tagalog
638409958875,571,,600 Purnea (Purnia) Avenue,529,18043.0,Nghe An
35533115997,419,,1003 Qinhuangdao Street,530,25972.0,West Java
182059202712,551,,1986 Sivas Place,531,95775.0,Friuli-Venezia Giuli
214756839122,101,,1427 Tabuk Place,532,31342.0,Florida
338244023543,339,,556 Asunción Way,533,35364.0,Mogiljov
105882218332,67,,486 Ondo Parkway,534,35202.0,Benguela
80593242951,75,,635 Brest Manor,535,40899.0,Andhra Pradesh
717566026669,165,,166 Jinchang Street,536,86760.0,Buenos Aires
427274926505,287,,958 Sagamihara Lane,537,88408.0,Mie
478380208348,100,,1817 Livorno Way,538,79401.0,Khanh Hoa
383353187467,80,,1332 Gaziantep Lane,539,22813.0,Shandong
122981120653,24,,949 Allende Lane,540,67521.0,Uttar Pradesh
8912935608,363,,195 Ilorin Street,541,49250.0,Chari-Baguirmi
745267607502,539,,193 Bhusawal Place,542,9750.0,Kang-won
484500282381,42,,43 Vilnius Manor,543,79814.0,Colorado
488600270038,46,,183 Haiphong Street,544,69953.0,Jilin
754579047924,561,,163 Augusta-Richmond County Loop,545,33030.0,Carabobo
932156667696,436,,191 José Azueta Parkway,546,13629.0,Ruse
921960450089,309,,379 Lublin Parkway,547,74568.0,Toscana
784907335610,396,,1658 Cumaná Loop,548,51309.0,Sumatera Selatan
786270036240,68,,454 Qinhuangdao Drive,549,25866.0,Tadla-Azilal
169352919175,485,,1715 Okayama Street,550,55676.0,São Paulo
426346224043,275,,182 Nuku´alofa Drive,551,15414.0,Sumy
357593328658,462,,390 Wroclaw Way,552,5753.0,Hainan
135407755975,260,,1421 Quilmes Lane,553,19151.0,Ishikawa
50898428626,528,,947 Tórshavn Place,554,841.0,Central Luzon
84794532510,459,,1764 Jalib al-Shuyukh Parkway,555,77642.0,Galicia
978430786151,599,,346 Cam Ranh Avenue,556,39976.0,Zhejiang
380077794770,21,,1407 Pachuca de Soto Place,557,26284.0,Rio Grande do Sul
955349440539,193,,904 Clarksville Drive,558,52234.0,Zhejiang
698182547686,368,,1917 Kumbakonam Parkway,559,11892.0,Vojvodina
62127829280,426,,1447 Imus Place,560,12905.0,Gujarat
368738360376,112,,1497 Fengshan Drive,561,63022.0,KwaZulu-Natal
590764256785,496,,869 Shikarpur Way,562,57380.0,England
107092893983,570,,1059 Yuncheng Avenue,563,47498.0,Vilna
970638808606,577,,505 Madiun Boulevard,564,97271.0,Dolnoslaskie
855066328617,79,,1741 Hoshiarpur Boulevard,565,22372.0,al-Sharqiya
817740355461,43,,1229 Varanasi (Benares) Manor,566,40195.0,Buenos Aires
239357986667,178,,1894 Boa Vista Way,567,77464.0,Texas
946114054231,488,,1342 Sharja Way,568,93655.0,Sokoto & Kebbi & Zam
997453607116,95,,1342 Abha Boulevard,569,10714.0,Bukarest
203202500108,580,,415 Pune Avenue,570,44274.0,Shandong
863080561151,214,,1746 Faaa Way,571,32515.0,Huánuco
525518075499,538,,539 Hami Way,572,52196.0,Tokat
324346485054,466,,1407 Surakarta Manor,573,33224.0,Moskova
618156722572,55,,502 Mandi Bahauddin Parkway,574,15992.0,Anzotegui
128499386727,299,,1052 Pathankot Avenue,575,77397.0,Sichuan
203804046132,341,,1351 Sousse Lane,576,37815.0,Coahuila de Zaragoza
770864062795,409,,1501 Pangkal Pinang Avenue,577,943.0,Mazowieckie
867287719310,133,,1405 Hagonoy Avenue,578,86587.0,Slaskie
844018348565,598,,521 San Juan Bautista Tuxtepec Place,579,95093.0,Qaraghandy
315528269898,10,,923 Tangail Boulevard,580,33384.0,Tokyo-to
14465669789,131,,186 Skikda Lane,581,89422.0,Morelos
278669994384,168,,1568 Celaya Parkway,582,34750.0,Kaohsiung
29341849811,526,,1489 Kakamigahara Lane,583,98883.0,Taipei
377633994405,103,,1819 Alessandria Loop,584,53829.0,Campeche
954786054144,344,,1208 Tama Loop,585,73605.0,Ninawa
165164761435,219,,951 Springs Lane,586,96115.0,Central Mindanao
294449058179,246,,760 Miyakonojo Drive,587,64682.0,Guerrero
995527378381,212,,966 Asunción Way,588,62703.0,Hidalgo
285710089439,494,,1584 Ljubertsy Lane,589,22954.0,England
170115379190,54,,247 Jining Parkway,590,53446.0,Banjul
914466027044,424,,773 Dallas Manor,591,12664.0,Buenos Aires
182178609211,546,,1923 Stara Zagora Lane,592,95179.0,Nantou
387448063440,106,,1402 Zanzibar Boulevard,593,71102.0,Guanajuato
338758048786,574,,1464 Kursk Parkway,594,17381.0,Shandong
154124128457,311,,1074 Sanaa Parkway,595,22474.0,Loja
864392582257,14,,1759 Niznekamsk Avenue,596,39414.0,al-Manama
410877354933,248,,32 Liaocheng Way,597,1944.0,Minas Gerais
437829801725,512,,42 Fontana Avenue,598,14684.0,Fejr
137809746111,177,,1895 Zhezqazghan Drive,599,36693.0,California
640843562301,241,,1837 Kaduna Parkway,600,82580.0,Inner Mongolia
935952366111,242,,844 Bucuresti Place,601,36603.0,Liaoning
199514580428,401,,1101 Bucuresti Boulevard,602,97661.0,West Greece
644021380889,503,,1103 Quilmes Boulevard,603,52137.0,Piura
145308717464,296,,1331 Usak Boulevard,604,61960.0,Vaud
288241215394,537,,1325 Fukuyama Street,605,27107.0,Heilongjiang
