indirizzo_id,email,negozio_id,attivo,data_creazione,cliente_id,cognome,nome
261,MABEL.HOLLAND@sakilacustomer.org,2,1,2006-02-14 22:04:36,256,HOLLAND,MABEL
262,MARSHA.DOUGLAS@sakilacustomer.org,2,1,2006-02-14 22:04:36,257,DOUGLAS,MARSHA
263,MYRTLE.FLEMING@sakilacustomer.org,1,1,2006-02-14 22:04:36,258,FLEMING,MYRTLE
264,LENA.JENSEN@sakilacustomer.org,2,1,2006-02-14 22:04:36,259,JENSEN,LENA
265,CHRISTY.VARGAS@sakilacustomer.org,1,1,2006-02-14 22:04:36,260,VARGAS,CHRISTY
266,DEANNA.BYRD@sakilacustomer.org,1,1,2006-02-14 22:04:36,261,BYRD,DEANNA
267,PATSY.DAVIDSON@sakilacustomer.org,2,1,2006-02-14 22:04:36,262,DAVIDSON,PATSY
268,HILDA.HOPKINS@sakilacustomer.org,1,1,2006-02-14 22:04:36,263,HOPKINS,HILDA
269,GWENDOLYN.MAY@sakilacustomer.org,1,1,2006-02-14 22:04:36,264,MAY,GWENDOLYN
270,JENNIE.TERRY@sakilacustomer.org,2,1,2006-02-14 22:04:36,265,TERRY,JENNIE
271,NORA.HERRERA@sakilacustomer.org,2,1,2006-02-14 22:04:36,266,HERRERA,NORA
272,MARGIE.WADE@sakilacustomer.org,1,1,2006-02-14 22:04:36,267,WADE,MARGIE
273,NINA.SOTO@sakilacustomer.org,1,1,2006-02-14 22:04:36,268,SOTO,NINA
274,CASSANDRA.WALTERS@sakilacustomer.org,1,1,2006-02-14 22:04:36,269,WALTERS,CASSANDRA
275,LEAH.CURTIS@sakilacustomer.org,1,1,2006-02-14 22:04:36,270,CURTIS,LEAH
276,PENNY.NEAL@sakilacustomer.org,1,0,2006-02-14 22:04:36,271,NEAL,PENNY
277,KAY.CALDWELL@sakilacustomer.org,1,1,2006-02-14 22:04:37,272,CALDWELL,KAY
278,PRISCILLA.LOWE@sakilacustomer.org,2,1,2006-02-14 22:04:37,273,LOWE,PRISCILLA
279,NAOMI.JENNINGS@sakilacustomer.org,1,1,2006-02-14 22:04:37,274,JENNINGS,NAOMI
280,CAROLE.BARNETT@sakilacustomer.org,2,1,2006-02-14 22:04:37,275,BARNETT,CAROLE
281,BRANDY.GRAVES@sakilacustomer.org,1,1,2006-02-14 22:04:37,276,GRAVES,BRANDY
282,OLGA.JIMENEZ@sakilacustomer.org,2,1,2006-02-14 22:04:37,277,JIMENEZ,OLGA
283,BILLIE.HORTON@sakilacustomer.org,2,1,2006-02-14 22:04:37,278,HORTON,BILLIE
284,DIANNE.SHELTON@sakilacustomer.org,2,1,2006-02-14 22:04:37,279,SHELTON,DIANNE
285,TRACEY.BARRETT@sakilacustomer.org,2,1,2006-02-14 22:04:37,280,BARRETT,TRACEY
286,LEONA.OBRIEN@sakilacustomer.org,2,1,2006-02-14 22:04:37,281,OBRIEN,LEONA
287,JENNY.CASTRO@sakilacustomer.org,2,1,2006-02-14 22:04:37,282,CASTRO,JENNY
288,FELICIA.SUTTON@sakilacustomer.org,1,1,2006-02-14 22:04:37,283,SUTTON,FELICIA
289,SONIA.GREGORY@sakilacustomer.org,1,1,2006-02-14 22:04:37,284,GREGORY,SONIA
290,MIRIAM.MCKINNEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,285,MCKINNEY,MIRIAM
291,VELMA.LUCAS@sakilacustomer.org,1,1,2006-02-14 22:04:37,286,LUCAS,VELMA
292,BECKY.MILES@sakilacustomer.org,2,1,2006-02-14 22:04:37,287,MILES,BECKY
293,BOBBIE.CRAIG@sakilacustomer.org,1,1,2006-02-14 22:04:37,288,CRAIG,BOBBIE
294,VIOLET.RODRIQUEZ@sakilacustomer.org,1,1,2006-02-14 22:04:37,289,RODRIQUEZ,VIOLET
295,KRISTINA.CHAMBERS@sakilacustomer.org,1,1,2006-02-14 22:04:37,290,CHAMBERS,KRISTINA
296,TONI.HOLT@sakilacustomer.org,1,1,2006-02-14 22:04:37,291,HOLT,TONI
297,MISTY.LAMBERT@sakilacustomer.org,2,1,2006-02-14 22:04:37,292,LAMBERT,MISTY
298,MAE.FLETCHER@sakilacustomer.org,2,1,2006-02-14 22:04:37,293,FLETCHER,MAE
299,SHELLY.WATTS@sakilacustomer.org,2,1,2006-02-14 22:04:37,294,WATTS,SHELLY
300,DAISY.BATES@sakilacustomer.org,1,1,2006-02-14 22:04:37,295,BATES,DAISY
301,RAMONA.HALE@sakilacustomer.org,2,1,2006-02-14 22:04:37,296,HALE,RAMONA
302,SHERRI.RHODES@sakilacustomer.org,1,1,2006-02-14 22:04:37,297,RHODES,SHERRI
303,ERIKA.PENA@sakilacustomer.org,1,1,2006-02-14 22:04:37,298,PENA,ERIKA
304,JAMES.GANNON@sakilacustomer.org,2,1,2006-02-14 22:04:37,299,GANNON,JAMES
305,JOHN.FARNSWORTH@sakilacustomer.org,1,1,2006-02-14 22:04:37,300,FARNSWORTH,JOHN
306,ROBERT.BAUGHMAN@sakilacustomer.org,2,1,2006-02-14 22:04:37,301,BAUGHMAN,ROBERT
307,MICHAEL.SILVERMAN@sakilacustomer.org,1,1,2006-02-14 22:04:37,302,SILVERMAN,MICHAEL
308,WILLIAM.SATTERFIELD@sakilacustomer.org,2,1,2006-02-14 22:04:37,303,SATTERFIELD,WILLIAM
309,DAVID.ROYAL@sakilacustomer.org,2,1,2006-02-14 22:04:37,304,ROYAL,DAVID
310,RICHARD.MCCRARY@sakilacustomer.org,1,1,2006-02-14 22:04:37,305,MCCRARY,RICHARD
311,CHARLES.KOWALSKI@sakilacustomer.org,1,1,2006-02-14 22:04:37,306,KOWALSKI,CHARLES
312,JOSEPH.JOY@sakilacustomer.org,2,1,2006-02-14 22:04:37,307,JOY,JOSEPH
313,THOMAS.GRIGSBY@sakilacustomer.org,1,1,2006-02-14 22:04:37,308,GRIGSBY,THOMAS
314,CHRISTOPHER.GRECO@sakilacustomer.org,1,1,2006-02-14 22:04:37,309,GRECO,CHRISTOPHER
315,DANIEL.CABRAL@sakilacustomer.org,2,1,2006-02-14 22:04:37,310,CABRAL,DANIEL
316,PAUL.TROUT@sakilacustomer.org,2,1,2006-02-14 22:04:37,311,TROUT,PAUL
317,MARK.RINEHART@sakilacustomer.org,2,1,2006-02-14 22:04:37,312,RINEHART,MARK
318,DONALD.MAHON@sakilacustomer.org,2,1,2006-02-14 22:04:37,313,MAHON,DONALD
319,GEORGE.LINTON@sakilacustomer.org,1,1,2006-02-14 22:04:37,314,LINTON,GEORGE
320,KENNETH.GOODEN@sakilacustomer.org,2,0,2006-02-14 22:04:37,315,GOODEN,KENNETH
321,STEVEN.CURLEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,316,CURLEY,STEVEN
322,EDWARD.BAUGH@sakilacustomer.org,2,1,2006-02-14 22:04:37,317,BAUGH,EDWARD
323,BRIAN.WYMAN@sakilacustomer.org,1,1,2006-02-14 22:04:37,318,WYMAN,BRIAN
324,RONALD.WEINER@sakilacustomer.org,2,1,2006-02-14 22:04:37,319,WEINER,RONALD
325,ANTHONY.SCHWAB@sakilacustomer.org,2,1,2006-02-14 22:04:37,320,SCHWAB,ANTHONY
326,KEVIN.SCHULER@sakilacustomer.org,1,1,2006-02-14 22:04:37,321,SCHULER,KEVIN
327,JASON.MORRISSEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,322,MORRISSEY,JASON
328,MATTHEW.MAHAN@sakilacustomer.org,2,1,2006-02-14 22:04:37,323,MAHAN,MATTHEW
329,GARY.COY@sakilacustomer.org,2,1,2006-02-14 22:04:37,324,COY,GARY
330,TIMOTHY.BUNN@sakilacustomer.org,1,1,2006-02-14 22:04:37,325,BUNN,TIMOTHY
331,JOSE.ANDREW@sakilacustomer.org,1,1,2006-02-14 22:04:37,326,ANDREW,JOSE
332,LARRY.THRASHER@sakilacustomer.org,2,1,2006-02-14 22:04:37,327,THRASHER,LARRY
333,JEFFREY.SPEAR@sakilacustomer.org,2,1,2006-02-14 22:04:37,328,SPEAR,JEFFREY
334,FRANK.WAGGONER@sakilacustomer.org,2,1,2006-02-14 22:04:37,329,WAGGONER,FRANK
335,SCOTT.SHELLEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,330,SHELLEY,SCOTT
336,ERIC.ROBERT@sakilacustomer.org,1,1,2006-02-14 22:04:37,331,ROBERT,ERIC
337,STEPHEN.QUALLS@sakilacustomer.org,1,1,2006-02-14 22:04:37,332,QUALLS,STEPHEN
338,ANDREW.PURDY@sakilacustomer.org,2,1,2006-02-14 22:04:37,333,PURDY,ANDREW
339,RAYMOND.MCWHORTER@sakilacustomer.org,2,1,2006-02-14 22:04:37,334,MCWHORTER,RAYMOND
340,GREGORY.MAULDIN@sakilacustomer.org,1,1,2006-02-14 22:04:37,335,MAULDIN,GREGORY
341,JOSHUA.MARK@sakilacustomer.org,1,1,2006-02-14 22:04:37,336,MARK,JOSHUA
342,JERRY.JORDON@sakilacustomer.org,1,1,2006-02-14 22:04:37,337,JORDON,JERRY
343,DENNIS.GILMAN@sakilacustomer.org,1,1,2006-02-14 22:04:37,338,GILMAN,DENNIS
344,WALTER.PERRYMAN@sakilacustomer.org,2,1,2006-02-14 22:04:37,339,PERRYMAN,WALTER
345,PATRICK.NEWSOM@sakilacustomer.org,1,1,2006-02-14 22:04:37,340,NEWSOM,PATRICK
346,PETER.MENARD@sakilacustomer.org,1,1,2006-02-14 22:04:37,341,MENARD,PETER
347,HAROLD.MARTINO@sakilacustomer.org,1,1,2006-02-14 22:04:37,342,MARTINO,HAROLD
348,DOUGLAS.GRAF@sakilacustomer.org,1,1,2006-02-14 22:04:37,343,GRAF,DOUGLAS
349,HENRY.BILLINGSLEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,344,BILLINGSLEY,HENRY
350,CARL.ARTIS@sakilacustomer.org,1,1,2006-02-14 22:04:37,345,ARTIS,CARL
351,ARTHUR.SIMPKINS@sakilacustomer.org,1,1,2006-02-14 22:04:37,346,SIMPKINS,ARTHUR
352,RYAN.SALISBURY@sakilacustomer.org,2,1,2006-02-14 22:04:37,347,SALISBURY,RYAN
353,ROGER.QUINTANILLA@sakilacustomer.org,2,1,2006-02-14 22:04:37,348,QUINTANILLA,ROGER
354,JOE.GILLILAND@sakilacustomer.org,2,1,2006-02-14 22:04:37,349,GILLILAND,JOE
355,JUAN.FRALEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,350,FRALEY,JUAN
356,JACK.FOUST@sakilacustomer.org,1,1,2006-02-14 22:04:37,351,FOUST,JACK
357,ALBERT.CROUSE@sakilacustomer.org,1,1,2006-02-14 22:04:37,352,CROUSE,ALBERT
358,JONATHAN.SCARBOROUGH@sakilacustomer.org,1,1,2006-02-14 22:04:37,353,SCARBOROUGH,JONATHAN
359,JUSTIN.NGO@sakilacustomer.org,2,1,2006-02-14 22:04:37,354,NGO,JUSTIN
360,TERRY.GRISSOM@sakilacustomer.org,2,1,2006-02-14 22:04:37,355,GRISSOM,TERRY
361,GERALD.FULTZ@sakilacustomer.org,2,1,2006-02-14 22:04:37,356,FULTZ,GERALD
362,KEITH.RICO@sakilacustomer.org,1,1,2006-02-14 22:04:37,357,RICO,KEITH
363,SAMUEL.MARLOW@sakilacustomer.org,2,1,2006-02-14 22:04:37,358,MARLOW,SAMUEL
364,WILLIE.MARKHAM@sakilacustomer.org,2,1,2006-02-14 22:04:37,359,MARKHAM,WILLIE
365,RALPH.MADRIGAL@sakilacustomer.org,2,1,2006-02-14 22:04:37,360,MADRIGAL,RALPH
366,LAWRENCE.LAWTON@sakilacustomer.org,2,1,2006-02-14 22:04:37,361,LAWTON,LAWRENCE
367,NICHOLAS.BARFIELD@sakilacustomer.org,1,1,2006-02-14 22:04:37,362,BARFIELD,NICHOLAS
368,ROY.WHITING@sakilacustomer.org,2,1,2006-02-14 22:04:37,363,WHITING,ROY
369,BENJAMIN.VARNEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,364,VARNEY,BENJAMIN
370,BRUCE.SCHWARZ@sakilacustomer.org,2,1,2006-02-14 22:04:37,365,SCHWARZ,BRUCE
371,BRANDON.HUEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,366,HUEY,BRANDON
372,ADAM.GOOCH@sakilacustomer.org,1,1,2006-02-14 22:04:37,367,GOOCH,ADAM
373,HARRY.ARCE@sakilacustomer.org,1,0,2006-02-14 22:04:37,368,ARCE,HARRY
374,FRED.WHEAT@sakilacustomer.org,2,1,2006-02-14 22:04:37,369,WHEAT,FRED
375,WAYNE.TRUONG@sakilacustomer.org,2,1,2006-02-14 22:04:37,370,TRUONG,WAYNE
376,BILLY.POULIN@sakilacustomer.org,1,1,2006-02-14 22:04:37,371,POULIN,BILLY
377,STEVE.MACKENZIE@sakilacustomer.org,2,1,2006-02-14 22:04:37,372,MACKENZIE,STEVE
378,LOUIS.LEONE@sakilacustomer.org,1,1,2006-02-14 22:04:37,373,LEONE,LOUIS
379,JEREMY.HURTADO@sakilacustomer.org,2,1,2006-02-14 22:04:37,374,HURTADO,JEREMY
380,AARON.SELBY@sakilacustomer.org,2,1,2006-02-14 22:04:37,375,SELBY,AARON
381,RANDY.GAITHER@sakilacustomer.org,1,1,2006-02-14 22:04:37,376,GAITHER,RANDY
382,HOWARD.FORTNER@sakilacustomer.org,1,1,2006-02-14 22:04:37,377,FORTNER,HOWARD
383,EUGENE.CULPEPPER@sakilacustomer.org,1,1,2006-02-14 22:04:37,378,CULPEPPER,EUGENE
384,CARLOS.COUGHLIN@sakilacustomer.org,1,1,2006-02-14 22:04:37,379,COUGHLIN,CARLOS
385,RUSSELL.BRINSON@sakilacustomer.org,1,1,2006-02-14 22:04:37,380,BRINSON,RUSSELL
386,BOBBY.BOUDREAU@sakilacustomer.org,2,1,2006-02-14 22:04:37,381,BOUDREAU,BOBBY
387,VICTOR.BARKLEY@sakilacustomer.org,2,1,2006-02-14 22:04:37,382,BARKLEY,VICTOR
388,MARTIN.BALES@sakilacustomer.org,1,1,2006-02-14 22:04:37,383,BALES,MARTIN
389,ERNEST.STEPP@sakilacustomer.org,2,1,2006-02-14 22:04:37,384,STEPP,ERNEST
390,PHILLIP.HOLM@sakilacustomer.org,1,1,2006-02-14 22:04:37,385,HOLM,PHILLIP
391,TODD.TAN@sakilacustomer.org,1,1,2006-02-14 22:04:37,386,TAN,TODD
392,JESSE.SCHILLING@sakilacustomer.org,2,1,2006-02-14 22:04:37,387,SCHILLING,JESSE
393,CRAIG.MORRELL@sakilacustomer.org,2,1,2006-02-14 22:04:37,388,MORRELL,CRAIG
394,ALAN.KAHN@sakilacustomer.org,1,1,2006-02-14 22:04:37,389,KAHN,ALAN
395,SHAWN.HEATON@sakilacustomer.org,1,1,2006-02-14 22:04:37,390,HEATON,SHAWN
396,CLARENCE.GAMEZ@sakilacustomer.org,1,1,2006-02-14 22:04:37,391,GAMEZ,CLARENCE
397,SEAN.DOUGLASS@sakilacustomer.org,2,1,2006-02-14 22:04:37,392,DOUGLASS,SEAN
398,PHILIP.CAUSEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,393,CAUSEY,PHILIP
399,CHRIS.BROTHERS@sakilacustomer.org,2,1,2006-02-14 22:04:37,394,BROTHERS,CHRIS
400,JOHNNY.TURPIN@sakilacustomer.org,2,1,2006-02-14 22:04:37,395,TURPIN,JOHNNY
401,EARL.SHANKS@sakilacustomer.org,1,1,2006-02-14 22:04:37,396,SHANKS,EARL
402,JIMMY.SCHRADER@sakilacustomer.org,1,1,2006-02-14 22:04:37,397,SCHRADER,JIMMY
403,ANTONIO.MEEK@sakilacustomer.org,1,1,2006-02-14 22:04:37,398,MEEK,ANTONIO
404,DANNY.ISOM@sakilacustomer.org,1,1,2006-02-14 22:04:37,399,ISOM,DANNY
405,BRYAN.HARDISON@sakilacustomer.org,2,1,2006-02-14 22:04:37,400,HARDISON,BRYAN
406,TONY.CARRANZA@sakilacustomer.org,2,1,2006-02-14 22:04:37,401,CARRANZA,TONY
407,LUIS.YANEZ@sakilacustomer.org,1,1,2006-02-14 22:04:37,402,YANEZ,LUIS
408,MIKE.WAY@sakilacustomer.org,1,1,2006-02-14 22:04:37,403,WAY,MIKE
409,STANLEY.SCROGGINS@sakilacustomer.org,2,1,2006-02-14 22:04:37,404,SCROGGINS,STANLEY
410,LEONARD.SCHOFIELD@sakilacustomer.org,1,1,2006-02-14 22:04:37,405,SCHOFIELD,LEONARD
411,NATHAN.RUNYON@sakilacustomer.org,1,0,2006-02-14 22:04:37,406,RUNYON,NATHAN
412,DALE.RATCLIFF@sakilacustomer.org,1,1,2006-02-14 22:04:37,407,RATCLIFF,DALE
413,MANUEL.MURRELL@sakilacustomer.org,1,1,2006-02-14 22:04:37,408,MURRELL,MANUEL
414,RODNEY.MOELLER@sakilacustomer.org,2,1,2006-02-14 22:04:37,409,MOELLER,RODNEY
415,CURTIS.IRBY@sakilacustomer.org,2,1,2006-02-14 22:04:37,410,IRBY,CURTIS
416,NORMAN.CURRIER@sakilacustomer.org,1,1,2006-02-14 22:04:37,411,CURRIER,NORMAN
417,ALLEN.BUTTERFIELD@sakilacustomer.org,2,1,2006-02-14 22:04:37,412,BUTTERFIELD,ALLEN
418,MARVIN.YEE@sakilacustomer.org,2,1,2006-02-14 22:04:37,413,YEE,MARVIN
419,VINCENT.RALSTON@sakilacustomer.org,1,1,2006-02-14 22:04:37,414,RALSTON,VINCENT
420,GLENN.PULLEN@sakilacustomer.org,1,1,2006-02-14 22:04:37,415,PULLEN,GLENN
421,JEFFERY.PINSON@sakilacustomer.org,2,1,2006-02-14 22:04:37,416,PINSON,JEFFERY
422,TRAVIS.ESTEP@sakilacustomer.org,1,1,2006-02-14 22:04:37,417,ESTEP,TRAVIS
423,JEFF.EAST@sakilacustomer.org,2,1,2006-02-14 22:04:37,418,EAST,JEFF
424,CHAD.CARBONE@sakilacustomer.org,1,1,2006-02-14 22:04:37,419,CARBONE,CHAD
425,JACOB.LANCE@sakilacustomer.org,1,1,2006-02-14 22:04:37,420,LANCE,JACOB
426,LEE.HAWKS@sakilacustomer.org,1,1,2006-02-14 22:04:37,421,HAWKS,LEE
427,MELVIN.ELLINGTON@sakilacustomer.org,1,1,2006-02-14 22:04:37,422,ELLINGTON,MELVIN
428,ALFRED.CASILLAS@sakilacustomer.org,2,1,2006-02-14 22:04:37,423,CASILLAS,ALFRED
429,KYLE.SPURLOCK@sakilacustomer.org,2,1,2006-02-14 22:04:37,424,SPURLOCK,KYLE
430,FRANCIS.SIKES@sakilacustomer.org,2,1,2006-02-14 22:04:37,425,SIKES,FRANCIS
431,BRADLEY.MOTLEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,426,MOTLEY,BRADLEY
432,JESUS.MCCARTNEY@sakilacustomer.org,2,1,2006-02-14 22:04:37,427,MCCARTNEY,JESUS
433,HERBERT.KRUGER@sakilacustomer.org,2,1,2006-02-14 22:04:37,428,KRUGER,HERBERT
434,FREDERICK.ISBELL@sakilacustomer.org,2,1,2006-02-14 22:04:37,429,ISBELL,FREDERICK
435,RAY.HOULE@sakilacustomer.org,1,1,2006-02-14 22:04:37,430,HOULE,RAY
436,JOEL.FRANCISCO@sakilacustomer.org,2,1,2006-02-14 22:04:37,431,FRANCISCO,JOEL
437,EDWIN.BURK@sakilacustomer.org,1,1,2006-02-14 22:04:37,432,BURK,EDWIN
438,DON.BONE@sakilacustomer.org,1,1,2006-02-14 22:04:37,433,BONE,DON
439,EDDIE.TOMLIN@sakilacustomer.org,1,1,2006-02-14 22:04:37,434,TOMLIN,EDDIE
440,RICKY.SHELBY@sakilacustomer.org,2,1,2006-02-14 22:04:37,435,SHELBY,RICKY
441,TROY.QUIGLEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,436,QUIGLEY,TROY
442,RANDALL.NEUMANN@sakilacustomer.org,2,1,2006-02-14 22:04:37,437,NEUMANN,RANDALL
443,BARRY.LOVELACE@sakilacustomer.org,1,1,2006-02-14 22:04:37,438,LOVELACE,BARRY
444,ALEXANDER.FENNELL@sakilacustomer.org,2,1,2006-02-14 22:04:37,439,FENNELL,ALEXANDER
445,BERNARD.COLBY@sakilacustomer.org,1,1,2006-02-14 22:04:37,440,COLBY,BERNARD
446,MARIO.CHEATHAM@sakilacustomer.org,1,1,2006-02-14 22:04:37,441,CHEATHAM,MARIO
447,LEROY.BUSTAMANTE@sakilacustomer.org,1,1,2006-02-14 22:04:37,442,BUSTAMANTE,LEROY
448,FRANCISCO.SKIDMORE@sakilacustomer.org,2,1,2006-02-14 22:04:37,443,SKIDMORE,FRANCISCO
449,MARCUS.HIDALGO@sakilacustomer.org,2,1,2006-02-14 22:04:37,444,HIDALGO,MARCUS
450,MICHEAL.FORMAN@sakilacustomer.org,1,1,2006-02-14 22:04:37,445,FORMAN,MICHEAL
451,THEODORE.CULP@sakilacustomer.org,2,0,2006-02-14 22:04:37,446,CULP,THEODORE
452,CLIFFORD.BOWENS@sakilacustomer.org,1,1,2006-02-14 22:04:37,447,BOWENS,CLIFFORD
453,MIGUEL.BETANCOURT@sakilacustomer.org,1,1,2006-02-14 22:04:37,448,BETANCOURT,MIGUEL
454,OSCAR.AQUINO@sakilacustomer.org,2,1,2006-02-14 22:04:37,449,AQUINO,OSCAR
455,JAY.ROBB@sakilacustomer.org,1,1,2006-02-14 22:04:37,450,ROBB,JAY
456,JIM.REA@sakilacustomer.org,1,1,2006-02-14 22:04:37,451,REA,JIM
457,TOM.MILNER@sakilacustomer.org,1,1,2006-02-14 22:04:37,452,MILNER,TOM
458,CALVIN.MARTEL@sakilacustomer.org,1,1,2006-02-14 22:04:37,453,MARTEL,CALVIN
459,ALEX.GRESHAM@sakilacustomer.org,2,1,2006-02-14 22:04:37,454,GRESHAM,ALEX
460,JON.WILES@sakilacustomer.org,2,1,2006-02-14 22:04:37,455,WILES,JON
461,RONNIE.RICKETTS@sakilacustomer.org,2,1,2006-02-14 22:04:37,456,RICKETTS,RONNIE
462,BILL.GAVIN@sakilacustomer.org,2,1,2006-02-14 22:04:37,457,GAVIN,BILL
463,LLOYD.DOWD@sakilacustomer.org,1,1,2006-02-14 22:04:37,458,DOWD,LLOYD
464,TOMMY.COLLAZO@sakilacustomer.org,1,1,2006-02-14 22:04:37,459,COLLAZO,TOMMY
465,LEON.BOSTIC@sakilacustomer.org,1,1,2006-02-14 22:04:37,460,BOSTIC,LEON
466,DEREK.BLAKELY@sakilacustomer.org,1,1,2006-02-14 22:04:37,461,BLAKELY,DEREK
467,WARREN.SHERROD@sakilacustomer.org,2,1,2006-02-14 22:04:37,462,SHERROD,WARREN
468,DARRELL.POWER@sakilacustomer.org,2,1,2006-02-14 22:04:37,463,POWER,DARRELL
469,JEROME.KENYON@sakilacustomer.org,1,1,2006-02-14 22:04:37,464,KENYON,JEROME
470,FLOYD.GANDY@sakilacustomer.org,1,1,2006-02-14 22:04:37,465,GANDY,FLOYD
471,LEO.EBERT@sakilacustomer.org,1,1,2006-02-14 22:04:37,466,EBERT,LEO
472,ALVIN.DELOACH@sakilacustomer.org,2,1,2006-02-14 22:04:37,467,DELOACH,ALVIN
473,TIM.CARY@sakilacustomer.org,1,1,2006-02-14 22:04:37,468,CARY,TIM
474,WESLEY.BULL@sakilacustomer.org,2,1,2006-02-14 22:04:37,469,BULL,WESLEY
475,GORDON.ALLARD@sakilacustomer.org,1,1,2006-02-14 22:04:37,470,ALLARD,GORDON
476,DEAN.SAUER@sakilacustomer.org,1,1,2006-02-14 22:04:37,471,SAUER,DEAN
477,GREG.ROBINS@sakilacustomer.org,1,1,2006-02-14 22:04:37,472,ROBINS,GREG
478,JORGE.OLIVARES@sakilacustomer.org,2,1,2006-02-14 22:04:37,473,OLIVARES,JORGE
479,DUSTIN.GILLETTE@sakilacustomer.org,2,1,2006-02-14 22:04:37,474,GILLETTE,DUSTIN
480,PEDRO.CHESTNUT@sakilacustomer.org,2,1,2006-02-14 22:04:37,475,CHESTNUT,PEDRO
481,DERRICK.BOURQUE@sakilacustomer.org,1,1,2006-02-14 22:04:37,476,BOURQUE,DERRICK
482,DAN.PAINE@sakilacustomer.org,1,1,2006-02-14 22:04:37,477,PAINE,DAN
483,LEWIS.LYMAN@sakilacustomer.org,1,1,2006-02-14 22:04:37,478,LYMAN,LEWIS
484,ZACHARY.HITE@sakilacustomer.org,1,1,2006-02-14 22:04:37,479,HITE,ZACHARY
485,COREY.HAUSER@sakilacustomer.org,1,1,2006-02-14 22:04:37,480,HAUSER,COREY
486,HERMAN.DEVORE@sakilacustomer.org,1,1,2006-02-14 22:04:37,481,DEVORE,HERMAN
487,MAURICE.CRAWLEY@sakilacustomer.org,1,0,2006-02-14 22:04:37,482,CRAWLEY,MAURICE
488,VERNON.CHAPA@sakilacustomer.org,2,1,2006-02-14 22:04:37,483,CHAPA,VERNON
489,ROBERTO.VU@sakilacustomer.org,1,1,2006-02-14 22:04:37,484,VU,ROBERTO
490,CLYDE.TOBIAS@sakilacustomer.org,1,1,2006-02-14 22:04:37,485,TOBIAS,CLYDE
491,GLEN.TALBERT@sakilacustomer.org,1,1,2006-02-14 22:04:37,486,TALBERT,GLEN
492,HECTOR.POINDEXTER@sakilacustomer.org,2,1,2006-02-14 22:04:37,487,POINDEXTER,HECTOR
493,SHANE.MILLARD@sakilacustomer.org,2,1,2006-02-14 22:04:37,488,MILLARD,SHANE
494,RICARDO.MEADOR@sakilacustomer.org,1,1,2006-02-14 22:04:37,489,MEADOR,RICARDO
495,SAM.MCDUFFIE@sakilacustomer.org,1,1,2006-02-14 22:04:37,490,MCDUFFIE,SAM
496,RICK.MATTOX@sakilacustomer.org,2,1,2006-02-14 22:04:37,491,MATTOX,RICK
497,LESTER.KRAUS@sakilacustomer.org,2,1,2006-02-14 22:04:37,492,KRAUS,LESTER
498,BRENT.HARKINS@sakilacustomer.org,1,1,2006-02-14 22:04:37,493,HARKINS,BRENT
499,RAMON.CHOATE@sakilacustomer.org,2,1,2006-02-14 22:04:37,494,CHOATE,RAMON
500,CHARLIE.BESS@sakilacustomer.org,2,1,2006-02-14 22:04:37,495,BESS,CHARLIE
501,TYLER.WREN@sakilacustomer.org,2,1,2006-02-14 22:04:37,496,WREN,TYLER
502,GILBERT.SLEDGE@sakilacustomer.org,2,1,2006-02-14 22:04:37,497,SLEDGE,GILBERT
503,GENE.SANBORN@sakilacustomer.org,1,1,2006-02-14 22:04:37,498,SANBORN,GENE
504,MARC.OUTLAW@sakilacustomer.org,2,1,2006-02-14 22:04:37,499,OUTLAW,MARC
505,REGINALD.KINDER@sakilacustomer.org,1,1,2006-02-14 22:04:37,500,KINDER,REGINALD
506,RUBEN.GEARY@sakilacustomer.org,1,1,2006-02-14 22:04:37,501,GEARY,RUBEN
507,BRETT.CORNWELL@sakilacustomer.org,1,1,2006-02-14 22:04:37,502,CORNWELL,BRETT
508,ANGEL.BARCLAY@sakilacustomer.org,1,1,2006-02-14 22:04:37,503,BARCLAY,ANGEL
509,NATHANIEL.ADAM@sakilacustomer.org,1,1,2006-02-14 22:04:37,504,ADAM,NATHANIEL
510,RAFAEL.ABNEY@sakilacustomer.org,1,1,2006-02-14 22:04:37,505,ABNEY,RAFAEL
511,LESLIE.SEWARD@sakilacustomer.org,2,1,2006-02-14 22:04:37,506,SEWARD,LESLIE
512,EDGAR.RHOADS@sakilacustomer.org,2,1,2006-02-14 22:04:37,507,RHOADS,EDGAR
513,MILTON.HOWLAND@sakilacustomer.org,2,1,2006-02-14 22:04:37,508,HOWLAND,MILTON
514,RAUL.FORTIER@sakilacustomer.org,1,1,2006-02-14 22:04:37,509,FORTIER,RAUL
515,BEN.EASTER@sakilacustomer.org,2,0,2006-02-14 22:04:37,510,EASTER,BEN
