telefono,codice_postale,indirizzo2,indirizzo_id,indirizzo,città_id,distretto
129953030512,40509.0,,417,791 Salinas Street,208,Punjab
480039662421,58888.0,,418,126 Acuña Parkway,71,West Bengali
680851640676,55566.0,,419,397 Sunnyvale Avenue,19,Guanajuato
855290087237,33711.0,,420,992 Klerksdorp Loop,23,Utrecht
15273765306,94018.0,,421,966 Arecibo Loop,134,Sind
214976066017,72410.0,,422,289 Santo André Manor,16,al-Sharqiya
491271355190,59489.0,,423,437 Chungho Drive,450,Puerto Plata
987306329957,60622.0,,424,1948 Bayugan Parkway,264,Bihar
546793516940,89420.0,,425,1866 al-Qatif Avenue,155,California
270456873752,14400.0,,426,1661 Abha Drive,416,Tamil Nadu
368284120423,46875.0,,427,1557 Cape Coral Parkway,293,Hubei
129673677866,78813.0,,428,1727 Matamoros Place,465,Sawhaj
736517327853,47394.0,,429,1269 Botosani Manor,468,Guangdong
548003849552,81758.0,,430,355 Vitória de Santo Antão Way,452,Oaxaca
157133457169,70425.0,,431,1596 Acuña Parkway,418,Jharkhand
419009857119,64964.0,,432,259 Ipoh Drive,189,São Paulo
307133768620,33191.0,,433,1823 Hoshiarpur Lane,510,Komi
572068624538,87212.0,,434,1404 Taguig Drive,547,Okayama
497288595103,33505.0,,435,740 Udaipur Lane,150,Nizni Novgorod
82619513349,72736.0,,436,287 Cuautla Boulevard,501,Chuquisaca
617567598243,63104.0,,437,1766 Almirante Brown Street,364,KwaZulu-Natal
342709348083,65892.0,,438,596 Huixquilucan Place,351,Nampula
959834530529,41775.0,,439,1351 Aparecida de Goiânia Parkway,391,Northern Mindanao
746251338300,90920.0,,440,722 Bradford Lane,249,Shandong
145720452260,47472.0,,441,983 Santa Fé Way,565,British Colombia
331888642162,40926.0,,442,1245 Ibirité Way,290,La Romana
689681677428,55405.0,,443,1836 Korla Parkway,272,Copperbelt
575081026569,57833.0,,444,231 Kaliningrad Place,70,Lombardia
82088937724,3.0,,445,495 Bhimavaram Lane,144,Maharashtra
406784385440,52625.0,,446,1924 Shimonoseki Drive,59,Batna
240776414296,48570.0,,447,105 Dzerzinsk Manor,540,Inner Mongolia
876491807547,29444.0,,448,614 Denizli Parkway,486,Rio Grande do Sul
237368926031,88306.0,,449,1289 Belém Boulevard,530,Tartumaa
411549550611,73942.0,,450,203 Tambaram Street,161,Buenos Aires
39463554936,2834.0,,451,1704 Tambaram Manor,554,West Bengali
782900030287,52671.0,,452,207 Cuernavaca Loop,352,Tatarstan
72524459905,99552.0,,453,319 Springs Loop,160,Baijeri
474047727727,21872.0,,454,956 Nam Dinh Manor,481,Kerman
834061016202,23636.0,,455,1947 Paarl Way,509,Central Java
524567129902,48745.0,,456,814 Simferopol Loop,154,Sinaloa
985109775584,41136.0,,457,535 Ahmadnagar Manor,3,Abu Dhabi
974433019532,16790.0,,458,138 Caracas Boulevard,326,Zulia
118011831565,16119.0,,459,251 Florencia Drive,556,Michoacn de Ocampo
205524798287,28587.0,,460,659 Gatineau Boulevard,153,La Paz
670370974122,75559.0,,461,1889 Valparai Way,600,Ziguinchor
924663855568,83183.0,,462,1485 Bratislava Place,435,Illinois
335052544020,64709.0,,463,935 Aden Boulevard,532,Central Java
762361821578,23343.0,,464,76 Kermanshah Manor,423,Esfahan
366776723320,70664.0,,465,734 Tanshui Avenue,170,Caquet
325526730021,10447.0,,466,118 Jaffna Loop,182,Northern Mindanao
209342540247,22173.0,,467,1621 Tongliao Avenue,558,Irkutsk
164414772677,84461.0,,468,1844 Usak Avenue,196,Nova Scotia
928809465153,7939.0,,469,1872 Toulon Loop,428,OHiggins
49084281333,88502.0,,470,1088 Ibirité Place,595,Jalisco
268053970382,95400.0,,471,1322 Mosul Parkway,145,Shandong
769370126331,41545.0,,472,1447 Chatsworth Place,129,Chihuahua
195337700615,33599.0,,473,1257 Guadalajara Street,78,Karnataka
622884741180,95835.0,,474,1469 Plock Lane,388,Galicia
562370137426,14122.0,,475,434 Ourense (Orense) Manor,206,Hodeida
248446668735,9668.0,,476,270 Tambaram Parkway,244,Gauteng
206060652238,66546.0,,477,1786 Salinas Place,359,Nam Ha
932992626595,69221.0,,478,1078 Stara Zagora Drive,301,Aceh
131912793873,42123.0,,479,1854 Okara Boulevard,158,Drenthe
726875628268,11363.0,,480,421 Yaoundé Street,385,Sumy
856872225376,20336.0,,481,1153 Allende Way,179,Québec
553452430707,41060.0,,482,808 Naçala-Porto Parkway,500,England
667648979883,73085.0,,483,632 Usolje-Sibirskoje Parkway,36,Ha Darom
191958435142,88749.0,,484,98 Pyongyang Boulevard,11,Ohio
435118527255,28165.0,,485,984 Novotšerkassk Loop,180,Gaziantep
510383179153,25145.0,,486,64 Korla Street,347,Mwanza
684529463244,71182.0,,487,1785 São Bernardo do Campo Street,125,Veracruz
975185523021,2596.0,,488,698 Jelets Boulevard,142,Denizli
508348602835,11839.0,,489,1297 Alvorada Parkway,587,Ningxia
702955450528,88513.0,,490,1909 Dayton Avenue,469,Guangdong
936806643983,8268.0,,491,1789 Saint-Denis Parkway,4,Coahuila de Zaragoza
589377568313,23661.0,,492,185 Mannheim Lane,408,Stavropol
488425406814,94239.0,,493,184 Mandaluyong Street,288,Baja California Sur
37247325001,46400.0,,494,591 Sungai Petani Drive,376,Okayama
17305839123,19489.0,,495,656 Matamoros Drive,487,Boyac
171973024401,22358.0,,496,775 Šostka Drive,337,al-Daqahliya
158399646978,96203.0,,497,1013 Tabuk Boulevard,261,West Bengali
854259976812,26101.0,,498,319 Plock Parkway,504,Istanbul
898559280434,63667.0,,499,1954 Kowloon and New Kowloon Way,434,Chimborazo
962020153680,98030.0,,500,362 Rajkot Lane,47,Gansu
211256301880,72349.0,,501,1060 Tandil Lane,432,Shandong
959467760895,57197.0,,502,1515 Korla Way,589,England
144206758053,50592.0,,503,1416 San Juan Bautista Tuxtepec Avenue,444,Zufar
465897838272,86208.0,,504,1 Valle de Santiago Avenue,93,Apulia
793996678771,69504.0,,505,519 Brescia Parkway,318,East Java
52709222667,16370.0,,506,414 Mandaluyong Street,314,Lubelskie
868602816371,87687.0,,507,1197 Sokoto Boulevard,478,West Bengali
759586584889,90797.0,,508,496 Celaya Drive,552,Nagano
111177206479,37469.0,,509,786 Matsue Way,245,Illinois
82671830126,1570.0,,510,48 Maracaíbo Place,519,Central Luzon
131370665218,44816.0,,511,1152 al-Qatif Lane,412,Kalimantan Barat
402630109080,54674.0,,512,1269 Ipoh Avenue,163,Eskisehir
441628280920,75474.0,,513,758 Korolev Parkway,568,Andhra Pradesh
442673923363,51369.0,,514,1747 Rustenburg Place,110,Bihar
711928348157,19450.0,,515,886 Tonghae Place,259,Volgograd
59634255214,39529.0,,516,1574 Goiânia Boulevard,502,Heilongjiang
879347453467,35653.0,,517,548 Uruapan Street,312,Ontario
282667506728,65952.0,,519,962 Tama Loop,583,
288910576761,35156.0,,520,1778 Gijón Manor,594,Hubei
602101369463,92568.0,,521,568 Dhule (Dhulia) Loop,127,Coquimbo
448876499197,32347.0,,522,1768 Udine Loop,60,Battambang
627425618482,400.0,,523,608 Birgunj Parkway,116,Taipei
158326114853,49806.0,,524,680 A Coruña (La Coruña) Manor,482,Sivas
132100972047,61244.0,,525,1949 Sanya Street,224,Gumma
574973479129,94707.0,,526,617 Klerksdorp Place,366,Khanh Hoa
25865528181,41214.0,,527,1993 0 Loop,588,Liaoning
236679267178,81651.0,,528,1176 Southend-on-Sea Manor,458,Southern Tagalog
638409958875,18043.0,,529,600 Purnea (Purnia) Avenue,571,Nghe An
35533115997,25972.0,,530,1003 Qinhuangdao Street,419,West Java
182059202712,95775.0,,531,1986 Sivas Place,551,Friuli-Venezia Giuli
214756839122,31342.0,,532,1427 Tabuk Place,101,Florida
338244023543,35364.0,,533,556 Asunción Way,339,Mogiljov
105882218332,35202.0,,534,486 Ondo Parkway,67,Benguela
80593242951,40899.0,,535,635 Brest Manor,75,Andhra Pradesh
717566026669,86760.0,,536,166 Jinchang Street,165,Buenos Aires
427274926505,88408.0,,537,958 Sagamihara Lane,287,Mie
478380208348,79401.0,,538,1817 Livorno Way,100,Khanh Hoa
383353187467,22813.0,,539,1332 Gaziantep Lane,80,Shandong
122981120653,67521.0,,540,949 Allende Lane,24,Uttar Pradesh
8912935608,49250.0,,541,195 Ilorin Street,363,Chari-Baguirmi
745267607502,9750.0,,542,193 Bhusawal Place,539,Kang-won
484500282381,79814.0,,543,43 Vilnius Manor,42,Colorado
488600270038,69953.0,,544,183 Haiphong Street,46,Jilin
754579047924,33030.0,,545,163 Augusta-Richmond County Loop,561,Carabobo
932156667696,13629.0,,546,191 José Azueta Parkway,436,Ruse
921960450089,74568.0,,547,379 Lublin Parkway,309,Toscana
784907335610,51309.0,,548,1658 Cumaná Loop,396,Sumatera Selatan
786270036240,25866.0,,549,454 Qinhuangdao Drive,68,Tadla-Azilal
169352919175,55676.0,,550,1715 Okayama Street,485,São Paulo
426346224043,15414.0,,551,182 Nuku´alofa Drive,275,Sumy
357593328658,5753.0,,552,390 Wroclaw Way,462,Hainan
135407755975,19151.0,,553,1421 Quilmes Lane,260,Ishikawa
50898428626,841.0,,554,947 Tórshavn Place,528,Central Luzon
84794532510,77642.0,,555,1764 Jalib al-Shuyukh Parkway,459,Galicia
978430786151,39976.0,,556,346 Cam Ranh Avenue,599,Zhejiang
380077794770,26284.0,,557,1407 Pachuca de Soto Place,21,Rio Grande do Sul
955349440539,52234.0,,558,904 Clarksville Drive,193,Zhejiang
698182547686,11892.0,,559,1917 Kumbakonam Parkway,368,Vojvodina
62127829280,12905.0,,560,1447 Imus Place,426,Gujarat
368738360376,63022.0,,561,1497 Fengshan Drive,112,KwaZulu-Natal
590764256785,57380.0,,562,869 Shikarpur Way,496,England
107092893983,47498.0,,563,1059 Yuncheng Avenue,570,Vilna
970638808606,97271.0,,564,505 Madiun Boulevard,577,Dolnoslaskie
855066328617,22372.0,,565,1741 Hoshiarpur Boulevard,79,al-Sharqiya
817740355461,40195.0,,566,1229 Varanasi (Benares) Manor,43,Buenos Aires
239357986667,77464.0,,567,1894 Boa Vista Way,178,Texas
946114054231,93655.0,,568,1342 Sharja Way,488,Sokoto & Kebbi & Zam
997453607116,10714.0,,569,1342 Abha Boulevard,95,Bukarest
203202500108,44274.0,,570,415 Pune Avenue,580,Shandong
863080561151,32515.0,,571,1746 Faaa Way,214,Huánuco
525518075499,52196.0,,572,539 Hami Way,538,Tokat
324346485054,33224.0,,573,1407 Surakarta Manor,466,Moskova
618156722572,15992.0,,574,502 Mandi Bahauddin Parkway,55,Anzotegui
128499386727,77397.0,,575,1052 Pathankot Avenue,299,Sichuan
203804046132,37815.0,,576,1351 Sousse Lane,341,Coahuila de Zaragoza
770864062795,943.0,,577,1501 Pangkal Pinang Avenue,409,Mazowieckie
867287719310,86587.0,,578,1405 Hagonoy Avenue,133,Slaskie
844018348565,95093.0,,579,521 San Juan Bautista Tuxtepec Place,598,Qaraghandy
315528269898,33384.0,,580,923 Tangail Boulevard,10,Tokyo-to
14465669789,89422.0,,581,186 Skikda Lane,131,Morelos
278669994384,34750.0,,582,1568 Celaya Parkway,168,Kaohsiung
29341849811,98883.0,,583,1489 Kakamigahara Lane,526,Taipei
377633994405,53829.0,,584,1819 Alessandria Loop,103,Campeche
954786054144,73605.0,,585,1208 Tama Loop,344,Ninawa
165164761435,96115.0,,586,951 Springs Lane,219,Central Mindanao
294449058179,64682.0,,587,760 Miyakonojo Drive,246,Guerrero
995527378381,62703.0,,588,966 Asunción Way,212,Hidalgo
285710089439,22954.0,,589,1584 Ljubertsy Lane,494,England
170115379190,53446.0,,590,247 Jining Parkway,54,Banjul
914466027044,12664.0,,591,773 Dallas Manor,424,Buenos Aires
182178609211,95179.0,,592,1923 Stara Zagora Lane,546,Nantou
387448063440,71102.0,,593,1402 Zanzibar Boulevard,106,Guanajuato
338758048786,17381.0,,594,1464 Kursk Parkway,574,Shandong
154124128457,22474.0,,595,1074 Sanaa Parkway,311,Loja
864392582257,39414.0,,596,1759 Niznekamsk Avenue,14,al-Manama
410877354933,1944.0,,597,32 Liaocheng Way,248,Minas Gerais
437829801725,14684.0,,598,42 Fontana Avenue,512,Fejr
137809746111,36693.0,,599,1895 Zhezqazghan Drive,177,California
640843562301,82580.0,,600,1837 Kaduna Parkway,241,Inner Mongolia
935952366111,36603.0,,601,844 Bucuresti Place,242,Liaoning
199514580428,97661.0,,602,1101 Bucuresti Boulevard,401,West Greece
644021380889,52137.0,,603,1103 Quilmes Boulevard,503,Piura
145308717464,61960.0,,604,1331 Usak Boulevard,296,Vaud
288241215394,27107.0,,605,1325 Fukuyama Street,537,Heilongjiang
