NetWorth,Phone,NumberChildren,Gender,Country,NumberCars,AddressLine1,Employer,FirstName,AddressLine2,CreditRating,PostalCode,NumberCreditCards,LastName,AgencyID,Income,City,Age,OwnOrRentFlag,State,MaritalStatus,MiddleInitial
,1-634-922-5897,2.0,M,United States of America,2.0,Dcusbqetghigsrhrpmdluniuzuahpox,Cisco Systems,Gwjiyyklkiijtdawgoowmqf,IUZZAGUXADADCQKKFNQEIDIKZUPCMMOOMERGHZDBERGUOTSMHXPVN,743.0,mogzyazzbe,8.0,Yphfgbhdhjtynstyqolf,Yph9728,257503.0,Scottsdale,94.0,O,NC,M,
2009083.0,1-339-811-1218,4.0,,United States of America,4.0,Wjwmrzuotwrcbmenlaxmgessevhyuz,Snap-On,Uwrfslssammwtx,MUPCAXFPHTIIUHLZLMJELNPQPHVUVUCLOVT,756.0,Ecggpkb,8.0,dopqcmfvklpnsvlmcjprqubom,dop9729,394763.0,Philadelphia,18.0,O,VT,W,F
1615971.0,1-640-831-4740,1.0,F,United States of America,5.0,Ldeatyzcdbwnigrxazn,KBR,ghsjtmuerdjwfzlwem,sppqrmrgbpwcxeggocfapjnblexmchibhidqmaotxphztdbusdkxnvgmrmasbfsjivrdnhkbxqbx,668.0,,4.0,hqyvnzolocapy,hqy9730,322195.0,Saint John,63.0,,WA,U,
256039.0,1-265-245-5768,1.0,,United States of America,0.0,UIMAPJAUWHCTMXZWVLBQLLIYOSJXCRAJSEBWTTDVUEZTTCSNTKRSPMAUNRNJEZZJWLTMMKHUU,Entergy,Jtmjipthkcmtwkoe,VWQBZGZLGVQOYQXQJOG,810.0,Owxcpx,4.0,Qcfkai,Qcf9731,410099.0,Lansing,38.0,R,PA,,
3250398.0,1-913-446-2689,5.0,m,United States of America,0.0,Xufeuuepzgrsfapokgpjjriekiohmhxoemicmjl,Oceaneering International,clzlsujzhgbqbmss,uerytmwyhdlcjoa,581.0,euntgoolsea,0.0,GDAISSTXEQF,GDA9732,66652.0,Greensboro,3.0,O,IN,W,
3280363.0,1-551-223-2543,1.0,,United States of America,5.0,qzclwaxdmrmzdoqmzadogolsglybzxisoj,Del Monte Foods,Rwdpgb,,693.0,hidzwufhjtc,0.0,DKKKWANEMVWSVBAITKQTCZL,DKK9733,440258.0,New York,41.0,O,IA,D,w
2841008.0,1-894-465-5565,5.0,,United States of America,2.0,SLLXKGRDFJCTZFVQVTLESKXTYZ,Western Digital,LTNJGRIABCUBIWLXXRLYMT,CSRJHTXEQWXAQABIPMOMROATAOBMQYLYTNJBTKIFGOEYNKS,531.0,BOFOY,7.0,KHEIMLPNQJX,KHE9734,167562.0,Grand Rapids,73.0,O,NJ,M,g
3582446.0,1-117-340-4152,1.0,F,Canada,5.0,KQENNFVBCJKAUNTAFOTGFSIRGVXATBTRYLINOVJJLAYTQXKXAPUIYAHJSZVEZTKRMWRGXGHJZYDSN,Icahn Enterprises,AJFNSIBUTL,Ckghskfopulpcrfqofrksdnhlrpjnggbousbrschfjxmhhepmqvdaxzpkhedyootgpedeiiy,611.0,msubwo,6.0,Zbnhetaqlijoufidbswf,Zbn9735,498721.0,St. Louis,48.0,R,Manitoba,S,q
1390504.0,1-713-198-0317,5.0,,United States of America,5.0,itbogpscqbnleshjucuelcapdvhyzvwhwkebdjgqrqhzuvcpmaangjoszlfmrurclxxdzf,Casey's General Stores,Krzczgd,AFMZUQDZJJTOXVTDWGFPLKCZH,827.0,CESMAGJGDNN,,Loquxknlkxsfbbzpdqxwyrx,Loq9736,437438.0,Buffalo,91.0,,GA,W,b
3629595.0,1-324-690-0496,4.0,,United States of America,0.0,Lmielnb,Owens & Minor,Ajvnxxdpvsenvtaivxqptfotiwby,syxgeuuawx,740.0,HKFBKYYYJF,3.0,Jlspsqffr,Jls9737,,Scottsdale,,O,NY,M,q
227315.0,1-019-035-8513,4.0,F,Canada,5.0,JFBZXTQGUONQFDMVPUYBLFCBHKO,Amgen,Fznvsqtncdceenrq,PBKDTAWIONIRXVBLVQXLBQCNJXTCDUFCXVQNZSYQU,614.0,,8.0,wtgyt,wtg9738,271547.0,Chandler,98.0,R,MD,W,p
3498913.0,1-159-720-7051,4.0,,United States of America,4.0,Xmaxcuegaeeelvdjsxpewixbxz,MSC Industrial Direct,pplvkhtumihxjuo,VVOCFBBNGUDYYGFHCNJQFRUAGCCDPFWLVSSQZPAIWLGW,526.0,Tuyvbikyv,4.0,xfnzghrhijzy,xfn9739,122003.0,Newark,53.0,O,MA,W,q
2723921.0,1-376-345-5653,,,United States of America,2.0,IJDYWPAVPOEFAQCBVPJHIZQVLBFTNOKNYW,Werner Enterprises,Ppqtqqax,Apoxiqtzyyqyxsychhjgpmtdnvvigfhoctdsheojiuguxlmmsckvqyhhrigegohsxnievxi,840.0,Xtkeyycouu,2.0,Yhokylsvtxutiwajawosacvefpz,Yho9740,394116.0,Coral Springs,90.0,U,Manitoba,M,
1439744.0,1-195-028-2007,4.0,,United States of America,3.0,Ufiicgtrigaqvmwsfrhzmfqpmkbymj,Waste Management,Eqlohthzrfpmiwjyunxikuqtiwexg,Jnklwwvogdyrkmljjvpxylemomtmgsshxorixeo,,VELBKG,4.0,iocpxtlhfnltakt,ioc9741,143799.0,Boston,9.0,,Manitoba,M,p
2721559.0,1-308-365-4420,0.0,,United States of America,3.0,Nkiowaeusu,Air Products & Chemicals,guqhigtnglfmobu,Sfiqjzcuncwiwz,361.0,ZFTDLLZK,9.0,Vuxabvqvcdruyjwrwhzqzomxtrtbh,Vux9742,312994.0,Palmdale,37.0,O,MS,S,
3509245.0,,1.0,M,Canada,5.0,XZGRSBUYRCRRYUOIPWQNICYKINPLK,Constellation Brands,Pkqughbahdkwosmvzik,Bcujvfbfhgxuoaqocdqumhjgnhbutqebczjtprsbbfovhurwe,580.0,amvqixmmqcbe,1.0,LGHBPNNMKYZWWFPRHXAFKDFIZQJGM,LGH9743,354207.0,Yonkers,42.0,O,NM,M,
2852522.0,1-795-145-9991,2.0,,Canada,0.0,FLDOYMLKRRRYMTJZPGBHQZBXESSRVGSSF,O'Reilly Automotive,Nzmggzclyfhugalhdumlcshwdhk,lxcttwtjccklpbatglkhoqfnbbzfdyrnwkzizqbyrjlpvpxscaxvcfunbiga,547.0,HPHFKGMTIRLJ,0.0,grsqcztsfp,grs9744,243914.0,Allentown,99.0,,FL,M,
2391361.0,,5.0,M,Canada,5.0,MWHQKCMZKJEEGRODBNWAAENVTLKXELJPUJYOVFZQXNAD,SunTrust Banks,Muxso,VCWUEPMXM,523.0,Zqddnejz,1.0,MBLKETVGULOVSQHKVNWDRM,MBL9745,187633.0,Richmond,48.0,U,New Brunswick,,f
3806448.0,1-499-752-2335,3.0,f,Canada,1.0,KCVOJYWMMLIXNJWYWADJVPLDVQD,Motorola,Jnanbfemqdlngfdgtqzfrir,UYUMAXMJFQJWJRHFFXAMXYIEWTLSNWRSDOEJWGPCFVAREJFBZIQWGUYQWOOPBQMNHEUMZNQU,570.0,Fhcceiam,2.0,IFBJSNFQJHOCZ,IFB9746,457959.0,Waterbury,36.0,R,NC,D,O
2348293.0,1-971-778-0152,2.0,f,United States of America,5.0,Vbkxfjjqcqvgncfngarntiurvdbmktgmmcn,Cigna,YVUZGSDBLCQMMGUCXSJYWUXMAOICMK,vwqewconorbilvfxcxgyzogqpgobswallxgadijajtfvtrswaplhcnkcmedabisgjfhuqaajg,729.0,hllhvyxxqs,10.0,Sruqfw,Sru9747,279576.0,Santa Clara,,O,MO,U,S
2794519.0,1-327-221-7261,5.0,,United States of America,1.0,Sdrjwsaptcszruufsdccnylxdghedyevypbffvmbdcabvculchhujaprddwiilmfarqrajdovquiio,BorgWarner,Sxetblyk,fbfbjafdqopuhcemhpuieauuymilqbcnivdqthobubgaxacuuynuplevhfsublquwgstagl,453.0,mejao,6.0,Esqhltcubozghjutf,Esq9748,76307.0,Newark,8.0,O,CO,U,h
3981941.0,1-266-735-1050,0.0,,United States of America,3.0,Hvphoca,Pep Boys,Kfbfowotjlwo,Yalsboqntimqpf,501.0,Hxmxijoio,10.0,Jbkwofyyk,Jbk9749,150356.0,Costa Mesa,69.0,O,IA,M,h
2484656.0,1-235-910-5247,5.0,m,,5.0,pwuodgaxedouvomssqqljtsowqcyqsxvnpwwbahveoxzkljnw,Duane Reade Holdings,ssrbwwffqqliqbdhsicmxphh,RUADEMNXRPFIDUXCGGFKXIOQNUNOCYUHLZI,737.0,mhorjsbu,2.0,driovrqyknts,dri9750,281781.0,Hampton,7.0,R,ID,U,X
829464.0,1-222-954-3222,2.0,f,United States of America,4.0,PMZKRNELCQTMEKRASKPDYIORYKJKETUXVHJDCGZUOPKK,Metals USA Holdings,ZKMBJNXFPMVPAQXWUWCZV,Ptsievhrqbvsafhifexxngjeykmfkeeffwrbjsojdm,663.0,hlhnweechud,7.0,CLQYZOP,CLQ9751,480928.0,Fairbanks,22.0,U,AL,U,V
2766748.0,1-367-453-5459,0.0,m,United States of America,0.0,Vmlanumikunrntcwrthzoraimoodvyidnhvkvqohw,Avon Products,lznkwntxerwamaajtniomnwgsjfbhl,LIBVPSLNYU,455.0,Uqpduix,5.0,Wdeawqamvqwqwxfifiqffjp,Wde9752,47477.0,Miami,57.0,,HI,M,
3851436.0,1-440-119-4367,4.0,F,Canada,1.0,mireswmbvwq,Markel,EADMDJ,Hpgxazmluaedxglpozjwxbbwhfuscnbp,716.0,NUARREEWKAWE,8.0,Fusjewkguotgdhgvig,Fus9753,,Victoria,96.0,O,Prince Edward Island,U,V
,1-017-402-7313,5.0,,United States of America,,feawwriypqivvzvjmauhekiquhbzryrwzwhivsxjeepbutqswwitgxvtfbtzvad,BE Aerospace,Opjbcjxfxuskolcpfdklhvbpauk,wdfetrsarawqcpvhkuiufudzbrkpyrjzoezhahfatblyoasnwvry,394.0,jdsmdchabpp,9.0,AWZMVKKVLKHVIWSWEBL,AWZ9754,202337.0,Charleston,5.0,O,AL,M,
3438394.0,1-634-288-6589,3.0,F,United States of America,4.0,Qlgeewyjfiynrgzqgfniakbwdolkpvrbutudqcgavmzqyh,Burlington Northern Santa Fe,Egbohdxj,Wizdlrzgeioftkybeqiitnpeuxvcqpjtjlsztjciowwenrkrweizer,624.0,Zlfcmcxx,7.0,EIWUWLIC,EIW9755,259743.0,Tampa,10.0,O,SD,S,
1952019.0,1-815-478-3247,2.0,m,Canada,5.0,Jsdmzvimmsflmqjpgletxgixlfurgsrptljflonjgfdeqhmslpaghiquyukguieonodkeujwvrf,Sauer-Danfoss,KUWKXBDYGMLNEMIGHVGBXDG,NAMUIQGTTCVAAFPKHYPMGGM,822.0,Yxagydaxtzqc,4.0,bomasfnkusfkxbffsxqz,bom9756,473020.0,Lexington,19.0,R,MD,S,W
1002370.0,1-430-006-1717,0.0,,United States of America,2.0,TFCORORJWITRNNBJSKQHSCSZCSPFBCRCFW,BorgWarner,dgnompdthfzadyhxfmldgzbmnkxgm,Xbmgxfpgyoafgsyskvtmriseivpcyrfvxbzxliftjxqqzcmdsgynugbrlvpogxauywh,742.0,rxzlmus,,WPODTYIVVBXSTTBBMS,WPO9757,350535.0,Sherbrooke,95.0,R,HI,S,
401126.0,1-408-553-9606,0.0,,United States of America,1.0,BSMKPO,,Tkytppdfdunrpkrdeffvuecx,ATQKGWURYGUBRMSJRBEIXWXE,744.0,Gfrwjymrkxwk,7.0,Eweqpakklabbogjnsbmpgccd,Ewe9758,495731.0,San Bernardino,95.0,O,Ontario,M,Y
738712.0,1-512-806-6987,5.0,m,United States of America,3.0,TELKSJLXIATKOEQLHQUWDRAIEOFFHUJAE,CarMax,Ftcyvmu,GXQDLJHRHTWGAGHWRCPINCGBUAMOAROVDGCMAHDOZT,804.0,,0.0,Gdpnurtsq,Gdp9759,266068.0,St. Paul,17.0,O,HI,U,
368588.0,1-127-705-4220,1.0,,United States of America,5.0,MWRUEFFWEERWRDVLHIDDDNBEKDVKSVMTJRHOMXANORMAAGCUTBRUGAOBAMVNSZFTDOOVVPBXIPNKLD,Realogy,czjoztkmdfxwkyd,STCNUZOYJ,740.0,wvnqecos,3.0,pkggeqplcssuhuqkreggmsqn,pkg9760,13742.0,Laredo,2.0,O,TN,D,
2868652.0,1-597-278-9123,4.0,f,Canada,0.0,rngmtjwbwrzfxfajctsvjdqzykblrxmudkufqkbb,Domtar,Kjgwnnhsehqrvsiclwvwpacfjvfe,ylxxwyvligvpspcnnlmprmsp,643.0,Eruugkuho,5.0,Pppsggcqgatwfb,Ppp9761,158464.0,Montpelier,50.0,O,MS,U,T
3706122.0,1-310-889-2244,5.0,,Canada,5.0,Oljgbjqntydnpx,Expeditors International,Efqlfsphlpxdrxidilgkidtlwlspg,udsnealvnngrfqnfgtyxoygglfmeywibke,537.0,Nwizaccf,1.0,HTNOPYSDEQFVIKG,HTN9762,217501.0,Warren,3.0,O,RI,S,
,1-176-469-4736,5.0,M,,3.0,Thjwtusfbqsvrpuciwvahwdhlkunjssdglraxehjrtdecxpfyvebrslfw,Reliance Steel & Aluminum,WAYLTHPURYPOGHLNBAYVDUJ,kkwelvlvfuihlimdpmacmpxshgygvisfgiquauiebjedxefhkmlnfea,838.0,Bnhdflxl,6.0,Jmbqiifstykosxfu,Jmb9763,360528.0,Columbia,35.0,O,UT,M,V
126280.0,1-126-977-4741,0.0,m,United States of America,3.0,tchchmwdxcaogigxlwbwoudqikrokwbiiselnnuxhszrislptmtykae,Archer Daniels Midland,Wscyllvnbowqr,Rrtewwnduecmflxdjtqasxmrmhsjaqq,673.0,FFDURDBPD,0.0,BYAJHUXGYMTFVIMETPYMZBTGXODFU,BYA9764,249634.0,Plano,29.0,O,WV,M,
3391430.0,1-640-749-7987,4.0,M,United States of America,3.0,,Snap-On,Lactuq,Ijjpvqrgaewdvtmkhrbtmjeptkxvtbwymlk,673.0,Bokapztwaos,9.0,Lfghn,Lfg9765,19012.0,Erie,70.0,O,NC,U,J
3857035.0,1-128-600-4335,0.0,F,,1.0,Qyrgvxgwvcsffvsncljmhvooctrpsgskzrroqgnmtaolgtxslc,Rowan Cos.,Ojrishnnz,Qhuophszcwamtfuxbpwvnqnyfixrnanjofagizrwzsbizdzzbttfonadledsyofluqacgrww,690.0,Nmgooht,3.0,auidnolwwibkuqmnvmtzixuveltp,aui9766,260411.0,Eugene,10.0,O,CT,S,
998642.0,1-391-125-3176,0.0,,Canada,0.0,yuglprxvxiozxefdhazbscxegutmbqesfuxucwpmqdtmomuqnkwiqpoqlfkocxa,Jones Lang LaSalle,Ldolidetvrnnzguynkqcdrjioo,Pgsocilotmypftqdis,313.0,,6.0,Tseiuqyxevfredxlqkyhbtxodf,Tse9767,428633.0,Yonkers,,O,AZ,S,
356647.0,1-489-334-9152,0.0,,Canada,1.0,Pdcxlwbpaxnmkkxctgxotbnsorhqijulljjdehwppcmpevdgnxdfojcvosprbdkcqqhdhcnc,Valassis Communications,CJOTPKTDJPMAOQLMQNAA,Nwdfaclbgqdshcqbbnkvavzsuywhweqjjwxckacvsmpomilnw,561.0,Chlxbkxdljbd,0.0,Qqjmzuytjpnake,Qqj9768,485730.0,Provo,63.0,O,MA,M,w
,1-527-060-6688,1.0,F,United States of America,3.0,Fdntqquolg,Superior Energy Services,BNXOWHHQLBADSKKRIWQN,Tsulnmvkayf,678.0,Avsxqx,6.0,pwvdhumjdrapvwcypzeemrcd,pwv9769,376278.0,Dallas,80.0,O,OK,M,v
1736087.0,1-842-863-3693,0.0,m,United States of America,5.0,Ptalsqkabslroiszsddyqijqusgvfhphvkuwsdembbtfqqnzfqdrpipsqqmoaujuaud,Bank of America Corp.,Vdftmbecnrmrtnussseslkjhmpzw,,391.0,,1.0,Rvbomlocexofznsbxiedukcovlcash,Rvb9770,483333.0,St. Petersburg,,,WI,S,
2551540.0,1-631-365-2065,0.0,,United States of America,2.0,XYTNPKYBCZWISTEVTGQDRYEWOFUEOCELPQMVUOMEI,Penske Automotive Group,Bndsaihcj,oouyaaqjrtfhrefirlthtwlvyxlfakhiitn,556.0,WKEHUBS,8.0,WICRRWABLIDDPNT,WIC9771,240007.0,Madison,68.0,R,NY,M,D
861964.0,1-783-817-4776,4.0,m,United States of America,2.0,Evtzfybzzzhirauewbwauynjzriiyfjvag,Colgate-Palmolive,etnijqehpykn,joqiawipoyerydkdnhvvqkslogxvyi,730.0,CUVUBMBYQ,1.0,Zjewxdw,Zje9772,334773.0,Grand Rapids,69.0,R,ND,D,u
,1-775-482-3616,0.0,,United States of America,5.0,qzomiq,Stryker,BCKMOSHP,Xoxyjjbjh,718.0,ymblxrjie,2.0,Jbaukn,Jba9773,270739.0,Jackson,98.0,U,Ontario,M,Q
2891160.0,1-188-214-9956,1.0,F,United States of America,5.0,RBXDIEFFGNGGKAEKRTEQLNMCWEEAJDWHZWSQOPAAUJOCRHAVTBDGDQWHCIOGALHUTCCCLD,Service Corp. International,Xgrkfvcy,vcouhbpwcauqcutgehempojtehnbnaxedcjorufbqxktvbdwh,575.0,ivbiiosl,5.0,Dsgwlletrzvr,Dsg9774,415362.0,West Valley,36.0,R,SD,U,
520676.0,1-689-730-8281,0.0,,United States of America,1.0,Eosdhkptggmjn,Service Corp. International,Gobtbtgnzoctabef,edkgxsdekwsdeameqfedsynmoadwrz,720.0,Ctxmyswo,5.0,VCHIHGOPFG,VCH9775,440482.0,Philadelphia,82.0,R,WY,U,
910547.0,1-185-666-4477,5.0,,United States of America,3.0,geytpqgpmnnnerimzpeioedmczddgtswkhpvadxsiomztlsptiyrxifxglmpp,Occidental Petroleum,Gbjistzh,Lgqsmpohsymcctuncvdoekdjsfsjsionpiijnjftzxuyyannddfcoqvxmdu,320.0,Csqpoi,5.0,udjcyuh,udj9776,414410.0,Omaha,92.0,O,OH,M,d
178958.0,1-400-323-3151,4.0,,United States of America,5.0,Rectcvxesckqcylohqovcpqzrvzcybkjmmxybuoq,Belden,Inhwqohdlzpo,rzdpywzqvsaipyguybafvhkmoandovki,403.0,Lwdxyahnou,0.0,lhrcvldxceekt,lhr9777,493647.0,Columbus,27.0,U,VA,,o
179723.0,1-527-194-1440,4.0,,United States of America,4.0,Hhnsoxeosdepsiccxhugdsyhvdvetfkyryoedrpzuthfpzjjjpljutqhhwmkavbndmzc,Cisco Systems,Gxigtulvvyeroi,GDPQEJCXPOBBRLEADQPIYUGWIQTIQCVTSYVUCAHGRUESUDWXTDCRMHBMHTFLJKSKKUNMTCWHMH,,Gtdqmrvrodr,0.0,Eedzplwkszvaglolkqqdjbxmxu,Eed9778,339925.0,Elizabeth,43.0,O,NV,W,C
560038.0,1-592-334-0332,3.0,,Canada,2.0,Rtegnlwpcquztuldq,Regions Financial,Zkqadgkavtigwfzhdbgtqeo,Srfiofinkomfjuokrbufnzrsfzbbvkw,521.0,tuynu,7.0,Rjynzgeosfrfmjcmimc,Rjy9779,435223.0,Amarillo,31.0,O,HI,M,F
48989.0,1-192-355-9148,,,United States of America,0.0,sxbdyvmvvrknbkqkaqownpfjhzlrkcnhmbiicbzszlfgzzadhkkbfwmxahcjxsudctqbmgmdeidhd,Seaboard,yexkhok,Qavomoxdprzsbodhohxcwofcrioohzivqmvpmekokmojjlsxevzkdvpy,493.0,NJJQDTIWHH,10.0,Otzotclmdhwa,Otz9780,35941.0,Waco,84.0,O,Prince Edward Island,S,V
3631565.0,1-424-574-5497,5.0,,United States of America,0.0,bjdccsqrgtbi,Sovereign Bancorp,Aiswdrncyaqocfgpq,Waqacknjvbcwcynhzewbntttvq,650.0,OIQMRFAOB,9.0,xnqpxrkbqibq,xnq9781,435372.0,Atlanta,78.0,U,FL,M,z
20964.0,,0.0,,United States of America,3.0,vczyozownhexb,Staples,FNFRPL,INKKDFCJXPICWPXHIYNMZ,601.0,YZTZMEZTX,6.0,efdcdsbcbpaq,efd9782,38603.0,Orlando,98.0,R,CA,U,g
3152680.0,1-847-549-4326,3.0,F,United States of America,1.0,uvoyqgllnejajchbewilqdvdrdiuixnnufjuincnychwmmfvhsvpnijdiuqdygcuohhbykcvkct,Sigma-Aldrich,RZBBHJESJOVCBEVVMAKYUX,Romcwtnhobcly,466.0,anicaidxqhl,0.0,KFQHLTQFCIKMWYHBTAOM,KFQ9783,367985.0,Edmonton,0.0,O,Prince Edward Island,S,
3058045.0,1-116-368-3368,1.0,,United States of America,5.0,BVTHYNHMGPNEKPZCIDPSCFWOXOUEG,Xcel Energy,NJLXD,Kjraggvvhttkqghslryvpqhciodupxmusfiriaxnfmyabhadsowvxzimhamumyn,619.0,nijgnbgdt,0.0,BTVQHLMSTBUWJNTBNUPCBUZQVAHUR,BTV9784,294515.0,Escondido,23.0,U,AR,M,K
3995842.0,1-697-596-2552,3.0,,United States of America,5.0,,Int. Business Machines,Zsvcumpqorfedfys,TGUDDZIXRB,326.0,dkceajmashi,,Taejoeotsacihmwigcqrqodwkvtta,Tae9785,,Washington,35.0,U,SC,D,
1814013.0,1-303-723-5831,5.0,M,United States of America,,Tlekperrebuqaszkktjm,Metals USA Holdings,TCVUTVPIWPFAE,WTYTRKMFBVPLFQ,380.0,acmacflq,6.0,Gcild,Gci9786,407401.0,Ontario,23.0,O,New Brunswick,D,
2746916.0,1-807-845-1621,3.0,,Canada,,AHWHDY,ProLogis,nhpbxqrdubvkn,Brxddsclfttmtsmpzszdsdsblfmhvonconsvarbweggcytwvky,699.0,wefnezad,8.0,Xcdxa,Xcd9787,136863.0,Santa Clarita,50.0,O,NY,M,N
3673503.0,1-532-915-4568,5.0,f,United States of America,5.0,WZJNSROBXORIOXGWMEQZJJZGEQD,Insight Enterprises,tancatsgpm,EZPQFPMAKDFHRWZ,300.0,,8.0,Wrbovqz,Wrb9788,140613.0,Shreveport,56.0,U,NM,,
2439162.0,1-840-477-1190,2.0,,United States of America,3.0,Mzvnktohtumyeagtxnszsulvafkstqgzumhbjevexpnlnrdgzbmqwyoiemkghyvrr,Henry Schein,hoxucizkdxortuoaykhgea,xkcbrlambeehrgkfuoxfutnmuaxdxupnfrvwpmmkwkbkvcduzvb,705.0,Dpfnty,9.0,dqtvvpzdipaenrpiycd,dqt9789,101326.0,Hialeah,71.0,O,GA,S,l
2739411.0,1-876-538-1436,0.0,,Canada,4.0,Jzkvdfrvgwyrthkpqhtmbtudaykzfwegwusulkscueqqtw,Wynn Resorts,ghmzuiadzojurradfrjvnfyezcm,Aatumismfvuennuuaqvbmzpwhfkjumeebwkpuafdvhvhmh,602.0,zywpjmcqdtte,5.0,Lkfijnjquhpvjctkal,Lkf9790,205725.0,Hollywood,48.0,O,AK,U,
1610254.0,1-434-897-1689,5.0,m,Canada,5.0,ZSBKLSQCOCKBAXQRHGNZMLSZMDKJFBRFTHOUZKLCSCTSAGMUMNNGHHOCKYIPBBCKBORTOGWMSPGG,Western Refining,YFCUPMLIPIIFUCHHTOHFYUMU,EGHDHVIQRARNTLOSMCKXMADPNUEUKNDUWQUITFE,542.0,Nanqg,7.0,Jcatjndjkdcz,Jca9791,308540.0,Warren,63.0,R,MA,W,l
,1-229-228-4105,,,United States of America,1.0,drbvtim,,Tjdikoadlzyzkoklgypapsgpkdd,VDXUMKCOIQOGCMBUUATJJXUVJFQANHIGKXNBDGBYKUBJ,608.0,,7.0,Cyohtezkfyrmtwp,Cyo9792,321517.0,Austin,55.0,O,TN,,
3521205.0,1-712-455-7425,,,United States of America,0.0,,Synnex,aiztjpznpjfmu,RDSRYEKCWP,,Uspump,6.0,Fboaytxlbchnwudfrvdoykio,Fbo9793,,Ontario,99.0,O,ID,S,
2425580.0,1-321-095-8066,0.0,M,Canada,1.0,Juunjd,Monsanto,Glypzcpvgxfbrzybmbpr,Potjafvmncnslujiswlcqgxggnjshwllxmwowrxhpafipjtqaetcgnwbsbjxcdxtusuenejrtw,647.0,AAIAQQEJ,3.0,RWLSUMHLZWDWD,RWL9794,23536.0,Bellevue,7.0,U,NH,M,g
,1-452-393-4430,2.0,F,Canada,5.0,ZFHFVIMUKGMJYODKWXKOVNDXYOZUHBUODAKHK,Weis Markets,Dkqqxhtuafgfxoetbygxjhpu,LRBXLZJWYBWFAXCITPCDLQKLEDHLJWRXTWDGYZIRJN,,dwpmlztks,0.0,Ymjgmxvanihjivfntxmqnmddr,Ymj9795,444451.0,Orlando,36.0,O,Newfoundland,D,Y
1353495.0,1-038-099-3417,5.0,,United States of America,0.0,Nzkcflgehrjlrljamfsamdpktdibkmakjazxrxijgsqvmdbaclsnm,Beckman Coulter,Nhzumynidyccsihmsguiqbc,Rvgdxfvxlcpjeyajokzffejmi,798.0,UQVRZGZQH,0.0,kqraiarz,kqr9796,250390.0,Salem,99.0,O,OR,S,
443045.0,1-284-920-3901,5.0,,Canada,0.0,Ktobutmsuedrqzjdfxazdcosywqfmhjokl,Pentair,LYIYRU,Krtufggjdaordprmvqhpbosgmdmwczcztbgzffrdjgubjskrgaodgkemfkpsax,332.0,FHTKTLERXT,1.0,Anuqotndrpjoqqniczwznfgl,Anu9797,167063.0,Fort Smith,43.0,O,RI,M,
2597213.0,1-542-243-3222,0.0,,United States of America,,Fturreltuidlbrqbmbtdcalrrhlnsdj,Western Union,Lreqaivcqdrawvffzwdec,KTQEMACPLLQISGSSAI,392.0,FZCXE,3.0,Odkwrjmnxturxfjmlht,Odk9798,94636.0,Ottawa,85.0,U,Ontario,M,
3176155.0,1-229-158-8024,,,United States of America,0.0,ifvsmabhwwssqztbuqulepseeearjukjvviiigbuucquhqvhrsbofbgx,Office Depot,Yauotgusqlcjpilqsoph,Mervixzxlfwjwfavsbzksmburry,565.0,Nibnnr,6.0,Sngszx,Sng9799,91842.0,Rochester,28.0,,Saskatchewan,M,o
3265617.0,1-075-206-4337,2.0,m,United States of America,5.0,Jwqqjtnulntfqrdzwskrhtqqvptghhfulbtayet,Brightpoint,Wegwshbzdubcugqhac,Iwpbruildwguhzfyclsqbdgdezzsxrsmqdbtxsjjlmvdatbisxqsepiegnlok,732.0,Aptjpvosoe,5.0,ryjuxunbtawoxpgynsngkg,ryj9800,442243.0,Rapid City,86.0,O,IN,S,N
2387472.0,1-724-404-2730,0.0,m,United States of America,2.0,IVDPVYUJKCXIBFHWKORGOMRHLDLLXWSW,GameStop,Intgaluuihdohkjelwwwabh,ZOWVAJPOSLXPYBDKLWLNHRVJSQAJETSCH,369.0,KSCYCESK,5.0,glehdnmsru,gle9801,277520.0,Seattle,32.0,O,AZ,D,
846372.0,1-389-179-0350,1.0,M,United States of America,4.0,Plmcadovhjsfpzrloyurqyhjndbybppbgopevgixdcvfpvnmifscinskrhxcx,Nacco Industries,zelijplqqfmwk,Mbgmoqyztlfzqzqsgpxaxzcvloj,483.0,Srllf,5.0,BCGZZBASECNMDHQDRVIFH,BCG9802,,Allentown,28.0,O,AR,W,
2862895.0,1-536-802-1200,4.0,F,United States of America,4.0,Rhfdimcphjvdakotsmxqpfdszvvjxlunpqyjmevveazq,,NFLUYAGEWTDJSJIRTRVOZOADGWGKVU,rvkbfpam,661.0,Dnuryfeirof,2.0,WXOTBOUUONMGADSYYEP,WXO9803,151886.0,Eugene,,U,KY,W,
1652410.0,1-591-775-1309,5.0,f,United States of America,4.0,powvvmxggmpnfjuwavdwxfoxwjvmqhkcfwfalcodeggntxggfvnmkrqywoatfhtzxrwvocrf,Graphic Packaging Holding,Sbjva,Aantblnicdpirvtzqkyrykfxnevfr,438.0,,6.0,Ijqgfedqpivgbojceahjl,Ijq9804,175605.0,San Bernardino,83.0,O,OH,S,
2406642.0,1-199-805-6277,4.0,,United States of America,5.0,xmxluewjktjqemfdrlt,Terra Industries,Kunqlddvufsg,nzgpmqxyuckysrtigpqakwqczvniiieshi,813.0,Rjoxn,8.0,fddtazyddcpiiczsqrmgzptfydlt,fdd9805,37684.0,Denver,,R,NH,S,
