indirizzo_id,negozio_id,nome,cognome,data_creazione,cliente_id,attivo,email
411,1,NATHAN,RUNYON,2006-02-14 22:04:37,406,0,NATHAN.RUNYON@sakilacustomer.org
214,2,ELLA,OLIVER,2006-02-14 22:04:36,210,1,ELLA.OLIVER@sakilacustomer.org
537,2,JAMIE,WAUGH,2006-02-14 22:04:37,531,1,JAMIE.WAUGH@sakilacustomer.org
50,2,CATHERINE,CAMPBELL,2006-02-14 22:04:36,46,1,CATHERINE.CAMPBELL@sakilacustomer.org
239,1,JACKIE,LYNCH,2006-02-14 22:04:36,235,1,JACKIE.LYNCH@sakilacustomer.org
318,2,DONALD,MAHON,2006-02-14 22:04:37,313,1,DONALD.MAHON@sakilacustomer.org
296,1,TONI,HOLT,2006-02-14 22:04:37,291,1,TONI.HOLT@sakilacustomer.org
559,1,MAX,PITT,2006-02-14 22:04:37,553,1,MAX.PITT@sakilacustomer.org
75,1,KATHY,JAMES,2006-02-14 22:04:36,71,1,KATHY.JAMES@sakilacustomer.org
355,1,JUAN,FRALEY,2006-02-14 22:04:37,350,1,JUAN.FRALEY@sakilacustomer.org
367,1,NICHOLAS,BARFIELD,2006-02-14 22:04:37,362,1,NICHOLAS.BARFIELD@sakilacustomer.org
533,1,CORY,MEEHAN,2006-02-14 22:04:37,527,1,CORY.MEEHAN@sakilacustomer.org
499,2,RAMON,CHOATE,2006-02-14 22:04:37,494,1,RAMON.CHOATE@sakilacustomer.org
580,2,JULIAN,VEST,2006-02-14 22:04:37,574,1,JULIAN.VEST@sakilacustomer.org
426,1,LEE,HAWKS,2006-02-14 22:04:37,421,1,LEE.HAWKS@sakilacustomer.org
106,1,CRYSTAL,FORD,2006-02-14 22:04:36,102,1,CRYSTAL.FORD@sakilacustomer.org
215,1,STACEY,MONTGOMERY,2006-02-14 22:04:36,211,1,STACEY.MONTGOMERY@sakilacustomer.org
516,1,CHESTER,BENNER,2006-02-14 22:04:37,511,1,CHESTER.BENNER@sakilacustomer.org
502,2,GILBERT,SLEDGE,2006-02-14 22:04:37,497,1,GILBERT.SLEDGE@sakilacustomer.org
260,2,IRMA,PEARSON,2006-02-14 22:04:36,255,1,IRMA.PEARSON@sakilacustomer.org
114,2,TIFFANY,JORDAN,2006-02-14 22:04:36,110,1,TIFFANY.JORDAN@sakilacustomer.org
301,2,RAMONA,HALE,2006-02-14 22:04:37,296,1,RAMONA.HALE@sakilacustomer.org
349,1,HENRY,BILLINGSLEY,2006-02-14 22:04:37,344,1,HENRY.BILLINGSLEY@sakilacustomer.org
116,2,ROSA,REYNOLDS,2006-02-14 22:04:36,112,1,ROSA.REYNOLDS@sakilacustomer.org
144,1,EVA,RAMOS,2006-02-14 22:04:36,140,1,EVA.RAMOS@sakilacustomer.org
575,2,DAVE,GARDINER,2006-02-14 22:04:37,569,1,DAVE.GARDINER@sakilacustomer.org
81,2,JANE,BENNETT,2006-02-14 22:04:36,77,1,JANE.BENNETT@sakilacustomer.org
381,1,RANDY,GAITHER,2006-02-14 22:04:37,376,1,RANDY.GAITHER@sakilacustomer.org
246,1,GLENDA,FRAZIER,2006-02-14 22:04:36,242,1,GLENDA.FRAZIER@sakilacustomer.org
131,2,ELAINE,STEVENS,2006-02-14 22:04:36,127,1,ELAINE.STEVENS@sakilacustomer.org
524,1,GABRIEL,HARDER,2006-02-14 22:04:37,518,1,GABRIEL.HARDER@sakilacustomer.org
112,1,TRACY,COLE,2006-02-14 22:04:36,108,1,TRACY.COLE@sakilacustomer.org
354,2,JOE,GILLILAND,2006-02-14 22:04:37,349,1,JOE.GILLILAND@sakilacustomer.org
521,1,ANDRE,RAPP,2006-02-14 22:04:37,515,1,ANDRE.RAPP@sakilacustomer.org
443,1,BARRY,LOVELACE,2006-02-14 22:04:37,438,1,BARRY.LOVELACE@sakilacustomer.org
6,1,PATRICIA,JOHNSON,2006-02-14 22:04:36,2,1,PATRICIA.JOHNSON@sakilacustomer.org
581,2,ISAAC,OGLESBY,2006-02-14 22:04:37,575,1,ISAAC.OGLESBY@sakilacustomer.org
399,2,CHRIS,BROTHERS,2006-02-14 22:04:37,394,1,CHRIS.BROTHERS@sakilacustomer.org
450,1,MICHEAL,FORMAN,2006-02-14 22:04:37,445,1,MICHEAL.FORMAN@sakilacustomer.org
277,1,KAY,CALDWELL,2006-02-14 22:04:37,272,1,KAY.CALDWELL@sakilacustomer.org
177,1,AUDREY,RAY,2006-02-14 22:04:36,173,1,AUDREY.RAY@sakilacustomer.org
578,1,SIDNEY,BURLESON,2006-02-14 22:04:37,572,1,SIDNEY.BURLESON@sakilacustomer.org
278,2,PRISCILLA,LOWE,2006-02-14 22:04:37,273,1,PRISCILLA.LOWE@sakilacustomer.org
526,2,MITCHELL,WESTMORELAND,2006-02-14 22:04:37,520,1,MITCHELL.WESTMORELAND@sakilacustomer.org
22,2,CAROL,GARCIA,2006-02-14 22:04:36,18,1,CAROL.GARCIA@sakilacustomer.org
486,1,HERMAN,DEVORE,2006-02-14 22:04:37,481,1,HERMAN.DEVORE@sakilacustomer.org
165,1,GERALDINE,PERKINS,2006-02-14 22:04:36,161,1,GERALDINE.PERKINS@sakilacustomer.org
546,1,TYRONE,ASHER,2006-02-14 22:04:37,540,1,TYRONE.ASHER@sakilacustomer.org
127,2,SHANNON,FREEMAN,2006-02-14 22:04:36,123,1,SHANNON.FREEMAN@sakilacustomer.org
211,1,GERTRUDE,CASTILLO,2006-02-14 22:04:36,207,1,GERTRUDE.CASTILLO@sakilacustomer.org
513,2,MILTON,HOWLAND,2006-02-14 22:04:37,508,1,MILTON.HOWLAND@sakilacustomer.org
69,2,ROSE,HOWARD,2006-02-14 22:04:36,65,1,ROSE.HOWARD@sakilacustomer.org
171,2,SALLY,PIERCE,2006-02-14 22:04:36,167,1,SALLY.PIERCE@sakilacustomer.org
252,1,CAROLINE,BOWMAN,2006-02-14 22:04:36,248,1,CAROLINE.BOWMAN@sakilacustomer.org
329,2,GARY,COY,2006-02-14 22:04:37,324,1,GARY.COY@sakilacustomer.org
163,1,JILL,HAWKINS,2006-02-14 22:04:36,159,1,JILL.HAWKINS@sakilacustomer.org
156,1,ALICIA,MILLS,2006-02-14 22:04:36,152,1,ALICIA.MILLS@sakilacustomer.org
32,1,CYNTHIA,YOUNG,2006-02-14 22:04:36,28,1,CYNTHIA.YOUNG@sakilacustomer.org
274,1,CASSANDRA,WALTERS,2006-02-14 22:04:36,269,1,CASSANDRA.WALTERS@sakilacustomer.org
68,2,JUDITH,COX,2006-02-14 22:04:36,64,0,JUDITH.COX@sakilacustomer.org
145,1,DEBBIE,REYES,2006-02-14 22:04:36,141,1,DEBBIE.REYES@sakilacustomer.org
209,2,EILEEN,CARR,2006-02-14 22:04:36,205,1,EILEEN.CARR@sakilacustomer.org
407,1,LUIS,YANEZ,2006-02-14 22:04:37,402,1,LUIS.YANEZ@sakilacustomer.org
550,2,CODY,NOLEN,2006-02-14 22:04:37,544,1,CODY.NOLEN@sakilacustomer.org
527,2,ROLAND,SOUTH,2006-02-14 22:04:37,521,1,ROLAND.SOUTH@sakilacustomer.org
10,2,JENNIFER,DAVIS,2006-02-14 22:04:36,6,1,JENNIFER.DAVIS@sakilacustomer.org
357,1,ALBERT,CROUSE,2006-02-14 22:04:37,352,1,ALBERT.CROUSE@sakilacustomer.org
57,1,HEATHER,MORRIS,2006-02-14 22:04:36,53,1,HEATHER.MORRIS@sakilacustomer.org
391,1,TODD,TAN,2006-02-14 22:04:37,386,1,TODD.TAN@sakilacustomer.org
253,2,DORA,MEDINA,2006-02-14 22:04:36,249,1,DORA.MEDINA@sakilacustomer.org
510,1,RAFAEL,ABNEY,2006-02-14 22:04:37,505,1,RAFAEL.ABNEY@sakilacustomer.org
498,1,BRENT,HARKINS,2006-02-14 22:04:37,493,1,BRENT.HARKINS@sakilacustomer.org
328,2,MATTHEW,MAHAN,2006-02-14 22:04:37,323,1,MATTHEW.MAHAN@sakilacustomer.org
47,2,CHRISTINE,ROBERTS,2006-02-14 22:04:36,43,1,CHRISTINE.ROBERTS@sakilacustomer.org
280,2,CAROLE,BARNETT,2006-02-14 22:04:37,275,1,CAROLE.BARNETT@sakilacustomer.org
203,2,BETH,FRANKLIN,2006-02-14 22:04:36,199,1,BETH.FRANKLIN@sakilacustomer.org
182,2,MARION,SNYDER,2006-02-14 22:04:36,178,1,MARION.SNYDER@sakilacustomer.org
379,2,JEREMY,HURTADO,2006-02-14 22:04:37,374,1,JEREMY.HURTADO@sakilacustomer.org
132,1,MARJORIE,TUCKER,2006-02-14 22:04:36,128,1,MARJORIE.TUCKER@sakilacustomer.org
306,2,ROBERT,BAUGHMAN,2006-02-14 22:04:37,301,1,ROBERT.BAUGHMAN@sakilacustomer.org
63,1,CHERYL,MURPHY,2006-02-14 22:04:36,59,1,CHERYL.MURPHY@sakilacustomer.org
98,1,NORMA,GONZALES,2006-02-14 22:04:36,94,1,NORMA.GONZALES@sakilacustomer.org
85,1,ANDREA,HENDERSON,2006-02-14 22:04:36,81,1,ANDREA.HENDERSON@sakilacustomer.org
200,1,ALMA,AUSTIN,2006-02-14 22:04:36,196,1,ALMA.AUSTIN@sakilacustomer.org
430,2,FRANCIS,SIKES,2006-02-14 22:04:37,425,1,FRANCIS.SIKES@sakilacustomer.org
115,1,CARMEN,OWENS,2006-02-14 22:04:36,111,1,CARMEN.OWENS@sakilacustomer.org
308,2,WILLIAM,SATTERFIELD,2006-02-14 22:04:37,303,1,WILLIAM.SATTERFIELD@sakilacustomer.org
172,1,REGINA,BERRY,2006-02-14 22:04:36,168,1,REGINA.BERRY@sakilacustomer.org
92,2,BONNIE,HUGHES,2006-02-14 22:04:36,88,1,BONNIE.HUGHES@sakilacustomer.org
13,2,MARGARET,MOORE,2006-02-14 22:04:36,9,1,MARGARET.MOORE@sakilacustomer.org
365,2,RALPH,MADRIGAL,2006-02-14 22:04:37,360,1,RALPH.MADRIGAL@sakilacustomer.org
458,1,CALVIN,MARTEL,2006-02-14 22:04:37,453,1,CALVIN.MARTEL@sakilacustomer.org
482,1,DAN,PAINE,2006-02-14 22:04:37,477,1,DAN.PAINE@sakilacustomer.org
113,2,EDNA,WEST,2006-02-14 22:04:36,109,1,EDNA.WEST@sakilacustomer.org
287,2,JENNY,CASTRO,2006-02-14 22:04:37,282,1,JENNY.CASTRO@sakilacustomer.org
461,2,RONNIE,RICKETTS,2006-02-14 22:04:37,456,1,RONNIE.RICKETTS@sakilacustomer.org
378,1,LOUIS,LEONE,2006-02-14 22:04:37,373,1,LOUIS.LEONE@sakilacustomer.org
579,1,BYRON,BOX,2006-02-14 22:04:37,573,1,BYRON.BOX@sakilacustomer.org
78,1,DENISE,KELLY,2006-02-14 22:04:36,74,1,DENISE.KELLY@sakilacustomer.org
572,1,CASEY,MENA,2006-02-14 22:04:37,566,1,CASEY.MENA@sakilacustomer.org
490,1,CLYDE,TOBIAS,2006-02-14 22:04:37,485,1,CLYDE.TOBIAS@sakilacustomer.org
500,2,CHARLIE,BESS,2006-02-14 22:04:37,495,1,CHARLIE.BESS@sakilacustomer.org
120,1,VICTORIA,GIBSON,2006-02-14 22:04:36,116,1,VICTORIA.GIBSON@sakilacustomer.org
108,1,RITA,GRAHAM,2006-02-14 22:04:36,104,1,RITA.GRAHAM@sakilacustomer.org
414,2,RODNEY,MOELLER,2006-02-14 22:04:37,409,1,RODNEY.MOELLER@sakilacustomer.org
294,1,VIOLET,RODRIQUEZ,2006-02-14 22:04:37,289,1,VIOLET.RODRIQUEZ@sakilacustomer.org
431,1,BRADLEY,MOTLEY,2006-02-14 22:04:37,426,1,BRADLEY.MOTLEY@sakilacustomer.org
519,2,DUANE,TUBBS,2006-02-14 22:04:37,513,1,DUANE.TUBBS@sakilacustomer.org
428,2,ALFRED,CASILLAS,2006-02-14 22:04:37,423,1,ALFRED.CASILLAS@sakilacustomer.org
440,2,RICKY,SHELBY,2006-02-14 22:04:37,435,1,RICKY.SHELBY@sakilacustomer.org
375,2,WAYNE,TRUONG,2006-02-14 22:04:37,370,1,WAYNE.TRUONG@sakilacustomer.org
401,1,EARL,SHANKS,2006-02-14 22:04:37,396,1,EARL.SHANKS@sakilacustomer.org
102,1,LILLIAN,GRIFFIN,2006-02-14 22:04:36,98,1,LILLIAN.GRIFFIN@sakilacustomer.org
240,1,MARCIA,DEAN,2006-02-14 22:04:36,236,1,MARCIA.DEAN@sakilacustomer.org
400,2,JOHNNY,TURPIN,2006-02-14 22:04:37,395,1,JOHNNY.TURPIN@sakilacustomer.org
210,1,TERRI,VASQUEZ,2006-02-14 22:04:36,206,1,TERRI.VASQUEZ@sakilacustomer.org
420,1,GLENN,PULLEN,2006-02-14 22:04:37,415,1,GLENN.PULLEN@sakilacustomer.org
117,2,CINDY,FISHER,2006-02-14 22:04:36,113,1,CINDY.FISHER@sakilacustomer.org
557,2,CLAYTON,BARBEE,2006-02-14 22:04:37,551,1,CLAYTON.BARBEE@sakilacustomer.org
123,1,SHERRY,MARSHALL,2006-02-14 22:04:36,119,1,SHERRY.MARSHALL@sakilacustomer.org
35,2,BRENDA,WRIGHT,2006-02-14 22:04:36,31,1,BRENDA.WRIGHT@sakilacustomer.org
128,1,SHEILA,WELLS,2006-02-14 22:04:36,124,0,SHEILA.WELLS@sakilacustomer.org
34,1,MELISSA,KING,2006-02-14 22:04:36,30,1,MELISSA.KING@sakilacustomer.org
590,2,SALVADOR,TEEL,2006-02-14 22:04:37,584,1,SALVADOR.TEEL@sakilacustomer.org
248,2,VIOLA,HANSON,2006-02-14 22:04:36,244,1,VIOLA.HANSON@sakilacustomer.org
515,2,BEN,EASTER,2006-02-14 22:04:37,510,0,BEN.EASTER@sakilacustomer.org
129,1,ETHEL,WEBB,2006-02-14 22:04:36,125,1,ETHEL.WEBB@sakilacustomer.org
320,2,KENNETH,GOODEN,2006-02-14 22:04:37,315,0,KENNETH.GOODEN@sakilacustomer.org
600,1,EDUARDO,HIATT,2006-02-14 22:04:37,594,1,EDUARDO.HIATT@sakilacustomer.org
137,1,PAULINE,HENRY,2006-02-14 22:04:36,133,1,PAULINE.HENRY@sakilacustomer.org
406,2,TONY,CARRANZA,2006-02-14 22:04:37,401,1,TONY.CARRANZA@sakilacustomer.org
285,2,TRACEY,BARRETT,2006-02-14 22:04:37,280,1,TRACEY.BARRETT@sakilacustomer.org
217,1,GINA,WILLIAMSON,2006-02-14 22:04:36,213,1,GINA.WILLIAMSON@sakilacustomer.org
415,2,CURTIS,IRBY,2006-02-14 22:04:37,410,1,CURTIS.IRBY@sakilacustomer.org
481,1,DERRICK,BOURQUE,2006-02-14 22:04:37,476,1,DERRICK.BOURQUE@sakilacustomer.org
467,2,WARREN,SHERROD,2006-02-14 22:04:37,462,1,WARREN.SHERROD@sakilacustomer.org
501,2,TYLER,WREN,2006-02-14 22:04:37,496,1,TYLER.WREN@sakilacustomer.org
456,1,JIM,REA,2006-02-14 22:04:37,451,1,JIM.REA@sakilacustomer.org
307,1,MICHAEL,SILVERMAN,2006-02-14 22:04:37,302,1,MICHAEL.SILVERMAN@sakilacustomer.org
439,1,EDDIE,TOMLIN,2006-02-14 22:04:37,434,1,EDDIE.TOMLIN@sakilacustomer.org
29,1,DEBORAH,WALKER,2006-02-14 22:04:36,25,1,DEBORAH.WALKER@sakilacustomer.org
602,1,ENRIQUE,FORSYTHE,2006-02-14 22:04:37,596,1,ENRIQUE.FORSYTHE@sakilacustomer.org
297,2,MISTY,LAMBERT,2006-02-14 22:04:37,292,1,MISTY.LAMBERT@sakilacustomer.org
190,2,HOLLY,FOX,2006-02-14 22:04:36,186,1,HOLLY.FOX@sakilacustomer.org
574,2,ALBERTO,HENNING,2006-02-14 22:04:37,568,1,ALBERTO.HENNING@sakilacustomer.org
42,1,MARTHA,GONZALEZ,2006-02-14 22:04:36,38,1,MARTHA.GONZALEZ@sakilacustomer.org
540,1,CHRISTIAN,JUNG,2006-02-14 22:04:37,534,0,CHRISTIAN.JUNG@sakilacustomer.org
386,2,BOBBY,BOUDREAU,2006-02-14 22:04:37,381,1,BOBBY.BOUDREAU@sakilacustomer.org
597,1,KENT,ARSENAULT,2006-02-14 22:04:37,591,1,KENT.ARSENAULT@sakilacustomer.org
412,1,DALE,RATCLIFF,2006-02-14 22:04:37,407,1,DALE.RATCLIFF@sakilacustomer.org
505,1,REGINALD,KINDER,2006-02-14 22:04:37,500,1,REGINALD.KINDER@sakilacustomer.org
212,1,LUCY,WHEELER,2006-02-14 22:04:36,208,1,LUCY.WHEELER@sakilacustomer.org
45,1,STEPHANIE,MITCHELL,2006-02-14 22:04:36,41,1,STEPHANIE.MITCHELL@sakilacustomer.org
208,1,ROSEMARY,SCHMIDT,2006-02-14 22:04:36,204,1,ROSEMARY.SCHMIDT@sakilacustomer.org
151,2,JOANNE,ROBERTSON,2006-02-14 22:04:36,147,1,JOANNE.ROBERTSON@sakilacustomer.org
153,1,VALERIE,BLACK,2006-02-14 22:04:36,149,1,VALERIE.BLACK@sakilacustomer.org
471,1,LEO,EBERT,2006-02-14 22:04:37,466,1,LEO.EBERT@sakilacustomer.org
7,1,LINDA,WILLIAMS,2006-02-14 22:04:36,3,1,LINDA.WILLIAMS@sakilacustomer.org
99,2,PAULA,BRYANT,2006-02-14 22:04:36,95,1,PAULA.BRYANT@sakilacustomer.org
337,1,STEPHEN,QUALLS,2006-02-14 22:04:37,332,1,STEPHEN.QUALLS@sakilacustomer.org
227,1,MELINDA,FERNANDEZ,2006-02-14 22:04:36,223,1,MELINDA.FERNANDEZ@sakilacustomer.org
286,2,LEONA,OBRIEN,2006-02-14 22:04:37,281,1,LEONA.OBRIEN@sakilacustomer.org
44,2,AMANDA,CARTER,2006-02-14 22:04:36,40,1,AMANDA.CARTER@sakilacustomer.org
457,1,TOM,MILNER,2006-02-14 22:04:37,452,1,TOM.MILNER@sakilacustomer.org
74,2,CHRISTINA,RAMIREZ,2006-02-14 22:04:36,70,1,CHRISTINA.RAMIREZ@sakilacustomer.org
187,2,IDA,ANDREWS,2006-02-14 22:04:36,183,1,IDA.ANDREWS@sakilacustomer.org
535,2,ERIK,GUILLEN,2006-02-14 22:04:37,529,1,ERIK.GUILLEN@sakilacustomer.org
542,2,FERNANDO,CHURCHILL,2006-02-14 22:04:37,536,1,FERNANDO.CHURCHILL@sakilacustomer.org
469,1,JEROME,KENYON,2006-02-14 22:04:37,464,1,JEROME.KENYON@sakilacustomer.org
97,1,PHYLLIS,FOSTER,2006-02-14 22:04:36,93,1,PHYLLIS.FOSTER@sakilacustomer.org
596,2,SETH,HANNON,2006-02-14 22:04:37,590,1,SETH.HANNON@sakilacustomer.org
586,1,ROSS,GREY,2006-02-14 22:04:37,580,1,ROSS.GREY@sakilacustomer.org
186,1,RENEE,LANE,2006-02-14 22:04:36,182,1,RENEE.LANE@sakilacustomer.org
352,2,RYAN,SALISBURY,2006-02-14 22:04:37,347,1,RYAN.SALISBURY@sakilacustomer.org
118,2,GRACE,ELLIS,2006-02-14 22:04:36,114,1,GRACE.ELLIS@sakilacustomer.org
103,2,EMILY,DIAZ,2006-02-14 22:04:36,99,1,EMILY.DIAZ@sakilacustomer.org
315,2,DANIEL,CABRAL,2006-02-14 22:04:37,310,1,DANIEL.CABRAL@sakilacustomer.org
585,2,DARYL,LARUE,2006-02-14 22:04:37,579,1,DARYL.LARUE@sakilacustomer.org
226,2,DELORES,HANSEN,2006-02-14 22:04:36,222,1,DELORES.HANSEN@sakilacustomer.org
183,1,DANA,HART,2006-02-14 22:04:36,179,1,DANA.HART@sakilacustomer.org
86,1,KATHRYN,COLEMAN,2006-02-14 22:04:36,82,1,KATHRYN.COLEMAN@sakilacustomer.org
281,1,BRANDY,GRAVES,2006-02-14 22:04:37,276,1,BRANDY.GRAVES@sakilacustomer.org
541,1,JAVIER,ELROD,2006-02-14 22:04:37,535,1,JAVIER.ELROD@sakilacustomer.org
473,1,TIM,CARY,2006-02-14 22:04:37,468,1,TIM.CARY@sakilacustomer.org
250,1,MARIAN,MENDOZA,2006-02-14 22:04:36,246,1,MARIAN.MENDOZA@sakilacustomer.org
59,2,DORIS,REED,2006-02-14 22:04:36,55,1,DORIS.REED@sakilacustomer.org
562,2,ARMANDO,GRUBER,2006-02-14 22:04:37,556,1,ARMANDO.GRUBER@sakilacustomer.org
591,1,PERRY,SWAFFORD,2006-02-14 22:04:37,585,1,PERRY.SWAFFORD@sakilacustomer.org
119,1,WENDY,HARRISON,2006-02-14 22:04:36,115,1,WENDY.HARRISON@sakilacustomer.org
189,1,ROBERTA,HARPER,2006-02-14 22:04:36,185,1,ROBERTA.HARPER@sakilacustomer.org
121,1,EDITH,MCDONALD,2006-02-14 22:04:36,117,1,EDITH.MCDONALD@sakilacustomer.org
65,2,KATHERINE,RIVERA,2006-02-14 22:04:36,61,1,KATHERINE.RIVERA@sakilacustomer.org
425,1,JACOB,LANCE,2006-02-14 22:04:37,420,1,JACOB.LANCE@sakilacustomer.org
351,1,ARTHUR,SIMPKINS,2006-02-14 22:04:37,346,1,ARTHUR.SIMPKINS@sakilacustomer.org
470,1,FLOYD,GANDY,2006-02-14 22:04:37,465,1,FLOYD.GANDY@sakilacustomer.org
105,1,PEGGY,MYERS,2006-02-14 22:04:36,101,1,PEGGY.MYERS@sakilacustomer.org
408,1,MIKE,WAY,2006-02-14 22:04:37,403,1,MIKE.WAY@sakilacustomer.org
497,2,LESTER,KRAUS,2006-02-14 22:04:37,492,1,LESTER.KRAUS@sakilacustomer.org
348,1,DOUGLAS,GRAF,2006-02-14 22:04:37,343,1,DOUGLAS.GRAF@sakilacustomer.org
147,1,LESLIE,GORDON,2006-02-14 22:04:36,143,1,LESLIE.GORDON@sakilacustomer.org
566,1,JORDAN,ARCHULETA,2006-02-14 22:04:37,560,1,JORDAN.ARCHULETA@sakilacustomer.org
373,1,HARRY,ARCE,2006-02-14 22:04:37,368,0,HARRY.ARCE@sakilacustomer.org
442,2,RANDALL,NEUMANN,2006-02-14 22:04:37,437,1,RANDALL.NEUMANN@sakilacustomer.org
393,2,CRAIG,MORRELL,2006-02-14 22:04:37,388,1,CRAIG.MORRELL@sakilacustomer.org
100,1,DIANA,ALEXANDER,2006-02-14 22:04:36,96,1,DIANA.ALEXANDER@sakilacustomer.org
232,2,ALLISON,STANLEY,2006-02-14 22:04:36,228,1,ALLISON.STANLEY@sakilacustomer.org
241,1,TANYA,GILBERT,2006-02-14 22:04:36,237,1,TANYA.GILBERT@sakilacustomer.org
235,1,GEORGIA,JACOBS,2006-02-14 22:04:36,231,1,GEORGIA.JACOBS@sakilacustomer.org
243,2,MINNIE,ROMERO,2006-02-14 22:04:36,239,1,MINNIE.ROMERO@sakilacustomer.org
356,1,JACK,FOUST,2006-02-14 22:04:37,351,1,JACK.FOUST@sakilacustomer.org
256,2,MATTIE,HOFFMAN,2006-02-14 22:04:36,252,1,MATTIE.HOFFMAN@sakilacustomer.org
157,2,SUZANNE,NICHOLS,2006-02-14 22:04:36,153,1,SUZANNE.NICHOLS@sakilacustomer.org
395,1,SHAWN,HEATON,2006-02-14 22:04:37,390,1,SHAWN.HEATON@sakilacustomer.org
459,2,ALEX,GRESHAM,2006-02-14 22:04:37,454,1,ALEX.GRESHAM@sakilacustomer.org
485,1,COREY,HAUSER,2006-02-14 22:04:37,480,1,COREY.HAUSER@sakilacustomer.org
194,2,YOLANDA,WEAVER,2006-02-14 22:04:36,190,1,YOLANDA.WEAVER@sakilacustomer.org
424,1,CHAD,CARBONE,2006-02-14 22:04:37,419,1,CHAD.CARBONE@sakilacustomer.org
101,2,ANNIE,RUSSELL,2006-02-14 22:04:36,97,1,ANNIE.RUSSELL@sakilacustomer.org
135,2,MONICA,HICKS,2006-02-14 22:04:36,131,1,MONICA.HICKS@sakilacustomer.org
245,2,HEIDI,LARSON,2006-02-14 22:04:36,241,0,HEIDI.LARSON@sakilacustomer.org
313,1,THOMAS,GRIGSBY,2006-02-14 22:04:37,308,1,THOMAS.GRIGSBY@sakilacustomer.org
104,1,ROBIN,HAYES,2006-02-14 22:04:36,100,1,ROBIN.HAYES@sakilacustomer.org
321,1,STEVEN,CURLEY,2006-02-14 22:04:37,316,1,STEVEN.CURLEY@sakilacustomer.org
319,1,GEORGE,LINTON,2006-02-14 22:04:37,314,1,GEORGE.LINTON@sakilacustomer.org
347,1,HAROLD,MARTINO,2006-02-14 22:04:37,342,1,HAROLD.MARTINO@sakilacustomer.org
292,2,BECKY,MILES,2006-02-14 22:04:37,287,1,BECKY.MILES@sakilacustomer.org
588,2,ANDY,VANHORN,2006-02-14 22:04:37,582,1,ANDY.VANHORN@sakilacustomer.org
377,2,STEVE,MACKENZIE,2006-02-14 22:04:37,372,1,STEVE.MACKENZIE@sakilacustomer.org
446,1,MARIO,CHEATHAM,2006-02-14 22:04:37,441,1,MARIO.CHEATHAM@sakilacustomer.org
334,2,FRANK,WAGGONER,2006-02-14 22:04:37,329,1,FRANK.WAGGONER@sakilacustomer.org
589,1,MARSHALL,THORN,2006-02-14 22:04:37,583,1,MARSHALL.THORN@sakilacustomer.org
561,1,DWIGHT,LOMBARDI,2006-02-14 22:04:37,555,1,DWIGHT.LOMBARDI@sakilacustomer.org
48,1,MARIE,TURNER,2006-02-14 22:04:36,44,1,MARIE.TURNER@sakilacustomer.org
604,1,WADE,DELVALLE,2006-02-14 22:04:37,598,1,WADE.DELVALLE@sakilacustomer.org
41,1,PAMELA,BAKER,2006-02-14 22:04:36,37,1,PAMELA.BAKER@sakilacustomer.org
160,1,BERTHA,FERGUSON,2006-02-14 22:04:36,156,1,BERTHA.FERGUSON@sakilacustomer.org
317,2,MARK,RINEHART,2006-02-14 22:04:37,312,1,MARK.RINEHART@sakilacustomer.org
523,2,BRAD,MCCURDY,2006-02-14 22:04:37,517,1,BRAD.MCCURDY@sakilacustomer.org
437,1,EDWIN,BURK,2006-02-14 22:04:37,432,1,EDWIN.BURK@sakilacustomer.org
288,1,FELICIA,SUTTON,2006-02-14 22:04:37,283,1,FELICIA.SUTTON@sakilacustomer.org
164,2,ERIN,DUNN,2006-02-14 22:04:36,160,1,ERIN.DUNN@sakilacustomer.org
310,1,RICHARD,MCCRARY,2006-02-14 22:04:37,305,1,RICHARD.MCCRARY@sakilacustomer.org
72,1,NICOLE,PETERSON,2006-02-14 22:04:36,68,1,NICOLE.PETERSON@sakilacustomer.org
174,1,BEATRICE,ARNOLD,2006-02-14 22:04:36,170,1,BEATRICE.ARNOLD@sakilacustomer.org
390,1,PHILLIP,HOLM,2006-02-14 22:04:37,385,1,PHILLIP.HOLM@sakilacustomer.org
88,2,SARA,PERRY,2006-02-14 22:04:36,84,1,SARA.PERRY@sakilacustomer.org
314,1,CHRISTOPHER,GRECO,2006-02-14 22:04:37,309,1,CHRISTOPHER.GRECO@sakilacustomer.org
410,1,LEONARD,SCHOFIELD,2006-02-14 22:04:37,405,1,LEONARD.SCHOFIELD@sakilacustomer.org
149,1,LUCILLE,HOLMES,2006-02-14 22:04:36,145,1,LUCILLE.HOLMES@sakilacustomer.org
17,2,KAREN,JACKSON,2006-02-14 22:04:36,13,1,KAREN.JACKSON@sakilacustomer.org
448,2,FRANCISCO,SKIDMORE,2006-02-14 22:04:37,443,1,FRANCISCO.SKIDMORE@sakilacustomer.org
244,1,MARLENE,WELCH,2006-02-14 22:04:36,240,1,MARLENE.WELCH@sakilacustomer.org
199,1,VANESSA,SIMS,2006-02-14 22:04:36,195,1,VANESSA.SIMS@sakilacustomer.org
270,2,JENNIE,TERRY,2006-02-14 22:04:36,265,1,JENNIE.TERRY@sakilacustomer.org
404,1,DANNY,ISOM,2006-02-14 22:04:37,399,1,DANNY.ISOM@sakilacustomer.org
