codice_postale,indirizzo,telefono,nome,distretto,cliente_id,cognome,attivo,email,indirizzo_id,data_creazione,città_id,negozio_id,indirizzo2
76901,710 San Felipe del Progreso Avenue,843801144113,LYNN,Lilongwe,166,PAYNE,1,LYNN.PAYNE@sakilacustomer.org,170,2006-02-14 22:04:36,304,1,
62686,1540 Wroclaw Drive,182363341674,SALLY,Maharashtra,167,PIERCE,1,SALLY.PIERCE@sakilacustomer.org,171,2006-02-14 22:04:36,107,2,
59571,475 Atšinsk Way,201705577290,REGINA,Gansu,168,BERRY,1,REGINA.BERRY@sakilacustomer.org,172,2006-02-14 22:04:36,240,1,
70618,1294 Firozabad Drive,161801569569,ERICA,Ji´angxi,169,MATTHEWS,0,ERICA.MATTHEWS@sakilacustomer.org,173,2006-02-14 22:04:36,407,2,
63337,1877 Ezhou Lane,264541743403,BEATRICE,Rajasthan,170,ARNOLD,1,BEATRICE.ARNOLD@sakilacustomer.org,174,2006-02-14 22:04:36,550,1,
58194,316 Uruapan Street,275788967899,DOLORES,Perak,171,WAGNER,1,DOLORES.WAGNER@sakilacustomer.org,175,2006-02-14 22:04:36,223,2,
47753,29 Pyongyang Loop,734780743462,BERNICE,Batman,172,WILLIS,1,BERNICE.WILLIS@sakilacustomer.org,176,2006-02-14 22:04:36,58,1,
6802,1010 Klerksdorp Way,493008546874,AUDREY,Steiermark,173,RAY,1,AUDREY.RAY@sakilacustomer.org,177,2006-02-14 22:04:36,186,1,
25220,1848 Salala Boulevard,48265851133,YVONNE,Miranda,174,WATKINS,1,YVONNE.WATKINS@sakilacustomer.org,178,2006-02-14 22:04:36,373,2,
4854,431 Xi´angtan Avenue,230250973122,ANNETTE,Kerala,175,OLSON,1,ANNETTE.OLSON@sakilacustomer.org,179,2006-02-14 22:04:36,18,1,
89668,757 Rustenburg Avenue,506134035434,JUNE,Skikda,176,CARROLL,1,JUNE.CARROLL@sakilacustomer.org,180,2006-02-14 22:04:36,483,1,
54132,146 Johannesburg Way,953689007081,SAMANTHA,Tamaulipas,177,DUNCAN,1,SAMANTHA.DUNCAN@sakilacustomer.org,181,2006-02-14 22:04:36,330,2,
47288,1891 Rizhao Boulevard,391065549876,MARION,São Paulo,178,SNYDER,1,MARION.SNYDER@sakilacustomer.org,182,2006-02-14 22:04:36,456,2,
35109,1089 Iwatsuki Avenue,866092335135,DANA,Kirov,179,HART,1,DANA.HART@sakilacustomer.org,183,2006-02-14 22:04:36,270,1,
29747,1410 Benin City Parkway,104150372603,STACY,Risaralda,180,CUNNINGHAM,1,STACY.CUNNINGHAM@sakilacustomer.org,184,2006-02-14 22:04:36,405,2,
67497,682 Garden Grove Place,72136330362,ANA,Tennessee,181,BRADLEY,1,ANA.BRADLEY@sakilacustomer.org,185,2006-02-14 22:04:36,333,2,
8862,533 al-Ayn Boulevard,662227486184,RENEE,California,182,LANE,1,RENEE.LANE@sakilacustomer.org,186,2006-02-14 22:04:36,126,1,
55709,1839 Székesfehérvár Parkway,947468818183,IDA,Gois,183,ANDREWS,1,IDA.ANDREWS@sakilacustomer.org,187,2006-02-14 22:04:36,317,2,
43310,741 Ambattur Manor,302590383819,VIVIAN,Noord-Brabant,184,RUIZ,1,VIVIAN.RUIZ@sakilacustomer.org,188,2006-02-14 22:04:36,438,1,
65121,927 Barcelona Street,951486492670,ROBERTA,Chaharmahal va Bakht,185,HARPER,1,ROBERTA.HARPER@sakilacustomer.org,189,2006-02-14 22:04:36,467,1,
74750,435 0 Way,760171523969,HOLLY,West Bengali,186,FOX,1,HOLLY.FOX@sakilacustomer.org,190,2006-02-14 22:04:36,195,2,
38982,140 Chiayi Parkway,855863906434,BRITTANY,Sumy,187,RILEY,1,BRITTANY.RILEY@sakilacustomer.org,191,2006-02-14 22:04:36,506,2,
58852,1166 Changhwa Street,650752094490,MELANIE,Caraga,188,ARMSTRONG,1,MELANIE.ARMSTRONG@sakilacustomer.org,192,2006-02-14 22:04:36,62,1,
5379,891 Novi Sad Manor,247646995453,LORETTA,Ontario,189,CARPENTER,1,LORETTA.CARPENTER@sakilacustomer.org,193,2006-02-14 22:04:36,383,1,
49348,605 Rio Claro Parkway,352469351088,YOLANDA,Tabora,190,WEAVER,1,YOLANDA.WEAVER@sakilacustomer.org,194,2006-02-14 22:04:36,513,2,
65387,1077 San Felipe de Puerto Plata Place,812824036424,JEANETTE,Rostov-na-Donu,191,GREENE,1,JEANETTE.GREENE@sakilacustomer.org,195,2006-02-14 22:04:36,369,1,
90845,9 San Miguel de Tucumán Manor,956188728558,LAURIE,Uttar Pradesh,192,LAWRENCE,1,LAURIE.LAWRENCE@sakilacustomer.org,196,2006-02-14 22:04:36,169,1,
10428,447 Surakarta Loop,940830176580,KATIE,Nyanza,193,ELLIOTT,1,KATIE.ELLIOTT@sakilacustomer.org,197,2006-02-14 22:04:36,271,2,
32114,345 Oshawa Boulevard,104491201771,KRISTEN,Tokyo-to,194,CHAVEZ,1,KRISTEN.CHAVEZ@sakilacustomer.org,198,2006-02-14 22:04:36,204,2,
15540,1792 Valle de la Pascua Place,419419591240,VANESSA,Nordrhein-Westfalen,195,SIMS,1,VANESSA.SIMS@sakilacustomer.org,199,2006-02-14 22:04:36,477,1,
36490,1074 Binzhou Manor,331132568928,ALMA,Baden-Wrttemberg,196,AUSTIN,1,ALMA.AUSTIN@sakilacustomer.org,200,2006-02-14 22:04:36,325,1,
89459,817 Bradford Loop,264286442804,SUE,Ji´angsu,197,PETERS,1,SUE.PETERS@sakilacustomer.org,201,2006-02-14 22:04:36,109,2,
1545,955 Bamenda Way,768481779568,ELSIE,Ondo & Ekiti,198,KELLEY,1,ELSIE.KELLEY@sakilacustomer.org,202,2006-02-14 22:04:36,218,2,
95824,1149 A Coruña (La Coruña) Boulevard,470884141195,BETH,Haiphong,199,FRANKLIN,1,BETH.FRANKLIN@sakilacustomer.org,203,2006-02-14 22:04:36,194,2,
8073,387 Mwene-Ditu Drive,764477681869,JEANNE,Ahal,200,LAWSON,1,JEANNE.LAWSON@sakilacustomer.org,204,2006-02-14 22:04:36,35,2,
4662,68 Molodetšno Manor,146640639760,VICKI,Nordrhein-Westfalen,201,FIELDS,1,VICKI.FIELDS@sakilacustomer.org,205,2006-02-14 22:04:36,575,1,
3924,642 Nador Drive,369050085652,CARLA,Maharashtra,202,GUTIERREZ,1,CARLA.GUTIERREZ@sakilacustomer.org,206,2006-02-14 22:04:36,77,2,
61613,1688 Nador Lane,652218196731,TARA,Sulawesi Utara,203,RYAN,1,TARA.RYAN@sakilacustomer.org,207,2006-02-14 22:04:36,184,1,
25238,1215 Pyongyang Parkway,646237101779,ROSEMARY,Usak,204,SCHMIDT,1,ROSEMARY.SCHMIDT@sakilacustomer.org,208,2006-02-14 22:04:36,557,1,
86599,1679 Antofagasta Street,905903574913,EILEEN,Alto Paran,205,CARR,1,EILEEN.CARR@sakilacustomer.org,209,2006-02-14 22:04:36,122,2,
10925,1304 ´s-Hertogenbosch Way,90336226227,TERRI,Santa Catarina,206,VASQUEZ,1,TERRI.VASQUEZ@sakilacustomer.org,210,2006-02-14 22:04:36,83,1,
10800,850 Salala Loop,403404780639,GERTRUDE,Kitaa,207,CASTILLO,1,GERTRUDE.CASTILLO@sakilacustomer.org,211,2006-02-14 22:04:36,371,1,
89959,624 Oshawa Boulevard,49677664184,LUCY,West Bengali,208,WHEELER,1,LUCY.WHEELER@sakilacustomer.org,212,2006-02-14 22:04:36,51,1,
4855,43 Dadu Avenue,95666951770,TONYA,Rajasthan,209,CHAPMAN,1,TONYA.CHAPMAN@sakilacustomer.org,213,2006-02-14 22:04:36,74,2,
99405,751 Lima Loop,756460337785,ELLA,Aden,210,OLIVER,1,ELLA.OLIVER@sakilacustomer.org,214,2006-02-14 22:04:36,7,2,
82161,1333 Haldia Street,408304391718,STACEY,Jilin,211,MONTGOMERY,1,STACEY.MONTGOMERY@sakilacustomer.org,215,2006-02-14 22:04:36,174,1,
67924,1001 Miyakonojo Lane,584316724815,GINA,Taizz,213,WILLIAMSON,1,GINA.WILLIAMSON@sakilacustomer.org,217,2006-02-14 22:04:36,518,1,
2299,226 Brest Manor,785881412500,KRISTIN,California,214,JOHNSTON,1,KRISTIN.JOHNSTON@sakilacustomer.org,218,2006-02-14 22:04:36,508,1,
99124,1229 Valencia Parkway,352679173732,JESSIE,Haskovo,215,BANKS,1,JESSIE.BANKS@sakilacustomer.org,219,2006-02-14 22:04:36,498,2,
21464,1201 Qomsheh Manor,873492228462,NATALIE,Gois,216,MEYER,1,NATALIE.MEYER@sakilacustomer.org,220,2006-02-14 22:04:36,28,1,
22474,866 Shivapuri Manor,778502731092,AGNES,Uttar Pradesh,217,BISHOP,1,AGNES.BISHOP@sakilacustomer.org,221,2006-02-14 22:04:36,448,2,
40301,1168 Najafabad Parkway,886649065861,VERA,Kabol,218,MCCOY,1,VERA.MCCOY@sakilacustomer.org,222,2006-02-14 22:04:36,251,1,
20657,1244 Allappuzha (Alleppey) Place,991802825778,WILLIE,Buenos Aires,219,HOWELL,1,WILLIE.HOWELL@sakilacustomer.org,223,2006-02-14 22:04:36,567,2,
94420,1842 Luziânia Boulevard,706878974831,CHARLENE,Zanzibar West,220,ALVAREZ,1,CHARLENE.ALVAREZ@sakilacustomer.org,224,2006-02-14 22:04:36,593,2,
22824,1926 Gingoog Street,469738825391,BESSIE,Sisilia,221,MORRISON,1,BESSIE.MORRISON@sakilacustomer.org,225,2006-02-14 22:04:36,511,1,
88307,1820 Maringá Parkway,99760893676,MELINDA,Punjab,223,FERNANDEZ,1,MELINDA.FERNANDEZ@sakilacustomer.org,227,2006-02-14 22:04:36,324,1,
82338,60 Poços de Caldas Street,963063788669,PEARL,Rajasthan,224,GARZA,1,PEARL.GARZA@sakilacustomer.org,228,2006-02-14 22:04:36,243,2,
66851,1014 Loja Manor,460795526514,ARLENE,Tamil Nadu,225,HARVEY,1,ARLENE.HARVEY@sakilacustomer.org,229,2006-02-14 22:04:36,22,1,
64344,201 Effon-Alaiye Way,684192903087,MAUREEN,Asunción,226,LITTLE,1,MAUREEN.LITTLE@sakilacustomer.org,230,2006-02-14 22:04:36,37,2,
47446,430 Alessandria Loop,669828224459,COLLEEN,Saarland,227,BURTON,1,COLLEEN.BURTON@sakilacustomer.org,231,2006-02-14 22:04:36,439,1,
87911,754 Valencia Place,594319417514,ALLISON,Phnom Penh,228,STANLEY,1,ALLISON.STANLEY@sakilacustomer.org,232,2006-02-14 22:04:36,406,2,
93323,356 Olomouc Manor,22326410776,TAMARA,Gois,229,NGUYEN,1,TAMARA.NGUYEN@sakilacustomer.org,233,2006-02-14 22:04:36,26,1,
50598,1256 Bislig Boulevard,479007229460,JOY,Botosani,230,GEORGE,1,JOY.GEORGE@sakilacustomer.org,234,2006-02-14 22:04:36,86,2,
42420,954 Kimchon Place,541327526474,GEORGIA,West Bengali,231,JACOBS,1,GEORGIA.JACOBS@sakilacustomer.org,235,2006-02-14 22:04:36,559,1,
31390,885 Yingkou Manor,588964509072,CONSTANCE,Kaduna,232,REID,1,CONSTANCE.REID@sakilacustomer.org,236,2006-02-14 22:04:36,596,2,
98775,1736 Cavite Place,431770603551,LILLIE,Qina,233,KIM,1,LILLIE.KIM@sakilacustomer.org,237,2006-02-14 22:04:36,216,2,
90628,346 Skikda Parkway,630424482919,CLAUDIA,Hawalli,234,FULLER,1,CLAUDIA.FULLER@sakilacustomer.org,238,2006-02-14 22:04:36,233,1,
76448,98 Stara Zagora Boulevard,610173756082,JACKIE,Valle,235,LYNCH,1,JACKIE.LYNCH@sakilacustomer.org,239,2006-02-14 22:04:36,96,1,
18727,1479 Rustenburg Boulevard,727785483194,MARCIA,Southern Tagalog,236,DEAN,1,MARCIA.DEAN@sakilacustomer.org,240,2006-02-14 22:04:36,527,1,
36971,647 A Coruña (La Coruña) Street,792557457753,TANYA,Chollanam,237,GILBERT,1,TANYA.GILBERT@sakilacustomer.org,241,2006-02-14 22:04:36,357,1,
14408,1964 Gijón Manor,918119601885,NELLIE,Karnataka,238,GARRETT,1,NELLIE.GARRETT@sakilacustomer.org,242,2006-02-14 22:04:36,473,1,
22236,47 Syktyvkar Lane,63937119031,MINNIE,West Java,239,ROMERO,1,MINNIE.ROMERO@sakilacustomer.org,243,2006-02-14 22:04:36,118,2,
1921,1148 Saarbrücken Parkway,137773001988,MARLENE,Fukushima,240,WELCH,1,MARLENE.WELCH@sakilacustomer.org,244,2006-02-14 22:04:36,226,1,
87660,1103 Bilbays Parkway,279979529227,HEIDI,Hubei,241,LARSON,0,HEIDI.LARSON@sakilacustomer.org,245,2006-02-14 22:04:36,578,2,
28349,1246 Boksburg Parkway,890283544295,GLENDA,Hebei,242,FRAZIER,1,GLENDA.FRAZIER@sakilacustomer.org,246,2006-02-14 22:04:36,422,1,
37288,1483 Pathankot Street,686015532180,LYDIA,Tucumn,243,BURKE,1,LYDIA.BURKE@sakilacustomer.org,247,2006-02-14 22:04:36,454,1,
27722,582 Papeete Loop,569868543137,VIOLA,Central Visayas,244,HANSON,1,VIOLA.HANSON@sakilacustomer.org,248,2006-02-14 22:04:36,294,2,
81314,300 Junan Street,890289150158,COURTNEY,Kyonggi,245,DAY,1,COURTNEY.DAY@sakilacustomer.org,249,2006-02-14 22:04:36,553,1,
6461,829 Grand Prairie Way,741070712873,MARIAN,Paraná,246,MENDOZA,1,MARIAN.MENDOZA@sakilacustomer.org,250,2006-02-14 22:04:36,328,1,
75933,1473 Changhwa Parkway,266798132374,STELLA,Mxico,247,MORENO,1,STELLA.MORENO@sakilacustomer.org,251,2006-02-14 22:04:36,124,1,
57338,1309 Weifang Street,435785045362,CAROLINE,Florida,248,BOWMAN,1,CAROLINE.BOWMAN@sakilacustomer.org,252,2006-02-14 22:04:36,520,1,
38140,1760 Oshawa Manor,56257502250,DORA,Tianjin,249,MEDINA,1,DORA.MEDINA@sakilacustomer.org,253,2006-02-14 22:04:36,535,2,
98332,786 Stara Zagora Way,716256596301,JO,Oyo & Osun,250,FOWLER,1,JO.FOWLER@sakilacustomer.org,254,2006-02-14 22:04:36,390,2,
36481,1966 Tonghae Street,567359279425,VICKIE,Anhalt Sachsen,251,BREWER,1,VICKIE.BREWER@sakilacustomer.org,255,2006-02-14 22:04:36,198,2,
3433,1497 Yuzhou Drive,246810237916,MATTIE,England,252,HOFFMAN,1,MATTIE.HOFFMAN@sakilacustomer.org,256,2006-02-14 22:04:36,312,2,
32474,752 Ondo Loop,134673576619,TERRY,Miyazaki,253,CARLSON,1,TERRY.CARLSON@sakilacustomer.org,258,2006-02-14 22:04:36,338,1,
45403,1338 Zalantun Lane,840522972766,MAXINE,Minas Gerais,254,SILVA,1,MAXINE.SILVA@sakilacustomer.org,259,2006-02-14 22:04:36,413,2,
20777,127 Iwakuni Boulevard,987442542471,IRMA,Central Luzon,255,PEARSON,1,IRMA.PEARSON@sakilacustomer.org,260,2006-02-14 22:04:36,192,2,
68146,51 Laredo Avenue,884536620568,MABEL,Sagaing,256,HOLLAND,1,MABEL.HOLLAND@sakilacustomer.org,261,2006-02-14 22:04:36,342,2,
86768,771 Yaoundé Manor,245477603573,MARSHA,Sofala,257,DOUGLAS,1,MARSHA.DOUGLAS@sakilacustomer.org,262,2006-02-14 22:04:36,64,2,
69517,532 Toulon Street,46871694740,MYRTLE,Santiago,258,FLEMING,1,MYRTLE.FLEMING@sakilacustomer.org,263,2006-02-14 22:04:36,460,1,
50390,1027 Banjul Place,538241037443,LENA,West Bengali,259,JENSEN,1,LENA.JENSEN@sakilacustomer.org,264,2006-02-14 22:04:36,197,2,
98484,1158 Mandi Bahauddin Parkway,276555730211,CHRISTY,Shanxi,260,VARGAS,1,CHRISTY.VARGAS@sakilacustomer.org,265,2006-02-14 22:04:36,136,1,
30065,862 Xintai Lane,265153400632,DEANNA,Cagayan Valley,261,BYRD,1,DEANNA.BYRD@sakilacustomer.org,266,2006-02-14 22:04:36,548,1,
93629,816 Cayenne Parkway,282874611748,PATSY,Manab,262,DAVIDSON,1,PATSY.DAVIDSON@sakilacustomer.org,267,2006-02-14 22:04:36,414,2,
51990,1831 Nam Dinh Loop,322888976727,HILDA,National Capital Reg,263,HOPKINS,1,HILDA.HOPKINS@sakilacustomer.org,268,2006-02-14 22:04:36,323,1,
19428,446 Kirovo-Tšepetsk Lane,303967439816,GWENDOLYN,Osaka,264,MAY,1,GWENDOLYN.MAY@sakilacustomer.org,269,2006-02-14 22:04:36,203,1,
20536,682 Halisahar Place,475553436330,JENNIE,Severn Morava,265,TERRY,1,JENNIE.TERRY@sakilacustomer.org,270,2006-02-14 22:04:36,378,2,
5410,1587 Loja Manor,621625204422,NORA,Salzburg,266,HERRERA,1,NORA.HERRERA@sakilacustomer.org,271,2006-02-14 22:04:36,447,2,
53928,1762 Paarl Parkway,192459639410,MARGIE,Hunan,267,WADE,1,MARGIE.WADE@sakilacustomer.org,272,2006-02-14 22:04:36,298,1,
49298,1519 Ilorin Place,357445645426,NINA,Kerala,268,SOTO,1,NINA.SOTO@sakilacustomer.org,273,2006-02-14 22:04:36,395,1,
75090,920 Kumbakonam Loop,685010736240,CASSANDRA,California,269,WALTERS,1,CASSANDRA.WALTERS@sakilacustomer.org,274,2006-02-14 22:04:36,446,1,
83565,906 Goiânia Way,701767622697,LEAH,Wielkopolskie,270,CURTIS,1,LEAH.CURTIS@sakilacustomer.org,275,2006-02-14 22:04:36,255,1,
11763,1675 Xi´angfan Manor,271149517630,PENNY,Tamil Nadu,271,NEAL,0,PENNY.NEAL@sakilacustomer.org,276,2006-02-14 22:04:36,283,1,
46063,85 San Felipe de Puerto Plata Drive,170739645687,KAY,Shandong,272,CALDWELL,1,KAY.CALDWELL@sakilacustomer.org,277,2006-02-14 22:04:37,584,1,
2012,144 South Hill Loop,45387294817,PRISCILLA,Guanajuato,273,LOWE,1,PRISCILLA.LOWE@sakilacustomer.org,278,2006-02-14 22:04:37,445,2,
85548,1884 Shikarpur Avenue,959949395183,NAOMI,Haryana,274,JENNINGS,1,NAOMI.JENNINGS@sakilacustomer.org,279,2006-02-14 22:04:37,263,1,
89502,1980 Kamjanets-Podilskyi Street,874337098891,CAROLE,Illinois,275,BARNETT,1,CAROLE.BARNETT@sakilacustomer.org,280,2006-02-14 22:04:37,404,2,
24645,1944 Bamenda Way,75975221996,BRANDY,Michigan,276,GRAVES,1,BRANDY.GRAVES@sakilacustomer.org,281,2006-02-14 22:04:37,573,1,
55802,556 Baybay Manor,363982224739,OLGA,Oyo & Osun,277,JIMENEZ,1,OLGA.JIMENEZ@sakilacustomer.org,282,2006-02-14 22:04:37,374,2,
56254,457 Tongliao Loop,880756161823,BILLIE,Bursa,278,HORTON,1,BILLIE.HORTON@sakilacustomer.org,283,2006-02-14 22:04:37,222,2,
96204,600 Bradford Street,117592274996,DIANNE,East Azerbaidzan,279,SHELTON,1,DIANNE.SHELTON@sakilacustomer.org,284,2006-02-14 22:04:37,514,2,
36229,1006 Santa Bárbara d´Oeste Manor,85059738746,TRACEY,Ondo & Ekiti,280,BARRETT,1,TRACEY.BARRETT@sakilacustomer.org,285,2006-02-14 22:04:37,389,2,
8160,1405 Chisinau Place,62781725285,JENNY,Ponce,282,CASTRO,1,JENNY.CASTRO@sakilacustomer.org,287,2006-02-14 22:04:37,411,2,
58492,226 Halifax Street,790651020929,FELICIA,Xinxiang,283,SUTTON,1,FELICIA.SUTTON@sakilacustomer.org,288,2006-02-14 22:04:37,277,1,
75860,1279 Udine Parkway,195003555232,SONIA,Edo & Delta,284,GREGORY,1,SONIA.GREGORY@sakilacustomer.org,289,2006-02-14 22:04:37,69,1,
46044,1336 Benin City Drive,341242939532,MIRIAM,Shiga,285,MCKINNEY,1,MIRIAM.MCKINNEY@sakilacustomer.org,290,2006-02-14 22:04:37,386,1,
22650,1155 Liaocheng Place,558236142492,VELMA,Oyo & Osun,286,LUCAS,1,VELMA.LUCAS@sakilacustomer.org,291,2006-02-14 22:04:37,152,1,
64221,1993 Tabuk Lane,648482415405,BECKY,Tamil Nadu,287,MILES,1,BECKY.MILES@sakilacustomer.org,292,2006-02-14 22:04:37,522,2,
33768,86 Higashiosaka Lane,957128697225,BOBBIE,Guanajuato,288,CRAIG,1,BOBBIE.CRAIG@sakilacustomer.org,293,2006-02-14 22:04:37,563,1,
58124,1912 Allende Manor,172262454487,VIOLET,Kowloon and New Kowl,289,RODRIQUEZ,1,VIOLET.RODRIQUEZ@sakilacustomer.org,294,2006-02-14 22:04:37,279,1,
53145,544 Tarsus Boulevard,892523334,KRISTINA,Gurico,290,CHAMBERS,1,KRISTINA.CHAMBERS@sakilacustomer.org,295,2006-02-14 22:04:37,562,1,
61195,1936 Cumaná Avenue,976798660411,TONI,Virginia,291,HOLT,1,TONI.HOLT@sakilacustomer.org,296,2006-02-14 22:04:37,433,1,
19065,1192 Tongliao Street,350970907017,MISTY,Sharja,292,LAMBERT,1,MISTY.LAMBERT@sakilacustomer.org,297,2006-02-14 22:04:37,470,2,
61391,44 Najafabad Way,96604821070,MAE,Baskimaa,293,FLETCHER,1,MAE.FLETCHER@sakilacustomer.org,298,2006-02-14 22:04:37,146,2,
38834,32 Pudukkottai Lane,967274728547,SHELLY,Ohio,294,WATTS,1,SHELLY.WATTS@sakilacustomer.org,299,2006-02-14 22:04:37,140,2,
8856,661 Chisinau Lane,816436065431,DAISY,Pietari,295,BATES,1,DAISY.BATES@sakilacustomer.org,300,2006-02-14 22:04:37,274,1,
98573,951 Stara Zagora Manor,429925609431,RAMONA,Punjab,296,HALE,1,RAMONA.HALE@sakilacustomer.org,301,2006-02-14 22:04:37,400,2,
4085,922 Vila Velha Loop,510737228015,SHERRI,Maharashtra,297,RHODES,1,SHERRI.RHODES@sakilacustomer.org,302,2006-02-14 22:04:37,9,1,
40070,898 Jining Lane,161643343536,ERIKA,Pohjois-Pohjanmaa,298,PENA,1,ERIKA.PENA@sakilacustomer.org,303,2006-02-14 22:04:37,387,1,
52137,1635 Kuwana Boulevard,710603868323,JAMES,Hiroshima,299,GANNON,1,JAMES.GANNON@sakilacustomer.org,304,2006-02-14 22:04:37,205,2,
56883,41 El Alto Parkway,51917807050,JOHN,Maharashtra,300,FARNSWORTH,1,JOHN.FARNSWORTH@sakilacustomer.org,305,2006-02-14 22:04:37,398,1,
68469,1883 Maikop Lane,96110042435,ROBERT,Kaliningrad,301,BAUGHMAN,1,ROBERT.BAUGHMAN@sakilacustomer.org,306,2006-02-14 22:04:37,254,2,
58979,1908 Gaziantep Place,108053751300,MICHAEL,Liaoning,302,SILVERMAN,1,MICHAEL.SILVERMAN@sakilacustomer.org,307,2006-02-14 22:04:37,536,1,
57587,687 Alessandria Parkway,407218522294,WILLIAM,Sanaa,303,SATTERFIELD,1,WILLIAM.SATTERFIELD@sakilacustomer.org,308,2006-02-14 22:04:37,455,2,
79047,827 Yuncheng Drive,504434452842,DAVID,Callao,304,ROYAL,1,DAVID.ROYAL@sakilacustomer.org,309,2006-02-14 22:04:37,99,2,
42141,913 Coacalco de Berriozábal Loop,262088367001,RICHARD,Texas,305,MCCRARY,1,RICHARD.MCCRARY@sakilacustomer.org,310,2006-02-14 22:04:37,33,1,
84804,715 São Bernardo do Campo Lane,181179321332,CHARLES,Kedah,306,KOWALSKI,1,CHARLES.KOWALSKI@sakilacustomer.org,311,2006-02-14 22:04:37,507,1,
80184,1354 Siegen Street,573441801529,JOSEPH,Rio de Janeiro,307,JOY,1,JOSEPH.JOY@sakilacustomer.org,312,2006-02-14 22:04:37,25,2,
9668,1191 Sungai Petani Boulevard,983259819766,THOMAS,Missouri,308,GRIGSBY,1,THOMAS.GRIGSBY@sakilacustomer.org,313,2006-02-14 22:04:37,262,1,
70923,1224 Huejutla de Reyes Boulevard,806016930576,CHRISTOPHER,Lombardia,309,GRECO,1,CHRISTOPHER.GRECO@sakilacustomer.org,314,2006-02-14 22:04:37,91,1,
59686,543 Bergamo Avenue,103602195112,DANIEL,Minas Gerais,310,CABRAL,1,DANIEL.CABRAL@sakilacustomer.org,315,2006-02-14 22:04:37,215,2,
94878,746 Joliet Lane,688485191923,PAUL,Kursk,311,TROUT,1,PAUL.TROUT@sakilacustomer.org,316,2006-02-14 22:04:37,286,2,
17032,780 Kimberley Way,824396883951,MARK,Tabuk,312,RINEHART,1,MARK.RINEHART@sakilacustomer.org,317,2006-02-14 22:04:37,515,2,
91400,1774 Yaoundé Place,613124286867,DONALD,Hubei,313,MAHON,1,DONALD.MAHON@sakilacustomer.org,318,2006-02-14 22:04:37,166,2,
59255,1957 Yantai Lane,704948322302,GEORGE,São Paulo,314,LINTON,1,GEORGE.LINTON@sakilacustomer.org,319,2006-02-14 22:04:37,490,1,
62472,1542 Lubumbashi Boulevard,508800331065,KENNETH,Tel Aviv,315,GOODEN,0,KENNETH.GOODEN@sakilacustomer.org,320,2006-02-14 22:04:37,57,2,
59811,651 Pathankot Loop,139378397418,STEVEN,Maharashtra,316,CURLEY,1,STEVEN.CURLEY@sakilacustomer.org,321,2006-02-14 22:04:37,336,1,
29763,1359 Zhoushan Parkway,46568045367,EDWARD,Streymoyar,317,BAUGH,1,EDWARD.BAUGH@sakilacustomer.org,322,2006-02-14 22:04:37,545,2,
25787,1769 Iwaki Lane,556100547674,BRIAN,Kujawsko-Pomorskie,318,WYMAN,1,BRIAN.WYMAN@sakilacustomer.org,323,2006-02-14 22:04:37,97,1,
73170,1145 Vilnius Manor,674805712553,RONALD,Mxico,319,WEINER,1,RONALD.WEINER@sakilacustomer.org,324,2006-02-14 22:04:37,451,2,
28396,1892 Nabereznyje Tšelny Lane,478229987054,ANTHONY,Tutuila,320,SCHWAB,1,ANTHONY.SCHWAB@sakilacustomer.org,325,2006-02-14 22:04:37,516,2,
97960,470 Boksburg Street,908029859266,KEVIN,Central,321,SCHULER,1,KEVIN.SCHULER@sakilacustomer.org,326,2006-02-14 22:04:37,81,1,
85799,1427 A Coruña (La Coruña) Place,972574862516,JASON,Buenos Aires,322,MORRISSEY,1,JASON.MORRISSEY@sakilacustomer.org,327,2006-02-14 22:04:37,45,1,
54949,479 San Felipe del Progreso Avenue,869051782691,MATTHEW,Morelos,323,MAHAN,1,MATTHEW.MAHAN@sakilacustomer.org,328,2006-02-14 22:04:37,130,2,
78543,867 Benin City Avenue,168884817145,GARY,Henan,324,COY,1,GARY.COY@sakilacustomer.org,329,2006-02-14 22:04:37,591,2,
87611,981 Kumbakonam Place,829116184079,TIMOTHY,Distrito Federal,325,BUNN,1,TIMOTHY.BUNN@sakilacustomer.org,330,2006-02-14 22:04:37,89,1,
49833,1016 Iwakuni Street,961370847344,JOSE,St George,326,ANDREW,1,JOSE.ANDREW@sakilacustomer.org,331,2006-02-14 22:04:37,269,1,
33463,663 Bahía Blanca Parkway,834418779292,LARRY,Adana,327,THRASHER,1,LARRY.THRASHER@sakilacustomer.org,332,2006-02-14 22:04:37,5,2,
59550,1860 Taguig Loop,38158430589,JEFFREY,West Java,328,SPEAR,1,JEFFREY.SPEAR@sakilacustomer.org,333,2006-02-14 22:04:37,119,2,
64308,1816 Bydgoszcz Loop,965273813662,FRANK,Dhaka,329,WAGGONER,1,FRANK.WAGGONER@sakilacustomer.org,334,2006-02-14 22:04:37,234,2,
91590,587 Benguela Manor,165450987037,SCOTT,Illinois,330,SHELLEY,1,SCOTT.SHELLEY@sakilacustomer.org,335,2006-02-14 22:04:37,42,1,
28814,430 Kumbakonam Drive,105470691550,ERIC,Santa Fé,331,ROBERT,1,ERIC.ROBERT@sakilacustomer.org,336,2006-02-14 22:04:37,457,1,
1195,1838 Tabriz Lane,38988715447,STEPHEN,Dhaka,332,QUALLS,1,STEPHEN.QUALLS@sakilacustomer.org,337,2006-02-14 22:04:37,143,1,
