cliente_id,negozio_id,nome,cognome,email,indirizzo_id,attivo,data_creazione
275,2,CAROLE,BARNETT,CAROLE.BARNETT@sakilacustomer.org,280,1,2006-02-14 22:04:37
256,2,MABEL,HOLLAND,MABEL.HOLLAND@sakilacustomer.org,261,1,2006-02-14 22:04:36
234,1,CLAUDIA,FULLER,CLAUDIA.FULLER@sakilacustomer.org,238,1,2006-02-14 22:04:36
54,1,TERESA,ROGERS,TERESA.ROGERS@sakilacustomer.org,58,1,2006-02-14 22:04:36
143,1,LESLIE,GORDON,LESLIE.GORDON@sakilacustomer.org,147,1,2006-02-14 22:04:36
439,2,ALEXANDER,FENNELL,ALEXANDER.FENNELL@sakilacustomer.org,444,1,2006-02-14 22:04:37
196,1,ALMA,AUSTIN,ALMA.AUSTIN@sakilacustomer.org,200,1,2006-02-14 22:04:36
306,1,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,311,1,2006-02-14 22:04:37
293,2,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,298,1,2006-02-14 22:04:37
332,1,STEPHEN,QUALLS,STEPHEN.QUALLS@sakilacustomer.org,337,1,2006-02-14 22:04:37
57,2,EVELYN,MORGAN,EVELYN.MORGAN@sakilacustomer.org,61,1,2006-02-14 22:04:36
396,1,EARL,SHANKS,EARL.SHANKS@sakilacustomer.org,401,1,2006-02-14 22:04:37
312,2,MARK,RINEHART,MARK.RINEHART@sakilacustomer.org,317,1,2006-02-14 22:04:37
9,2,MARGARET,MOORE,MARGARET.MOORE@sakilacustomer.org,13,1,2006-02-14 22:04:36
272,1,KAY,CALDWELL,KAY.CALDWELL@sakilacustomer.org,277,1,2006-02-14 22:04:37
271,1,PENNY,NEAL,PENNY.NEAL@sakilacustomer.org,276,0,2006-02-14 22:04:36
294,2,SHELLY,WATTS,SHELLY.WATTS@sakilacustomer.org,299,1,2006-02-14 22:04:37
170,1,BEATRICE,ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,174,1,2006-02-14 22:04:36
490,1,SAM,MCDUFFIE,SAM.MCDUFFIE@sakilacustomer.org,495,1,2006-02-14 22:04:37
227,1,COLLEEN,BURTON,COLLEEN.BURTON@sakilacustomer.org,231,1,2006-02-14 22:04:36
232,2,CONSTANCE,REID,CONSTANCE.REID@sakilacustomer.org,236,1,2006-02-14 22:04:36
38,1,MARTHA,GONZALEZ,MARTHA.GONZALEZ@sakilacustomer.org,42,1,2006-02-14 22:04:36
167,2,SALLY,PIERCE,SALLY.PIERCE@sakilacustomer.org,171,1,2006-02-14 22:04:36
412,2,ALLEN,BUTTERFIELD,ALLEN.BUTTERFIELD@sakilacustomer.org,417,1,2006-02-14 22:04:37
394,2,CHRIS,BROTHERS,CHRIS.BROTHERS@sakilacustomer.org,399,1,2006-02-14 22:04:37
599,2,AUSTIN,CINTRON,AUSTIN.CINTRON@sakilacustomer.org,605,1,2006-02-14 22:04:37
124,1,SHEILA,WELLS,SHEILA.WELLS@sakilacustomer.org,128,0,2006-02-14 22:04:36
554,1,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,560,1,2006-02-14 22:04:37
388,2,CRAIG,MORRELL,CRAIG.MORRELL@sakilacustomer.org,393,1,2006-02-14 22:04:37
454,2,ALEX,GRESHAM,ALEX.GRESHAM@sakilacustomer.org,459,1,2006-02-14 22:04:37
526,2,KARL,SEAL,KARL.SEAL@sakilacustomer.org,532,1,2006-02-14 22:04:37
78,1,LORI,WOOD,LORI.WOOD@sakilacustomer.org,82,1,2006-02-14 22:04:36
491,2,RICK,MATTOX,RICK.MATTOX@sakilacustomer.org,496,1,2006-02-14 22:04:37
385,1,PHILLIP,HOLM,PHILLIP.HOLM@sakilacustomer.org,390,1,2006-02-14 22:04:37
470,1,GORDON,ALLARD,GORDON.ALLARD@sakilacustomer.org,475,1,2006-02-14 22:04:37
338,1,DENNIS,GILMAN,DENNIS.GILMAN@sakilacustomer.org,343,1,2006-02-14 22:04:37
367,1,ADAM,GOOCH,ADAM.GOOCH@sakilacustomer.org,372,1,2006-02-14 22:04:37
549,1,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,555,1,2006-02-14 22:04:37
582,2,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,588,1,2006-02-14 22:04:37
516,2,ELMER,NOE,ELMER.NOE@sakilacustomer.org,522,1,2006-02-14 22:04:37
145,1,LUCILLE,HOLMES,LUCILLE.HOLMES@sakilacustomer.org,149,1,2006-02-14 22:04:36
488,2,SHANE,MILLARD,SHANE.MILLARD@sakilacustomer.org,493,1,2006-02-14 22:04:37
96,1,DIANA,ALEXANDER,DIANA.ALEXANDER@sakilacustomer.org,100,1,2006-02-14 22:04:36
574,2,JULIAN,VEST,JULIAN.VEST@sakilacustomer.org,580,1,2006-02-14 22:04:37
263,1,HILDA,HOPKINS,HILDA.HOPKINS@sakilacustomer.org,268,1,2006-02-14 22:04:36
114,2,GRACE,ELLIS,GRACE.ELLIS@sakilacustomer.org,118,1,2006-02-14 22:04:36
16,2,SANDRA,MARTIN,SANDRA.MARTIN@sakilacustomer.org,20,0,2006-02-14 22:04:36
352,1,ALBERT,CROUSE,ALBERT.CROUSE@sakilacustomer.org,357,1,2006-02-14 22:04:37
329,2,FRANK,WAGGONER,FRANK.WAGGONER@sakilacustomer.org,334,1,2006-02-14 22:04:37
95,2,PAULA,BRYANT,PAULA.BRYANT@sakilacustomer.org,99,1,2006-02-14 22:04:36
542,2,LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,548,1,2006-02-14 22:04:37
343,1,DOUGLAS,GRAF,DOUGLAS.GRAF@sakilacustomer.org,348,1,2006-02-14 22:04:37
476,1,DERRICK,BOURQUE,DERRICK.BOURQUE@sakilacustomer.org,481,1,2006-02-14 22:04:37
130,1,CHARLOTTE,HUNTER,CHARLOTTE.HUNTER@sakilacustomer.org,134,1,2006-02-14 22:04:36
244,2,VIOLA,HANSON,VIOLA.HANSON@sakilacustomer.org,248,1,2006-02-14 22:04:36
414,1,VINCENT,RALSTON,VINCENT.RALSTON@sakilacustomer.org,419,1,2006-02-14 22:04:37
443,2,FRANCISCO,SKIDMORE,FRANCISCO.SKIDMORE@sakilacustomer.org,448,1,2006-02-14 22:04:37
194,2,KRISTEN,CHAVEZ,KRISTEN.CHAVEZ@sakilacustomer.org,198,1,2006-02-14 22:04:36
416,2,JEFFERY,PINSON,JEFFERY.PINSON@sakilacustomer.org,421,1,2006-02-14 22:04:37
246,1,MARIAN,MENDOZA,MARIAN.MENDOZA@sakilacustomer.org,250,1,2006-02-14 22:04:36
573,1,BYRON,BOX,BYRON.BOX@sakilacustomer.org,579,1,2006-02-14 22:04:37
475,2,PEDRO,CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,480,1,2006-02-14 22:04:37
399,1,DANNY,ISOM,DANNY.ISOM@sakilacustomer.org,404,1,2006-02-14 22:04:37
187,2,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,191,1,2006-02-14 22:04:36
365,2,BRUCE,SCHWARZ,BRUCE.SCHWARZ@sakilacustomer.org,370,1,2006-02-14 22:04:37
519,2,RON,DELUCA,RON.DELUCA@sakilacustomer.org,525,1,2006-02-14 22:04:37
207,1,GERTRUDE,CASTILLO,GERTRUDE.CASTILLO@sakilacustomer.org,211,1,2006-02-14 22:04:36
206,1,TERRI,VASQUEZ,TERRI.VASQUEZ@sakilacustomer.org,210,1,2006-02-14 22:04:36
197,2,SUE,PETERS,SUE.PETERS@sakilacustomer.org,201,1,2006-02-14 22:04:36
445,1,MICHEAL,FORMAN,MICHEAL.FORMAN@sakilacustomer.org,450,1,2006-02-14 22:04:37
579,2,DARYL,LARUE,DARYL.LARUE@sakilacustomer.org,585,1,2006-02-14 22:04:37
357,1,KEITH,RICO,KEITH.RICO@sakilacustomer.org,362,1,2006-02-14 22:04:37
358,2,SAMUEL,MARLOW,SAMUEL.MARLOW@sakilacustomer.org,363,1,2006-02-14 22:04:37
117,1,EDITH,MCDONALD,EDITH.MCDONALD@sakilacustomer.org,121,1,2006-02-14 22:04:36
212,2,WILMA,RICHARDS,WILMA.RICHARDS@sakilacustomer.org,216,1,2006-02-14 22:04:36
496,2,TYLER,WREN,TYLER.WREN@sakilacustomer.org,501,1,2006-02-14 22:04:37
568,2,ALBERTO,HENNING,ALBERTO.HENNING@sakilacustomer.org,574,1,2006-02-14 22:04:37
39,1,DEBRA,NELSON,DEBRA.NELSON@sakilacustomer.org,43,1,2006-02-14 22:04:36
518,1,GABRIEL,HARDER,GABRIEL.HARDER@sakilacustomer.org,524,1,2006-02-14 22:04:37
569,2,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,575,1,2006-02-14 22:04:37
482,1,MAURICE,CRAWLEY,MAURICE.CRAWLEY@sakilacustomer.org,487,0,2006-02-14 22:04:37
164,2,JOANN,GARDNER,JOANN.GARDNER@sakilacustomer.org,168,1,2006-02-14 22:04:36
304,2,DAVID,ROYAL,DAVID.ROYAL@sakilacustomer.org,309,1,2006-02-14 22:04:37
230,2,JOY,GEORGE,JOY.GEORGE@sakilacustomer.org,234,1,2006-02-14 22:04:36
324,2,GARY,COY,GARY.COY@sakilacustomer.org,329,1,2006-02-14 22:04:37
480,1,COREY,HAUSER,COREY.HAUSER@sakilacustomer.org,485,1,2006-02-14 22:04:37
565,2,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,571,1,2006-02-14 22:04:37
428,2,HERBERT,KRUGER,HERBERT.KRUGER@sakilacustomer.org,433,1,2006-02-14 22:04:37
242,1,GLENDA,FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,246,1,2006-02-14 22:04:36
225,1,ARLENE,HARVEY,ARLENE.HARVEY@sakilacustomer.org,229,1,2006-02-14 22:04:36
291,1,TONI,HOLT,TONI.HOLT@sakilacustomer.org,296,1,2006-02-14 22:04:37
317,2,EDWARD,BAUGH,EDWARD.BAUGH@sakilacustomer.org,322,1,2006-02-14 22:04:37
190,2,YOLANDA,WEAVER,YOLANDA.WEAVER@sakilacustomer.org,194,1,2006-02-14 22:04:36
402,1,LUIS,YANEZ,LUIS.YANEZ@sakilacustomer.org,407,1,2006-02-14 22:04:37
92,2,TINA,SIMMONS,TINA.SIMMONS@sakilacustomer.org,96,1,2006-02-14 22:04:36
131,2,MONICA,HICKS,MONICA.HICKS@sakilacustomer.org,135,1,2006-02-14 22:04:36
461,1,DEREK,BLAKELY,DEREK.BLAKELY@sakilacustomer.org,466,1,2006-02-14 22:04:37
430,1,RAY,HOULE,RAY.HOULE@sakilacustomer.org,435,1,2006-02-14 22:04:37
32,1,AMY,LOPEZ,AMY.LOPEZ@sakilacustomer.org,36,1,2006-02-14 22:04:36
489,1,RICARDO,MEADOR,RICARDO.MEADOR@sakilacustomer.org,494,1,2006-02-14 22:04:37
107,1,FLORENCE,WOODS,FLORENCE.WOODS@sakilacustomer.org,111,1,2006-02-14 22:04:36
446,2,THEODORE,CULP,THEODORE.CULP@sakilacustomer.org,451,0,2006-02-14 22:04:37
493,1,BRENT,HARKINS,BRENT.HARKINS@sakilacustomer.org,498,1,2006-02-14 22:04:37
28,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,32,1,2006-02-14 22:04:36
509,1,RAUL,FORTIER,RAUL.FORTIER@sakilacustomer.org,514,1,2006-02-14 22:04:37
594,1,EDUARDO,HIATT,EDUARDO.HIATT@sakilacustomer.org,600,1,2006-02-14 22:04:37
483,2,VERNON,CHAPA,VERNON.CHAPA@sakilacustomer.org,488,1,2006-02-14 22:04:37
451,1,JIM,REA,JIM.REA@sakilacustomer.org,456,1,2006-02-14 22:04:37
259,2,LENA,JENSEN,LENA.JENSEN@sakilacustomer.org,264,1,2006-02-14 22:04:36
364,1,BENJAMIN,VARNEY,BENJAMIN.VARNEY@sakilacustomer.org,369,1,2006-02-14 22:04:37
379,1,CARLOS,COUGHLIN,CARLOS.COUGHLIN@sakilacustomer.org,384,1,2006-02-14 22:04:37
545,2,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,551,1,2006-02-14 22:04:37
209,2,TONYA,CHAPMAN,TONYA.CHAPMAN@sakilacustomer.org,213,1,2006-02-14 22:04:36
66,2,JANICE,WARD,JANICE.WARD@sakilacustomer.org,70,1,2006-02-14 22:04:36
537,2,CLINTON,BUFORD,CLINTON.BUFORD@sakilacustomer.org,543,1,2006-02-14 22:04:37
103,1,GLADYS,HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,107,1,2006-02-14 22:04:36
245,1,COURTNEY,DAY,COURTNEY.DAY@sakilacustomer.org,249,1,2006-02-14 22:04:36
425,2,FRANCIS,SIKES,FRANCIS.SIKES@sakilacustomer.org,430,1,2006-02-14 22:04:37
544,2,CODY,NOLEN,CODY.NOLEN@sakilacustomer.org,550,1,2006-02-14 22:04:37
503,1,ANGEL,BARCLAY,ANGEL.BARCLAY@sakilacustomer.org,508,1,2006-02-14 22:04:37
510,2,BEN,EASTER,BEN.EASTER@sakilacustomer.org,515,0,2006-02-14 22:04:37
112,2,ROSA,REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,116,1,2006-02-14 22:04:36
258,1,MYRTLE,FLEMING,MYRTLE.FLEMING@sakilacustomer.org,263,1,2006-02-14 22:04:36
255,2,IRMA,PEARSON,IRMA.PEARSON@sakilacustomer.org,260,1,2006-02-14 22:04:36
226,2,MAUREEN,LITTLE,MAUREEN.LITTLE@sakilacustomer.org,230,1,2006-02-14 22:04:36
30,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,34,1,2006-02-14 22:04:36
313,2,DONALD,MAHON,DONALD.MAHON@sakilacustomer.org,318,1,2006-02-14 22:04:37
243,1,LYDIA,BURKE,LYDIA.BURKE@sakilacustomer.org,247,1,2006-02-14 22:04:36
68,1,NICOLE,PETERSON,NICOLE.PETERSON@sakilacustomer.org,72,1,2006-02-14 22:04:36
238,1,NELLIE,GARRETT,NELLIE.GARRETT@sakilacustomer.org,242,1,2006-02-14 22:04:36
211,1,STACEY,MONTGOMERY,STACEY.MONTGOMERY@sakilacustomer.org,215,1,2006-02-14 22:04:36
116,1,VICTORIA,GIBSON,VICTORIA.GIBSON@sakilacustomer.org,120,1,2006-02-14 22:04:36
142,1,APRIL,BURNS,APRIL.BURNS@sakilacustomer.org,146,1,2006-02-14 22:04:36
513,2,DUANE,TUBBS,DUANE.TUBBS@sakilacustomer.org,519,1,2006-02-14 22:04:37
378,1,EUGENE,CULPEPPER,EUGENE.CULPEPPER@sakilacustomer.org,383,1,2006-02-14 22:04:37
278,2,BILLIE,HORTON,BILLIE.HORTON@sakilacustomer.org,283,1,2006-02-14 22:04:37
268,1,NINA,SOTO,NINA.SOTO@sakilacustomer.org,273,1,2006-02-14 22:04:36
80,1,MARILYN,ROSS,MARILYN.ROSS@sakilacustomer.org,84,1,2006-02-14 22:04:36
346,1,ARTHUR,SIMPKINS,ARTHUR.SIMPKINS@sakilacustomer.org,351,1,2006-02-14 22:04:37
307,2,JOSEPH,JOY,JOSEPH.JOY@sakilacustomer.org,312,1,2006-02-14 22:04:37
505,1,RAFAEL,ABNEY,RAFAEL.ABNEY@sakilacustomer.org,510,1,2006-02-14 22:04:37
12,1,NANCY,THOMAS,NANCY.THOMAS@sakilacustomer.org,16,1,2006-02-14 22:04:36
239,2,MINNIE,ROMERO,MINNIE.ROMERO@sakilacustomer.org,243,1,2006-02-14 22:04:36
580,1,ROSS,GREY,ROSS.GREY@sakilacustomer.org,586,1,2006-02-14 22:04:37
202,2,CARLA,GUTIERREZ,CARLA.GUTIERREZ@sakilacustomer.org,206,1,2006-02-14 22:04:36
589,1,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,595,1,2006-02-14 22:04:37
360,2,RALPH,MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,365,1,2006-02-14 22:04:37
221,1,BESSIE,MORRISON,BESSIE.MORRISON@sakilacustomer.org,225,1,2006-02-14 22:04:36
94,1,NORMA,GONZALES,NORMA.GONZALES@sakilacustomer.org,98,1,2006-02-14 22:04:36
71,1,KATHY,JAMES,KATHY.JAMES@sakilacustomer.org,75,1,2006-02-14 22:04:36
283,1,FELICIA,SUTTON,FELICIA.SUTTON@sakilacustomer.org,288,1,2006-02-14 22:04:37
7,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,11,1,2006-02-14 22:04:36
585,1,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,591,1,2006-02-14 22:04:37
60,1,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,64,1,2006-02-14 22:04:36
172,1,BERNICE,WILLIS,BERNICE.WILLIS@sakilacustomer.org,176,1,2006-02-14 22:04:36
383,1,MARTIN,BALES,MARTIN.BALES@sakilacustomer.org,388,1,2006-02-14 22:04:37
566,1,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,1,2006-02-14 22:04:37
261,1,DEANNA,BYRD,DEANNA.BYRD@sakilacustomer.org,266,1,2006-02-14 22:04:36
436,1,TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,441,1,2006-02-14 22:04:37
557,1,FELIX,GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,563,1,2006-02-14 22:04:37
105,1,DAWN,SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,109,1,2006-02-14 22:04:36
70,2,CHRISTINA,RAMIREZ,CHRISTINA.RAMIREZ@sakilacustomer.org,74,1,2006-02-14 22:04:36
581,1,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,587,1,2006-02-14 22:04:37
282,2,JENNY,CASTRO,JENNY.CASTRO@sakilacustomer.org,287,1,2006-02-14 22:04:37
474,2,DUSTIN,GILLETTE,DUSTIN.GILLETTE@sakilacustomer.org,479,1,2006-02-14 22:04:37
596,1,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@sakilacustomer.org,602,1,2006-02-14 22:04:37
588,1,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,594,1,2006-02-14 22:04:37
219,2,WILLIE,HOWELL,WILLIE.HOWELL@sakilacustomer.org,223,1,2006-02-14 22:04:36
452,1,TOM,MILNER,TOM.MILNER@sakilacustomer.org,457,1,2006-02-14 22:04:37
104,1,RITA,GRAHAM,RITA.GRAHAM@sakilacustomer.org,108,1,2006-02-14 22:04:36
469,2,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,474,1,2006-02-14 22:04:37
387,2,JESSE,SCHILLING,JESSE.SCHILLING@sakilacustomer.org,392,1,2006-02-14 22:04:37
353,1,JONATHAN,SCARBOROUGH,JONATHAN.SCARBOROUGH@sakilacustomer.org,358,1,2006-02-14 22:04:37
320,2,ANTHONY,SCHWAB,ANTHONY.SCHWAB@sakilacustomer.org,325,1,2006-02-14 22:04:37
453,1,CALVIN,MARTEL,CALVIN.MARTEL@sakilacustomer.org,458,1,2006-02-14 22:04:37
241,2,HEIDI,LARSON,HEIDI.LARSON@sakilacustomer.org,245,0,2006-02-14 22:04:36
362,1,NICHOLAS,BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,367,1,2006-02-14 22:04:37
464,1,JEROME,KENYON,JEROME.KENYON@sakilacustomer.org,469,1,2006-02-14 22:04:37
567,2,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,573,1,2006-02-14 22:04:37
181,2,ANA,BRADLEY,ANA.BRADLEY@sakilacustomer.org,185,1,2006-02-14 22:04:36
512,1,CECIL,VINES,CECIL.VINES@sakilacustomer.org,517,1,2006-02-14 22:04:37
449,2,OSCAR,AQUINO,OSCAR.AQUINO@sakilacustomer.org,454,1,2006-02-14 22:04:37
247,1,STELLA,MORENO,STELLA.MORENO@sakilacustomer.org,251,1,2006-02-14 22:04:36
434,1,EDDIE,TOMLIN,EDDIE.TOMLIN@sakilacustomer.org,439,1,2006-02-14 22:04:37
51,1,ALICE,STEWART,ALICE.STEWART@sakilacustomer.org,55,1,2006-02-14 22:04:36
431,2,JOEL,FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,436,1,2006-02-14 22:04:37
200,2,JEANNE,LAWSON,JEANNE.LAWSON@sakilacustomer.org,204,1,2006-02-14 22:04:36
184,1,VIVIAN,RUIZ,VIVIAN.RUIZ@sakilacustomer.org,188,1,2006-02-14 22:04:36
118,1,KIM,CRUZ,KIM.CRUZ@sakilacustomer.org,122,1,2006-02-14 22:04:36
138,1,HAZEL,WARREN,HAZEL.WARREN@sakilacustomer.org,142,1,2006-02-14 22:04:36
168,1,REGINA,BERRY,REGINA.BERRY@sakilacustomer.org,172,1,2006-02-14 22:04:36
472,1,GREG,ROBINS,GREG.ROBINS@sakilacustomer.org,477,1,2006-02-14 22:04:37
499,2,MARC,OUTLAW,MARC.OUTLAW@sakilacustomer.org,504,1,2006-02-14 22:04:37
84,2,SARA,PERRY,SARA.PERRY@sakilacustomer.org,88,1,2006-02-14 22:04:36
213,1,GINA,WILLIAMSON,GINA.WILLIAMSON@sakilacustomer.org,217,1,2006-02-14 22:04:36
126,1,ELLEN,SIMPSON,ELLEN.SIMPSON@sakilacustomer.org,130,1,2006-02-14 22:04:36
458,1,LLOYD,DOWD,LLOYD.DOWD@sakilacustomer.org,463,1,2006-02-14 22:04:37
298,1,ERIKA,PENA,ERIKA.PENA@sakilacustomer.org,303,1,2006-02-14 22:04:37
122,1,THELMA,MURRAY,THELMA.MURRAY@sakilacustomer.org,126,1,2006-02-14 22:04:36
555,1,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,561,1,2006-02-14 22:04:37
101,1,PEGGY,MYERS,PEGGY.MYERS@sakilacustomer.org,105,1,2006-02-14 22:04:36
233,2,LILLIE,KIM,LILLIE.KIM@sakilacustomer.org,237,1,2006-02-14 22:04:36
220,2,CHARLENE,ALVAREZ,CHARLENE.ALVAREZ@sakilacustomer.org,224,1,2006-02-14 22:04:36
152,1,ALICIA,MILLS,ALICIA.MILLS@sakilacustomer.org,156,1,2006-02-14 22:04:36
450,1,JAY,ROBB,JAY.ROBB@sakilacustomer.org,455,1,2006-02-14 22:04:37
393,1,PHILIP,CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,398,1,2006-02-14 22:04:37
53,1,HEATHER,MORRIS,HEATHER.MORRIS@sakilacustomer.org,57,1,2006-02-14 22:04:36
382,2,VICTOR,BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,387,1,2006-02-14 22:04:37
345,1,CARL,ARTIS,CARL.ARTIS@sakilacustomer.org,350,1,2006-02-14 22:04:37
507,2,EDGAR,RHOADS,EDGAR.RHOADS@sakilacustomer.org,512,1,2006-02-14 22:04:37
203,1,TARA,RYAN,TARA.RYAN@sakilacustomer.org,207,1,2006-02-14 22:04:36
410,2,CURTIS,IRBY,CURTIS.IRBY@sakilacustomer.org,415,1,2006-02-14 22:04:37
538,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,544,1,2006-02-14 22:04:37
56,1,GLORIA,COOK,GLORIA.COOK@sakilacustomer.org,60,1,2006-02-14 22:04:36
102,1,CRYSTAL,FORD,CRYSTAL.FORD@sakilacustomer.org,106,1,2006-02-14 22:04:36
435,2,RICKY,SHELBY,RICKY.SHELBY@sakilacustomer.org,440,1,2006-02-14 22:04:37
302,1,MICHAEL,SILVERMAN,MICHAEL.SILVERMAN@sakilacustomer.org,307,1,2006-02-14 22:04:37
529,2,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,535,1,2006-02-14 22:04:37
148,1,ELEANOR,HUNT,ELEANOR.HUNT@sakilacustomer.org,152,1,2006-02-14 22:04:36
392,2,SEAN,DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,397,1,2006-02-14 22:04:37
508,2,MILTON,HOWLAND,MILTON.HOWLAND@sakilacustomer.org,513,1,2006-02-14 22:04:37
422,1,MELVIN,ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,427,1,2006-02-14 22:04:37
466,1,LEO,EBERT,LEO.EBERT@sakilacustomer.org,471,1,2006-02-14 22:04:37
334,2,RAYMOND,MCWHORTER,RAYMOND.MCWHORTER@sakilacustomer.org,339,1,2006-02-14 22:04:37
173,1,AUDREY,RAY,AUDREY.RAY@sakilacustomer.org,177,1,2006-02-14 22:04:36
318,1,BRIAN,WYMAN,BRIAN.WYMAN@sakilacustomer.org,323,1,2006-02-14 22:04:37
327,2,LARRY,THRASHER,LARRY.THRASHER@sakilacustomer.org,332,1,2006-02-14 22:04:37
552,2,HUGH,WALDROP,HUGH.WALDROP@sakilacustomer.org,558,1,2006-02-14 22:04:37
348,2,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,353,1,2006-02-14 22:04:37
52,1,JULIE,SANCHEZ,JULIE.SANCHEZ@sakilacustomer.org,56,1,2006-02-14 22:04:36
137,2,RHONDA,KENNEDY,RHONDA.KENNEDY@sakilacustomer.org,141,1,2006-02-14 22:04:36
598,1,WADE,DELVALLE,WADE.DELVALLE@sakilacustomer.org,604,1,2006-02-14 22:04:37
498,1,GENE,SANBORN,GENE.SANBORN@sakilacustomer.org,503,1,2006-02-14 22:04:37
83,1,LOUISE,JENKINS,LOUISE.JENKINS@sakilacustomer.org,87,1,2006-02-14 22:04:36
55,2,DORIS,REED,DORIS.REED@sakilacustomer.org,59,1,2006-02-14 22:04:36
310,2,DANIEL,CABRAL,DANIEL.CABRAL@sakilacustomer.org,315,1,2006-02-14 22:04:37
485,1,CLYDE,TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,490,1,2006-02-14 22:04:37
89,1,JULIA,FLORES,JULIA.FLORES@sakilacustomer.org,93,1,2006-02-14 22:04:36
366,1,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,371,1,2006-02-14 22:04:37
151,2,MEGAN,PALMER,MEGAN.PALMER@sakilacustomer.org,155,1,2006-02-14 22:04:36
375,2,AARON,SELBY,AARON.SELBY@sakilacustomer.org,380,1,2006-02-14 22:04:37
14,2,BETTY,WHITE,BETTY.WHITE@sakilacustomer.org,18,1,2006-02-14 22:04:36
403,1,MIKE,WAY,MIKE.WAY@sakilacustomer.org,408,1,2006-02-14 22:04:37
525,2,ADRIAN,CLARY,ADRIAN.CLARY@sakilacustomer.org,531,1,2006-02-14 22:04:37
305,1,RICHARD,MCCRARY,RICHARD.MCCRARY@sakilacustomer.org,310,1,2006-02-14 22:04:37
125,1,ETHEL,WEBB,ETHEL.WEBB@sakilacustomer.org,129,1,2006-02-14 22:04:36
