first_name,active,store_id,create_date,address_id,customer_id,email,last_name
MABEL,1,2,2006-02-14 22:04:36,261,256,MABEL.HOLLAND@sakilacustomer.org,HOLLAND
MARSHA,1,2,2006-02-14 22:04:36,262,257,MARSHA.DOUGLAS@sakilacustomer.org,DOUGLAS
MYRTLE,1,1,2006-02-14 22:04:36,263,258,MYRTLE.FLEMING@sakilacustomer.org,FLEMING
LENA,1,2,2006-02-14 22:04:36,264,259,LENA.JENSEN@sakilacustomer.org,JENSEN
CHRISTY,1,1,2006-02-14 22:04:36,265,260,CHRISTY.VARGAS@sakilacustomer.org,VARGAS
DEANNA,1,1,2006-02-14 22:04:36,266,261,DEANNA.BYRD@sakilacustomer.org,BYRD
PATSY,1,2,2006-02-14 22:04:36,267,262,PATSY.DAVIDSON@sakilacustomer.org,DAVIDSON
HILDA,1,1,2006-02-14 22:04:36,268,263,HILDA.HOPKINS@sakilacustomer.org,HOPKINS
GWENDOLYN,1,1,2006-02-14 22:04:36,269,264,GWENDOLYN.MAY@sakilacustomer.org,MAY
JENNIE,1,2,2006-02-14 22:04:36,270,265,JENNIE.TERRY@sakilacustomer.org,TERRY
NORA,1,2,2006-02-14 22:04:36,271,266,NORA.HERRERA@sakilacustomer.org,HERRERA
MARGIE,1,1,2006-02-14 22:04:36,272,267,MARGIE.WADE@sakilacustomer.org,WADE
NINA,1,1,2006-02-14 22:04:36,273,268,NINA.SOTO@sakilacustomer.org,SOTO
CASSANDRA,1,1,2006-02-14 22:04:36,274,269,CASSANDRA.WALTERS@sakilacustomer.org,WALTERS
LEAH,1,1,2006-02-14 22:04:36,275,270,LEAH.CURTIS@sakilacustomer.org,CURTIS
PENNY,0,1,2006-02-14 22:04:36,276,271,PENNY.NEAL@sakilacustomer.org,NEAL
KAY,1,1,2006-02-14 22:04:37,277,272,KAY.CALDWELL@sakilacustomer.org,CALDWELL
PRISCILLA,1,2,2006-02-14 22:04:37,278,273,PRISCILLA.LOWE@sakilacustomer.org,LOWE
NAOMI,1,1,2006-02-14 22:04:37,279,274,NAOMI.JENNINGS@sakilacustomer.org,JENNINGS
CAROLE,1,2,2006-02-14 22:04:37,280,275,CAROLE.BARNETT@sakilacustomer.org,BARNETT
BRANDY,1,1,2006-02-14 22:04:37,281,276,BRANDY.GRAVES@sakilacustomer.org,GRAVES
OLGA,1,2,2006-02-14 22:04:37,282,277,OLGA.JIMENEZ@sakilacustomer.org,JIMENEZ
BILLIE,1,2,2006-02-14 22:04:37,283,278,BILLIE.HORTON@sakilacustomer.org,HORTON
DIANNE,1,2,2006-02-14 22:04:37,284,279,DIANNE.SHELTON@sakilacustomer.org,SHELTON
TRACEY,1,2,2006-02-14 22:04:37,285,280,TRACEY.BARRETT@sakilacustomer.org,BARRETT
LEONA,1,2,2006-02-14 22:04:37,286,281,LEONA.OBRIEN@sakilacustomer.org,OBRIEN
JENNY,1,2,2006-02-14 22:04:37,287,282,JENNY.CASTRO@sakilacustomer.org,CASTRO
FELICIA,1,1,2006-02-14 22:04:37,288,283,FELICIA.SUTTON@sakilacustomer.org,SUTTON
SONIA,1,1,2006-02-14 22:04:37,289,284,SONIA.GREGORY@sakilacustomer.org,GREGORY
MIRIAM,1,1,2006-02-14 22:04:37,290,285,MIRIAM.MCKINNEY@sakilacustomer.org,MCKINNEY
VELMA,1,1,2006-02-14 22:04:37,291,286,VELMA.LUCAS@sakilacustomer.org,LUCAS
BECKY,1,2,2006-02-14 22:04:37,292,287,BECKY.MILES@sakilacustomer.org,MILES
BOBBIE,1,1,2006-02-14 22:04:37,293,288,BOBBIE.CRAIG@sakilacustomer.org,CRAIG
VIOLET,1,1,2006-02-14 22:04:37,294,289,VIOLET.RODRIQUEZ@sakilacustomer.org,RODRIQUEZ
KRISTINA,1,1,2006-02-14 22:04:37,295,290,KRISTINA.CHAMBERS@sakilacustomer.org,CHAMBERS
TONI,1,1,2006-02-14 22:04:37,296,291,TONI.HOLT@sakilacustomer.org,HOLT
MISTY,1,2,2006-02-14 22:04:37,297,292,MISTY.LAMBERT@sakilacustomer.org,LAMBERT
MAE,1,2,2006-02-14 22:04:37,298,293,MAE.FLETCHER@sakilacustomer.org,FLETCHER
SHELLY,1,2,2006-02-14 22:04:37,299,294,SHELLY.WATTS@sakilacustomer.org,WATTS
DAISY,1,1,2006-02-14 22:04:37,300,295,DAISY.BATES@sakilacustomer.org,BATES
RAMONA,1,2,2006-02-14 22:04:37,301,296,RAMONA.HALE@sakilacustomer.org,HALE
SHERRI,1,1,2006-02-14 22:04:37,302,297,SHERRI.RHODES@sakilacustomer.org,RHODES
ERIKA,1,1,2006-02-14 22:04:37,303,298,ERIKA.PENA@sakilacustomer.org,PENA
JAMES,1,2,2006-02-14 22:04:37,304,299,JAMES.GANNON@sakilacustomer.org,GANNON
JOHN,1,1,2006-02-14 22:04:37,305,300,JOHN.FARNSWORTH@sakilacustomer.org,FARNSWORTH
ROBERT,1,2,2006-02-14 22:04:37,306,301,ROBERT.BAUGHMAN@sakilacustomer.org,BAUGHMAN
MICHAEL,1,1,2006-02-14 22:04:37,307,302,MICHAEL.SILVERMAN@sakilacustomer.org,SILVERMAN
WILLIAM,1,2,2006-02-14 22:04:37,308,303,WILLIAM.SATTERFIELD@sakilacustomer.org,SATTERFIELD
DAVID,1,2,2006-02-14 22:04:37,309,304,DAVID.ROYAL@sakilacustomer.org,ROYAL
RICHARD,1,1,2006-02-14 22:04:37,310,305,RICHARD.MCCRARY@sakilacustomer.org,MCCRARY
CHARLES,1,1,2006-02-14 22:04:37,311,306,CHARLES.KOWALSKI@sakilacustomer.org,KOWALSKI
JOSEPH,1,2,2006-02-14 22:04:37,312,307,JOSEPH.JOY@sakilacustomer.org,JOY
THOMAS,1,1,2006-02-14 22:04:37,313,308,THOMAS.GRIGSBY@sakilacustomer.org,GRIGSBY
CHRISTOPHER,1,1,2006-02-14 22:04:37,314,309,CHRISTOPHER.GRECO@sakilacustomer.org,GRECO
DANIEL,1,2,2006-02-14 22:04:37,315,310,DANIEL.CABRAL@sakilacustomer.org,CABRAL
PAUL,1,2,2006-02-14 22:04:37,316,311,PAUL.TROUT@sakilacustomer.org,TROUT
MARK,1,2,2006-02-14 22:04:37,317,312,MARK.RINEHART@sakilacustomer.org,RINEHART
DONALD,1,2,2006-02-14 22:04:37,318,313,DONALD.MAHON@sakilacustomer.org,MAHON
GEORGE,1,1,2006-02-14 22:04:37,319,314,GEORGE.LINTON@sakilacustomer.org,LINTON
KENNETH,0,2,2006-02-14 22:04:37,320,315,KENNETH.GOODEN@sakilacustomer.org,GOODEN
STEVEN,1,1,2006-02-14 22:04:37,321,316,STEVEN.CURLEY@sakilacustomer.org,CURLEY
EDWARD,1,2,2006-02-14 22:04:37,322,317,EDWARD.BAUGH@sakilacustomer.org,BAUGH
BRIAN,1,1,2006-02-14 22:04:37,323,318,BRIAN.WYMAN@sakilacustomer.org,WYMAN
RONALD,1,2,2006-02-14 22:04:37,324,319,RONALD.WEINER@sakilacustomer.org,WEINER
ANTHONY,1,2,2006-02-14 22:04:37,325,320,ANTHONY.SCHWAB@sakilacustomer.org,SCHWAB
KEVIN,1,1,2006-02-14 22:04:37,326,321,KEVIN.SCHULER@sakilacustomer.org,SCHULER
JASON,1,1,2006-02-14 22:04:37,327,322,JASON.MORRISSEY@sakilacustomer.org,MORRISSEY
MATTHEW,1,2,2006-02-14 22:04:37,328,323,MATTHEW.MAHAN@sakilacustomer.org,MAHAN
GARY,1,2,2006-02-14 22:04:37,329,324,GARY.COY@sakilacustomer.org,COY
TIMOTHY,1,1,2006-02-14 22:04:37,330,325,TIMOTHY.BUNN@sakilacustomer.org,BUNN
JOSE,1,1,2006-02-14 22:04:37,331,326,JOSE.ANDREW@sakilacustomer.org,ANDREW
LARRY,1,2,2006-02-14 22:04:37,332,327,LARRY.THRASHER@sakilacustomer.org,THRASHER
JEFFREY,1,2,2006-02-14 22:04:37,333,328,JEFFREY.SPEAR@sakilacustomer.org,SPEAR
FRANK,1,2,2006-02-14 22:04:37,334,329,FRANK.WAGGONER@sakilacustomer.org,WAGGONER
SCOTT,1,1,2006-02-14 22:04:37,335,330,SCOTT.SHELLEY@sakilacustomer.org,SHELLEY
ERIC,1,1,2006-02-14 22:04:37,336,331,ERIC.ROBERT@sakilacustomer.org,ROBERT
STEPHEN,1,1,2006-02-14 22:04:37,337,332,STEPHEN.QUALLS@sakilacustomer.org,QUALLS
ANDREW,1,2,2006-02-14 22:04:37,338,333,ANDREW.PURDY@sakilacustomer.org,PURDY
RAYMOND,1,2,2006-02-14 22:04:37,339,334,RAYMOND.MCWHORTER@sakilacustomer.org,MCWHORTER
GREGORY,1,1,2006-02-14 22:04:37,340,335,GREGORY.MAULDIN@sakilacustomer.org,MAULDIN
JOSHUA,1,1,2006-02-14 22:04:37,341,336,JOSHUA.MARK@sakilacustomer.org,MARK
JERRY,1,1,2006-02-14 22:04:37,342,337,JERRY.JORDON@sakilacustomer.org,JORDON
DENNIS,1,1,2006-02-14 22:04:37,343,338,DENNIS.GILMAN@sakilacustomer.org,GILMAN
WALTER,1,2,2006-02-14 22:04:37,344,339,WALTER.PERRYMAN@sakilacustomer.org,PERRYMAN
PATRICK,1,1,2006-02-14 22:04:37,345,340,PATRICK.NEWSOM@sakilacustomer.org,NEWSOM
PETER,1,1,2006-02-14 22:04:37,346,341,PETER.MENARD@sakilacustomer.org,MENARD
HAROLD,1,1,2006-02-14 22:04:37,347,342,HAROLD.MARTINO@sakilacustomer.org,MARTINO
DOUGLAS,1,1,2006-02-14 22:04:37,348,343,DOUGLAS.GRAF@sakilacustomer.org,GRAF
HENRY,1,1,2006-02-14 22:04:37,349,344,HENRY.BILLINGSLEY@sakilacustomer.org,BILLINGSLEY
CARL,1,1,2006-02-14 22:04:37,350,345,CARL.ARTIS@sakilacustomer.org,ARTIS
ARTHUR,1,1,2006-02-14 22:04:37,351,346,ARTHUR.SIMPKINS@sakilacustomer.org,SIMPKINS
RYAN,1,2,2006-02-14 22:04:37,352,347,RYAN.SALISBURY@sakilacustomer.org,SALISBURY
ROGER,1,2,2006-02-14 22:04:37,353,348,ROGER.QUINTANILLA@sakilacustomer.org,QUINTANILLA
JOE,1,2,2006-02-14 22:04:37,354,349,JOE.GILLILAND@sakilacustomer.org,GILLILAND
JUAN,1,1,2006-02-14 22:04:37,355,350,JUAN.FRALEY@sakilacustomer.org,FRALEY
JACK,1,1,2006-02-14 22:04:37,356,351,JACK.FOUST@sakilacustomer.org,FOUST
ALBERT,1,1,2006-02-14 22:04:37,357,352,ALBERT.CROUSE@sakilacustomer.org,CROUSE
JONATHAN,1,1,2006-02-14 22:04:37,358,353,JONATHAN.SCARBOROUGH@sakilacustomer.org,SCARBOROUGH
JUSTIN,1,2,2006-02-14 22:04:37,359,354,JUSTIN.NGO@sakilacustomer.org,NGO
TERRY,1,2,2006-02-14 22:04:37,360,355,TERRY.GRISSOM@sakilacustomer.org,GRISSOM
GERALD,1,2,2006-02-14 22:04:37,361,356,GERALD.FULTZ@sakilacustomer.org,FULTZ
KEITH,1,1,2006-02-14 22:04:37,362,357,KEITH.RICO@sakilacustomer.org,RICO
SAMUEL,1,2,2006-02-14 22:04:37,363,358,SAMUEL.MARLOW@sakilacustomer.org,MARLOW
WILLIE,1,2,2006-02-14 22:04:37,364,359,WILLIE.MARKHAM@sakilacustomer.org,MARKHAM
RALPH,1,2,2006-02-14 22:04:37,365,360,RALPH.MADRIGAL@sakilacustomer.org,MADRIGAL
LAWRENCE,1,2,2006-02-14 22:04:37,366,361,LAWRENCE.LAWTON@sakilacustomer.org,LAWTON
NICHOLAS,1,1,2006-02-14 22:04:37,367,362,NICHOLAS.BARFIELD@sakilacustomer.org,BARFIELD
ROY,1,2,2006-02-14 22:04:37,368,363,ROY.WHITING@sakilacustomer.org,WHITING
BENJAMIN,1,1,2006-02-14 22:04:37,369,364,BENJAMIN.VARNEY@sakilacustomer.org,VARNEY
BRUCE,1,2,2006-02-14 22:04:37,370,365,BRUCE.SCHWARZ@sakilacustomer.org,SCHWARZ
BRANDON,1,1,2006-02-14 22:04:37,371,366,BRANDON.HUEY@sakilacustomer.org,HUEY
ADAM,1,1,2006-02-14 22:04:37,372,367,ADAM.GOOCH@sakilacustomer.org,GOOCH
HARRY,0,1,2006-02-14 22:04:37,373,368,HARRY.ARCE@sakilacustomer.org,ARCE
FRED,1,2,2006-02-14 22:04:37,374,369,FRED.WHEAT@sakilacustomer.org,WHEAT
WAYNE,1,2,2006-02-14 22:04:37,375,370,WAYNE.TRUONG@sakilacustomer.org,TRUONG
BILLY,1,1,2006-02-14 22:04:37,376,371,BILLY.POULIN@sakilacustomer.org,POULIN
STEVE,1,2,2006-02-14 22:04:37,377,372,STEVE.MACKENZIE@sakilacustomer.org,MACKENZIE
LOUIS,1,1,2006-02-14 22:04:37,378,373,LOUIS.LEONE@sakilacustomer.org,LEONE
JEREMY,1,2,2006-02-14 22:04:37,379,374,JEREMY.HURTADO@sakilacustomer.org,HURTADO
AARON,1,2,2006-02-14 22:04:37,380,375,AARON.SELBY@sakilacustomer.org,SELBY
RANDY,1,1,2006-02-14 22:04:37,381,376,RANDY.GAITHER@sakilacustomer.org,GAITHER
HOWARD,1,1,2006-02-14 22:04:37,382,377,HOWARD.FORTNER@sakilacustomer.org,FORTNER
CARLOS,1,1,2006-02-14 22:04:37,384,379,CARLOS.COUGHLIN@sakilacustomer.org,COUGHLIN
RUSSELL,1,1,2006-02-14 22:04:37,385,380,RUSSELL.BRINSON@sakilacustomer.org,BRINSON
BOBBY,1,2,2006-02-14 22:04:37,386,381,BOBBY.BOUDREAU@sakilacustomer.org,BOUDREAU
VICTOR,1,2,2006-02-14 22:04:37,387,382,VICTOR.BARKLEY@sakilacustomer.org,BARKLEY
MARTIN,1,1,2006-02-14 22:04:37,388,383,MARTIN.BALES@sakilacustomer.org,BALES
ERNEST,1,2,2006-02-14 22:04:37,389,384,ERNEST.STEPP@sakilacustomer.org,STEPP
PHILLIP,1,1,2006-02-14 22:04:37,390,385,PHILLIP.HOLM@sakilacustomer.org,HOLM
TODD,1,1,2006-02-14 22:04:37,391,386,TODD.TAN@sakilacustomer.org,TAN
JESSE,1,2,2006-02-14 22:04:37,392,387,JESSE.SCHILLING@sakilacustomer.org,SCHILLING
CRAIG,1,2,2006-02-14 22:04:37,393,388,CRAIG.MORRELL@sakilacustomer.org,MORRELL
ALAN,1,1,2006-02-14 22:04:37,394,389,ALAN.KAHN@sakilacustomer.org,KAHN
SHAWN,1,1,2006-02-14 22:04:37,395,390,SHAWN.HEATON@sakilacustomer.org,HEATON
CLARENCE,1,1,2006-02-14 22:04:37,396,391,CLARENCE.GAMEZ@sakilacustomer.org,GAMEZ
SEAN,1,2,2006-02-14 22:04:37,397,392,SEAN.DOUGLASS@sakilacustomer.org,DOUGLASS
PHILIP,1,1,2006-02-14 22:04:37,398,393,PHILIP.CAUSEY@sakilacustomer.org,CAUSEY
CHRIS,1,2,2006-02-14 22:04:37,399,394,CHRIS.BROTHERS@sakilacustomer.org,BROTHERS
JOHNNY,1,2,2006-02-14 22:04:37,400,395,JOHNNY.TURPIN@sakilacustomer.org,TURPIN
EARL,1,1,2006-02-14 22:04:37,401,396,EARL.SHANKS@sakilacustomer.org,SHANKS
JIMMY,1,1,2006-02-14 22:04:37,402,397,JIMMY.SCHRADER@sakilacustomer.org,SCHRADER
ANTONIO,1,1,2006-02-14 22:04:37,403,398,ANTONIO.MEEK@sakilacustomer.org,MEEK
DANNY,1,1,2006-02-14 22:04:37,404,399,DANNY.ISOM@sakilacustomer.org,ISOM
BRYAN,1,2,2006-02-14 22:04:37,405,400,BRYAN.HARDISON@sakilacustomer.org,HARDISON
TONY,1,2,2006-02-14 22:04:37,406,401,TONY.CARRANZA@sakilacustomer.org,CARRANZA
LUIS,1,1,2006-02-14 22:04:37,407,402,LUIS.YANEZ@sakilacustomer.org,YANEZ
MIKE,1,1,2006-02-14 22:04:37,408,403,MIKE.WAY@sakilacustomer.org,WAY
STANLEY,1,2,2006-02-14 22:04:37,409,404,STANLEY.SCROGGINS@sakilacustomer.org,SCROGGINS
LEONARD,1,1,2006-02-14 22:04:37,410,405,LEONARD.SCHOFIELD@sakilacustomer.org,SCHOFIELD
NATHAN,0,1,2006-02-14 22:04:37,411,406,NATHAN.RUNYON@sakilacustomer.org,RUNYON
DALE,1,1,2006-02-14 22:04:37,412,407,DALE.RATCLIFF@sakilacustomer.org,RATCLIFF
MANUEL,1,1,2006-02-14 22:04:37,413,408,MANUEL.MURRELL@sakilacustomer.org,MURRELL
RODNEY,1,2,2006-02-14 22:04:37,414,409,RODNEY.MOELLER@sakilacustomer.org,MOELLER
CURTIS,1,2,2006-02-14 22:04:37,415,410,CURTIS.IRBY@sakilacustomer.org,IRBY
NORMAN,1,1,2006-02-14 22:04:37,416,411,NORMAN.CURRIER@sakilacustomer.org,CURRIER
ALLEN,1,2,2006-02-14 22:04:37,417,412,ALLEN.BUTTERFIELD@sakilacustomer.org,BUTTERFIELD
MARVIN,1,2,2006-02-14 22:04:37,418,413,MARVIN.YEE@sakilacustomer.org,YEE
VINCENT,1,1,2006-02-14 22:04:37,419,414,VINCENT.RALSTON@sakilacustomer.org,RALSTON
GLENN,1,1,2006-02-14 22:04:37,420,415,GLENN.PULLEN@sakilacustomer.org,PULLEN
JEFFERY,1,2,2006-02-14 22:04:37,421,416,JEFFERY.PINSON@sakilacustomer.org,PINSON
TRAVIS,1,1,2006-02-14 22:04:37,422,417,TRAVIS.ESTEP@sakilacustomer.org,ESTEP
JEFF,1,2,2006-02-14 22:04:37,423,418,JEFF.EAST@sakilacustomer.org,EAST
CHAD,1,1,2006-02-14 22:04:37,424,419,CHAD.CARBONE@sakilacustomer.org,CARBONE
JACOB,1,1,2006-02-14 22:04:37,425,420,JACOB.LANCE@sakilacustomer.org,LANCE
LEE,1,1,2006-02-14 22:04:37,426,421,LEE.HAWKS@sakilacustomer.org,HAWKS
MELVIN,1,1,2006-02-14 22:04:37,427,422,MELVIN.ELLINGTON@sakilacustomer.org,ELLINGTON
ALFRED,1,2,2006-02-14 22:04:37,428,423,ALFRED.CASILLAS@sakilacustomer.org,CASILLAS
KYLE,1,2,2006-02-14 22:04:37,429,424,KYLE.SPURLOCK@sakilacustomer.org,SPURLOCK
FRANCIS,1,2,2006-02-14 22:04:37,430,425,FRANCIS.SIKES@sakilacustomer.org,SIKES
BRADLEY,1,1,2006-02-14 22:04:37,431,426,BRADLEY.MOTLEY@sakilacustomer.org,MOTLEY
JESUS,1,2,2006-02-14 22:04:37,432,427,JESUS.MCCARTNEY@sakilacustomer.org,MCCARTNEY
HERBERT,1,2,2006-02-14 22:04:37,433,428,HERBERT.KRUGER@sakilacustomer.org,KRUGER
FREDERICK,1,2,2006-02-14 22:04:37,434,429,FREDERICK.ISBELL@sakilacustomer.org,ISBELL
RAY,1,1,2006-02-14 22:04:37,435,430,RAY.HOULE@sakilacustomer.org,HOULE
JOEL,1,2,2006-02-14 22:04:37,436,431,JOEL.FRANCISCO@sakilacustomer.org,FRANCISCO
EDWIN,1,1,2006-02-14 22:04:37,437,432,EDWIN.BURK@sakilacustomer.org,BURK
DON,1,1,2006-02-14 22:04:37,438,433,DON.BONE@sakilacustomer.org,BONE
EDDIE,1,1,2006-02-14 22:04:37,439,434,EDDIE.TOMLIN@sakilacustomer.org,TOMLIN
RICKY,1,2,2006-02-14 22:04:37,440,435,RICKY.SHELBY@sakilacustomer.org,SHELBY
TROY,1,1,2006-02-14 22:04:37,441,436,TROY.QUIGLEY@sakilacustomer.org,QUIGLEY
RANDALL,1,2,2006-02-14 22:04:37,442,437,RANDALL.NEUMANN@sakilacustomer.org,NEUMANN
BARRY,1,1,2006-02-14 22:04:37,443,438,BARRY.LOVELACE@sakilacustomer.org,LOVELACE
ALEXANDER,1,2,2006-02-14 22:04:37,444,439,ALEXANDER.FENNELL@sakilacustomer.org,FENNELL
BERNARD,1,1,2006-02-14 22:04:37,445,440,BERNARD.COLBY@sakilacustomer.org,COLBY
MARIO,1,1,2006-02-14 22:04:37,446,441,MARIO.CHEATHAM@sakilacustomer.org,CHEATHAM
LEROY,1,1,2006-02-14 22:04:37,447,442,LEROY.BUSTAMANTE@sakilacustomer.org,BUSTAMANTE
FRANCISCO,1,2,2006-02-14 22:04:37,448,443,FRANCISCO.SKIDMORE@sakilacustomer.org,SKIDMORE
MARCUS,1,2,2006-02-14 22:04:37,449,444,MARCUS.HIDALGO@sakilacustomer.org,HIDALGO
MICHEAL,1,1,2006-02-14 22:04:37,450,445,MICHEAL.FORMAN@sakilacustomer.org,FORMAN
THEODORE,0,2,2006-02-14 22:04:37,451,446,THEODORE.CULP@sakilacustomer.org,CULP
CLIFFORD,1,1,2006-02-14 22:04:37,452,447,CLIFFORD.BOWENS@sakilacustomer.org,BOWENS
MIGUEL,1,1,2006-02-14 22:04:37,453,448,MIGUEL.BETANCOURT@sakilacustomer.org,BETANCOURT
OSCAR,1,2,2006-02-14 22:04:37,454,449,OSCAR.AQUINO@sakilacustomer.org,AQUINO
JAY,1,1,2006-02-14 22:04:37,455,450,JAY.ROBB@sakilacustomer.org,ROBB
JIM,1,1,2006-02-14 22:04:37,456,451,JIM.REA@sakilacustomer.org,REA
TOM,1,1,2006-02-14 22:04:37,457,452,TOM.MILNER@sakilacustomer.org,MILNER
CALVIN,1,1,2006-02-14 22:04:37,458,453,CALVIN.MARTEL@sakilacustomer.org,MARTEL
ALEX,1,2,2006-02-14 22:04:37,459,454,ALEX.GRESHAM@sakilacustomer.org,GRESHAM
JON,1,2,2006-02-14 22:04:37,460,455,JON.WILES@sakilacustomer.org,WILES
RONNIE,1,2,2006-02-14 22:04:37,461,456,RONNIE.RICKETTS@sakilacustomer.org,RICKETTS
BILL,1,2,2006-02-14 22:04:37,462,457,BILL.GAVIN@sakilacustomer.org,GAVIN
LLOYD,1,1,2006-02-14 22:04:37,463,458,LLOYD.DOWD@sakilacustomer.org,DOWD
TOMMY,1,1,2006-02-14 22:04:37,464,459,TOMMY.COLLAZO@sakilacustomer.org,COLLAZO
LEON,1,1,2006-02-14 22:04:37,465,460,LEON.BOSTIC@sakilacustomer.org,BOSTIC
DEREK,1,1,2006-02-14 22:04:37,466,461,DEREK.BLAKELY@sakilacustomer.org,BLAKELY
WARREN,1,2,2006-02-14 22:04:37,467,462,WARREN.SHERROD@sakilacustomer.org,SHERROD
DARRELL,1,2,2006-02-14 22:04:37,468,463,DARRELL.POWER@sakilacustomer.org,POWER
JEROME,1,1,2006-02-14 22:04:37,469,464,JEROME.KENYON@sakilacustomer.org,KENYON
FLOYD,1,1,2006-02-14 22:04:37,470,465,FLOYD.GANDY@sakilacustomer.org,GANDY
LEO,1,1,2006-02-14 22:04:37,471,466,LEO.EBERT@sakilacustomer.org,EBERT
ALVIN,1,2,2006-02-14 22:04:37,472,467,ALVIN.DELOACH@sakilacustomer.org,DELOACH
TIM,1,1,2006-02-14 22:04:37,473,468,TIM.CARY@sakilacustomer.org,CARY
WESLEY,1,2,2006-02-14 22:04:37,474,469,WESLEY.BULL@sakilacustomer.org,BULL
GORDON,1,1,2006-02-14 22:04:37,475,470,GORDON.ALLARD@sakilacustomer.org,ALLARD
DEAN,1,1,2006-02-14 22:04:37,476,471,DEAN.SAUER@sakilacustomer.org,SAUER
GREG,1,1,2006-02-14 22:04:37,477,472,GREG.ROBINS@sakilacustomer.org,ROBINS
JORGE,1,2,2006-02-14 22:04:37,478,473,JORGE.OLIVARES@sakilacustomer.org,OLIVARES
DUSTIN,1,2,2006-02-14 22:04:37,479,474,DUSTIN.GILLETTE@sakilacustomer.org,GILLETTE
PEDRO,1,2,2006-02-14 22:04:37,480,475,PEDRO.CHESTNUT@sakilacustomer.org,CHESTNUT
DERRICK,1,1,2006-02-14 22:04:37,481,476,DERRICK.BOURQUE@sakilacustomer.org,BOURQUE
DAN,1,1,2006-02-14 22:04:37,482,477,DAN.PAINE@sakilacustomer.org,PAINE
LEWIS,1,1,2006-02-14 22:04:37,483,478,LEWIS.LYMAN@sakilacustomer.org,LYMAN
ZACHARY,1,1,2006-02-14 22:04:37,484,479,ZACHARY.HITE@sakilacustomer.org,HITE
COREY,1,1,2006-02-14 22:04:37,485,480,COREY.HAUSER@sakilacustomer.org,HAUSER
HERMAN,1,1,2006-02-14 22:04:37,486,481,HERMAN.DEVORE@sakilacustomer.org,DEVORE
MAURICE,0,1,2006-02-14 22:04:37,487,482,MAURICE.CRAWLEY@sakilacustomer.org,CRAWLEY
VERNON,1,2,2006-02-14 22:04:37,488,483,VERNON.CHAPA@sakilacustomer.org,CHAPA
ROBERTO,1,1,2006-02-14 22:04:37,489,484,ROBERTO.VU@sakilacustomer.org,VU
CLYDE,1,1,2006-02-14 22:04:37,490,485,CLYDE.TOBIAS@sakilacustomer.org,TOBIAS
GLEN,1,1,2006-02-14 22:04:37,491,486,GLEN.TALBERT@sakilacustomer.org,TALBERT
HECTOR,1,2,2006-02-14 22:04:37,492,487,HECTOR.POINDEXTER@sakilacustomer.org,POINDEXTER
SHANE,1,2,2006-02-14 22:04:37,493,488,SHANE.MILLARD@sakilacustomer.org,MILLARD
RICARDO,1,1,2006-02-14 22:04:37,494,489,RICARDO.MEADOR@sakilacustomer.org,MEADOR
SAM,1,1,2006-02-14 22:04:37,495,490,SAM.MCDUFFIE@sakilacustomer.org,MCDUFFIE
RICK,1,2,2006-02-14 22:04:37,496,491,RICK.MATTOX@sakilacustomer.org,MATTOX
LESTER,1,2,2006-02-14 22:04:37,497,492,LESTER.KRAUS@sakilacustomer.org,KRAUS
BRENT,1,1,2006-02-14 22:04:37,498,493,BRENT.HARKINS@sakilacustomer.org,HARKINS
RAMON,1,2,2006-02-14 22:04:37,499,494,RAMON.CHOATE@sakilacustomer.org,CHOATE
CHARLIE,1,2,2006-02-14 22:04:37,500,495,CHARLIE.BESS@sakilacustomer.org,BESS
TYLER,1,2,2006-02-14 22:04:37,501,496,TYLER.WREN@sakilacustomer.org,WREN
GILBERT,1,2,2006-02-14 22:04:37,502,497,GILBERT.SLEDGE@sakilacustomer.org,SLEDGE
GENE,1,1,2006-02-14 22:04:37,503,498,GENE.SANBORN@sakilacustomer.org,SANBORN
MARC,1,2,2006-02-14 22:04:37,504,499,MARC.OUTLAW@sakilacustomer.org,OUTLAW
REGINALD,1,1,2006-02-14 22:04:37,505,500,REGINALD.KINDER@sakilacustomer.org,KINDER
RUBEN,1,1,2006-02-14 22:04:37,506,501,RUBEN.GEARY@sakilacustomer.org,GEARY
BRETT,1,1,2006-02-14 22:04:37,507,502,BRETT.CORNWELL@sakilacustomer.org,CORNWELL
ANGEL,1,1,2006-02-14 22:04:37,508,503,ANGEL.BARCLAY@sakilacustomer.org,BARCLAY
NATHANIEL,1,1,2006-02-14 22:04:37,509,504,NATHANIEL.ADAM@sakilacustomer.org,ADAM
RAFAEL,1,1,2006-02-14 22:04:37,510,505,RAFAEL.ABNEY@sakilacustomer.org,ABNEY
LESLIE,1,2,2006-02-14 22:04:37,511,506,LESLIE.SEWARD@sakilacustomer.org,SEWARD
EDGAR,1,2,2006-02-14 22:04:37,512,507,EDGAR.RHOADS@sakilacustomer.org,RHOADS
MILTON,1,2,2006-02-14 22:04:37,513,508,MILTON.HOWLAND@sakilacustomer.org,HOWLAND
RAUL,1,1,2006-02-14 22:04:37,514,509,RAUL.FORTIER@sakilacustomer.org,FORTIER
BEN,0,2,2006-02-14 22:04:37,515,510,BEN.EASTER@sakilacustomer.org,EASTER
CHESTER,1,1,2006-02-14 22:04:37,516,511,CHESTER.BENNER@sakilacustomer.org,BENNER
CECIL,1,1,2006-02-14 22:04:37,517,512,CECIL.VINES@sakilacustomer.org,VINES
