pagamento_id,cliente_id,personale_id,noleggio_id,ammontare,data_pagamento,cliente_negozio_id,cliente_nome,cliente_cognome,cliente_email,cliente_indirizzo_id,cliente_attivo,cliente_data_creazione,cliente_indirizzo,cliente_indirizzo2,cliente_distretto,cliente_città_id,cliente_codice_postale,cliente_telefono,cliente_città,cliente_stato_id,cliente_stato,personale_nome,personale_cognome,personale_indirizzo_id,personale_email,personale_negozio_id,personale_attivo,personale_nomeutente,personale_password,personale_indirizzo,personale_indirizzo2,personale_distretto,personale_città_id,personale_codice_postale,personale_telefono,personale_città,personale_stato_id,personale_stato,personale_negozio_capo_personale_id,personale_negozio_indirizzo_id,personale_negozio_indirizzo,personale_negozio_indirizzo2,personale_negozio_distretto,personale_negozio_città_id,personale_negozio_codice_postale,personale_negozio_telefono,personale_negozio_città,personale_negozio_stato_id,personale_negozio_stato,personale_negozio_capo_nome,personale_negozio_capo_cognome,personale_negozio_capo_indirizzo_id,personale_negozio_capo_email,personale_negozio_capo_negozio_id,personale_negozio_capo_attivo,personale_negozio_capo_nomeutente,personale_negozio_capo_password,personale_negozio_capo_indirizzo,personale_negozio_capo_indirizzo2,personale_negozio_capo_distretto,personale_negozio_capo_città_id,personale_negozio_capo_codice_postale,personale_negozio_capo_telefono,personale_negozio_capo_città,personale_negozio_capo_stato_id,personale_negozio_capo_stato,cliente_negozio_capo_personale_id,cliente_negozio_indirizzo_id,cliente_negozio_indirizzo,cliente_negozio_indirizzo2,cliente_negozio_distretto,cliente_negozio_città_id,cliente_negozio_codice_postale,cliente_negozio_telefono,cliente_negozio_città,cliente_negozio_stato_id,cliente_negozio_stato,cliente_negozio_capo_nome,cliente_negozio_capo_cognome,cliente_negozio_capo_indirizzo_id,cliente_negozio_capo_email,cliente_negozio_capo_negozio_id,cliente_negozio_capo_attivo,cliente_negozio_capo_nomeutente,cliente_negozio_capo_password,cliente_negozio_capo_indirizzo,cliente_negozio_capo_indirizzo2,cliente_negozio_capo_distretto,cliente_negozio_capo_città_id,cliente_negozio_capo_codice_postale,cliente_negozio_capo_telefono,cliente_negozio_capo_città,cliente_negozio_capo_stato_id,cliente_negozio_capo_stato,data_noleggio,ncustomer_id,data_restituzione,npersonale_id,inventario_id,film_id,negozio_id,film_titolo,film_descrizione,film_data_rilascio,film_lingua,film_lingua_originale_id,film_durata_noleggio,film_tariffa_noleggio,film_durata,film_costo_sostituzione,film_voto
1793,66,2,2571,2.99,2005-06-19 04:20:14,2,JANICE,WARD,JANICE.WARD@sakilacustomer.org,70,1,2006-02-14 22:04:36,1150 Kimchon Manor,,Skne ln,321,96109.0,663449333709,Malmö,90,Sweden,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-06-19 04:20:14,66,2005-06-21 07:28:14,2,1800,391,1,HALF OUTFIELD,A Epic Epistle of a Database Administrator And a Crocodile who must Face a Madman in A Jet Boat,2006,English,,6,2.99,146,25.99,PG-13
10606,391,1,8908,0.99,2005-07-30 01:26:05,1,CLARENCE,GAMEZ,CLARENCE.GAMEZ@sakilacustomer.org,396,1,2006-02-14 22:04:37,767 Pyongyang Drive,,Osaka,229,83536.0,667736124769,Izumisano,50,Japan,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-07-30 01:26:05,391,2005-07-31 20:39:05,1,4498,982,1,WOMEN DORADO,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,2006,English,,4,0.99,126,23.99,R
427,16,1,3548,0.99,2005-07-06 02:23:39,2,SANDRA,MARTIN,SANDRA.MARTIN@sakilacustomer.org,20,0,2006-02-14 22:04:36,360 Toulouse Parkway,,England,495,54308.0,949312333307,Southend-on-Sea,102,United Kingdom,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-06 02:23:39,16,2005-07-08 07:53:39,2,4498,982,1,WOMEN DORADO,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,2006,English,,4,0.99,126,23.99,R
6274,233,1,3832,2.99,2005-07-06 16:12:23,2,LILLIE,KIM,LILLIE.KIM@sakilacustomer.org,237,1,2006-02-14 22:04:36,1736 Cavite Place,,Qina,216,98775.0,431770603551,Idfu,29,Egypt,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-06 16:12:23,233,2005-07-12 21:29:23,1,4499,982,2,WOMEN DORADO,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,2006,English,,4,0.99,126,23.99,R
1114,40,2,11919,0.99,2005-08-17 16:08:49,2,AMANDA,CARTER,AMANDA.CARTER@sakilacustomer.org,44,1,2006-02-14 22:04:36,671 Graz Street,,Oriental,353,94399.0,680768868518,Nador,62,Morocco,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-17 16:08:49,40,2005-08-20 16:59:49,2,4497,982,1,WOMEN DORADO,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,2006,English,,4,0.99,126,23.99,R
6805,252,2,11764,0.99,2005-08-17 09:51:54,2,MATTIE,HOFFMAN,MATTIE.HOFFMAN@sakilacustomer.org,256,1,2006-02-14 22:04:36,1497 Yuzhou Drive,,England,312,3433.0,246810237916,London,102,United Kingdom,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-17 09:51:54,252,2005-08-20 07:11:54,1,4502,982,2,WOMEN DORADO,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,2006,English,,4,0.99,126,23.99,R
7513,277,2,9669,4.99,2005-07-31 06:31:36,2,OLGA,JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,282,1,2006-02-14 22:04:37,556 Baybay Manor,,Oyo & Osun,374,55802.0,363982224739,Ogbomosho,69,Nigeria,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-31 06:31:36,277,2005-08-08 03:05:36,2,4496,982,1,WOMEN DORADO,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,2006,English,,4,0.99,126,23.99,R
10776,398,1,8428,7.99,2005-07-29 07:10:14,1,ANTONIO,MEEK,ANTONIO.MEEK@sakilacustomer.org,403,1,2006-02-14 22:04:37,1190 0 Place,,Rio Grande do Sul,44,10417.0,841876514789,Bagé,15,Brazil,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-07-29 07:10:14,398,2005-08-06 02:29:14,2,2545,558,2,MANNEQUIN WORST,A Astounding Saga of a Mad Cow And a Pastry Chef who must Discover a Husband in Ancient India,2006,English,,3,2.99,71,18.99,PG-13
10777,398,1,9042,2.99,2005-07-30 06:33:55,1,ANTONIO,MEEK,ANTONIO.MEEK@sakilacustomer.org,403,1,2006-02-14 22:04:37,1190 0 Place,,Rio Grande do Sul,44,10417.0,841876514789,Bagé,15,Brazil,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-07-30 06:33:55,398,2005-08-04 09:31:55,2,2770,608,2,MURDER ANTITRUST,A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention,2006,English,,6,2.99,166,11.99,PG
3210,119,2,12603,3.99,2005-08-18 16:56:20,1,SHERRY,MARSHALL,SHERRY.MARSHALL@sakilacustomer.org,123,1,2006-02-14 22:04:36,1987 Coacalco de Berriozábal Loop,,al-Qalyubiya,476,96065.0,787654415858,Shubra al-Khayma,29,Egypt,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-08-18 16:56:20,119,2005-08-25 11:50:20,2,2769,608,2,MURDER ANTITRUST,A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention,2006,English,,6,2.99,166,11.99,PG
12513,463,1,8762,2.99,2005-07-29 19:30:02,2,DARRELL,POWER,DARRELL.POWER@sakilacustomer.org,468,1,2006-02-14 22:04:37,1844 Usak Avenue,,Nova Scotia,196,84461.0,164414772677,Halifax,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-29 19:30:02,463,2005-08-04 18:38:02,1,2765,608,1,MURDER ANTITRUST,A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention,2006,English,,6,2.99,166,11.99,PG
1992,73,2,16002,2.99,2005-08-23 20:47:12,2,BEVERLY,BROOKS,BEVERLY.BROOKS@sakilacustomer.org,77,1,2006-02-14 22:04:36,1947 Poços de Caldas Boulevard,,Chiayi,114,60951.0,427454485876,Chiayi,92,Taiwan,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-23 20:47:12,73,2005-08-27 23:07:12,1,2770,608,2,MURDER ANTITRUST,A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention,2006,English,,6,2.99,166,11.99,PG
11620,431,2,1126,2.99,2005-05-31 17:27:45,2,JOEL,FRANCISCO,JOEL.FRANCISCO@sakilacustomer.org,436,1,2006-02-14 22:04:37,287 Cuautla Boulevard,,Chuquisaca,501,72736.0,82619513349,Sucre,14,Bolivia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-05-31 17:27:45,431,2005-06-04 20:06:45,2,2765,608,1,MURDER ANTITRUST,A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention,2006,English,,6,2.99,166,11.99,PG
13734,510,2,1435,5.99,2005-06-15 18:32:30,2,BEN,EASTER,BEN.EASTER@sakilacustomer.org,515,0,2006-02-14 22:04:37,886 Tonghae Place,,Volgograd,259,19450.0,711928348157,Kamyšin,80,Russian Federation,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-06-15 18:32:30,510,2005-06-24 12:44:30,2,2769,608,2,MURDER ANTITRUST,A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention,2006,English,,6,2.99,166,11.99,PG
10883,403,1,3356,5.99,2005-06-21 11:38:45,1,MIKE,WAY,MIKE.WAY@sakilacustomer.org,408,1,2006-02-14 22:04:37,990 Etawah Loop,,Tamil Nadu,564,79940.0,206169448769,Valparai,44,India,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-06-21 11:38:45,403,2005-06-26 17:18:45,1,4532,989,1,WORKING MICROCOSMOS,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,2006,English,,4,4.99,74,22.99,R
10958,405,1,8955,5.99,2005-07-30 03:28:27,1,LEONARD,SCHOFIELD,LEONARD.SCHOFIELD@sakilacustomer.org,410,1,2006-02-14 22:04:37,88 Nagaon Manor,,Buenos Aires,524,86868.0,779461480495,Tandil,6,Argentina,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2005-07-30 03:28:27,405,2005-08-04 04:56:27,2,4532,989,1,WORKING MICROCOSMOS,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,2006,English,,4,4.99,74,22.99,R
4823,178,1,1292,6.99,2005-06-15 09:03:52,2,MARION,SNYDER,MARION.SNYDER@sakilacustomer.org,182,1,2006-02-14 22:04:36,1891 Rizhao Boulevard,,São Paulo,456,47288.0,391065549876,Santa Bárbara d´Oeste,15,Brazil,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-06-15 09:03:52,178,2005-06-21 07:53:52,1,4535,989,2,WORKING MICROCOSMOS,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,2006,English,,4,4.99,74,22.99,R
10355,382,1,8871,9.99,2005-07-30 00:12:41,2,VICTOR,BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,387,1,2006-02-14 22:04:37,401 Sucre Boulevard,,New Hampshire,322,25007.0,486395999608,Manchester,103,United States,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-30 00:12:41,382,2005-08-08 03:53:41,1,4535,989,2,WORKING MICROCOSMOS,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,2006,English,,4,4.99,74,22.99,R
13988,520,1,962,6.99,2005-05-30 18:45:17,2,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,526,1,2006-02-14 22:04:37,617 Klerksdorp Place,,Khanh Hoa,366,94707.0,574973479129,Nha Trang,105,Vietnam,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,1,1,47 MySakila Drive,,Alberta,300,,,Lethbridge,20,Canada,Mike,Hillyer,3,Mike.Hillyer@sakilastaff.com,1,1,Mike,8cb2237d0679ca88db6464eac60da96345513964,23 Workhaven Lane,,Alberta,300,,14033335568,Lethbridge,20,Canada,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-05-30 18:45:17,520,2005-06-05 22:47:17,1,4535,989,2,WORKING MICROCOSMOS,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,2006,English,,4,4.99,74,22.99,R
540,20,2,15057,6.99,2005-08-22 10:19:58,2,SHARON,ROBINSON,SHARON.ROBINSON@sakilacustomer.org,24,1,2006-02-14 22:04:36,1688 Okara Way,,Nothwest Border Prov,327,21954.0,144453869132,Mardan,72,Pakistan,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-08-22 10:19:58,20,2005-08-28 05:12:58,1,4534,989,2,WORKING MICROCOSMOS,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,2006,English,,4,4.99,74,22.99,R
4727,174,2,8348,7.99,2005-07-29 04:49:26,2,YVONNE,WATKINS,YVONNE.WATKINS@sakilacustomer.org,178,1,2006-02-14 22:04:36,1848 Salala Boulevard,,Miranda,373,25220.0,48265851133,Ocumare del Tuy,104,Venezuela,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-29 04:49:26,174,2005-08-05 03:26:26,2,4533,989,1,WORKING MICROCOSMOS,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,2006,English,,4,4.99,74,22.99,R
11588,429,2,6886,6.99,2005-07-12 20:58:04,2,FREDERICK,ISBELL,FREDERICK.ISBELL@sakilacustomer.org,434,1,2006-02-14 22:04:37,1404 Taguig Drive,,Okayama,547,87212.0,572068624538,Tsuyama,50,Japan,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2,2,28 MySQL Boulevard,,QLD,576,,,Woodridge,8,Australia,Jon,Stephens,4,Jon.Stephens@sakilastaff.com,2,1,Jon,,1411 Lillydale Drive,,QLD,576,,6172235589,Woodridge,8,Australia,2005-07-12 20:58:04,429,2005-07-18 16:56:04,2,4533,989,1,WORKING MICROCOSMOS,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,2006,English,,4,4.99,74,22.99,R
