email,address2,postal_code,store_id,district,create_date,phone,first_name,city_id,customer_id,last_name,active,address_id,address
LYNN.PAYNE@sakilacustomer.org,,76901,1,Lilongwe,2006-02-14 22:04:36,843801144113,LYNN,304,166,PAYNE,1,170,710 San Felipe del Progreso Avenue
SALLY.PIERCE@sakilacustomer.org,,62686,2,Maharashtra,2006-02-14 22:04:36,182363341674,SALLY,107,167,PIERCE,1,171,1540 Wroclaw Drive
REGINA.BERRY@sakilacustomer.org,,59571,1,Gansu,2006-02-14 22:04:36,201705577290,REGINA,240,168,BERRY,1,172,475 Atinsk Way
ERICA.MATTHEWS@sakilacustomer.org,,70618,2,Jiangxi,2006-02-14 22:04:36,161801569569,ERICA,407,169,MATTHEWS,0,173,1294 Firozabad Drive
BEATRICE.ARNOLD@sakilacustomer.org,,63337,1,Rajasthan,2006-02-14 22:04:36,264541743403,BEATRICE,550,170,ARNOLD,1,174,1877 Ezhou Lane
DOLORES.WAGNER@sakilacustomer.org,,58194,2,Perak,2006-02-14 22:04:36,275788967899,DOLORES,223,171,WAGNER,1,175,316 Uruapan Street
BERNICE.WILLIS@sakilacustomer.org,,47753,1,Batman,2006-02-14 22:04:36,734780743462,BERNICE,58,172,WILLIS,1,176,29 Pyongyang Loop
AUDREY.RAY@sakilacustomer.org,,6802,1,Steiermark,2006-02-14 22:04:36,493008546874,AUDREY,186,173,RAY,1,177,1010 Klerksdorp Way
YVONNE.WATKINS@sakilacustomer.org,,25220,2,Miranda,2006-02-14 22:04:36,48265851133,YVONNE,373,174,WATKINS,1,178,1848 Salala Boulevard
ANNETTE.OLSON@sakilacustomer.org,,4854,1,Kerala,2006-02-14 22:04:36,230250973122,ANNETTE,18,175,OLSON,1,179,431 Xiangtan Avenue
JUNE.CARROLL@sakilacustomer.org,,89668,1,Skikda,2006-02-14 22:04:36,506134035434,JUNE,483,176,CARROLL,1,180,757 Rustenburg Avenue
SAMANTHA.DUNCAN@sakilacustomer.org,,54132,2,Tamaulipas,2006-02-14 22:04:36,953689007081,SAMANTHA,330,177,DUNCAN,1,181,146 Johannesburg Way
MARION.SNYDER@sakilacustomer.org,,47288,2,So Paulo,2006-02-14 22:04:36,391065549876,MARION,456,178,SNYDER,1,182,1891 Rizhao Boulevard
DANA.HART@sakilacustomer.org,,35109,1,Kirov,2006-02-14 22:04:36,866092335135,DANA,270,179,HART,1,183,1089 Iwatsuki Avenue
STACY.CUNNINGHAM@sakilacustomer.org,,29747,2,Risaralda,2006-02-14 22:04:36,104150372603,STACY,405,180,CUNNINGHAM,1,184,1410 Benin City Parkway
ANA.BRADLEY@sakilacustomer.org,,67497,2,Tennessee,2006-02-14 22:04:36,72136330362,ANA,333,181,BRADLEY,1,185,682 Garden Grove Place
RENEE.LANE@sakilacustomer.org,,8862,1,California,2006-02-14 22:04:36,662227486184,RENEE,126,182,LANE,1,186,533 al-Ayn Boulevard
IDA.ANDREWS@sakilacustomer.org,,55709,2,Gois,2006-02-14 22:04:36,947468818183,IDA,317,183,ANDREWS,1,187,1839 Szkesfehrvr Parkway
VIVIAN.RUIZ@sakilacustomer.org,,43310,1,Noord-Brabant,2006-02-14 22:04:36,302590383819,VIVIAN,438,184,RUIZ,1,188,741 Ambattur Manor
ROBERTA.HARPER@sakilacustomer.org,,65121,1,Chaharmahal va Bakht,2006-02-14 22:04:36,951486492670,ROBERTA,467,185,HARPER,1,189,927 Barcelona Street
HOLLY.FOX@sakilacustomer.org,,74750,2,West Bengali,2006-02-14 22:04:36,760171523969,HOLLY,195,186,FOX,1,190,435 0 Way
BRITTANY.RILEY@sakilacustomer.org,,38982,2,Sumy,2006-02-14 22:04:36,855863906434,BRITTANY,506,187,RILEY,1,191,140 Chiayi Parkway
MELANIE.ARMSTRONG@sakilacustomer.org,,58852,1,Caraga,2006-02-14 22:04:36,650752094490,MELANIE,62,188,ARMSTRONG,1,192,1166 Changhwa Street
LORETTA.CARPENTER@sakilacustomer.org,,5379,1,Ontario,2006-02-14 22:04:36,247646995453,LORETTA,383,189,CARPENTER,1,193,891 Novi Sad Manor
YOLANDA.WEAVER@sakilacustomer.org,,49348,2,Tabora,2006-02-14 22:04:36,352469351088,YOLANDA,513,190,WEAVER,1,194,605 Rio Claro Parkway
JEANETTE.GREENE@sakilacustomer.org,,65387,1,Rostov-na-Donu,2006-02-14 22:04:36,812824036424,JEANETTE,369,191,GREENE,1,195,1077 San Felipe de Puerto Plata Place
LAURIE.LAWRENCE@sakilacustomer.org,,90845,1,Uttar Pradesh,2006-02-14 22:04:36,956188728558,LAURIE,169,192,LAWRENCE,1,196,9 San Miguel de Tucumn Manor
KATIE.ELLIOTT@sakilacustomer.org,,10428,2,Nyanza,2006-02-14 22:04:36,940830176580,KATIE,271,193,ELLIOTT,1,197,447 Surakarta Loop
KRISTEN.CHAVEZ@sakilacustomer.org,,32114,2,Tokyo-to,2006-02-14 22:04:36,104491201771,KRISTEN,204,194,CHAVEZ,1,198,345 Oshawa Boulevard
VANESSA.SIMS@sakilacustomer.org,,15540,1,Nordrhein-Westfalen,2006-02-14 22:04:36,419419591240,VANESSA,477,195,SIMS,1,199,1792 Valle de la Pascua Place
ALMA.AUSTIN@sakilacustomer.org,,36490,1,Baden-Wrttemberg,2006-02-14 22:04:36,331132568928,ALMA,325,196,AUSTIN,1,200,1074 Binzhou Manor
SUE.PETERS@sakilacustomer.org,,89459,2,Jiangsu,2006-02-14 22:04:36,264286442804,SUE,109,197,PETERS,1,201,817 Bradford Loop
ELSIE.KELLEY@sakilacustomer.org,,1545,2,Ondo & Ekiti,2006-02-14 22:04:36,768481779568,ELSIE,218,198,KELLEY,1,202,955 Bamenda Way
BETH.FRANKLIN@sakilacustomer.org,,95824,2,Haiphong,2006-02-14 22:04:36,470884141195,BETH,194,199,FRANKLIN,1,203,1149 A Corua (La Corua) Boulevard
JEANNE.LAWSON@sakilacustomer.org,,8073,2,Ahal,2006-02-14 22:04:36,764477681869,JEANNE,35,200,LAWSON,1,204,387 Mwene-Ditu Drive
VICKI.FIELDS@sakilacustomer.org,,4662,1,Nordrhein-Westfalen,2006-02-14 22:04:36,146640639760,VICKI,575,201,FIELDS,1,205,68 Molodetno Manor
CARLA.GUTIERREZ@sakilacustomer.org,,3924,2,Maharashtra,2006-02-14 22:04:36,369050085652,CARLA,77,202,GUTIERREZ,1,206,642 Nador Drive
TARA.RYAN@sakilacustomer.org,,61613,1,Sulawesi Utara,2006-02-14 22:04:36,652218196731,TARA,184,203,RYAN,1,207,1688 Nador Lane
ROSEMARY.SCHMIDT@sakilacustomer.org,,25238,1,Usak,2006-02-14 22:04:36,646237101779,ROSEMARY,557,204,SCHMIDT,1,208,1215 Pyongyang Parkway
EILEEN.CARR@sakilacustomer.org,,86599,2,Alto Paran,2006-02-14 22:04:36,905903574913,EILEEN,122,205,CARR,1,209,1679 Antofagasta Street
TERRI.VASQUEZ@sakilacustomer.org,,10925,1,Santa Catarina,2006-02-14 22:04:36,90336226227,TERRI,83,206,VASQUEZ,1,210,1304 s-Hertogenbosch Way
GERTRUDE.CASTILLO@sakilacustomer.org,,10800,1,Kitaa,2006-02-14 22:04:36,403404780639,GERTRUDE,371,207,CASTILLO,1,211,850 Salala Loop
LUCY.WHEELER@sakilacustomer.org,,89959,1,West Bengali,2006-02-14 22:04:36,49677664184,LUCY,51,208,WHEELER,1,212,624 Oshawa Boulevard
TONYA.CHAPMAN@sakilacustomer.org,,4855,2,Rajasthan,2006-02-14 22:04:36,95666951770,TONYA,74,209,CHAPMAN,1,213,43 Dadu Avenue
ELLA.OLIVER@sakilacustomer.org,,99405,2,Aden,2006-02-14 22:04:36,756460337785,ELLA,7,210,OLIVER,1,214,751 Lima Loop
STACEY.MONTGOMERY@sakilacustomer.org,,82161,1,Jilin,2006-02-14 22:04:36,408304391718,STACEY,174,211,MONTGOMERY,1,215,1333 Haldia Street
WILMA.RICHARDS@sakilacustomer.org,,25053,2,Washington,2006-02-14 22:04:36,168758068397,WILMA,65,212,RICHARDS,1,216,660 Jedda Boulevard
GINA.WILLIAMSON@sakilacustomer.org,,67924,1,Taizz,2006-02-14 22:04:36,584316724815,GINA,518,213,WILLIAMSON,1,217,1001 Miyakonojo Lane
KRISTIN.JOHNSTON@sakilacustomer.org,,2299,1,California,2006-02-14 22:04:36,785881412500,KRISTIN,508,214,JOHNSTON,1,218,226 Brest Manor
JESSIE.BANKS@sakilacustomer.org,,99124,2,Haskovo,2006-02-14 22:04:36,352679173732,JESSIE,498,215,BANKS,1,219,1229 Valencia Parkway
NATALIE.MEYER@sakilacustomer.org,,21464,1,Gois,2006-02-14 22:04:36,873492228462,NATALIE,28,216,MEYER,1,220,1201 Qomsheh Manor
AGNES.BISHOP@sakilacustomer.org,,22474,2,Uttar Pradesh,2006-02-14 22:04:36,778502731092,AGNES,448,217,BISHOP,1,221,866 Shivapuri Manor
VERA.MCCOY@sakilacustomer.org,,40301,1,Kabol,2006-02-14 22:04:36,886649065861,VERA,251,218,MCCOY,1,222,1168 Najafabad Parkway
WILLIE.HOWELL@sakilacustomer.org,,20657,2,Buenos Aires,2006-02-14 22:04:36,991802825778,WILLIE,567,219,HOWELL,1,223,1244 Allappuzha (Alleppey) Place
CHARLENE.ALVAREZ@sakilacustomer.org,,94420,2,Zanzibar West,2006-02-14 22:04:36,706878974831,CHARLENE,593,220,ALVAREZ,1,224,1842 Luzinia Boulevard
BESSIE.MORRISON@sakilacustomer.org,,22824,1,Sisilia,2006-02-14 22:04:36,469738825391,BESSIE,511,221,MORRISON,1,225,1926 Gingoog Street
DELORES.HANSEN@sakilacustomer.org,,73431,2,Jaroslavl,2006-02-14 22:04:36,516331171356,DELORES,235,222,HANSEN,1,226,810 Palghat (Palakkad) Boulevard
MELINDA.FERNANDEZ@sakilacustomer.org,,88307,1,Punjab,2006-02-14 22:04:36,99760893676,MELINDA,324,223,FERNANDEZ,1,227,1820 Maring Parkway
PEARL.GARZA@sakilacustomer.org,,82338,2,Rajasthan,2006-02-14 22:04:36,963063788669,PEARL,243,224,GARZA,1,228,60 Poos de Caldas Street
ARLENE.HARVEY@sakilacustomer.org,,66851,1,Tamil Nadu,2006-02-14 22:04:36,460795526514,ARLENE,22,225,HARVEY,1,229,1014 Loja Manor
MAUREEN.LITTLE@sakilacustomer.org,,64344,2,Asuncin,2006-02-14 22:04:36,684192903087,MAUREEN,37,226,LITTLE,1,230,201 Effon-Alaiye Way
COLLEEN.BURTON@sakilacustomer.org,,47446,1,Saarland,2006-02-14 22:04:36,669828224459,COLLEEN,439,227,BURTON,1,231,430 Alessandria Loop
ALLISON.STANLEY@sakilacustomer.org,,87911,2,Phnom Penh,2006-02-14 22:04:36,594319417514,ALLISON,406,228,STANLEY,1,232,754 Valencia Place
TAMARA.NGUYEN@sakilacustomer.org,,93323,1,Gois,2006-02-14 22:04:36,22326410776,TAMARA,26,229,NGUYEN,1,233,356 Olomouc Manor
JOY.GEORGE@sakilacustomer.org,,50598,2,Botosani,2006-02-14 22:04:36,479007229460,JOY,86,230,GEORGE,1,234,1256 Bislig Boulevard
GEORGIA.JACOBS@sakilacustomer.org,,42420,1,West Bengali,2006-02-14 22:04:36,541327526474,GEORGIA,559,231,JACOBS,1,235,954 Kimchon Place
CONSTANCE.REID@sakilacustomer.org,,31390,2,Kaduna,2006-02-14 22:04:36,588964509072,CONSTANCE,596,232,REID,1,236,885 Yingkou Manor
LILLIE.KIM@sakilacustomer.org,,98775,2,Qina,2006-02-14 22:04:36,431770603551,LILLIE,216,233,KIM,1,237,1736 Cavite Place
CLAUDIA.FULLER@sakilacustomer.org,,90628,1,Hawalli,2006-02-14 22:04:36,630424482919,CLAUDIA,233,234,FULLER,1,238,346 Skikda Parkway
JACKIE.LYNCH@sakilacustomer.org,,76448,1,Valle,2006-02-14 22:04:36,610173756082,JACKIE,96,235,LYNCH,1,239,98 Stara Zagora Boulevard
MARCIA.DEAN@sakilacustomer.org,,18727,1,Southern Tagalog,2006-02-14 22:04:36,727785483194,MARCIA,527,236,DEAN,1,240,1479 Rustenburg Boulevard
TANYA.GILBERT@sakilacustomer.org,,36971,1,Chollanam,2006-02-14 22:04:36,792557457753,TANYA,357,237,GILBERT,1,241,647 A Corua (La Corua) Street
NELLIE.GARRETT@sakilacustomer.org,,14408,1,Karnataka,2006-02-14 22:04:36,918119601885,NELLIE,473,238,GARRETT,1,242,1964 Gijn Manor
MINNIE.ROMERO@sakilacustomer.org,,22236,2,West Java,2006-02-14 22:04:36,63937119031,MINNIE,118,239,ROMERO,1,243,47 Syktyvkar Lane
MARLENE.WELCH@sakilacustomer.org,,1921,1,Fukushima,2006-02-14 22:04:36,137773001988,MARLENE,226,240,WELCH,1,244,1148 Saarbrcken Parkway
HEIDI.LARSON@sakilacustomer.org,,87660,2,Hubei,2006-02-14 22:04:36,279979529227,HEIDI,578,241,LARSON,0,245,1103 Bilbays Parkway
GLENDA.FRAZIER@sakilacustomer.org,,28349,1,Hebei,2006-02-14 22:04:36,890283544295,GLENDA,422,242,FRAZIER,1,246,1246 Boksburg Parkway
LYDIA.BURKE@sakilacustomer.org,,37288,1,Tucumn,2006-02-14 22:04:36,686015532180,LYDIA,454,243,BURKE,1,247,1483 Pathankot Street
VIOLA.HANSON@sakilacustomer.org,,27722,2,Central Visayas,2006-02-14 22:04:36,569868543137,VIOLA,294,244,HANSON,1,248,582 Papeete Loop
COURTNEY.DAY@sakilacustomer.org,,81314,1,Kyonggi,2006-02-14 22:04:36,890289150158,COURTNEY,553,245,DAY,1,249,300 Junan Street
MARIAN.MENDOZA@sakilacustomer.org,,6461,1,Paran,2006-02-14 22:04:36,741070712873,MARIAN,328,246,MENDOZA,1,250,829 Grand Prairie Way
STELLA.MORENO@sakilacustomer.org,,75933,1,Mxico,2006-02-14 22:04:36,266798132374,STELLA,124,247,MORENO,1,251,1473 Changhwa Parkway
CAROLINE.BOWMAN@sakilacustomer.org,,57338,1,Florida,2006-02-14 22:04:36,435785045362,CAROLINE,520,248,BOWMAN,1,252,1309 Weifang Street
DORA.MEDINA@sakilacustomer.org,,38140,2,Tianjin,2006-02-14 22:04:36,56257502250,DORA,535,249,MEDINA,1,253,1760 Oshawa Manor
JO.FOWLER@sakilacustomer.org,,98332,2,Oyo & Osun,2006-02-14 22:04:36,716256596301,JO,390,250,FOWLER,1,254,786 Stara Zagora Way
VICKIE.BREWER@sakilacustomer.org,,36481,2,Anhalt Sachsen,2006-02-14 22:04:36,567359279425,VICKIE,198,251,BREWER,1,255,1966 Tonghae Street
MATTIE.HOFFMAN@sakilacustomer.org,,3433,2,England,2006-02-14 22:04:36,246810237916,MATTIE,312,252,HOFFMAN,1,256,1497 Yuzhou Drive
TERRY.CARLSON@sakilacustomer.org,,32474,1,Miyazaki,2006-02-14 22:04:36,134673576619,TERRY,338,253,CARLSON,1,258,752 Ondo Loop
MAXINE.SILVA@sakilacustomer.org,,45403,2,Minas Gerais,2006-02-14 22:04:36,840522972766,MAXINE,413,254,SILVA,1,259,1338 Zalantun Lane
IRMA.PEARSON@sakilacustomer.org,,20777,2,Central Luzon,2006-02-14 22:04:36,987442542471,IRMA,192,255,PEARSON,1,260,127 Iwakuni Boulevard
MABEL.HOLLAND@sakilacustomer.org,,68146,2,Sagaing,2006-02-14 22:04:36,884536620568,MABEL,342,256,HOLLAND,1,261,51 Laredo Avenue
MARSHA.DOUGLAS@sakilacustomer.org,,86768,2,Sofala,2006-02-14 22:04:36,245477603573,MARSHA,64,257,DOUGLAS,1,262,771 Yaound Manor
MYRTLE.FLEMING@sakilacustomer.org,,69517,1,Santiago,2006-02-14 22:04:36,46871694740,MYRTLE,460,258,FLEMING,1,263,532 Toulon Street
LENA.JENSEN@sakilacustomer.org,,50390,2,West Bengali,2006-02-14 22:04:36,538241037443,LENA,197,259,JENSEN,1,264,1027 Banjul Place
CHRISTY.VARGAS@sakilacustomer.org,,98484,1,Shanxi,2006-02-14 22:04:36,276555730211,CHRISTY,136,260,VARGAS,1,265,1158 Mandi Bahauddin Parkway
DEANNA.BYRD@sakilacustomer.org,,30065,1,Cagayan Valley,2006-02-14 22:04:36,265153400632,DEANNA,548,261,BYRD,1,266,862 Xintai Lane
PATSY.DAVIDSON@sakilacustomer.org,,93629,2,Manab,2006-02-14 22:04:36,282874611748,PATSY,414,262,DAVIDSON,1,267,816 Cayenne Parkway
HILDA.HOPKINS@sakilacustomer.org,,51990,1,National Capital Reg,2006-02-14 22:04:36,322888976727,HILDA,323,263,HOPKINS,1,268,1831 Nam Dinh Loop
GWENDOLYN.MAY@sakilacustomer.org,,19428,1,Osaka,2006-02-14 22:04:36,303967439816,GWENDOLYN,203,264,MAY,1,269,446 Kirovo-Tepetsk Lane
JENNIE.TERRY@sakilacustomer.org,,20536,2,Severn Morava,2006-02-14 22:04:36,475553436330,JENNIE,378,265,TERRY,1,270,682 Halisahar Place
NORA.HERRERA@sakilacustomer.org,,5410,2,Salzburg,2006-02-14 22:04:36,621625204422,NORA,447,266,HERRERA,1,271,1587 Loja Manor
MARGIE.WADE@sakilacustomer.org,,53928,1,Hunan,2006-02-14 22:04:36,192459639410,MARGIE,298,267,WADE,1,272,1762 Paarl Parkway
NINA.SOTO@sakilacustomer.org,,49298,1,Kerala,2006-02-14 22:04:36,357445645426,NINA,395,268,SOTO,1,273,1519 Ilorin Place
CASSANDRA.WALTERS@sakilacustomer.org,,75090,1,California,2006-02-14 22:04:36,685010736240,CASSANDRA,446,269,WALTERS,1,274,920 Kumbakonam Loop
LEAH.CURTIS@sakilacustomer.org,,83565,1,Wielkopolskie,2006-02-14 22:04:36,701767622697,LEAH,255,270,CURTIS,1,275,906 Goinia Way
PENNY.NEAL@sakilacustomer.org,,11763,1,Tamil Nadu,2006-02-14 22:04:36,271149517630,PENNY,283,271,NEAL,0,276,1675 Xiangfan Manor
KAY.CALDWELL@sakilacustomer.org,,46063,1,Shandong,2006-02-14 22:04:37,170739645687,KAY,584,272,CALDWELL,1,277,85 San Felipe de Puerto Plata Drive
PRISCILLA.LOWE@sakilacustomer.org,,2012,2,Guanajuato,2006-02-14 22:04:37,45387294817,PRISCILLA,445,273,LOWE,1,278,144 South Hill Loop
NAOMI.JENNINGS@sakilacustomer.org,,85548,1,Haryana,2006-02-14 22:04:37,959949395183,NAOMI,263,274,JENNINGS,1,279,1884 Shikarpur Avenue
CAROLE.BARNETT@sakilacustomer.org,,89502,2,Illinois,2006-02-14 22:04:37,874337098891,CAROLE,404,275,BARNETT,1,280,1980 Kamjanets-Podilskyi Street
BRANDY.GRAVES@sakilacustomer.org,,24645,1,Michigan,2006-02-14 22:04:37,75975221996,BRANDY,573,276,GRAVES,1,281,1944 Bamenda Way
OLGA.JIMENEZ@sakilacustomer.org,,55802,2,Oyo & Osun,2006-02-14 22:04:37,363982224739,OLGA,374,277,JIMENEZ,1,282,556 Baybay Manor
BILLIE.HORTON@sakilacustomer.org,,56254,2,Bursa,2006-02-14 22:04:37,880756161823,BILLIE,222,278,HORTON,1,283,457 Tongliao Loop
DIANNE.SHELTON@sakilacustomer.org,,96204,2,East Azerbaidzan,2006-02-14 22:04:37,117592274996,DIANNE,514,279,SHELTON,1,284,600 Bradford Street
TRACEY.BARRETT@sakilacustomer.org,,36229,2,Ondo & Ekiti,2006-02-14 22:04:37,85059738746,TRACEY,389,280,BARRETT,1,285,1006 Santa Brbara dOeste Manor
LEONA.OBRIEN@sakilacustomer.org,,30657,2,Fujian,2006-02-14 22:04:37,583021225407,LEONA,175,281,OBRIEN,1,286,1308 Sumy Loop
JENNY.CASTRO@sakilacustomer.org,,8160,2,Ponce,2006-02-14 22:04:37,62781725285,JENNY,411,282,CASTRO,1,287,1405 Chisinau Place
FELICIA.SUTTON@sakilacustomer.org,,58492,1,Xinxiang,2006-02-14 22:04:37,790651020929,FELICIA,277,283,SUTTON,1,288,226 Halifax Street
SONIA.GREGORY@sakilacustomer.org,,75860,1,Edo & Delta,2006-02-14 22:04:37,195003555232,SONIA,69,284,GREGORY,1,289,1279 Udine Parkway
MIRIAM.MCKINNEY@sakilacustomer.org,,46044,1,Shiga,2006-02-14 22:04:37,341242939532,MIRIAM,386,285,MCKINNEY,1,290,1336 Benin City Drive
VELMA.LUCAS@sakilacustomer.org,,22650,1,Oyo & Osun,2006-02-14 22:04:37,558236142492,VELMA,152,286,LUCAS,1,291,1155 Liaocheng Place
BECKY.MILES@sakilacustomer.org,,64221,2,Tamil Nadu,2006-02-14 22:04:37,648482415405,BECKY,522,287,MILES,1,292,1993 Tabuk Lane
BOBBIE.CRAIG@sakilacustomer.org,,33768,1,Guanajuato,2006-02-14 22:04:37,957128697225,BOBBIE,563,288,CRAIG,1,293,86 Higashiosaka Lane
VIOLET.RODRIQUEZ@sakilacustomer.org,,58124,1,Kowloon and New Kowl,2006-02-14 22:04:37,172262454487,VIOLET,279,289,RODRIQUEZ,1,294,1912 Allende Manor
KRISTINA.CHAMBERS@sakilacustomer.org,,53145,1,Gurico,2006-02-14 22:04:37,892523334,KRISTINA,562,290,CHAMBERS,1,295,544 Tarsus Boulevard
TONI.HOLT@sakilacustomer.org,,61195,1,Virginia,2006-02-14 22:04:37,976798660411,TONI,433,291,HOLT,1,296,1936 Cuman Avenue
MISTY.LAMBERT@sakilacustomer.org,,19065,2,Sharja,2006-02-14 22:04:37,350970907017,MISTY,470,292,LAMBERT,1,297,1192 Tongliao Street
MAE.FLETCHER@sakilacustomer.org,,61391,2,Baskimaa,2006-02-14 22:04:37,96604821070,MAE,146,293,FLETCHER,1,298,44 Najafabad Way
SHELLY.WATTS@sakilacustomer.org,,38834,2,Ohio,2006-02-14 22:04:37,967274728547,SHELLY,140,294,WATTS,1,299,32 Pudukkottai Lane
DAISY.BATES@sakilacustomer.org,,8856,1,Pietari,2006-02-14 22:04:37,816436065431,DAISY,274,295,BATES,1,300,661 Chisinau Lane
RAMONA.HALE@sakilacustomer.org,,98573,2,Punjab,2006-02-14 22:04:37,429925609431,RAMONA,400,296,HALE,1,301,951 Stara Zagora Manor
SHERRI.RHODES@sakilacustomer.org,,4085,1,Maharashtra,2006-02-14 22:04:37,510737228015,SHERRI,9,297,RHODES,1,302,922 Vila Velha Loop
ERIKA.PENA@sakilacustomer.org,,40070,1,Pohjois-Pohjanmaa,2006-02-14 22:04:37,161643343536,ERIKA,387,298,PENA,1,303,898 Jining Lane
JAMES.GANNON@sakilacustomer.org,,52137,2,Hiroshima,2006-02-14 22:04:37,710603868323,JAMES,205,299,GANNON,1,304,1635 Kuwana Boulevard
JOHN.FARNSWORTH@sakilacustomer.org,,56883,1,Maharashtra,2006-02-14 22:04:37,51917807050,JOHN,398,300,FARNSWORTH,1,305,41 El Alto Parkway
