address,active,city_id,address_id,first_name,postal_code,phone,address2,customer_id,email,create_date,store_id,district,last_name
710 San Felipe del Progreso Avenue,1,304,170,LYNN,76901,843801144113,,166,LYNN.PAYNE@sakilacustomer.org,2006-02-14 22:04:36,1,Lilongwe,PAYNE
1540 Wroclaw Drive,1,107,171,SALLY,62686,182363341674,,167,SALLY.PIERCE@sakilacustomer.org,2006-02-14 22:04:36,2,Maharashtra,PIERCE
475 Atšinsk Way,1,240,172,REGINA,59571,201705577290,,168,REGINA.BERRY@sakilacustomer.org,2006-02-14 22:04:36,1,Gansu,BERRY
1294 Firozabad Drive,0,407,173,ERICA,70618,161801569569,,169,ERICA.MATTHEWS@sakilacustomer.org,2006-02-14 22:04:36,2,Ji´angxi,MATTHEWS
1877 Ezhou Lane,1,550,174,BEATRICE,63337,264541743403,,170,BEATRICE.ARNOLD@sakilacustomer.org,2006-02-14 22:04:36,1,Rajasthan,ARNOLD
316 Uruapan Street,1,223,175,DOLORES,58194,275788967899,,171,DOLORES.WAGNER@sakilacustomer.org,2006-02-14 22:04:36,2,Perak,WAGNER
29 Pyongyang Loop,1,58,176,BERNICE,47753,734780743462,,172,BERNICE.WILLIS@sakilacustomer.org,2006-02-14 22:04:36,1,Batman,WILLIS
1010 Klerksdorp Way,1,186,177,AUDREY,6802,493008546874,,173,AUDREY.RAY@sakilacustomer.org,2006-02-14 22:04:36,1,Steiermark,RAY
431 Xi´angtan Avenue,1,18,179,ANNETTE,4854,230250973122,,175,ANNETTE.OLSON@sakilacustomer.org,2006-02-14 22:04:36,1,Kerala,OLSON
757 Rustenburg Avenue,1,483,180,JUNE,89668,506134035434,,176,JUNE.CARROLL@sakilacustomer.org,2006-02-14 22:04:36,1,Skikda,CARROLL
146 Johannesburg Way,1,330,181,SAMANTHA,54132,953689007081,,177,SAMANTHA.DUNCAN@sakilacustomer.org,2006-02-14 22:04:36,2,Tamaulipas,DUNCAN
1891 Rizhao Boulevard,1,456,182,MARION,47288,391065549876,,178,MARION.SNYDER@sakilacustomer.org,2006-02-14 22:04:36,2,São Paulo,SNYDER
1089 Iwatsuki Avenue,1,270,183,DANA,35109,866092335135,,179,DANA.HART@sakilacustomer.org,2006-02-14 22:04:36,1,Kirov,HART
1410 Benin City Parkway,1,405,184,STACY,29747,104150372603,,180,STACY.CUNNINGHAM@sakilacustomer.org,2006-02-14 22:04:36,2,Risaralda,CUNNINGHAM
682 Garden Grove Place,1,333,185,ANA,67497,72136330362,,181,ANA.BRADLEY@sakilacustomer.org,2006-02-14 22:04:36,2,Tennessee,BRADLEY
533 al-Ayn Boulevard,1,126,186,RENEE,8862,662227486184,,182,RENEE.LANE@sakilacustomer.org,2006-02-14 22:04:36,1,California,LANE
1839 Székesfehérvár Parkway,1,317,187,IDA,55709,947468818183,,183,IDA.ANDREWS@sakilacustomer.org,2006-02-14 22:04:36,2,Gois,ANDREWS
741 Ambattur Manor,1,438,188,VIVIAN,43310,302590383819,,184,VIVIAN.RUIZ@sakilacustomer.org,2006-02-14 22:04:36,1,Noord-Brabant,RUIZ
927 Barcelona Street,1,467,189,ROBERTA,65121,951486492670,,185,ROBERTA.HARPER@sakilacustomer.org,2006-02-14 22:04:36,1,Chaharmahal va Bakht,HARPER
435 0 Way,1,195,190,HOLLY,74750,760171523969,,186,HOLLY.FOX@sakilacustomer.org,2006-02-14 22:04:36,2,West Bengali,FOX
140 Chiayi Parkway,1,506,191,BRITTANY,38982,855863906434,,187,BRITTANY.RILEY@sakilacustomer.org,2006-02-14 22:04:36,2,Sumy,RILEY
1166 Changhwa Street,1,62,192,MELANIE,58852,650752094490,,188,MELANIE.ARMSTRONG@sakilacustomer.org,2006-02-14 22:04:36,1,Caraga,ARMSTRONG
891 Novi Sad Manor,1,383,193,LORETTA,5379,247646995453,,189,LORETTA.CARPENTER@sakilacustomer.org,2006-02-14 22:04:36,1,Ontario,CARPENTER
605 Rio Claro Parkway,1,513,194,YOLANDA,49348,352469351088,,190,YOLANDA.WEAVER@sakilacustomer.org,2006-02-14 22:04:36,2,Tabora,WEAVER
1077 San Felipe de Puerto Plata Place,1,369,195,JEANETTE,65387,812824036424,,191,JEANETTE.GREENE@sakilacustomer.org,2006-02-14 22:04:36,1,Rostov-na-Donu,GREENE
9 San Miguel de Tucumán Manor,1,169,196,LAURIE,90845,956188728558,,192,LAURIE.LAWRENCE@sakilacustomer.org,2006-02-14 22:04:36,1,Uttar Pradesh,LAWRENCE
447 Surakarta Loop,1,271,197,KATIE,10428,940830176580,,193,KATIE.ELLIOTT@sakilacustomer.org,2006-02-14 22:04:36,2,Nyanza,ELLIOTT
345 Oshawa Boulevard,1,204,198,KRISTEN,32114,104491201771,,194,KRISTEN.CHAVEZ@sakilacustomer.org,2006-02-14 22:04:36,2,Tokyo-to,CHAVEZ
1792 Valle de la Pascua Place,1,477,199,VANESSA,15540,419419591240,,195,VANESSA.SIMS@sakilacustomer.org,2006-02-14 22:04:36,1,Nordrhein-Westfalen,SIMS
1074 Binzhou Manor,1,325,200,ALMA,36490,331132568928,,196,ALMA.AUSTIN@sakilacustomer.org,2006-02-14 22:04:36,1,Baden-Wrttemberg,AUSTIN
817 Bradford Loop,1,109,201,SUE,89459,264286442804,,197,SUE.PETERS@sakilacustomer.org,2006-02-14 22:04:36,2,Ji´angsu,PETERS
955 Bamenda Way,1,218,202,ELSIE,1545,768481779568,,198,ELSIE.KELLEY@sakilacustomer.org,2006-02-14 22:04:36,2,Ondo & Ekiti,KELLEY
1149 A Coruña (La Coruña) Boulevard,1,194,203,BETH,95824,470884141195,,199,BETH.FRANKLIN@sakilacustomer.org,2006-02-14 22:04:36,2,Haiphong,FRANKLIN
387 Mwene-Ditu Drive,1,35,204,JEANNE,8073,764477681869,,200,JEANNE.LAWSON@sakilacustomer.org,2006-02-14 22:04:36,2,Ahal,LAWSON
68 Molodetšno Manor,1,575,205,VICKI,4662,146640639760,,201,VICKI.FIELDS@sakilacustomer.org,2006-02-14 22:04:36,1,Nordrhein-Westfalen,FIELDS
642 Nador Drive,1,77,206,CARLA,3924,369050085652,,202,CARLA.GUTIERREZ@sakilacustomer.org,2006-02-14 22:04:36,2,Maharashtra,GUTIERREZ
1688 Nador Lane,1,184,207,TARA,61613,652218196731,,203,TARA.RYAN@sakilacustomer.org,2006-02-14 22:04:36,1,Sulawesi Utara,RYAN
1215 Pyongyang Parkway,1,557,208,ROSEMARY,25238,646237101779,,204,ROSEMARY.SCHMIDT@sakilacustomer.org,2006-02-14 22:04:36,1,Usak,SCHMIDT
1679 Antofagasta Street,1,122,209,EILEEN,86599,905903574913,,205,EILEEN.CARR@sakilacustomer.org,2006-02-14 22:04:36,2,Alto Paran,CARR
1304 ´s-Hertogenbosch Way,1,83,210,TERRI,10925,90336226227,,206,TERRI.VASQUEZ@sakilacustomer.org,2006-02-14 22:04:36,1,Santa Catarina,VASQUEZ
850 Salala Loop,1,371,211,GERTRUDE,10800,403404780639,,207,GERTRUDE.CASTILLO@sakilacustomer.org,2006-02-14 22:04:36,1,Kitaa,CASTILLO
624 Oshawa Boulevard,1,51,212,LUCY,89959,49677664184,,208,LUCY.WHEELER@sakilacustomer.org,2006-02-14 22:04:36,1,West Bengali,WHEELER
43 Dadu Avenue,1,74,213,TONYA,4855,95666951770,,209,TONYA.CHAPMAN@sakilacustomer.org,2006-02-14 22:04:36,2,Rajasthan,CHAPMAN
751 Lima Loop,1,7,214,ELLA,99405,756460337785,,210,ELLA.OLIVER@sakilacustomer.org,2006-02-14 22:04:36,2,Aden,OLIVER
1333 Haldia Street,1,174,215,STACEY,82161,408304391718,,211,STACEY.MONTGOMERY@sakilacustomer.org,2006-02-14 22:04:36,1,Jilin,MONTGOMERY
660 Jedda Boulevard,1,65,216,WILMA,25053,168758068397,,212,WILMA.RICHARDS@sakilacustomer.org,2006-02-14 22:04:36,2,Washington,RICHARDS
1001 Miyakonojo Lane,1,518,217,GINA,67924,584316724815,,213,GINA.WILLIAMSON@sakilacustomer.org,2006-02-14 22:04:36,1,Taizz,WILLIAMSON
226 Brest Manor,1,508,218,KRISTIN,2299,785881412500,,214,KRISTIN.JOHNSTON@sakilacustomer.org,2006-02-14 22:04:36,1,California,JOHNSTON
1229 Valencia Parkway,1,498,219,JESSIE,99124,352679173732,,215,JESSIE.BANKS@sakilacustomer.org,2006-02-14 22:04:36,2,Haskovo,BANKS
1201 Qomsheh Manor,1,28,220,NATALIE,21464,873492228462,,216,NATALIE.MEYER@sakilacustomer.org,2006-02-14 22:04:36,1,Gois,MEYER
866 Shivapuri Manor,1,448,221,AGNES,22474,778502731092,,217,AGNES.BISHOP@sakilacustomer.org,2006-02-14 22:04:36,2,Uttar Pradesh,BISHOP
1168 Najafabad Parkway,1,251,222,VERA,40301,886649065861,,218,VERA.MCCOY@sakilacustomer.org,2006-02-14 22:04:36,1,Kabol,MCCOY
1244 Allappuzha (Alleppey) Place,1,567,223,WILLIE,20657,991802825778,,219,WILLIE.HOWELL@sakilacustomer.org,2006-02-14 22:04:36,2,Buenos Aires,HOWELL
1842 Luziânia Boulevard,1,593,224,CHARLENE,94420,706878974831,,220,CHARLENE.ALVAREZ@sakilacustomer.org,2006-02-14 22:04:36,2,Zanzibar West,ALVAREZ
1926 Gingoog Street,1,511,225,BESSIE,22824,469738825391,,221,BESSIE.MORRISON@sakilacustomer.org,2006-02-14 22:04:36,1,Sisilia,MORRISON
810 Palghat (Palakkad) Boulevard,1,235,226,DELORES,73431,516331171356,,222,DELORES.HANSEN@sakilacustomer.org,2006-02-14 22:04:36,2,Jaroslavl,HANSEN
1820 Maringá Parkway,1,324,227,MELINDA,88307,99760893676,,223,MELINDA.FERNANDEZ@sakilacustomer.org,2006-02-14 22:04:36,1,Punjab,FERNANDEZ
60 Poços de Caldas Street,1,243,228,PEARL,82338,963063788669,,224,PEARL.GARZA@sakilacustomer.org,2006-02-14 22:04:36,2,Rajasthan,GARZA
1014 Loja Manor,1,22,229,ARLENE,66851,460795526514,,225,ARLENE.HARVEY@sakilacustomer.org,2006-02-14 22:04:36,1,Tamil Nadu,HARVEY
201 Effon-Alaiye Way,1,37,230,MAUREEN,64344,684192903087,,226,MAUREEN.LITTLE@sakilacustomer.org,2006-02-14 22:04:36,2,Asunción,LITTLE
430 Alessandria Loop,1,439,231,COLLEEN,47446,669828224459,,227,COLLEEN.BURTON@sakilacustomer.org,2006-02-14 22:04:36,1,Saarland,BURTON
754 Valencia Place,1,406,232,ALLISON,87911,594319417514,,228,ALLISON.STANLEY@sakilacustomer.org,2006-02-14 22:04:36,2,Phnom Penh,STANLEY
356 Olomouc Manor,1,26,233,TAMARA,93323,22326410776,,229,TAMARA.NGUYEN@sakilacustomer.org,2006-02-14 22:04:36,1,Gois,NGUYEN
1256 Bislig Boulevard,1,86,234,JOY,50598,479007229460,,230,JOY.GEORGE@sakilacustomer.org,2006-02-14 22:04:36,2,Botosani,GEORGE
954 Kimchon Place,1,559,235,GEORGIA,42420,541327526474,,231,GEORGIA.JACOBS@sakilacustomer.org,2006-02-14 22:04:36,1,West Bengali,JACOBS
885 Yingkou Manor,1,596,236,CONSTANCE,31390,588964509072,,232,CONSTANCE.REID@sakilacustomer.org,2006-02-14 22:04:36,2,Kaduna,REID
1736 Cavite Place,1,216,237,LILLIE,98775,431770603551,,233,LILLIE.KIM@sakilacustomer.org,2006-02-14 22:04:36,2,Qina,KIM
98 Stara Zagora Boulevard,1,96,239,JACKIE,76448,610173756082,,235,JACKIE.LYNCH@sakilacustomer.org,2006-02-14 22:04:36,1,Valle,LYNCH
1479 Rustenburg Boulevard,1,527,240,MARCIA,18727,727785483194,,236,MARCIA.DEAN@sakilacustomer.org,2006-02-14 22:04:36,1,Southern Tagalog,DEAN
647 A Coruña (La Coruña) Street,1,357,241,TANYA,36971,792557457753,,237,TANYA.GILBERT@sakilacustomer.org,2006-02-14 22:04:36,1,Chollanam,GILBERT
1964 Gijón Manor,1,473,242,NELLIE,14408,918119601885,,238,NELLIE.GARRETT@sakilacustomer.org,2006-02-14 22:04:36,1,Karnataka,GARRETT
47 Syktyvkar Lane,1,118,243,MINNIE,22236,63937119031,,239,MINNIE.ROMERO@sakilacustomer.org,2006-02-14 22:04:36,2,West Java,ROMERO
1148 Saarbrücken Parkway,1,226,244,MARLENE,1921,137773001988,,240,MARLENE.WELCH@sakilacustomer.org,2006-02-14 22:04:36,1,Fukushima,WELCH
1103 Bilbays Parkway,0,578,245,HEIDI,87660,279979529227,,241,HEIDI.LARSON@sakilacustomer.org,2006-02-14 22:04:36,2,Hubei,LARSON
1246 Boksburg Parkway,1,422,246,GLENDA,28349,890283544295,,242,GLENDA.FRAZIER@sakilacustomer.org,2006-02-14 22:04:36,1,Hebei,FRAZIER
1483 Pathankot Street,1,454,247,LYDIA,37288,686015532180,,243,LYDIA.BURKE@sakilacustomer.org,2006-02-14 22:04:36,1,Tucumn,BURKE
582 Papeete Loop,1,294,248,VIOLA,27722,569868543137,,244,VIOLA.HANSON@sakilacustomer.org,2006-02-14 22:04:36,2,Central Visayas,HANSON
300 Junan Street,1,553,249,COURTNEY,81314,890289150158,,245,COURTNEY.DAY@sakilacustomer.org,2006-02-14 22:04:36,1,Kyonggi,DAY
829 Grand Prairie Way,1,328,250,MARIAN,6461,741070712873,,246,MARIAN.MENDOZA@sakilacustomer.org,2006-02-14 22:04:36,1,Paraná,MENDOZA
1473 Changhwa Parkway,1,124,251,STELLA,75933,266798132374,,247,STELLA.MORENO@sakilacustomer.org,2006-02-14 22:04:36,1,Mxico,MORENO
1309 Weifang Street,1,520,252,CAROLINE,57338,435785045362,,248,CAROLINE.BOWMAN@sakilacustomer.org,2006-02-14 22:04:36,1,Florida,BOWMAN
1760 Oshawa Manor,1,535,253,DORA,38140,56257502250,,249,DORA.MEDINA@sakilacustomer.org,2006-02-14 22:04:36,2,Tianjin,MEDINA
786 Stara Zagora Way,1,390,254,JO,98332,716256596301,,250,JO.FOWLER@sakilacustomer.org,2006-02-14 22:04:36,2,Oyo & Osun,FOWLER
1966 Tonghae Street,1,198,255,VICKIE,36481,567359279425,,251,VICKIE.BREWER@sakilacustomer.org,2006-02-14 22:04:36,2,Anhalt Sachsen,BREWER
1497 Yuzhou Drive,1,312,256,MATTIE,3433,246810237916,,252,MATTIE.HOFFMAN@sakilacustomer.org,2006-02-14 22:04:36,2,England,HOFFMAN
752 Ondo Loop,1,338,258,TERRY,32474,134673576619,,253,TERRY.CARLSON@sakilacustomer.org,2006-02-14 22:04:36,1,Miyazaki,CARLSON
1338 Zalantun Lane,1,413,259,MAXINE,45403,840522972766,,254,MAXINE.SILVA@sakilacustomer.org,2006-02-14 22:04:36,2,Minas Gerais,SILVA
127 Iwakuni Boulevard,1,192,260,IRMA,20777,987442542471,,255,IRMA.PEARSON@sakilacustomer.org,2006-02-14 22:04:36,2,Central Luzon,PEARSON
51 Laredo Avenue,1,342,261,MABEL,68146,884536620568,,256,MABEL.HOLLAND@sakilacustomer.org,2006-02-14 22:04:36,2,Sagaing,HOLLAND
771 Yaoundé Manor,1,64,262,MARSHA,86768,245477603573,,257,MARSHA.DOUGLAS@sakilacustomer.org,2006-02-14 22:04:36,2,Sofala,DOUGLAS
532 Toulon Street,1,460,263,MYRTLE,69517,46871694740,,258,MYRTLE.FLEMING@sakilacustomer.org,2006-02-14 22:04:36,1,Santiago,FLEMING
1027 Banjul Place,1,197,264,LENA,50390,538241037443,,259,LENA.JENSEN@sakilacustomer.org,2006-02-14 22:04:36,2,West Bengali,JENSEN
1158 Mandi Bahauddin Parkway,1,136,265,CHRISTY,98484,276555730211,,260,CHRISTY.VARGAS@sakilacustomer.org,2006-02-14 22:04:36,1,Shanxi,VARGAS
862 Xintai Lane,1,548,266,DEANNA,30065,265153400632,,261,DEANNA.BYRD@sakilacustomer.org,2006-02-14 22:04:36,1,Cagayan Valley,BYRD
816 Cayenne Parkway,1,414,267,PATSY,93629,282874611748,,262,PATSY.DAVIDSON@sakilacustomer.org,2006-02-14 22:04:36,2,Manab,DAVIDSON
1831 Nam Dinh Loop,1,323,268,HILDA,51990,322888976727,,263,HILDA.HOPKINS@sakilacustomer.org,2006-02-14 22:04:36,1,National Capital Reg,HOPKINS
446 Kirovo-Tšepetsk Lane,1,203,269,GWENDOLYN,19428,303967439816,,264,GWENDOLYN.MAY@sakilacustomer.org,2006-02-14 22:04:36,1,Osaka,MAY
682 Halisahar Place,1,378,270,JENNIE,20536,475553436330,,265,JENNIE.TERRY@sakilacustomer.org,2006-02-14 22:04:36,2,Severn Morava,TERRY
1587 Loja Manor,1,447,271,NORA,5410,621625204422,,266,NORA.HERRERA@sakilacustomer.org,2006-02-14 22:04:36,2,Salzburg,HERRERA
1762 Paarl Parkway,1,298,272,MARGIE,53928,192459639410,,267,MARGIE.WADE@sakilacustomer.org,2006-02-14 22:04:36,1,Hunan,WADE
1519 Ilorin Place,1,395,273,NINA,49298,357445645426,,268,NINA.SOTO@sakilacustomer.org,2006-02-14 22:04:36,1,Kerala,SOTO
920 Kumbakonam Loop,1,446,274,CASSANDRA,75090,685010736240,,269,CASSANDRA.WALTERS@sakilacustomer.org,2006-02-14 22:04:36,1,California,WALTERS
906 Goiânia Way,1,255,275,LEAH,83565,701767622697,,270,LEAH.CURTIS@sakilacustomer.org,2006-02-14 22:04:36,1,Wielkopolskie,CURTIS
1675 Xi´angfan Manor,0,283,276,PENNY,11763,271149517630,,271,PENNY.NEAL@sakilacustomer.org,2006-02-14 22:04:36,1,Tamil Nadu,NEAL
85 San Felipe de Puerto Plata Drive,1,584,277,KAY,46063,170739645687,,272,KAY.CALDWELL@sakilacustomer.org,2006-02-14 22:04:37,1,Shandong,CALDWELL
144 South Hill Loop,1,445,278,PRISCILLA,2012,45387294817,,273,PRISCILLA.LOWE@sakilacustomer.org,2006-02-14 22:04:37,2,Guanajuato,LOWE
1884 Shikarpur Avenue,1,263,279,NAOMI,85548,959949395183,,274,NAOMI.JENNINGS@sakilacustomer.org,2006-02-14 22:04:37,1,Haryana,JENNINGS
1980 Kamjanets-Podilskyi Street,1,404,280,CAROLE,89502,874337098891,,275,CAROLE.BARNETT@sakilacustomer.org,2006-02-14 22:04:37,2,Illinois,BARNETT
1944 Bamenda Way,1,573,281,BRANDY,24645,75975221996,,276,BRANDY.GRAVES@sakilacustomer.org,2006-02-14 22:04:37,1,Michigan,GRAVES
556 Baybay Manor,1,374,282,OLGA,55802,363982224739,,277,OLGA.JIMENEZ@sakilacustomer.org,2006-02-14 22:04:37,2,Oyo & Osun,JIMENEZ
457 Tongliao Loop,1,222,283,BILLIE,56254,880756161823,,278,BILLIE.HORTON@sakilacustomer.org,2006-02-14 22:04:37,2,Bursa,HORTON
600 Bradford Street,1,514,284,DIANNE,96204,117592274996,,279,DIANNE.SHELTON@sakilacustomer.org,2006-02-14 22:04:37,2,East Azerbaidzan,SHELTON
1006 Santa Bárbara d´Oeste Manor,1,389,285,TRACEY,36229,85059738746,,280,TRACEY.BARRETT@sakilacustomer.org,2006-02-14 22:04:37,2,Ondo & Ekiti,BARRETT
1308 Sumy Loop,1,175,286,LEONA,30657,583021225407,,281,LEONA.OBRIEN@sakilacustomer.org,2006-02-14 22:04:37,2,Fujian,OBRIEN
1405 Chisinau Place,1,411,287,JENNY,8160,62781725285,,282,JENNY.CASTRO@sakilacustomer.org,2006-02-14 22:04:37,2,Ponce,CASTRO
226 Halifax Street,1,277,288,FELICIA,58492,790651020929,,283,FELICIA.SUTTON@sakilacustomer.org,2006-02-14 22:04:37,1,Xinxiang,SUTTON
1279 Udine Parkway,1,69,289,SONIA,75860,195003555232,,284,SONIA.GREGORY@sakilacustomer.org,2006-02-14 22:04:37,1,Edo & Delta,GREGORY
1336 Benin City Drive,1,386,290,MIRIAM,46044,341242939532,,285,MIRIAM.MCKINNEY@sakilacustomer.org,2006-02-14 22:04:37,1,Shiga,MCKINNEY
1155 Liaocheng Place,1,152,291,VELMA,22650,558236142492,,286,VELMA.LUCAS@sakilacustomer.org,2006-02-14 22:04:37,1,Oyo & Osun,LUCAS
1993 Tabuk Lane,1,522,292,BECKY,64221,648482415405,,287,BECKY.MILES@sakilacustomer.org,2006-02-14 22:04:37,2,Tamil Nadu,MILES
86 Higashiosaka Lane,1,563,293,BOBBIE,33768,957128697225,,288,BOBBIE.CRAIG@sakilacustomer.org,2006-02-14 22:04:37,1,Guanajuato,CRAIG
1912 Allende Manor,1,279,294,VIOLET,58124,172262454487,,289,VIOLET.RODRIQUEZ@sakilacustomer.org,2006-02-14 22:04:37,1,Kowloon and New Kowl,RODRIQUEZ
544 Tarsus Boulevard,1,562,295,KRISTINA,53145,892523334,,290,KRISTINA.CHAMBERS@sakilacustomer.org,2006-02-14 22:04:37,1,Gurico,CHAMBERS
1936 Cumaná Avenue,1,433,296,TONI,61195,976798660411,,291,TONI.HOLT@sakilacustomer.org,2006-02-14 22:04:37,1,Virginia,HOLT
1192 Tongliao Street,1,470,297,MISTY,19065,350970907017,,292,MISTY.LAMBERT@sakilacustomer.org,2006-02-14 22:04:37,2,Sharja,LAMBERT
44 Najafabad Way,1,146,298,MAE,61391,96604821070,,293,MAE.FLETCHER@sakilacustomer.org,2006-02-14 22:04:37,2,Baskimaa,FLETCHER
32 Pudukkottai Lane,1,140,299,SHELLY,38834,967274728547,,294,SHELLY.WATTS@sakilacustomer.org,2006-02-14 22:04:37,2,Ohio,WATTS
661 Chisinau Lane,1,274,300,DAISY,8856,816436065431,,295,DAISY.BATES@sakilacustomer.org,2006-02-14 22:04:37,1,Pietari,BATES
951 Stara Zagora Manor,1,400,301,RAMONA,98573,429925609431,,296,RAMONA.HALE@sakilacustomer.org,2006-02-14 22:04:37,2,Punjab,HALE
922 Vila Velha Loop,1,9,302,SHERRI,4085,510737228015,,297,SHERRI.RHODES@sakilacustomer.org,2006-02-14 22:04:37,1,Maharashtra,RHODES
898 Jining Lane,1,387,303,ERIKA,40070,161643343536,,298,ERIKA.PENA@sakilacustomer.org,2006-02-14 22:04:37,1,Pohjois-Pohjanmaa,PENA
1635 Kuwana Boulevard,1,205,304,JAMES,52137,710603868323,,299,JAMES.GANNON@sakilacustomer.org,2006-02-14 22:04:37,2,Hiroshima,GANNON
41 El Alto Parkway,1,398,305,JOHN,56883,51917807050,,300,JOHN.FARNSWORTH@sakilacustomer.org,2006-02-14 22:04:37,1,Maharashtra,FARNSWORTH
1883 Maikop Lane,1,254,306,ROBERT,68469,96110042435,,301,ROBERT.BAUGHMAN@sakilacustomer.org,2006-02-14 22:04:37,2,Kaliningrad,BAUGHMAN
1908 Gaziantep Place,1,536,307,MICHAEL,58979,108053751300,,302,MICHAEL.SILVERMAN@sakilacustomer.org,2006-02-14 22:04:37,1,Liaoning,SILVERMAN
687 Alessandria Parkway,1,455,308,WILLIAM,57587,407218522294,,303,WILLIAM.SATTERFIELD@sakilacustomer.org,2006-02-14 22:04:37,2,Sanaa,SATTERFIELD
827 Yuncheng Drive,1,99,309,DAVID,79047,504434452842,,304,DAVID.ROYAL@sakilacustomer.org,2006-02-14 22:04:37,2,Callao,ROYAL
913 Coacalco de Berriozábal Loop,1,33,310,RICHARD,42141,262088367001,,305,RICHARD.MCCRARY@sakilacustomer.org,2006-02-14 22:04:37,1,Texas,MCCRARY
715 São Bernardo do Campo Lane,1,507,311,CHARLES,84804,181179321332,,306,CHARLES.KOWALSKI@sakilacustomer.org,2006-02-14 22:04:37,1,Kedah,KOWALSKI
1354 Siegen Street,1,25,312,JOSEPH,80184,573441801529,,307,JOSEPH.JOY@sakilacustomer.org,2006-02-14 22:04:37,2,Rio de Janeiro,JOY
1191 Sungai Petani Boulevard,1,262,313,THOMAS,9668,983259819766,,308,THOMAS.GRIGSBY@sakilacustomer.org,2006-02-14 22:04:37,1,Missouri,GRIGSBY
1224 Huejutla de Reyes Boulevard,1,91,314,CHRISTOPHER,70923,806016930576,,309,CHRISTOPHER.GRECO@sakilacustomer.org,2006-02-14 22:04:37,1,Lombardia,GRECO
543 Bergamo Avenue,1,215,315,DANIEL,59686,103602195112,,310,DANIEL.CABRAL@sakilacustomer.org,2006-02-14 22:04:37,2,Minas Gerais,CABRAL
746 Joliet Lane,1,286,316,PAUL,94878,688485191923,,311,PAUL.TROUT@sakilacustomer.org,2006-02-14 22:04:37,2,Kursk,TROUT
780 Kimberley Way,1,515,317,MARK,17032,824396883951,,312,MARK.RINEHART@sakilacustomer.org,2006-02-14 22:04:37,2,Tabuk,RINEHART
1774 Yaoundé Place,1,166,318,DONALD,91400,613124286867,,313,DONALD.MAHON@sakilacustomer.org,2006-02-14 22:04:37,2,Hubei,MAHON
1957 Yantai Lane,1,490,319,GEORGE,59255,704948322302,,314,GEORGE.LINTON@sakilacustomer.org,2006-02-14 22:04:37,1,São Paulo,LINTON
1542 Lubumbashi Boulevard,0,57,320,KENNETH,62472,508800331065,,315,KENNETH.GOODEN@sakilacustomer.org,2006-02-14 22:04:37,2,Tel Aviv,GOODEN
651 Pathankot Loop,1,336,321,STEVEN,59811,139378397418,,316,STEVEN.CURLEY@sakilacustomer.org,2006-02-14 22:04:37,1,Maharashtra,CURLEY
1359 Zhoushan Parkway,1,545,322,EDWARD,29763,46568045367,,317,EDWARD.BAUGH@sakilacustomer.org,2006-02-14 22:04:37,2,Streymoyar,BAUGH
1769 Iwaki Lane,1,97,323,BRIAN,25787,556100547674,,318,BRIAN.WYMAN@sakilacustomer.org,2006-02-14 22:04:37,1,Kujawsko-Pomorskie,WYMAN
1145 Vilnius Manor,1,451,324,RONALD,73170,674805712553,,319,RONALD.WEINER@sakilacustomer.org,2006-02-14 22:04:37,2,Mxico,WEINER
1892 Nabereznyje Tšelny Lane,1,516,325,ANTHONY,28396,478229987054,,320,ANTHONY.SCHWAB@sakilacustomer.org,2006-02-14 22:04:37,2,Tutuila,SCHWAB
470 Boksburg Street,1,81,326,KEVIN,97960,908029859266,,321,KEVIN.SCHULER@sakilacustomer.org,2006-02-14 22:04:37,1,Central,SCHULER
1427 A Coruña (La Coruña) Place,1,45,327,JASON,85799,972574862516,,322,JASON.MORRISSEY@sakilacustomer.org,2006-02-14 22:04:37,1,Buenos Aires,MORRISSEY
479 San Felipe del Progreso Avenue,1,130,328,MATTHEW,54949,869051782691,,323,MATTHEW.MAHAN@sakilacustomer.org,2006-02-14 22:04:37,2,Morelos,MAHAN
867 Benin City Avenue,1,591,329,GARY,78543,168884817145,,324,GARY.COY@sakilacustomer.org,2006-02-14 22:04:37,2,Henan,COY
981 Kumbakonam Place,1,89,330,TIMOTHY,87611,829116184079,,325,TIMOTHY.BUNN@sakilacustomer.org,2006-02-14 22:04:37,1,Distrito Federal,BUNN
1016 Iwakuni Street,1,269,331,JOSE,49833,961370847344,,326,JOSE.ANDREW@sakilacustomer.org,2006-02-14 22:04:37,1,St George,ANDREW
663 Bahía Blanca Parkway,1,5,332,LARRY,33463,834418779292,,327,LARRY.THRASHER@sakilacustomer.org,2006-02-14 22:04:37,2,Adana,THRASHER
1860 Taguig Loop,1,119,333,JEFFREY,59550,38158430589,,328,JEFFREY.SPEAR@sakilacustomer.org,2006-02-14 22:04:37,2,West Java,SPEAR
1816 Bydgoszcz Loop,1,234,334,FRANK,64308,965273813662,,329,FRANK.WAGGONER@sakilacustomer.org,2006-02-14 22:04:37,2,Dhaka,WAGGONER
587 Benguela Manor,1,42,335,SCOTT,91590,165450987037,,330,SCOTT.SHELLEY@sakilacustomer.org,2006-02-14 22:04:37,1,Illinois,SHELLEY
430 Kumbakonam Drive,1,457,336,ERIC,28814,105470691550,,331,ERIC.ROBERT@sakilacustomer.org,2006-02-14 22:04:37,1,Santa Fé,ROBERT
