cliente_id,negozio_id,nome,cognome,email,indirizzo_id,attivo,data_creazione
85,2,ANNE,POWELL,ANNE.POWELL@sakilacustomer.org,89,1,2006-02-14 22:04:36
462,2,WARREN,SHERROD,WARREN.SHERROD@sakilacustomer.org,467,1,2006-02-14 22:04:37
97,2,ANNIE,RUSSELL,ANNIE.RUSSELL@sakilacustomer.org,101,1,2006-02-14 22:04:36
25,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,29,1,2006-02-14 22:04:36
541,2,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,547,1,2006-02-14 22:04:37
133,1,PAULINE,HENRY,PAULINE.HENRY@sakilacustomer.org,137,1,2006-02-14 22:04:36
313,2,DONALD,MAHON,DONALD.MAHON@sakilacustomer.org,318,1,2006-02-14 22:04:37
453,1,CALVIN,MARTEL,CALVIN.MARTEL@sakilacustomer.org,458,1,2006-02-14 22:04:37
105,1,DAWN,SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,109,1,2006-02-14 22:04:36
289,1,VIOLET,RODRIQUEZ,VIOLET.RODRIQUEZ@sakilacustomer.org,294,1,2006-02-14 22:04:37
59,1,CHERYL,MURPHY,CHERYL.MURPHY@sakilacustomer.org,63,1,2006-02-14 22:04:36
210,2,ELLA,OLIVER,ELLA.OLIVER@sakilacustomer.org,214,1,2006-02-14 22:04:36
202,2,CARLA,GUTIERREZ,CARLA.GUTIERREZ@sakilacustomer.org,206,1,2006-02-14 22:04:36
403,1,MIKE,WAY,MIKE.WAY@sakilacustomer.org,408,1,2006-02-14 22:04:37
220,2,CHARLENE,ALVAREZ,CHARLENE.ALVAREZ@sakilacustomer.org,224,1,2006-02-14 22:04:36
393,1,PHILIP,CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,398,1,2006-02-14 22:04:37
328,2,JEFFREY,SPEAR,JEFFREY.SPEAR@sakilacustomer.org,333,1,2006-02-14 22:04:37
406,1,NATHAN,RUNYON,NATHAN.RUNYON@sakilacustomer.org,411,0,2006-02-14 22:04:37
147,2,JOANNE,ROBERTSON,JOANNE.ROBERTSON@sakilacustomer.org,151,1,2006-02-14 22:04:36
517,2,BRAD,MCCURDY,BRAD.MCCURDY@sakilacustomer.org,523,1,2006-02-14 22:04:37
51,1,ALICE,STEWART,ALICE.STEWART@sakilacustomer.org,55,1,2006-02-14 22:04:36
23,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,27,1,2006-02-14 22:04:36
566,1,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,1,2006-02-14 22:04:37
572,1,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,578,1,2006-02-14 22:04:37
580,1,ROSS,GREY,ROSS.GREY@sakilacustomer.org,586,1,2006-02-14 22:04:37
221,1,BESSIE,MORRISON,BESSIE.MORRISON@sakilacustomer.org,225,1,2006-02-14 22:04:36
203,1,TARA,RYAN,TARA.RYAN@sakilacustomer.org,207,1,2006-02-14 22:04:36
316,1,STEVEN,CURLEY,STEVEN.CURLEY@sakilacustomer.org,321,1,2006-02-14 22:04:37
339,2,WALTER,PERRYMAN,WALTER.PERRYMAN@sakilacustomer.org,344,1,2006-02-14 22:04:37
13,2,KAREN,JACKSON,KAREN.JACKSON@sakilacustomer.org,17,1,2006-02-14 22:04:36
254,2,MAXINE,SILVA,MAXINE.SILVA@sakilacustomer.org,259,1,2006-02-14 22:04:36
540,1,TYRONE,ASHER,TYRONE.ASHER@sakilacustomer.org,546,1,2006-02-14 22:04:37
523,1,HARVEY,GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,529,1,2006-02-14 22:04:37
89,1,JULIA,FLORES,JULIA.FLORES@sakilacustomer.org,93,1,2006-02-14 22:04:36
44,1,MARIE,TURNER,MARIE.TURNER@sakilacustomer.org,48,1,2006-02-14 22:04:36
496,2,TYLER,WREN,TYLER.WREN@sakilacustomer.org,501,1,2006-02-14 22:04:37
409,2,RODNEY,MOELLER,RODNEY.MOELLER@sakilacustomer.org,414,1,2006-02-14 22:04:37
284,1,SONIA,GREGORY,SONIA.GREGORY@sakilacustomer.org,289,1,2006-02-14 22:04:37
94,1,NORMA,GONZALES,NORMA.GONZALES@sakilacustomer.org,98,1,2006-02-14 22:04:36
469,2,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,474,1,2006-02-14 22:04:37
170,1,BEATRICE,ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,174,1,2006-02-14 22:04:36
29,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,33,1,2006-02-14 22:04:36
532,2,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,538,1,2006-02-14 22:04:37
241,2,HEIDI,LARSON,HEIDI.LARSON@sakilacustomer.org,245,0,2006-02-14 22:04:36
344,1,HENRY,BILLINGSLEY,HENRY.BILLINGSLEY@sakilacustomer.org,349,1,2006-02-14 22:04:37
335,1,GREGORY,MAULDIN,GREGORY.MAULDIN@sakilacustomer.org,340,1,2006-02-14 22:04:37
423,2,ALFRED,CASILLAS,ALFRED.CASILLAS@sakilacustomer.org,428,1,2006-02-14 22:04:37
424,2,KYLE,SPURLOCK,KYLE.SPURLOCK@sakilacustomer.org,429,1,2006-02-14 22:04:37
308,1,THOMAS,GRIGSBY,THOMAS.GRIGSBY@sakilacustomer.org,313,1,2006-02-14 22:04:37
524,1,JARED,ELY,JARED.ELY@sakilacustomer.org,530,1,2006-02-14 22:04:37
16,2,SANDRA,MARTIN,SANDRA.MARTIN@sakilacustomer.org,20,0,2006-02-14 22:04:36
211,1,STACEY,MONTGOMERY,STACEY.MONTGOMERY@sakilacustomer.org,215,1,2006-02-14 22:04:36
404,2,STANLEY,SCROGGINS,STANLEY.SCROGGINS@sakilacustomer.org,409,1,2006-02-14 22:04:37
123,2,SHANNON,FREEMAN,SHANNON.FREEMAN@sakilacustomer.org,127,1,2006-02-14 22:04:36
125,1,ETHEL,WEBB,ETHEL.WEBB@sakilacustomer.org,129,1,2006-02-14 22:04:36
272,1,KAY,CALDWELL,KAY.CALDWELL@sakilacustomer.org,277,1,2006-02-14 22:04:37
191,1,JEANETTE,GREENE,JEANETTE.GREENE@sakilacustomer.org,195,1,2006-02-14 22:04:36
427,2,JESUS,MCCARTNEY,JESUS.MCCARTNEY@sakilacustomer.org,432,1,2006-02-14 22:04:37
311,2,PAUL,TROUT,PAUL.TROUT@sakilacustomer.org,316,1,2006-02-14 22:04:37
273,2,PRISCILLA,LOWE,PRISCILLA.LOWE@sakilacustomer.org,278,1,2006-02-14 22:04:37
213,1,GINA,WILLIAMSON,GINA.WILLIAMSON@sakilacustomer.org,217,1,2006-02-14 22:04:36
548,1,ALLAN,CORNISH,ALLAN.CORNISH@sakilacustomer.org,554,1,2006-02-14 22:04:37
64,2,JUDITH,COX,JUDITH.COX@sakilacustomer.org,68,0,2006-02-14 22:04:36
98,1,LILLIAN,GRIFFIN,LILLIAN.GRIFFIN@sakilacustomer.org,102,1,2006-02-14 22:04:36
104,1,RITA,GRAHAM,RITA.GRAHAM@sakilacustomer.org,108,1,2006-02-14 22:04:36
485,1,CLYDE,TOBIAS,CLYDE.TOBIAS@sakilacustomer.org,490,1,2006-02-14 22:04:37
468,1,TIM,CARY,TIM.CARY@sakilacustomer.org,473,1,2006-02-14 22:04:37
401,2,TONY,CARRANZA,TONY.CARRANZA@sakilacustomer.org,406,1,2006-02-14 22:04:37
61,2,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,65,1,2006-02-14 22:04:36
255,2,IRMA,PEARSON,IRMA.PEARSON@sakilacustomer.org,260,1,2006-02-14 22:04:36
307,2,JOSEPH,JOY,JOSEPH.JOY@sakilacustomer.org,312,1,2006-02-14 22:04:37
442,1,LEROY,BUSTAMANTE,LEROY.BUSTAMANTE@sakilacustomer.org,447,1,2006-02-14 22:04:37
411,1,NORMAN,CURRIER,NORMAN.CURRIER@sakilacustomer.org,416,1,2006-02-14 22:04:37
267,1,MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,272,1,2006-02-14 22:04:36
66,2,JANICE,WARD,JANICE.WARD@sakilacustomer.org,70,1,2006-02-14 22:04:36
152,1,ALICIA,MILLS,ALICIA.MILLS@sakilacustomer.org,156,1,2006-02-14 22:04:36
27,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,31,1,2006-02-14 22:04:36
364,1,BENJAMIN,VARNEY,BENJAMIN.VARNEY@sakilacustomer.org,369,1,2006-02-14 22:04:37
372,2,STEVE,MACKENZIE,STEVE.MACKENZIE@sakilacustomer.org,377,1,2006-02-14 22:04:37
118,1,KIM,CRUZ,KIM.CRUZ@sakilacustomer.org,122,1,2006-02-14 22:04:36
593,2,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,599,1,2006-02-14 22:04:37
112,2,ROSA,REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,116,1,2006-02-14 22:04:36
39,1,DEBRA,NELSON,DEBRA.NELSON@sakilacustomer.org,43,1,2006-02-14 22:04:36
215,2,JESSIE,BANKS,JESSIE.BANKS@sakilacustomer.org,219,1,2006-02-14 22:04:36
34,2,REBECCA,SCOTT,REBECCA.SCOTT@sakilacustomer.org,38,1,2006-02-14 22:04:36
355,2,TERRY,GRISSOM,TERRY.GRISSOM@sakilacustomer.org,360,1,2006-02-14 22:04:37
109,2,EDNA,WEST,EDNA.WEST@sakilacustomer.org,113,1,2006-02-14 22:04:36
397,1,JIMMY,SCHRADER,JIMMY.SCHRADER@sakilacustomer.org,402,1,2006-02-14 22:04:37
144,1,CLARA,SHAW,CLARA.SHAW@sakilacustomer.org,148,1,2006-02-14 22:04:36
382,2,VICTOR,BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,387,1,2006-02-14 22:04:37
180,2,STACY,CUNNINGHAM,STACY.CUNNINGHAM@sakilacustomer.org,184,1,2006-02-14 22:04:36
408,1,MANUEL,MURRELL,MANUEL.MURRELL@sakilacustomer.org,413,1,2006-02-14 22:04:37
33,2,ANNA,HILL,ANNA.HILL@sakilacustomer.org,37,1,2006-02-14 22:04:36
265,2,JENNIE,TERRY,JENNIE.TERRY@sakilacustomer.org,270,1,2006-02-14 22:04:36
260,1,CHRISTY,VARGAS,CHRISTY.VARGAS@sakilacustomer.org,265,1,2006-02-14 22:04:36
392,2,SEAN,DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,397,1,2006-02-14 22:04:37
547,1,KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,553,1,2006-02-14 22:04:37
447,1,CLIFFORD,BOWENS,CLIFFORD.BOWENS@sakilacustomer.org,452,1,2006-02-14 22:04:37
457,2,BILL,GAVIN,BILL.GAVIN@sakilacustomer.org,462,1,2006-02-14 22:04:37
60,1,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,64,1,2006-02-14 22:04:36
251,2,VICKIE,BREWER,VICKIE.BREWER@sakilacustomer.org,255,1,2006-02-14 22:04:36
196,1,ALMA,AUSTIN,ALMA.AUSTIN@sakilacustomer.org,200,1,2006-02-14 22:04:36
513,2,DUANE,TUBBS,DUANE.TUBBS@sakilacustomer.org,519,1,2006-02-14 22:04:37
529,2,ERIK,GUILLEN,ERIK.GUILLEN@sakilacustomer.org,535,1,2006-02-14 22:04:37
333,2,ANDREW,PURDY,ANDREW.PURDY@sakilacustomer.org,338,1,2006-02-14 22:04:37
507,2,EDGAR,RHOADS,EDGAR.RHOADS@sakilacustomer.org,512,1,2006-02-14 22:04:37
449,2,OSCAR,AQUINO,OSCAR.AQUINO@sakilacustomer.org,454,1,2006-02-14 22:04:37
320,2,ANTHONY,SCHWAB,ANTHONY.SCHWAB@sakilacustomer.org,325,1,2006-02-14 22:04:37
551,2,CLAYTON,BARBEE,CLAYTON.BARBEE@sakilacustomer.org,557,1,2006-02-14 22:04:37
250,2,JO,FOWLER,JO.FOWLER@sakilacustomer.org,254,1,2006-02-14 22:04:36
49,2,JOYCE,EDWARDS,JOYCE.EDWARDS@sakilacustomer.org,53,1,2006-02-14 22:04:36
244,2,VIOLA,HANSON,VIOLA.HANSON@sakilacustomer.org,248,1,2006-02-14 22:04:36
360,2,RALPH,MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,365,1,2006-02-14 22:04:37
319,2,RONALD,WEINER,RONALD.WEINER@sakilacustomer.org,324,1,2006-02-14 22:04:37
429,2,FREDERICK,ISBELL,FREDERICK.ISBELL@sakilacustomer.org,434,1,2006-02-14 22:04:37
88,2,BONNIE,HUGHES,BONNIE.HUGHES@sakilacustomer.org,92,1,2006-02-14 22:04:36
402,1,LUIS,YANEZ,LUIS.YANEZ@sakilacustomer.org,407,1,2006-02-14 22:04:37
236,1,MARCIA,DEAN,MARCIA.DEAN@sakilacustomer.org,240,1,2006-02-14 22:04:36
258,1,MYRTLE,FLEMING,MYRTLE.FLEMING@sakilacustomer.org,263,1,2006-02-14 22:04:36
114,2,GRACE,ELLIS,GRACE.ELLIS@sakilacustomer.org,118,1,2006-02-14 22:04:36
2,1,PATRICIA,JOHNSON,PATRICIA.JOHNSON@sakilacustomer.org,6,1,2006-02-14 22:04:36
520,2,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@sakilacustomer.org,526,1,2006-02-14 22:04:37
6,2,JENNIFER,DAVIS,JENNIFER.DAVIS@sakilacustomer.org,10,1,2006-02-14 22:04:36
394,2,CHRIS,BROTHERS,CHRIS.BROTHERS@sakilacustomer.org,399,1,2006-02-14 22:04:37
493,1,BRENT,HARKINS,BRENT.HARKINS@sakilacustomer.org,498,1,2006-02-14 22:04:37
398,1,ANTONIO,MEEK,ANTONIO.MEEK@sakilacustomer.org,403,1,2006-02-14 22:04:37
441,1,MARIO,CHEATHAM,MARIO.CHEATHAM@sakilacustomer.org,446,1,2006-02-14 22:04:37
337,1,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,342,1,2006-02-14 22:04:37
28,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,32,1,2006-02-14 22:04:36
102,1,CRYSTAL,FORD,CRYSTAL.FORD@sakilacustomer.org,106,1,2006-02-14 22:04:36
168,1,REGINA,BERRY,REGINA.BERRY@sakilacustomer.org,172,1,2006-02-14 22:04:36
4,2,BARBARA,JONES,BARBARA.JONES@sakilacustomer.org,8,1,2006-02-14 22:04:36
298,1,ERIKA,PENA,ERIKA.PENA@sakilacustomer.org,303,1,2006-02-14 22:04:37
477,1,DAN,PAINE,DAN.PAINE@sakilacustomer.org,482,1,2006-02-14 22:04:37
262,2,PATSY,DAVIDSON,PATSY.DAVIDSON@sakilacustomer.org,267,1,2006-02-14 22:04:36
381,2,BOBBY,BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,386,1,2006-02-14 22:04:37
361,2,LAWRENCE,LAWTON,LAWRENCE.LAWTON@sakilacustomer.org,366,1,2006-02-14 22:04:37
489,1,RICARDO,MEADOR,RICARDO.MEADOR@sakilacustomer.org,494,1,2006-02-14 22:04:37
369,2,FRED,WHEAT,FRED.WHEAT@sakilacustomer.org,374,1,2006-02-14 22:04:37
208,1,LUCY,WHEELER,LUCY.WHEELER@sakilacustomer.org,212,1,2006-02-14 22:04:36
187,2,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,191,1,2006-02-14 22:04:36
75,2,TAMMY,SANDERS,TAMMY.SANDERS@sakilacustomer.org,79,1,2006-02-14 22:04:36
519,2,RON,DELUCA,RON.DELUCA@sakilacustomer.org,525,1,2006-02-14 22:04:37
113,2,CINDY,FISHER,CINDY.FISHER@sakilacustomer.org,117,1,2006-02-14 22:04:36
371,1,BILLY,POULIN,BILLY.POULIN@sakilacustomer.org,376,1,2006-02-14 22:04:37
176,1,JUNE,CARROLL,JUNE.CARROLL@sakilacustomer.org,180,1,2006-02-14 22:04:36
188,1,MELANIE,ARMSTRONG,MELANIE.ARMSTRONG@sakilacustomer.org,192,1,2006-02-14 22:04:36
77,2,JANE,BENNETT,JANE.BENNETT@sakilacustomer.org,81,1,2006-02-14 22:04:36
575,2,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,581,1,2006-02-14 22:04:37
90,2,RUBY,WASHINGTON,RUBY.WASHINGTON@sakilacustomer.org,94,1,2006-02-14 22:04:36
293,2,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,298,1,2006-02-14 22:04:37
193,2,KATIE,ELLIOTT,KATIE.ELLIOTT@sakilacustomer.org,197,1,2006-02-14 22:04:36
261,1,DEANNA,BYRD,DEANNA.BYRD@sakilacustomer.org,266,1,2006-02-14 22:04:36
17,1,DONNA,THOMPSON,DONNA.THOMPSON@sakilacustomer.org,21,1,2006-02-14 22:04:36
376,1,RANDY,GAITHER,RANDY.GAITHER@sakilacustomer.org,381,1,2006-02-14 22:04:37
257,2,MARSHA,DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,262,1,2006-02-14 22:04:36
52,1,JULIE,SANCHEZ,JULIE.SANCHEZ@sakilacustomer.org,56,1,2006-02-14 22:04:36
576,2,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,582,1,2006-02-14 22:04:37
110,2,TIFFANY,JORDAN,TIFFANY.JORDAN@sakilacustomer.org,114,1,2006-02-14 22:04:36
539,1,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,545,1,2006-02-14 22:04:37
30,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,34,1,2006-02-14 22:04:36
444,2,MARCUS,HIDALGO,MARCUS.HIDALGO@sakilacustomer.org,449,1,2006-02-14 22:04:37
342,1,HAROLD,MARTINO,HAROLD.MARTINO@sakilacustomer.org,347,1,2006-02-14 22:04:37
554,1,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,560,1,2006-02-14 22:04:37
422,1,MELVIN,ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,427,1,2006-02-14 22:04:37
82,1,KATHRYN,COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,86,1,2006-02-14 22:04:36
346,1,ARTHUR,SIMPKINS,ARTHUR.SIMPKINS@sakilacustomer.org,351,1,2006-02-14 22:04:37
3,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,7,1,2006-02-14 22:04:36
80,1,MARILYN,ROSS,MARILYN.ROSS@sakilacustomer.org,84,1,2006-02-14 22:04:36
56,1,GLORIA,COOK,GLORIA.COOK@sakilacustomer.org,60,1,2006-02-14 22:04:36
111,1,CARMEN,OWENS,CARMEN.OWENS@sakilacustomer.org,115,1,2006-02-14 22:04:36
290,1,KRISTINA,CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,295,1,2006-02-14 22:04:37
286,1,VELMA,LUCAS,VELMA.LUCAS@sakilacustomer.org,291,1,2006-02-14 22:04:37
395,2,JOHNNY,TURPIN,JOHNNY.TURPIN@sakilacustomer.org,400,1,2006-02-14 22:04:37
54,1,TERESA,ROGERS,TERESA.ROGERS@sakilacustomer.org,58,1,2006-02-14 22:04:36
317,2,EDWARD,BAUGH,EDWARD.BAUGH@sakilacustomer.org,322,1,2006-02-14 22:04:37
281,2,LEONA,OBRIEN,LEONA.OBRIEN@sakilacustomer.org,286,1,2006-02-14 22:04:37
231,1,GEORGIA,JACOBS,GEORGIA.JACOBS@sakilacustomer.org,235,1,2006-02-14 22:04:36
106,1,CONNIE,WALLACE,CONNIE.WALLACE@sakilacustomer.org,110,1,2006-02-14 22:04:36
325,1,TIMOTHY,BUNN,TIMOTHY.BUNN@sakilacustomer.org,330,1,2006-02-14 22:04:37
461,1,DEREK,BLAKELY,DEREK.BLAKELY@sakilacustomer.org,466,1,2006-02-14 22:04:37
36,2,KATHLEEN,ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,40,1,2006-02-14 22:04:36
160,2,ERIN,DUNN,ERIN.DUNN@sakilacustomer.org,164,1,2006-02-14 22:04:36
216,1,NATALIE,MEYER,NATALIE.MEYER@sakilacustomer.org,220,1,2006-02-14 22:04:36
426,1,BRADLEY,MOTLEY,BRADLEY.MOTLEY@sakilacustomer.org,431,1,2006-02-14 22:04:37
581,1,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,587,1,2006-02-14 22:04:37
163,1,CATHY,SPENCER,CATHY.SPENCER@sakilacustomer.org,167,1,2006-02-14 22:04:36
396,1,EARL,SHANKS,EARL.SHANKS@sakilacustomer.org,401,1,2006-02-14 22:04:37
306,1,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,311,1,2006-02-14 22:04:37
278,2,BILLIE,HORTON,BILLIE.HORTON@sakilacustomer.org,283,1,2006-02-14 22:04:37
348,2,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,353,1,2006-02-14 22:04:37
198,2,ELSIE,KELLEY,ELSIE.KELLEY@sakilacustomer.org,202,1,2006-02-14 22:04:36
81,1,ANDREA,HENDERSON,ANDREA.HENDERSON@sakilacustomer.org,85,1,2006-02-14 22:04:36
149,1,VALERIE,BLACK,VALERIE.BLACK@sakilacustomer.org,153,1,2006-02-14 22:04:36
430,1,RAY,HOULE,RAY.HOULE@sakilacustomer.org,435,1,2006-02-14 22:04:37
68,1,NICOLE,PETERSON,NICOLE.PETERSON@sakilacustomer.org,72,1,2006-02-14 22:04:36
283,1,FELICIA,SUTTON,FELICIA.SUTTON@sakilacustomer.org,288,1,2006-02-14 22:04:37
21,1,MICHELLE,CLARK,MICHELLE.CLARK@sakilacustomer.org,25,1,2006-02-14 22:04:36
173,1,AUDREY,RAY,AUDREY.RAY@sakilacustomer.org,177,1,2006-02-14 22:04:36
55,2,DORIS,REED,DORIS.REED@sakilacustomer.org,59,1,2006-02-14 22:04:36
498,1,GENE,SANBORN,GENE.SANBORN@sakilacustomer.org,503,1,2006-02-14 22:04:37
10,1,DOROTHY,TAYLOR,DOROTHY.TAYLOR@sakilacustomer.org,14,1,2006-02-14 22:04:36
175,1,ANNETTE,OLSON,ANNETTE.OLSON@sakilacustomer.org,179,1,2006-02-14 22:04:36
508,2,MILTON,HOWLAND,MILTON.HOWLAND@sakilacustomer.org,513,1,2006-02-14 22:04:37
543,1,LANCE,PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,549,1,2006-02-14 22:04:37
70,2,CHRISTINA,RAMIREZ,CHRISTINA.RAMIREZ@sakilacustomer.org,74,1,2006-02-14 22:04:36
218,1,VERA,MCCOY,VERA.MCCOY@sakilacustomer.org,222,1,2006-02-14 22:04:36
282,2,JENNY,CASTRO,JENNY.CASTRO@sakilacustomer.org,287,1,2006-02-14 22:04:37
465,1,FLOYD,GANDY,FLOYD.GANDY@sakilacustomer.org,470,1,2006-02-14 22:04:37
356,2,GERALD,FULTZ,GERALD.FULTZ@sakilacustomer.org,361,1,2006-02-14 22:04:37
592,1,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,598,0,2006-02-14 22:04:37
223,1,MELINDA,FERNANDEZ,MELINDA.FERNANDEZ@sakilacustomer.org,227,1,2006-02-14 22:04:36
161,1,GERALDINE,PERKINS,GERALDINE.PERKINS@sakilacustomer.org,165,1,2006-02-14 22:04:36
407,1,DALE,RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,412,1,2006-02-14 22:04:37
359,2,WILLIE,MARKHAM,WILLIE.MARKHAM@sakilacustomer.org,364,1,2006-02-14 22:04:37
375,2,AARON,SELBY,AARON.SELBY@sakilacustomer.org,380,1,2006-02-14 22:04:37
546,1,KELLY,KNOTT,KELLY.KNOTT@sakilacustomer.org,552,1,2006-02-14 22:04:37
552,2,HUGH,WALDROP,HUGH.WALDROP@sakilacustomer.org,558,1,2006-02-14 22:04:37
154,2,MICHELE,GRANT,MICHELE.GRANT@sakilacustomer.org,158,1,2006-02-14 22:04:36
563,2,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,569,1,2006-02-14 22:04:37
312,2,MARK,RINEHART,MARK.RINEHART@sakilacustomer.org,317,1,2006-02-14 22:04:37
138,1,HAZEL,WARREN,HAZEL.WARREN@sakilacustomer.org,142,1,2006-02-14 22:04:36
410,2,CURTIS,IRBY,CURTIS.IRBY@sakilacustomer.org,415,1,2006-02-14 22:04:37
591,1,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,597,1,2006-02-14 22:04:37
379,1,CARLOS,COUGHLIN,CARLOS.COUGHLIN@sakilacustomer.org,384,1,2006-02-14 22:04:37
545,2,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,551,1,2006-02-14 22:04:37
527,1,CORY,MEEHAN,CORY.MEEHAN@sakilacustomer.org,533,1,2006-02-14 22:04:37
124,1,SHEILA,WELLS,SHEILA.WELLS@sakilacustomer.org,128,0,2006-02-14 22:04:36
373,1,LOUIS,LEONE,LOUIS.LEONE@sakilacustomer.org,378,1,2006-02-14 22:04:37
42,2,CAROLYN,PEREZ,CAROLYN.PEREZ@sakilacustomer.org,46,1,2006-02-14 22:04:36
162,2,LAUREN,HUDSON,LAUREN.HUDSON@sakilacustomer.org,166,1,2006-02-14 22:04:36
7,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,11,1,2006-02-14 22:04:36
416,2,JEFFERY,PINSON,JEFFERY.PINSON@sakilacustomer.org,421,1,2006-02-14 22:04:37
542,2,LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,548,1,2006-02-14 22:04:37
18,2,CAROL,GARCIA,CAROL.GARCIA@sakilacustomer.org,22,1,2006-02-14 22:04:36
65,2,ROSE,HOWARD,ROSE.HOWARD@sakilacustomer.org,69,1,2006-02-14 22:04:36
294,2,SHELLY,WATTS,SHELLY.WATTS@sakilacustomer.org,299,1,2006-02-14 22:04:37
555,1,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,561,1,2006-02-14 22:04:37
229,1,TAMARA,NGUYEN,TAMARA.NGUYEN@sakilacustomer.org,233,1,2006-02-14 22:04:36
148,1,ELEANOR,HUNT,ELEANOR.HUNT@sakilacustomer.org,152,1,2006-02-14 22:04:36
194,2,KRISTEN,CHAVEZ,KRISTEN.CHAVEZ@sakilacustomer.org,198,1,2006-02-14 22:04:36
345,1,CARL,ARTIS,CARL.ARTIS@sakilacustomer.org,350,1,2006-02-14 22:04:37
192,1,LAURIE,LAWRENCE,LAURIE.LAWRENCE@sakilacustomer.org,196,1,2006-02-14 22:04:36
432,1,EDWIN,BURK,EDWIN.BURK@sakilacustomer.org,437,1,2006-02-14 22:04:37
330,1,SCOTT,SHELLEY,SCOTT.SHELLEY@sakilacustomer.org,335,1,2006-02-14 22:04:37
