cliente_id,negozio_id,nome,cognome,email,attivo,data_creazione,indirizzo_id,indirizzo,indirizzo2,distretto,città_id,codice_postale,telefono
470,1,GORDON,ALLARD,GORDON.ALLARD@sakilacustomer.org,1,2006-02-14 22:04:37,475,434 Ourense (Orense) Manor,,Hodeida,206,14122,562370137426
171,2,DOLORES,WAGNER,DOLORES.WAGNER@sakilacustomer.org,1,2006-02-14 22:04:36,175,316 Uruapan Street,,Perak,223,58194,275788967899
549,1,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,1,2006-02-14 22:04:37,555,1764 Jalib al-Shuyukh Parkway,,Galicia,459,77642,84794532510
436,1,TROY,QUIGLEY,TROY.QUIGLEY@sakilacustomer.org,1,2006-02-14 22:04:37,441,983 Santa Fé Way,,British Colombia,565,47472,145720452260
36,2,KATHLEEN,ADAMS,KATHLEEN.ADAMS@sakilacustomer.org,1,2006-02-14 22:04:36,40,334 Munger (Monghyr) Lane,,Markazi,31,38145,481183273622
495,2,CHARLIE,BESS,CHARLIE.BESS@sakilacustomer.org,1,2006-02-14 22:04:37,500,362 Rajkot Lane,,Gansu,47,98030,962020153680
570,2,IVAN,CROMWELL,IVAN.CROMWELL@sakilacustomer.org,1,2006-02-14 22:04:37,576,1351 Sousse Lane,,Coahuila de Zaragoza,341,37815,203804046132
202,2,CARLA,GUTIERREZ,CARLA.GUTIERREZ@sakilacustomer.org,1,2006-02-14 22:04:36,206,642 Nador Drive,,Maharashtra,77,3924,369050085652
477,1,DAN,PAINE,DAN.PAINE@sakilacustomer.org,1,2006-02-14 22:04:37,482,808 Naçala-Porto Parkway,,England,500,41060,553452430707
28,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,1,2006-02-14 22:04:36,32,1425 Shikarpur Manor,,Bihar,346,65599,678220867005
387,2,JESSE,SCHILLING,JESSE.SCHILLING@sakilacustomer.org,1,2006-02-14 22:04:37,392,514 Ife Way,,Shaba,315,69973,900235712074
491,2,RICK,MATTOX,RICK.MATTOX@sakilacustomer.org,1,2006-02-14 22:04:37,496,775 Šostka Drive,,al-Daqahliya,337,22358,171973024401
537,2,CLINTON,BUFORD,CLINTON.BUFORD@sakilacustomer.org,1,2006-02-14 22:04:37,543,43 Vilnius Manor,,Colorado,42,79814,484500282381
127,2,ELAINE,STEVENS,ELAINE.STEVENS@sakilacustomer.org,1,2006-02-14 22:04:36,131,801 Hagonoy Drive,,Smolensk,484,8439,237426099212
309,1,CHRISTOPHER,GRECO,CHRISTOPHER.GRECO@sakilacustomer.org,1,2006-02-14 22:04:37,314,1224 Huejutla de Reyes Boulevard,,Lombardia,91,70923,806016930576
131,2,MONICA,HICKS,MONICA.HICKS@sakilacustomer.org,1,2006-02-14 22:04:36,135,1752 São Leopoldo Parkway,,Taka-Karpatia,345,14014,252265130067
538,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,1,2006-02-14 22:04:37,544,183 Haiphong Street,,Jilin,46,69953,488600270038
331,1,ERIC,ROBERT,ERIC.ROBERT@sakilacustomer.org,1,2006-02-14 22:04:37,336,430 Kumbakonam Drive,,Santa Fé,457,28814,105470691550
541,2,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,1,2006-02-14 22:04:37,547,379 Lublin Parkway,,Toscana,309,74568,921960450089
426,1,BRADLEY,MOTLEY,BRADLEY.MOTLEY@sakilacustomer.org,1,2006-02-14 22:04:37,431,1596 Acuña Parkway,,Jharkhand,418,70425,157133457169
366,1,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,1,2006-02-14 22:04:37,371,1912 Emeishan Drive,,Balikesir,50,33050,99883471275
199,2,BETH,FRANKLIN,BETH.FRANKLIN@sakilacustomer.org,1,2006-02-14 22:04:36,203,1149 A Coruña (La Coruña) Boulevard,,Haiphong,194,95824,470884141195
99,2,EMILY,DIAZ,EMILY.DIAZ@sakilacustomer.org,1,2006-02-14 22:04:36,103,588 Vila Velha Manor,,Kyongsangbuk,268,51540,333339908719
402,1,LUIS,YANEZ,LUIS.YANEZ@sakilacustomer.org,1,2006-02-14 22:04:37,407,1346 Mysore Drive,,Bretagne,92,61507,516647474029
97,2,ANNIE,RUSSELL,ANNIE.RUSSELL@sakilacustomer.org,1,2006-02-14 22:04:36,101,1599 Plock Drive,,Tete,534,71986,817248913162
13,2,KAREN,JACKSON,KAREN.JACKSON@sakilacustomer.org,1,2006-02-14 22:04:36,17,270 Amroha Parkway,,Osmaniye,384,29610,695479687538
258,1,MYRTLE,FLEMING,MYRTLE.FLEMING@sakilacustomer.org,1,2006-02-14 22:04:36,263,532 Toulon Street,,Santiago,460,69517,46871694740
522,2,ARNOLD,HAVENS,ARNOLD.HAVENS@sakilacustomer.org,1,2006-02-14 22:04:37,528,1176 Southend-on-Sea Manor,,Southern Tagalog,458,81651,236679267178
386,1,TODD,TAN,TODD.TAN@sakilacustomer.org,1,2006-02-14 22:04:37,391,1793 Meixian Place,,Hmelnytskyi,258,33535,619966287415
533,1,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,1,2006-02-14 22:04:37,539,1332 Gaziantep Lane,,Shandong,80,22813,383353187467
172,1,BERNICE,WILLIS,BERNICE.WILLIS@sakilacustomer.org,1,2006-02-14 22:04:36,176,29 Pyongyang Loop,,Batman,58,47753,734780743462
410,2,CURTIS,IRBY,CURTIS.IRBY@sakilacustomer.org,1,2006-02-14 22:04:37,415,432 Garden Grove Street,,Ontario,430,65630,615964523510
572,1,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,1,2006-02-14 22:04:37,578,1405 Hagonoy Avenue,,Slaskie,133,86587,867287719310
7,1,MARIA,MILLER,MARIA.MILLER@sakilacustomer.org,1,2006-02-14 22:04:36,11,900 Santiago de Compostela Parkway,,Central Serbia,280,93896,716571220373
577,2,CLIFTON,MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,1,2006-02-14 22:04:37,583,1489 Kakamigahara Lane,,Taipei,526,98883,29341849811
476,1,DERRICK,BOURQUE,DERRICK.BOURQUE@sakilacustomer.org,1,2006-02-14 22:04:37,481,1153 Allende Way,,Québec,179,20336,856872225376
535,1,JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,1,2006-02-14 22:04:37,541,195 Ilorin Street,,Chari-Baguirmi,363,49250,8912935608
149,1,VALERIE,BLACK,VALERIE.BLACK@sakilacustomer.org,1,2006-02-14 22:04:36,153,782 Mosul Street,,Massachusetts,94,25545,885899703621
27,2,SHIRLEY,ALLEN,SHIRLEY.ALLEN@sakilacustomer.org,1,2006-02-14 22:04:36,31,217 Botshabelo Place,,Southern Mindanao,138,49521,665356572025
479,1,ZACHARY,HITE,ZACHARY.HITE@sakilacustomer.org,1,2006-02-14 22:04:37,484,98 Pyongyang Boulevard,,Ohio,11,88749,191958435142
295,1,DAISY,BATES,DAISY.BATES@sakilacustomer.org,1,2006-02-14 22:04:37,300,661 Chisinau Lane,,Pietari,274,8856,816436065431
565,2,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,1,2006-02-14 22:04:37,571,1746 Faaa Way,,Huánuco,214,32515,863080561151
429,2,FREDERICK,ISBELL,FREDERICK.ISBELL@sakilacustomer.org,1,2006-02-14 22:04:37,434,1404 Taguig Drive,,Okayama,547,87212,572068624538
483,2,VERNON,CHAPA,VERNON.CHAPA@sakilacustomer.org,1,2006-02-14 22:04:37,488,698 Jelets Boulevard,,Denizli,142,2596,975185523021
416,2,JEFFERY,PINSON,JEFFERY.PINSON@sakilacustomer.org,1,2006-02-14 22:04:37,421,966 Arecibo Loop,,Sind,134,94018,15273765306
1,1,MARY,SMITH,MARY.SMITH@sakilacustomer.org,1,2006-02-14 22:04:36,5,1913 Hanoi Way,,Nagasaki,463,35200,28303384290
113,2,CINDY,FISHER,CINDY.FISHER@sakilacustomer.org,1,2006-02-14 22:04:36,117,1079 Tel Aviv-Jaffa Boulevard,,Sucre,132,10885,358178933857
480,1,COREY,HAUSER,COREY.HAUSER@sakilacustomer.org,1,2006-02-14 22:04:37,485,984 Novotšerkassk Loop,,Gaziantep,180,28165,435118527255
170,1,BEATRICE,ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,1,2006-02-14 22:04:36,174,1877 Ezhou Lane,,Rajasthan,550,63337,264541743403
345,1,CARL,ARTIS,CARL.ARTIS@sakilacustomer.org,1,2006-02-14 22:04:37,350,1628 Nagareyama Lane,,Central,453,60079,20064292617
505,1,RAFAEL,ABNEY,RAFAEL.ABNEY@sakilacustomer.org,1,2006-02-14 22:04:37,510,48 Maracaíbo Place,,Central Luzon,519,1570,82671830126
287,2,BECKY,MILES,BECKY.MILES@sakilacustomer.org,1,2006-02-14 22:04:37,292,1993 Tabuk Lane,,Tamil Nadu,522,64221,648482415405
458,1,LLOYD,DOWD,LLOYD.DOWD@sakilacustomer.org,1,2006-02-14 22:04:37,463,935 Aden Boulevard,,Central Java,532,64709,335052544020
112,2,ROSA,REYNOLDS,ROSA.REYNOLDS@sakilacustomer.org,1,2006-02-14 22:04:36,116,793 Cam Ranh Avenue,,California,292,87057,824370924746
79,1,RACHEL,BARNES,RACHEL.BARNES@sakilacustomer.org,1,2006-02-14 22:04:36,83,586 Tete Way,,Kanagawa,256,1079,18581624103
200,2,JEANNE,LAWSON,JEANNE.LAWSON@sakilacustomer.org,1,2006-02-14 22:04:36,204,387 Mwene-Ditu Drive,,Ahal,35,8073,764477681869
586,1,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,1,2006-02-14 22:04:37,592,1923 Stara Zagora Lane,,Nantou,546,95179,182178609211
118,1,KIM,CRUZ,KIM.CRUZ@sakilacustomer.org,1,2006-02-14 22:04:36,122,333 Goiânia Way,,Texas,185,78625,909029256431
92,2,TINA,SIMMONS,TINA.SIMMONS@sakilacustomer.org,1,2006-02-14 22:04:36,96,984 Effon-Alaiye Avenue,,Gois,183,17119,132986892228
129,1,CARRIE,PORTER,CARRIE.PORTER@sakilacustomer.org,1,2006-02-14 22:04:36,133,1854 Tieli Street,,Shandong,302,15819,509492324775
327,2,LARRY,THRASHER,LARRY.THRASHER@sakilacustomer.org,1,2006-02-14 22:04:37,332,663 Bahía Blanca Parkway,,Adana,5,33463,834418779292
41,1,STEPHANIE,MITCHELL,STEPHANIE.MITCHELL@sakilacustomer.org,1,2006-02-14 22:04:36,45,42 Brindisi Place,,Yerevan,586,16744,42384721397
243,1,LYDIA,BURKE,LYDIA.BURKE@sakilacustomer.org,1,2006-02-14 22:04:36,247,1483 Pathankot Street,,Tucumn,454,37288,686015532180
115,1,WENDY,HARRISON,WENDY.HARRISON@sakilacustomer.org,1,2006-02-14 22:04:36,119,1107 Nakhon Sawan Avenue,,Mxico,365,75149,867546627903
382,2,VICTOR,BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,1,2006-02-14 22:04:37,387,401 Sucre Boulevard,,New Hampshire,322,25007,486395999608
16,2,SANDRA,MARTIN,SANDRA.MARTIN@sakilacustomer.org,0,2006-02-14 22:04:36,20,360 Toulouse Parkway,,England,495,54308,949312333307
17,1,DONNA,THOMPSON,DONNA.THOMPSON@sakilacustomer.org,1,2006-02-14 22:04:36,21,270 Toulon Boulevard,,Kalmykia,156,81766,407752414682
85,2,ANNE,POWELL,ANNE.POWELL@sakilacustomer.org,1,2006-02-14 22:04:36,89,1557 Kütahya Boulevard,,England,88,88002,720998247660
350,1,JUAN,FRALEY,JUAN.FRALEY@sakilacustomer.org,1,2006-02-14 22:04:37,355,469 Nakhon Sawan Street,,Tuvassia,531,58866,689199636560
516,2,ELMER,NOE,ELMER.NOE@sakilacustomer.org,1,2006-02-14 22:04:37,522,1768 Udine Loop,,Battambang,60,32347,448876499197
134,1,EMMA,BOYD,EMMA.BOYD@sakilacustomer.org,1,2006-02-14 22:04:36,138,765 Southampton Drive,,al-Qalyubiya,421,4285,23712411567
283,1,FELICIA,SUTTON,FELICIA.SUTTON@sakilacustomer.org,1,2006-02-14 22:04:37,288,226 Halifax Street,,Xinxiang,277,58492,790651020929
415,1,GLENN,PULLEN,GLENN.PULLEN@sakilacustomer.org,1,2006-02-14 22:04:37,420,992 Klerksdorp Loop,,Utrecht,23,33711,855290087237
419,1,CHAD,CARBONE,CHAD.CARBONE@sakilacustomer.org,1,2006-02-14 22:04:37,424,1948 Bayugan Parkway,,Bihar,264,60622,987306329957
35,2,VIRGINIA,GREEN,VIRGINIA.GREEN@sakilacustomer.org,1,2006-02-14 22:04:36,39,391 Callao Drive,,Midi-Pyrnes,544,34021,440512153169
100,1,ROBIN,HAYES,ROBIN.HAYES@sakilacustomer.org,1,2006-02-14 22:04:36,104,1913 Kamakura Place,,Lipetsk,238,97287,942570536750
133,1,PAULINE,HENRY,PAULINE.HENRY@sakilacustomer.org,1,2006-02-14 22:04:36,137,261 Saint Louis Way,,Coahuila de Zaragoza,541,83401,321944036800
351,1,JACK,FOUST,JACK.FOUST@sakilacustomer.org,1,2006-02-14 22:04:37,356,1378 Beira Loop,,Krasnojarsk,597,40792,840957664136
138,1,HAZEL,WARREN,HAZEL.WARREN@sakilacustomer.org,1,2006-02-14 22:04:36,142,1587 Sullana Lane,,Inner Mongolia,207,85769,468060467018
494,2,RAMON,CHOATE,RAMON.CHOATE@sakilacustomer.org,1,2006-02-14 22:04:37,499,1954 Kowloon and New Kowloon Way,,Chimborazo,434,63667,898559280434
463,2,DARRELL,POWER,DARRELL.POWER@sakilacustomer.org,1,2006-02-14 22:04:37,468,1844 Usak Avenue,,Nova Scotia,196,84461,164414772677
46,2,CATHERINE,CAMPBELL,CATHERINE.CAMPBELL@sakilacustomer.org,1,2006-02-14 22:04:36,50,46 Pjatigorsk Lane,,Moscow (City),343,23616,262076994845
551,2,CLAYTON,BARBEE,CLAYTON.BARBEE@sakilacustomer.org,1,2006-02-14 22:04:37,557,1407 Pachuca de Soto Place,,Rio Grande do Sul,21,26284,380077794770
392,2,SEAN,DOUGLASS,SEAN.DOUGLASS@sakilacustomer.org,1,2006-02-14 22:04:37,397,614 Pak Kret Street,,Addis Abeba,6,27796,47808359842
445,1,MICHEAL,FORMAN,MICHEAL.FORMAN@sakilacustomer.org,1,2006-02-14 22:04:37,450,203 Tambaram Street,,Buenos Aires,161,73942,411549550611
500,1,REGINALD,KINDER,REGINALD.KINDER@sakilacustomer.org,1,2006-02-14 22:04:37,505,519 Brescia Parkway,,East Java,318,69504,793996678771
288,1,BOBBIE,CRAIG,BOBBIE.CRAIG@sakilacustomer.org,1,2006-02-14 22:04:37,293,86 Higashiosaka Lane,,Guanajuato,563,33768,957128697225
167,2,SALLY,PIERCE,SALLY.PIERCE@sakilacustomer.org,1,2006-02-14 22:04:36,171,1540 Wroclaw Drive,,Maharashtra,107,62686,182363341674
29,2,ANGELA,HERNANDEZ,ANGELA.HERNANDEZ@sakilacustomer.org,1,2006-02-14 22:04:36,33,786 Aurora Avenue,,Yamaguchi,474,65750,18461860151
267,1,MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,1,2006-02-14 22:04:36,272,1762 Paarl Parkway,,Hunan,298,53928,192459639410
193,2,KATIE,ELLIOTT,KATIE.ELLIOTT@sakilacustomer.org,1,2006-02-14 22:04:36,197,447 Surakarta Loop,,Nyanza,271,10428,940830176580
70,2,CHRISTINA,RAMIREZ,CHRISTINA.RAMIREZ@sakilacustomer.org,1,2006-02-14 22:04:36,74,1124 Buenaventura Drive,,Mekka,13,6856,407733804223
25,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,1,2006-02-14 22:04:36,29,934 San Felipe de Puerto Plata Street,,Sind,472,99780,196495945706
90,2,RUBY,WASHINGTON,RUBY.WASHINGTON@sakilacustomer.org,1,2006-02-14 22:04:36,94,1952 Chatsworth Drive,,Guangdong,332,25958,991562402283
69,2,JUDY,GRAY,JUDY.GRAY@sakilacustomer.org,1,2006-02-14 22:04:36,73,1031 Daugavpils Parkway,,Béchar,63,59025,107137400143
140,1,EVA,RAMOS,EVA.RAMOS@sakilacustomer.org,1,2006-02-14 22:04:36,144,1666 Beni-Mellal Place,,Tennessee,123,13377,9099941466
207,1,GERTRUDE,CASTILLO,GERTRUDE.CASTILLO@sakilacustomer.org,1,2006-02-14 22:04:36,211,850 Salala Loop,,Kitaa,371,10800,403404780639
375,2,AARON,SELBY,AARON.SELBY@sakilacustomer.org,1,2006-02-14 22:04:37,380,1519 Santiago de los Caballeros Loop,,East Kasai,348,22025,409315295763
60,1,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,1,2006-02-14 22:04:36,64,81 Hodeida Way,,Rajasthan,231,55561,250767749542
575,2,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,1,2006-02-14 22:04:37,581,186 Skikda Lane,,Morelos,131,89422,14465669789
557,1,FELIX,GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,1,2006-02-14 22:04:37,563,1059 Yuncheng Avenue,,Vilna,570,47498,107092893983
478,1,LEWIS,LYMAN,LEWIS.LYMAN@sakilacustomer.org,1,2006-02-14 22:04:37,483,632 Usolje-Sibirskoje Parkway,,Ha Darom,36,73085,667648979883
356,2,GERALD,FULTZ,GERALD.FULTZ@sakilacustomer.org,1,2006-02-14 22:04:37,361,45 Aparecida de Goiânia Place,,Madhya Pradesh,464,7431,650496654258
475,2,PEDRO,CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,1,2006-02-14 22:04:37,480,421 Yaoundé Street,,Sumy,385,11363,726875628268
585,1,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,1,2006-02-14 22:04:37,591,773 Dallas Manor,,Buenos Aires,424,12664,914466027044
120,2,SYLVIA,ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,1,2006-02-14 22:04:36,124,241 Mosul Lane,,Risaralda,147,76157,765345144779
45,1,JANET,PHILLIPS,JANET.PHILLIPS@sakilacustomer.org,1,2006-02-14 22:04:36,49,1718 Valencia Street,,Antofagasta,27,37359,675292816413
443,2,FRANCISCO,SKIDMORE,FRANCISCO.SKIDMORE@sakilacustomer.org,1,2006-02-14 22:04:37,448,614 Denizli Parkway,,Rio Grande do Sul,486,29444,876491807547
407,1,DALE,RATCLIFF,DALE.RATCLIFF@sakilacustomer.org,1,2006-02-14 22:04:37,412,1639 Saarbrücken Drive,,North West,437,9827,328494873422
264,1,GWENDOLYN,MAY,GWENDOLYN.MAY@sakilacustomer.org,1,2006-02-14 22:04:36,269,446 Kirovo-Tšepetsk Lane,,Osaka,203,19428,303967439816
335,1,GREGORY,MAULDIN,GREGORY.MAULDIN@sakilacustomer.org,1,2006-02-14 22:04:37,340,507 Smolensk Loop,,Sousse,492,22971,80303246192
587,1,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,1,2006-02-14 22:04:37,593,1402 Zanzibar Boulevard,,Guanajuato,106,71102,387448063440
499,2,MARC,OUTLAW,MARC.OUTLAW@sakilacustomer.org,1,2006-02-14 22:04:37,504,1 Valle de Santiago Avenue,,Apulia,93,86208,465897838272
376,1,RANDY,GAITHER,RANDY.GAITHER@sakilacustomer.org,1,2006-02-14 22:04:37,381,1618 Olomouc Manor,,Kurgan,285,26385,96846695220
328,2,JEFFREY,SPEAR,JEFFREY.SPEAR@sakilacustomer.org,1,2006-02-14 22:04:37,333,1860 Taguig Loop,,West Java,119,59550,38158430589
316,1,STEVEN,CURLEY,STEVEN.CURLEY@sakilacustomer.org,1,2006-02-14 22:04:37,321,651 Pathankot Loop,,Maharashtra,336,59811,139378397418
58,1,JEAN,BELL,JEAN.BELL@sakilacustomer.org,1,2006-02-14 22:04:36,62,1114 Liepaja Street,,Sarawak,282,69226,212869228936
42,2,CAROLYN,PEREZ,CAROLYN.PEREZ@sakilacustomer.org,1,2006-02-14 22:04:36,46,1632 Bislig Avenue,,Nonthaburi,394,61117,471675840679
40,2,AMANDA,CARTER,AMANDA.CARTER@sakilacustomer.org,1,2006-02-14 22:04:36,44,671 Graz Street,,Oriental,353,94399,680768868518
563,2,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,1,2006-02-14 22:04:37,569,1342 Abha Boulevard,,Bukarest,95,10714,997453607116
373,1,LOUIS,LEONE,LOUIS.LEONE@sakilacustomer.org,1,2006-02-14 22:04:37,378,1191 Tandil Drive,,Southern Tagalog,523,6362,45554316010
148,1,ELEANOR,HUNT,ELEANOR.HUNT@sakilacustomer.org,1,2006-02-14 22:04:36,152,1952 Pune Lane,,Saint-Denis,442,92150,354615066969
111,1,CARMEN,OWENS,CARMEN.OWENS@sakilacustomer.org,1,2006-02-14 22:04:36,115,1378 Alvorada Avenue,,Distrito Federal,102,75834,272234298332
61,2,KATHERINE,RIVERA,KATHERINE.RIVERA@sakilacustomer.org,1,2006-02-14 22:04:36,65,915 Ponce Place,,Basel-Stadt,56,83980,1395251317
125,1,ETHEL,WEBB,ETHEL.WEBB@sakilacustomer.org,1,2006-02-14 22:04:36,129,569 Baicheng Lane,,Gauteng,85,60304,490211944645
420,1,JACOB,LANCE,JACOB.LANCE@sakilacustomer.org,1,2006-02-14 22:04:37,425,1866 al-Qatif Avenue,,California,155,89420,546793516940
435,2,RICKY,SHELBY,RICKY.SHELBY@sakilacustomer.org,1,2006-02-14 22:04:37,440,722 Bradford Lane,,Shandong,249,90920,746251338300
124,1,SHEILA,WELLS,SHEILA.WELLS@sakilacustomer.org,0,2006-02-14 22:04:36,128,848 Tafuna Manor,,Kütahya,281,45142,614935229095
168,1,REGINA,BERRY,REGINA.BERRY@sakilacustomer.org,1,2006-02-14 22:04:36,172,475 Atšinsk Way,,Gansu,240,59571,201705577290
519,2,RON,DELUCA,RON.DELUCA@sakilacustomer.org,1,2006-02-14 22:04:37,525,1949 Sanya Street,,Gumma,224,61244,132100972047
238,1,NELLIE,GARRETT,NELLIE.GARRETT@sakilacustomer.org,1,2006-02-14 22:04:36,242,1964 Gijón Manor,,Karnataka,473,14408,918119601885
492,2,LESTER,KRAUS,LESTER.KRAUS@sakilacustomer.org,1,2006-02-14 22:04:37,497,1013 Tabuk Boulevard,,West Bengali,261,96203,158399646978
50,1,DIANE,COLLINS,DIANE.COLLINS@sakilacustomer.org,1,2006-02-14 22:04:36,54,115 Hidalgo Parkway,,Khartum,379,80168,307703950263
81,1,ANDREA,HENDERSON,ANDREA.HENDERSON@sakilacustomer.org,1,2006-02-14 22:04:36,85,320 Baiyin Parkway,,Mahajanga,319,37307,223664661973
209,2,TONYA,CHAPMAN,TONYA.CHAPMAN@sakilacustomer.org,1,2006-02-14 22:04:36,213,43 Dadu Avenue,,Rajasthan,74,4855,95666951770
96,1,DIANA,ALEXANDER,DIANA.ALEXANDER@sakilacustomer.org,1,2006-02-14 22:04:36,100,1308 Arecibo Way,,Georgia,41,30695,6171054059
388,2,CRAIG,MORRELL,CRAIG.MORRELL@sakilacustomer.org,1,2006-02-14 22:04:37,393,717 Changzhou Lane,,Southern Tagalog,104,21615,426255288071
590,2,SETH,HANNON,SETH.HANNON@sakilacustomer.org,1,2006-02-14 22:04:37,596,1759 Niznekamsk Avenue,,al-Manama,14,39414,864392582257
156,1,BERTHA,FERGUSON,BERTHA.FERGUSON@sakilacustomer.org,1,2006-02-14 22:04:36,160,1367 Yantai Manor,,Ondo & Ekiti,381,21294,889538496300
224,2,PEARL,GARZA,PEARL.GARZA@sakilacustomer.org,1,2006-02-14 22:04:36,228,60 Poços de Caldas Street,,Rajasthan,243,82338,963063788669
320,2,ANTHONY,SCHWAB,ANTHONY.SCHWAB@sakilacustomer.org,1,2006-02-14 22:04:37,325,1892 Nabereznyje Tšelny Lane,,Tutuila,516,28396,478229987054
181,2,ANA,BRADLEY,ANA.BRADLEY@sakilacustomer.org,1,2006-02-14 22:04:36,185,682 Garden Grove Place,,Tennessee,333,67497,72136330362
228,2,ALLISON,STANLEY,ALLISON.STANLEY@sakilacustomer.org,1,2006-02-14 22:04:36,232,754 Valencia Place,,Phnom Penh,406,87911,594319417514
337,1,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,1,2006-02-14 22:04:37,342,124 al-Manama Way,,Hiroshima,382,52368,647899404952
467,2,ALVIN,DELOACH,ALVIN.DELOACH@sakilacustomer.org,1,2006-02-14 22:04:37,472,1447 Chatsworth Place,,Chihuahua,129,41545,769370126331
121,1,JOSEPHINE,GOMEZ,JOSEPHINE.GOMEZ@sakilacustomer.org,1,2006-02-14 22:04:36,125,211 Chiayi Drive,,Uttar Pradesh,164,58186,665993880048
74,1,DENISE,KELLY,DENISE.KELLY@sakilacustomer.org,1,2006-02-14 22:04:36,78,1206 Dos Quebradas Place,,São Paulo,431,20207,241832790687
285,1,MIRIAM,MCKINNEY,MIRIAM.MCKINNEY@sakilacustomer.org,1,2006-02-14 22:04:37,290,1336 Benin City Drive,,Shiga,386,46044,341242939532
182,1,RENEE,LANE,RENEE.LANE@sakilacustomer.org,1,2006-02-14 22:04:36,186,533 al-Ayn Boulevard,,California,126,8862,662227486184
576,2,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,1,2006-02-14 22:04:37,582,1568 Celaya Parkway,,Kaohsiung,168,34750,278669994384
231,1,GEORGIA,JACOBS,GEORGIA.JACOBS@sakilacustomer.org,1,2006-02-14 22:04:36,235,954 Kimchon Place,,West Bengali,559,42420,541327526474
166,1,LYNN,PAYNE,LYNN.PAYNE@sakilacustomer.org,1,2006-02-14 22:04:36,170,710 San Felipe del Progreso Avenue,,Lilongwe,304,76901,843801144113
277,2,OLGA,JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,1,2006-02-14 22:04:37,282,556 Baybay Manor,,Oyo & Osun,374,55802,363982224739
91,2,LOIS,BUTLER,LOIS.BUTLER@sakilacustomer.org,1,2006-02-14 22:04:36,95,1370 Le Mans Avenue,,Brunei and Muara,53,52163,345679835036
234,1,CLAUDIA,FULLER,CLAUDIA.FULLER@sakilacustomer.org,1,2006-02-14 22:04:36,238,346 Skikda Parkway,,Hawalli,233,90628,630424482919
211,1,STACEY,MONTGOMERY,STACEY.MONTGOMERY@sakilacustomer.org,1,2006-02-14 22:04:36,215,1333 Haldia Street,,Jilin,174,82161,408304391718
23,2,SARAH,LEWIS,SARAH.LEWIS@sakilacustomer.org,1,2006-02-14 22:04:36,27,1780 Hino Boulevard,,Liepaja,303,7716,902731229323
88,2,BONNIE,HUGHES,BONNIE.HUGHES@sakilacustomer.org,1,2006-02-14 22:04:36,92,1942 Ciparay Parkway,,Cheju,113,82624,978987363654
365,2,BRUCE,SCHWARZ,BRUCE.SCHWARZ@sakilacustomer.org,1,2006-02-14 22:04:37,370,1565 Tangail Manor,,Okinawa,377,45750,634445428822
484,1,ROBERTO,VU,ROBERTO.VU@sakilacustomer.org,1,2006-02-14 22:04:37,489,1297 Alvorada Parkway,,Ningxia,587,11839,508348602835
76,2,IRENE,PRICE,IRENE.PRICE@sakilacustomer.org,1,2006-02-14 22:04:36,80,602 Paarl Street,,Pavlodar,402,98889,896314772871
303,2,WILLIAM,SATTERFIELD,WILLIAM.SATTERFIELD@sakilacustomer.org,1,2006-02-14 22:04:37,308,687 Alessandria Parkway,,Sanaa,455,57587,407218522294
250,2,JO,FOWLER,JO.FOWLER@sakilacustomer.org,1,2006-02-14 22:04:36,254,786 Stara Zagora Way,,Oyo & Osun,390,98332,716256596301
66,2,JANICE,WARD,JANICE.WARD@sakilacustomer.org,1,2006-02-14 22:04:36,70,1150 Kimchon Manor,,Skne ln,321,96109,663449333709
469,2,WESLEY,BULL,WESLEY.BULL@sakilacustomer.org,1,2006-02-14 22:04:37,474,1469 Plock Lane,,Galicia,388,95835,622884741180
