cognome,indirizzo_id,cliente_id,email,data_creazione,negozio_id,nome,attivo
RUNYON,411,406,NATHAN.RUNYON@sakilacustomer.org,2006-02-14 22:04:37,1,NATHAN,0
OLIVER,214,210,ELLA.OLIVER@sakilacustomer.org,2006-02-14 22:04:36,2,ELLA,1
WAUGH,537,531,JAMIE.WAUGH@sakilacustomer.org,2006-02-14 22:04:37,2,JAMIE,1
CAMPBELL,50,46,CATHERINE.CAMPBELL@sakilacustomer.org,2006-02-14 22:04:36,2,CATHERINE,1
LYNCH,239,235,JACKIE.LYNCH@sakilacustomer.org,2006-02-14 22:04:36,1,JACKIE,1
MAHON,318,313,DONALD.MAHON@sakilacustomer.org,2006-02-14 22:04:37,2,DONALD,1
HOLT,296,291,TONI.HOLT@sakilacustomer.org,2006-02-14 22:04:37,1,TONI,1
PITT,559,553,MAX.PITT@sakilacustomer.org,2006-02-14 22:04:37,1,MAX,1
JAMES,75,71,KATHY.JAMES@sakilacustomer.org,2006-02-14 22:04:36,1,KATHY,1
FRALEY,355,350,JUAN.FRALEY@sakilacustomer.org,2006-02-14 22:04:37,1,JUAN,1
BARFIELD,367,362,NICHOLAS.BARFIELD@sakilacustomer.org,2006-02-14 22:04:37,1,NICHOLAS,1
MEEHAN,533,527,CORY.MEEHAN@sakilacustomer.org,2006-02-14 22:04:37,1,CORY,1
CHOATE,499,494,RAMON.CHOATE@sakilacustomer.org,2006-02-14 22:04:37,2,RAMON,1
VEST,580,574,JULIAN.VEST@sakilacustomer.org,2006-02-14 22:04:37,2,JULIAN,1
HAWKS,426,421,LEE.HAWKS@sakilacustomer.org,2006-02-14 22:04:37,1,LEE,1
FORD,106,102,CRYSTAL.FORD@sakilacustomer.org,2006-02-14 22:04:36,1,CRYSTAL,1
MONTGOMERY,215,211,STACEY.MONTGOMERY@sakilacustomer.org,2006-02-14 22:04:36,1,STACEY,1
BENNER,516,511,CHESTER.BENNER@sakilacustomer.org,2006-02-14 22:04:37,1,CHESTER,1
SLEDGE,502,497,GILBERT.SLEDGE@sakilacustomer.org,2006-02-14 22:04:37,2,GILBERT,1
PEARSON,260,255,IRMA.PEARSON@sakilacustomer.org,2006-02-14 22:04:36,2,IRMA,1
JORDAN,114,110,TIFFANY.JORDAN@sakilacustomer.org,2006-02-14 22:04:36,2,TIFFANY,1
HALE,301,296,RAMONA.HALE@sakilacustomer.org,2006-02-14 22:04:37,2,RAMONA,1
BILLINGSLEY,349,344,HENRY.BILLINGSLEY@sakilacustomer.org,2006-02-14 22:04:37,1,HENRY,1
REYNOLDS,116,112,ROSA.REYNOLDS@sakilacustomer.org,2006-02-14 22:04:36,2,ROSA,1
RAMOS,144,140,EVA.RAMOS@sakilacustomer.org,2006-02-14 22:04:36,1,EVA,1
GARDINER,575,569,DAVE.GARDINER@sakilacustomer.org,2006-02-14 22:04:37,2,DAVE,1
BENNETT,81,77,JANE.BENNETT@sakilacustomer.org,2006-02-14 22:04:36,2,JANE,1
GAITHER,381,376,RANDY.GAITHER@sakilacustomer.org,2006-02-14 22:04:37,1,RANDY,1
FRAZIER,246,242,GLENDA.FRAZIER@sakilacustomer.org,2006-02-14 22:04:36,1,GLENDA,1
STEVENS,131,127,ELAINE.STEVENS@sakilacustomer.org,2006-02-14 22:04:36,2,ELAINE,1
HARDER,524,518,GABRIEL.HARDER@sakilacustomer.org,2006-02-14 22:04:37,1,GABRIEL,1
COLE,112,108,TRACY.COLE@sakilacustomer.org,2006-02-14 22:04:36,1,TRACY,1
GILLILAND,354,349,JOE.GILLILAND@sakilacustomer.org,2006-02-14 22:04:37,2,JOE,1
RAPP,521,515,ANDRE.RAPP@sakilacustomer.org,2006-02-14 22:04:37,1,ANDRE,1
LOVELACE,443,438,BARRY.LOVELACE@sakilacustomer.org,2006-02-14 22:04:37,1,BARRY,1
JOHNSON,6,2,PATRICIA.JOHNSON@sakilacustomer.org,2006-02-14 22:04:36,1,PATRICIA,1
OGLESBY,581,575,ISAAC.OGLESBY@sakilacustomer.org,2006-02-14 22:04:37,2,ISAAC,1
BROTHERS,399,394,CHRIS.BROTHERS@sakilacustomer.org,2006-02-14 22:04:37,2,CHRIS,1
FORMAN,450,445,MICHEAL.FORMAN@sakilacustomer.org,2006-02-14 22:04:37,1,MICHEAL,1
CALDWELL,277,272,KAY.CALDWELL@sakilacustomer.org,2006-02-14 22:04:37,1,KAY,1
RAY,177,173,AUDREY.RAY@sakilacustomer.org,2006-02-14 22:04:36,1,AUDREY,1
BURLESON,578,572,SIDNEY.BURLESON@sakilacustomer.org,2006-02-14 22:04:37,1,SIDNEY,1
LOWE,278,273,PRISCILLA.LOWE@sakilacustomer.org,2006-02-14 22:04:37,2,PRISCILLA,1
WESTMORELAND,526,520,MITCHELL.WESTMORELAND@sakilacustomer.org,2006-02-14 22:04:37,2,MITCHELL,1
GARCIA,22,18,CAROL.GARCIA@sakilacustomer.org,2006-02-14 22:04:36,2,CAROL,1
DEVORE,486,481,HERMAN.DEVORE@sakilacustomer.org,2006-02-14 22:04:37,1,HERMAN,1
PERKINS,165,161,GERALDINE.PERKINS@sakilacustomer.org,2006-02-14 22:04:36,1,GERALDINE,1
ASHER,546,540,TYRONE.ASHER@sakilacustomer.org,2006-02-14 22:04:37,1,TYRONE,1
FREEMAN,127,123,SHANNON.FREEMAN@sakilacustomer.org,2006-02-14 22:04:36,2,SHANNON,1
CASTILLO,211,207,GERTRUDE.CASTILLO@sakilacustomer.org,2006-02-14 22:04:36,1,GERTRUDE,1
HOWLAND,513,508,MILTON.HOWLAND@sakilacustomer.org,2006-02-14 22:04:37,2,MILTON,1
HOWARD,69,65,ROSE.HOWARD@sakilacustomer.org,2006-02-14 22:04:36,2,ROSE,1
PIERCE,171,167,SALLY.PIERCE@sakilacustomer.org,2006-02-14 22:04:36,2,SALLY,1
BOWMAN,252,248,CAROLINE.BOWMAN@sakilacustomer.org,2006-02-14 22:04:36,1,CAROLINE,1
COY,329,324,GARY.COY@sakilacustomer.org,2006-02-14 22:04:37,2,GARY,1
HAWKINS,163,159,JILL.HAWKINS@sakilacustomer.org,2006-02-14 22:04:36,1,JILL,1
MILLS,156,152,ALICIA.MILLS@sakilacustomer.org,2006-02-14 22:04:36,1,ALICIA,1
YOUNG,32,28,CYNTHIA.YOUNG@sakilacustomer.org,2006-02-14 22:04:36,1,CYNTHIA,1
WALTERS,274,269,CASSANDRA.WALTERS@sakilacustomer.org,2006-02-14 22:04:36,1,CASSANDRA,1
COX,68,64,JUDITH.COX@sakilacustomer.org,2006-02-14 22:04:36,2,JUDITH,0
REYES,145,141,DEBBIE.REYES@sakilacustomer.org,2006-02-14 22:04:36,1,DEBBIE,1
CARR,209,205,EILEEN.CARR@sakilacustomer.org,2006-02-14 22:04:36,2,EILEEN,1
YANEZ,407,402,LUIS.YANEZ@sakilacustomer.org,2006-02-14 22:04:37,1,LUIS,1
NOLEN,550,544,CODY.NOLEN@sakilacustomer.org,2006-02-14 22:04:37,2,CODY,1
SOUTH,527,521,ROLAND.SOUTH@sakilacustomer.org,2006-02-14 22:04:37,2,ROLAND,1
DAVIS,10,6,JENNIFER.DAVIS@sakilacustomer.org,2006-02-14 22:04:36,2,JENNIFER,1
CROUSE,357,352,ALBERT.CROUSE@sakilacustomer.org,2006-02-14 22:04:37,1,ALBERT,1
MORRIS,57,53,HEATHER.MORRIS@sakilacustomer.org,2006-02-14 22:04:36,1,HEATHER,1
TAN,391,386,TODD.TAN@sakilacustomer.org,2006-02-14 22:04:37,1,TODD,1
MEDINA,253,249,DORA.MEDINA@sakilacustomer.org,2006-02-14 22:04:36,2,DORA,1
ABNEY,510,505,RAFAEL.ABNEY@sakilacustomer.org,2006-02-14 22:04:37,1,RAFAEL,1
HARKINS,498,493,BRENT.HARKINS@sakilacustomer.org,2006-02-14 22:04:37,1,BRENT,1
MAHAN,328,323,MATTHEW.MAHAN@sakilacustomer.org,2006-02-14 22:04:37,2,MATTHEW,1
ROBERTS,47,43,CHRISTINE.ROBERTS@sakilacustomer.org,2006-02-14 22:04:36,2,CHRISTINE,1
BARNETT,280,275,CAROLE.BARNETT@sakilacustomer.org,2006-02-14 22:04:37,2,CAROLE,1
FRANKLIN,203,199,BETH.FRANKLIN@sakilacustomer.org,2006-02-14 22:04:36,2,BETH,1
SNYDER,182,178,MARION.SNYDER@sakilacustomer.org,2006-02-14 22:04:36,2,MARION,1
HURTADO,379,374,JEREMY.HURTADO@sakilacustomer.org,2006-02-14 22:04:37,2,JEREMY,1
TUCKER,132,128,MARJORIE.TUCKER@sakilacustomer.org,2006-02-14 22:04:36,1,MARJORIE,1
BAUGHMAN,306,301,ROBERT.BAUGHMAN@sakilacustomer.org,2006-02-14 22:04:37,2,ROBERT,1
MURPHY,63,59,CHERYL.MURPHY@sakilacustomer.org,2006-02-14 22:04:36,1,CHERYL,1
GONZALES,98,94,NORMA.GONZALES@sakilacustomer.org,2006-02-14 22:04:36,1,NORMA,1
HENDERSON,85,81,ANDREA.HENDERSON@sakilacustomer.org,2006-02-14 22:04:36,1,ANDREA,1
AUSTIN,200,196,ALMA.AUSTIN@sakilacustomer.org,2006-02-14 22:04:36,1,ALMA,1
SIKES,430,425,FRANCIS.SIKES@sakilacustomer.org,2006-02-14 22:04:37,2,FRANCIS,1
OWENS,115,111,CARMEN.OWENS@sakilacustomer.org,2006-02-14 22:04:36,1,CARMEN,1
SATTERFIELD,308,303,WILLIAM.SATTERFIELD@sakilacustomer.org,2006-02-14 22:04:37,2,WILLIAM,1
BERRY,172,168,REGINA.BERRY@sakilacustomer.org,2006-02-14 22:04:36,1,REGINA,1
HUGHES,92,88,BONNIE.HUGHES@sakilacustomer.org,2006-02-14 22:04:36,2,BONNIE,1
MOORE,13,9,MARGARET.MOORE@sakilacustomer.org,2006-02-14 22:04:36,2,MARGARET,1
MADRIGAL,365,360,RALPH.MADRIGAL@sakilacustomer.org,2006-02-14 22:04:37,2,RALPH,1
MARTEL,458,453,CALVIN.MARTEL@sakilacustomer.org,2006-02-14 22:04:37,1,CALVIN,1
PAINE,482,477,DAN.PAINE@sakilacustomer.org,2006-02-14 22:04:37,1,DAN,1
WEST,113,109,EDNA.WEST@sakilacustomer.org,2006-02-14 22:04:36,2,EDNA,1
CASTRO,287,282,JENNY.CASTRO@sakilacustomer.org,2006-02-14 22:04:37,2,JENNY,1
RICKETTS,461,456,RONNIE.RICKETTS@sakilacustomer.org,2006-02-14 22:04:37,2,RONNIE,1
LEONE,378,373,LOUIS.LEONE@sakilacustomer.org,2006-02-14 22:04:37,1,LOUIS,1
BOX,579,573,BYRON.BOX@sakilacustomer.org,2006-02-14 22:04:37,1,BYRON,1
KELLY,78,74,DENISE.KELLY@sakilacustomer.org,2006-02-14 22:04:36,1,DENISE,1
MENA,572,566,CASEY.MENA@sakilacustomer.org,2006-02-14 22:04:37,1,CASEY,1
TOBIAS,490,485,CLYDE.TOBIAS@sakilacustomer.org,2006-02-14 22:04:37,1,CLYDE,1
BESS,500,495,CHARLIE.BESS@sakilacustomer.org,2006-02-14 22:04:37,2,CHARLIE,1
GIBSON,120,116,VICTORIA.GIBSON@sakilacustomer.org,2006-02-14 22:04:36,1,VICTORIA,1
GRAHAM,108,104,RITA.GRAHAM@sakilacustomer.org,2006-02-14 22:04:36,1,RITA,1
MOELLER,414,409,RODNEY.MOELLER@sakilacustomer.org,2006-02-14 22:04:37,2,RODNEY,1
RODRIQUEZ,294,289,VIOLET.RODRIQUEZ@sakilacustomer.org,2006-02-14 22:04:37,1,VIOLET,1
MOTLEY,431,426,BRADLEY.MOTLEY@sakilacustomer.org,2006-02-14 22:04:37,1,BRADLEY,1
TUBBS,519,513,DUANE.TUBBS@sakilacustomer.org,2006-02-14 22:04:37,2,DUANE,1
CASILLAS,428,423,ALFRED.CASILLAS@sakilacustomer.org,2006-02-14 22:04:37,2,ALFRED,1
SHELBY,440,435,RICKY.SHELBY@sakilacustomer.org,2006-02-14 22:04:37,2,RICKY,1
TRUONG,375,370,WAYNE.TRUONG@sakilacustomer.org,2006-02-14 22:04:37,2,WAYNE,1
SHANKS,401,396,EARL.SHANKS@sakilacustomer.org,2006-02-14 22:04:37,1,EARL,1
GRIFFIN,102,98,LILLIAN.GRIFFIN@sakilacustomer.org,2006-02-14 22:04:36,1,LILLIAN,1
DEAN,240,236,MARCIA.DEAN@sakilacustomer.org,2006-02-14 22:04:36,1,MARCIA,1
TURPIN,400,395,JOHNNY.TURPIN@sakilacustomer.org,2006-02-14 22:04:37,2,JOHNNY,1
VASQUEZ,210,206,TERRI.VASQUEZ@sakilacustomer.org,2006-02-14 22:04:36,1,TERRI,1
PULLEN,420,415,GLENN.PULLEN@sakilacustomer.org,2006-02-14 22:04:37,1,GLENN,1
FISHER,117,113,CINDY.FISHER@sakilacustomer.org,2006-02-14 22:04:36,2,CINDY,1
BARBEE,557,551,CLAYTON.BARBEE@sakilacustomer.org,2006-02-14 22:04:37,2,CLAYTON,1
MARSHALL,123,119,SHERRY.MARSHALL@sakilacustomer.org,2006-02-14 22:04:36,1,SHERRY,1
WRIGHT,35,31,BRENDA.WRIGHT@sakilacustomer.org,2006-02-14 22:04:36,2,BRENDA,1
WELLS,128,124,SHEILA.WELLS@sakilacustomer.org,2006-02-14 22:04:36,1,SHEILA,0
KING,34,30,MELISSA.KING@sakilacustomer.org,2006-02-14 22:04:36,1,MELISSA,1
TEEL,590,584,SALVADOR.TEEL@sakilacustomer.org,2006-02-14 22:04:37,2,SALVADOR,1
HANSON,248,244,VIOLA.HANSON@sakilacustomer.org,2006-02-14 22:04:36,2,VIOLA,1
EASTER,515,510,BEN.EASTER@sakilacustomer.org,2006-02-14 22:04:37,2,BEN,0
WEBB,129,125,ETHEL.WEBB@sakilacustomer.org,2006-02-14 22:04:36,1,ETHEL,1
GOODEN,320,315,KENNETH.GOODEN@sakilacustomer.org,2006-02-14 22:04:37,2,KENNETH,0
HIATT,600,594,EDUARDO.HIATT@sakilacustomer.org,2006-02-14 22:04:37,1,EDUARDO,1
HENRY,137,133,PAULINE.HENRY@sakilacustomer.org,2006-02-14 22:04:36,1,PAULINE,1
CARRANZA,406,401,TONY.CARRANZA@sakilacustomer.org,2006-02-14 22:04:37,2,TONY,1
BARRETT,285,280,TRACEY.BARRETT@sakilacustomer.org,2006-02-14 22:04:37,2,TRACEY,1
WILLIAMSON,217,213,GINA.WILLIAMSON@sakilacustomer.org,2006-02-14 22:04:36,1,GINA,1
IRBY,415,410,CURTIS.IRBY@sakilacustomer.org,2006-02-14 22:04:37,2,CURTIS,1
BOURQUE,481,476,DERRICK.BOURQUE@sakilacustomer.org,2006-02-14 22:04:37,1,DERRICK,1
SHERROD,467,462,WARREN.SHERROD@sakilacustomer.org,2006-02-14 22:04:37,2,WARREN,1
WREN,501,496,TYLER.WREN@sakilacustomer.org,2006-02-14 22:04:37,2,TYLER,1
REA,456,451,JIM.REA@sakilacustomer.org,2006-02-14 22:04:37,1,JIM,1
SILVERMAN,307,302,MICHAEL.SILVERMAN@sakilacustomer.org,2006-02-14 22:04:37,1,MICHAEL,1
TOMLIN,439,434,EDDIE.TOMLIN@sakilacustomer.org,2006-02-14 22:04:37,1,EDDIE,1
WALKER,29,25,DEBORAH.WALKER@sakilacustomer.org,2006-02-14 22:04:36,1,DEBORAH,1
FORSYTHE,602,596,ENRIQUE.FORSYTHE@sakilacustomer.org,2006-02-14 22:04:37,1,ENRIQUE,1
LAMBERT,297,292,MISTY.LAMBERT@sakilacustomer.org,2006-02-14 22:04:37,2,MISTY,1
FOX,190,186,HOLLY.FOX@sakilacustomer.org,2006-02-14 22:04:36,2,HOLLY,1
HENNING,574,568,ALBERTO.HENNING@sakilacustomer.org,2006-02-14 22:04:37,2,ALBERTO,1
GONZALEZ,42,38,MARTHA.GONZALEZ@sakilacustomer.org,2006-02-14 22:04:36,1,MARTHA,1
JUNG,540,534,CHRISTIAN.JUNG@sakilacustomer.org,2006-02-14 22:04:37,1,CHRISTIAN,0
BOUDREAU,386,381,BOBBY.BOUDREAU@sakilacustomer.org,2006-02-14 22:04:37,2,BOBBY,1
ARSENAULT,597,591,KENT.ARSENAULT@sakilacustomer.org,2006-02-14 22:04:37,1,KENT,1
RATCLIFF,412,407,DALE.RATCLIFF@sakilacustomer.org,2006-02-14 22:04:37,1,DALE,1
KINDER,505,500,REGINALD.KINDER@sakilacustomer.org,2006-02-14 22:04:37,1,REGINALD,1
WHEELER,212,208,LUCY.WHEELER@sakilacustomer.org,2006-02-14 22:04:36,1,LUCY,1
MITCHELL,45,41,STEPHANIE.MITCHELL@sakilacustomer.org,2006-02-14 22:04:36,1,STEPHANIE,1
SCHMIDT,208,204,ROSEMARY.SCHMIDT@sakilacustomer.org,2006-02-14 22:04:36,1,ROSEMARY,1
ROBERTSON,151,147,JOANNE.ROBERTSON@sakilacustomer.org,2006-02-14 22:04:36,2,JOANNE,1
BLACK,153,149,VALERIE.BLACK@sakilacustomer.org,2006-02-14 22:04:36,1,VALERIE,1
EBERT,471,466,LEO.EBERT@sakilacustomer.org,2006-02-14 22:04:37,1,LEO,1
WILLIAMS,7,3,LINDA.WILLIAMS@sakilacustomer.org,2006-02-14 22:04:36,1,LINDA,1
BRYANT,99,95,PAULA.BRYANT@sakilacustomer.org,2006-02-14 22:04:36,2,PAULA,1
QUALLS,337,332,STEPHEN.QUALLS@sakilacustomer.org,2006-02-14 22:04:37,1,STEPHEN,1
FERNANDEZ,227,223,MELINDA.FERNANDEZ@sakilacustomer.org,2006-02-14 22:04:36,1,MELINDA,1
OBRIEN,286,281,LEONA.OBRIEN@sakilacustomer.org,2006-02-14 22:04:37,2,LEONA,1
CARTER,44,40,AMANDA.CARTER@sakilacustomer.org,2006-02-14 22:04:36,2,AMANDA,1
MILNER,457,452,TOM.MILNER@sakilacustomer.org,2006-02-14 22:04:37,1,TOM,1
RAMIREZ,74,70,CHRISTINA.RAMIREZ@sakilacustomer.org,2006-02-14 22:04:36,2,CHRISTINA,1
ANDREWS,187,183,IDA.ANDREWS@sakilacustomer.org,2006-02-14 22:04:36,2,IDA,1
GUILLEN,535,529,ERIK.GUILLEN@sakilacustomer.org,2006-02-14 22:04:37,2,ERIK,1
CHURCHILL,542,536,FERNANDO.CHURCHILL@sakilacustomer.org,2006-02-14 22:04:37,2,FERNANDO,1
KENYON,469,464,JEROME.KENYON@sakilacustomer.org,2006-02-14 22:04:37,1,JEROME,1
FOSTER,97,93,PHYLLIS.FOSTER@sakilacustomer.org,2006-02-14 22:04:36,1,PHYLLIS,1
HANNON,596,590,SETH.HANNON@sakilacustomer.org,2006-02-14 22:04:37,2,SETH,1
GREY,586,580,ROSS.GREY@sakilacustomer.org,2006-02-14 22:04:37,1,ROSS,1
LANE,186,182,RENEE.LANE@sakilacustomer.org,2006-02-14 22:04:36,1,RENEE,1
SALISBURY,352,347,RYAN.SALISBURY@sakilacustomer.org,2006-02-14 22:04:37,2,RYAN,1
ELLIS,118,114,GRACE.ELLIS@sakilacustomer.org,2006-02-14 22:04:36,2,GRACE,1
DIAZ,103,99,EMILY.DIAZ@sakilacustomer.org,2006-02-14 22:04:36,2,EMILY,1
CABRAL,315,310,DANIEL.CABRAL@sakilacustomer.org,2006-02-14 22:04:37,2,DANIEL,1
LARUE,585,579,DARYL.LARUE@sakilacustomer.org,2006-02-14 22:04:37,2,DARYL,1
HANSEN,226,222,DELORES.HANSEN@sakilacustomer.org,2006-02-14 22:04:36,2,DELORES,1
HART,183,179,DANA.HART@sakilacustomer.org,2006-02-14 22:04:36,1,DANA,1
COLEMAN,86,82,KATHRYN.COLEMAN@sakilacustomer.org,2006-02-14 22:04:36,1,KATHRYN,1
GRAVES,281,276,BRANDY.GRAVES@sakilacustomer.org,2006-02-14 22:04:37,1,BRANDY,1
ELROD,541,535,JAVIER.ELROD@sakilacustomer.org,2006-02-14 22:04:37,1,JAVIER,1
CARY,473,468,TIM.CARY@sakilacustomer.org,2006-02-14 22:04:37,1,TIM,1
MENDOZA,250,246,MARIAN.MENDOZA@sakilacustomer.org,2006-02-14 22:04:36,1,MARIAN,1
REED,59,55,DORIS.REED@sakilacustomer.org,2006-02-14 22:04:36,2,DORIS,1
GRUBER,562,556,ARMANDO.GRUBER@sakilacustomer.org,2006-02-14 22:04:37,2,ARMANDO,1
SWAFFORD,591,585,PERRY.SWAFFORD@sakilacustomer.org,2006-02-14 22:04:37,1,PERRY,1
HARRISON,119,115,WENDY.HARRISON@sakilacustomer.org,2006-02-14 22:04:36,1,WENDY,1
HARPER,189,185,ROBERTA.HARPER@sakilacustomer.org,2006-02-14 22:04:36,1,ROBERTA,1
MCDONALD,121,117,EDITH.MCDONALD@sakilacustomer.org,2006-02-14 22:04:36,1,EDITH,1
RIVERA,65,61,KATHERINE.RIVERA@sakilacustomer.org,2006-02-14 22:04:36,2,KATHERINE,1
LANCE,425,420,JACOB.LANCE@sakilacustomer.org,2006-02-14 22:04:37,1,JACOB,1
SIMPKINS,351,346,ARTHUR.SIMPKINS@sakilacustomer.org,2006-02-14 22:04:37,1,ARTHUR,1
GANDY,470,465,FLOYD.GANDY@sakilacustomer.org,2006-02-14 22:04:37,1,FLOYD,1
MYERS,105,101,PEGGY.MYERS@sakilacustomer.org,2006-02-14 22:04:36,1,PEGGY,1
WAY,408,403,MIKE.WAY@sakilacustomer.org,2006-02-14 22:04:37,1,MIKE,1
KRAUS,497,492,LESTER.KRAUS@sakilacustomer.org,2006-02-14 22:04:37,2,LESTER,1
GRAF,348,343,DOUGLAS.GRAF@sakilacustomer.org,2006-02-14 22:04:37,1,DOUGLAS,1
GORDON,147,143,LESLIE.GORDON@sakilacustomer.org,2006-02-14 22:04:36,1,LESLIE,1
ARCHULETA,566,560,JORDAN.ARCHULETA@sakilacustomer.org,2006-02-14 22:04:37,1,JORDAN,1
ARCE,373,368,HARRY.ARCE@sakilacustomer.org,2006-02-14 22:04:37,1,HARRY,0
NEUMANN,442,437,RANDALL.NEUMANN@sakilacustomer.org,2006-02-14 22:04:37,2,RANDALL,1
MORRELL,393,388,CRAIG.MORRELL@sakilacustomer.org,2006-02-14 22:04:37,2,CRAIG,1
ALEXANDER,100,96,DIANA.ALEXANDER@sakilacustomer.org,2006-02-14 22:04:36,1,DIANA,1
STANLEY,232,228,ALLISON.STANLEY@sakilacustomer.org,2006-02-14 22:04:36,2,ALLISON,1
GILBERT,241,237,TANYA.GILBERT@sakilacustomer.org,2006-02-14 22:04:36,1,TANYA,1
JACOBS,235,231,GEORGIA.JACOBS@sakilacustomer.org,2006-02-14 22:04:36,1,GEORGIA,1
ROMERO,243,239,MINNIE.ROMERO@sakilacustomer.org,2006-02-14 22:04:36,2,MINNIE,1
FOUST,356,351,JACK.FOUST@sakilacustomer.org,2006-02-14 22:04:37,1,JACK,1
HOFFMAN,256,252,MATTIE.HOFFMAN@sakilacustomer.org,2006-02-14 22:04:36,2,MATTIE,1
NICHOLS,157,153,SUZANNE.NICHOLS@sakilacustomer.org,2006-02-14 22:04:36,2,SUZANNE,1
HEATON,395,390,SHAWN.HEATON@sakilacustomer.org,2006-02-14 22:04:37,1,SHAWN,1
GRESHAM,459,454,ALEX.GRESHAM@sakilacustomer.org,2006-02-14 22:04:37,2,ALEX,1
HAUSER,485,480,COREY.HAUSER@sakilacustomer.org,2006-02-14 22:04:37,1,COREY,1
WEAVER,194,190,YOLANDA.WEAVER@sakilacustomer.org,2006-02-14 22:04:36,2,YOLANDA,1
CARBONE,424,419,CHAD.CARBONE@sakilacustomer.org,2006-02-14 22:04:37,1,CHAD,1
RUSSELL,101,97,ANNIE.RUSSELL@sakilacustomer.org,2006-02-14 22:04:36,2,ANNIE,1
HICKS,135,131,MONICA.HICKS@sakilacustomer.org,2006-02-14 22:04:36,2,MONICA,1
LARSON,245,241,HEIDI.LARSON@sakilacustomer.org,2006-02-14 22:04:36,2,HEIDI,0
GRIGSBY,313,308,THOMAS.GRIGSBY@sakilacustomer.org,2006-02-14 22:04:37,1,THOMAS,1
HAYES,104,100,ROBIN.HAYES@sakilacustomer.org,2006-02-14 22:04:36,1,ROBIN,1
CURLEY,321,316,STEVEN.CURLEY@sakilacustomer.org,2006-02-14 22:04:37,1,STEVEN,1
LINTON,319,314,GEORGE.LINTON@sakilacustomer.org,2006-02-14 22:04:37,1,GEORGE,1
MARTINO,347,342,HAROLD.MARTINO@sakilacustomer.org,2006-02-14 22:04:37,1,HAROLD,1
MILES,292,287,BECKY.MILES@sakilacustomer.org,2006-02-14 22:04:37,2,BECKY,1
VANHORN,588,582,ANDY.VANHORN@sakilacustomer.org,2006-02-14 22:04:37,2,ANDY,1
MACKENZIE,377,372,STEVE.MACKENZIE@sakilacustomer.org,2006-02-14 22:04:37,2,STEVE,1
CHEATHAM,446,441,MARIO.CHEATHAM@sakilacustomer.org,2006-02-14 22:04:37,1,MARIO,1
WAGGONER,334,329,FRANK.WAGGONER@sakilacustomer.org,2006-02-14 22:04:37,2,FRANK,1
THORN,589,583,MARSHALL.THORN@sakilacustomer.org,2006-02-14 22:04:37,1,MARSHALL,1
LOMBARDI,561,555,DWIGHT.LOMBARDI@sakilacustomer.org,2006-02-14 22:04:37,1,DWIGHT,1
TURNER,48,44,MARIE.TURNER@sakilacustomer.org,2006-02-14 22:04:36,1,MARIE,1
DELVALLE,604,598,WADE.DELVALLE@sakilacustomer.org,2006-02-14 22:04:37,1,WADE,1
BAKER,41,37,PAMELA.BAKER@sakilacustomer.org,2006-02-14 22:04:36,1,PAMELA,1
FERGUSON,160,156,BERTHA.FERGUSON@sakilacustomer.org,2006-02-14 22:04:36,1,BERTHA,1
RINEHART,317,312,MARK.RINEHART@sakilacustomer.org,2006-02-14 22:04:37,2,MARK,1
MCCURDY,523,517,BRAD.MCCURDY@sakilacustomer.org,2006-02-14 22:04:37,2,BRAD,1
BURK,437,432,EDWIN.BURK@sakilacustomer.org,2006-02-14 22:04:37,1,EDWIN,1
SUTTON,288,283,FELICIA.SUTTON@sakilacustomer.org,2006-02-14 22:04:37,1,FELICIA,1
DUNN,164,160,ERIN.DUNN@sakilacustomer.org,2006-02-14 22:04:36,2,ERIN,1
MCCRARY,310,305,RICHARD.MCCRARY@sakilacustomer.org,2006-02-14 22:04:37,1,RICHARD,1
PETERSON,72,68,NICOLE.PETERSON@sakilacustomer.org,2006-02-14 22:04:36,1,NICOLE,1
ARNOLD,174,170,BEATRICE.ARNOLD@sakilacustomer.org,2006-02-14 22:04:36,1,BEATRICE,1
HOLM,390,385,PHILLIP.HOLM@sakilacustomer.org,2006-02-14 22:04:37,1,PHILLIP,1
PERRY,88,84,SARA.PERRY@sakilacustomer.org,2006-02-14 22:04:36,2,SARA,1
GRECO,314,309,CHRISTOPHER.GRECO@sakilacustomer.org,2006-02-14 22:04:37,1,CHRISTOPHER,1
SCHOFIELD,410,405,LEONARD.SCHOFIELD@sakilacustomer.org,2006-02-14 22:04:37,1,LEONARD,1
HOLMES,149,145,LUCILLE.HOLMES@sakilacustomer.org,2006-02-14 22:04:36,1,LUCILLE,1
JACKSON,17,13,KAREN.JACKSON@sakilacustomer.org,2006-02-14 22:04:36,2,KAREN,1
SKIDMORE,448,443,FRANCISCO.SKIDMORE@sakilacustomer.org,2006-02-14 22:04:37,2,FRANCISCO,1
WELCH,244,240,MARLENE.WELCH@sakilacustomer.org,2006-02-14 22:04:36,1,MARLENE,1
SIMS,199,195,VANESSA.SIMS@sakilacustomer.org,2006-02-14 22:04:36,1,VANESSA,1
TERRY,270,265,JENNIE.TERRY@sakilacustomer.org,2006-02-14 22:04:36,2,JENNIE,1
ISOM,404,399,DANNY.ISOM@sakilacustomer.org,2006-02-14 22:04:37,1,DANNY,1
