telefono,indirizzo_id,distretto,città_id,indirizzo,indirizzo2,codice_postale
262076994845,50,Moscow (City),343,46 Pjatigorsk Lane,,23616.0
896314772871,80,Pavlodar,402,602 Paarl Street,,98889.0
47808359842,397,Addis Abeba,6,614 Pak Kret Street,,27796.0
705800322606,52,Tatarstan,367,909 Garland Manor,,69367.0
262744791493,351,Adygea,320,1157 Nyeri Loop,,56380.0
569868543137,248,Central Visayas,294,582 Papeete Loop,,27722.0
489783829737,42,Chisinau,115,269 Cam Ranh Parkway,,34689.0
435785045362,252,Florida,520,1309 Weifang Street,,57338.0
716571220373,11,Central Serbia,280,900 Santiago de Compostela Parkway,,93896.0
335052544020,463,Central Java,532,935 Aden Boulevard,,64709.0
158399646978,497,West Bengali,261,1013 Tabuk Boulevard,,96203.0
918119601885,242,Karnataka,473,1964 Gijón Manor,,14408.0
697760867968,57,Chiba,355,17 Kabul Boulevard,,38594.0
769370126331,472,Chihuahua,129,1447 Chatsworth Place,,41545.0
80593242951,535,Andhra Pradesh,75,635 Brest Manor,,40899.0
779461480495,410,Buenos Aires,524,88 Nagaon Manor,,86868.0
481183273622,40,Markazi,31,334 Munger (Monghyr) Lane,,38145.0
995527378381,588,Hidalgo,212,966 Asunción Way,,62703.0
264541743403,174,Rajasthan,550,1877 Ezhou Lane,,63337.0
800716535041,87,Gauteng,497,929 Tallahassee Loop,,74671.0
478229987054,325,Tutuila,516,1892 Nabereznyje Tšelny Lane,,28396.0
652218196731,207,Sulawesi Utara,184,1688 Nador Lane,,61613.0
17305839123,495,Boyac,487,656 Matamoros Drive,,19489.0
663449333709,70,Skne ln,321,1150 Kimchon Manor,,96109.0
142596392389,360,Shimane,331,619 Huánuco Avenue,,81508.0
775235029633,405,Texas,135,530 Lausanne Lane,,11067.0
525255540978,34,Taipei,316,1668 Anápolis Street,,50199.0
800024380485,63,Karnataka,350,1213 Ranchi Parkway,,94352.0
165164761435,586,Central Mindanao,219,951 Springs Lane,,96115.0
104491201771,198,Tokyo-to,204,345 Oshawa Boulevard,,32114.0
963369996279,141,Gelderland,29,1749 Daxian Place,,11044.0
196495945706,29,Sind,472,934 San Felipe de Puerto Plata Street,,99780.0
45387294817,278,Guanajuato,445,144 South Hill Loop,,2012.0
491001136577,67,Nebraska,306,1214 Hanoi Way,,67055.0
117592274996,284,East Azerbaidzan,514,600 Bradford Street,,96204.0
470884141195,203,Haiphong,194,1149 A Coruña (La Coruña) Boulevard,,95824.0
565018274456,75,Eastern Visayas,61,492 Cam Ranh Street,,50805.0
745994947458,35,West Bengali,257,33 Gorontalo Way,,30348.0
741070712873,250,Paraná,328,829 Grand Prairie Way,,6461.0
168884817145,329,Henan,591,867 Benin City Avenue,,78543.0
151249681135,369,Jalisco,188,817 Laredo Avenue,,77449.0
195337700615,473,Karnataka,78,1257 Guadalajara Street,,33599.0
764477681869,204,Ahal,35,387 Mwene-Ditu Drive,,8073.0
4764773857,99,Punjab,399,1697 Tanauan Lane,,22870.0
69493378813,51,Cear,247,686 Garland Manor,,52535.0
75975221996,281,Michigan,573,1944 Bamenda Way,,24645.0
380077794770,557,Rio Grande do Sul,21,1407 Pachuca de Soto Place,,26284.0
841876514789,403,Rio Grande do Sul,44,1190 0 Place,,10417.0
333489324603,68,Sichuan,139,1966 Amroha Avenue,,70385.0
577812616052,121,Gujarat,176,1967 Sincelejo Place,,73644.0
840522972766,259,Minas Gerais,413,1338 Zalantun Lane,,45403.0
90336226227,210,Santa Catarina,83,1304 ´s-Hertogenbosch Way,,10925.0
909029256431,122,Texas,185,333 Goiânia Way,,78625.0
734780743462,176,Batman,58,29 Pyongyang Loop,,47753.0
342720754566,382,Kermanshah,265,220 Hidalgo Drive,,45298.0
867546627903,119,Mxico,365,1107 Nakhon Sawan Avenue,,75149.0
875756771675,82,Uttar Pradesh,425,936 Salzburg Lane,,96709.0
547003310357,110,Ivanovo,225,1867 San Juan Bautista Tuxtepec Avenue,,78311.0
824396883951,317,Tabuk,515,780 Kimberley Way,,17032.0
617567598243,437,KwaZulu-Natal,364,1766 Almirante Brown Street,,63104.0
189446090264,155,Shandong,291,1560 Jelets Boulevard,,77777.0
583021225407,286,Fujian,175,1308 Sumy Loop,,30657.0
990214419142,72,Madhya Pradesh,475,57 Arlington Manor,,48960.0
131912793873,479,Drenthe,158,1854 Okara Boulevard,,42123.0
275788967899,175,Perak,223,316 Uruapan Street,,58194.0
793996678771,505,East Java,318,519 Brescia Parkway,,69504.0
855290087237,420,Utrecht,23,992 Klerksdorp Loop,,33711.0
947233365992,71,Hunan,579,1586 Guarujá Place,,5135.0
697151428760,168,Adana,529,842 Salzburg Lane,,3313.0
510737228015,302,Maharashtra,9,922 Vila Velha Loop,,4085.0
525518075499,572,Tokat,538,539 Hami Way,,52196.0
711928348157,515,Volgograd,259,886 Tonghae Place,,19450.0
250767749542,64,Rajasthan,231,81 Hodeida Way,,55561.0
371490777743,112,Mxico,213,1002 Ahmadnagar Manor,,93026.0
786270036240,549,Tadla-Azilal,68,454 Qinhuangdao Drive,,25866.0
285710089439,589,England,494,1584 Ljubertsy Lane,,22954.0
991562402283,94,Guangdong,332,1952 Chatsworth Drive,,25958.0
942570536750,104,Lipetsk,238,1913 Kamakura Place,,97287.0
411549550611,450,Buenos Aires,161,203 Tambaram Street,,73942.0
873492228462,220,Gois,28,1201 Qomsheh Manor,,21464.0
1395251317,65,Basel-Stadt,56,915 Ponce Place,,83980.0
680851640676,419,Guanajuato,19,397 Sunnyvale Avenue,,55566.0
80303246192,340,Sousse,492,507 Smolensk Loop,,22971.0
794553031307,406,Fukushima,276,454 Patiala Lane,,13496.0
618156722572,574,Anzotegui,55,502 Mandi Bahauddin Parkway,,15992.0
991802825778,223,Buenos Aires,567,1244 Allappuzha (Alleppey) Place,,20657.0
556100547674,323,Kujawsko-Pomorskie,97,1769 Iwaki Lane,,25787.0
330838016880,111,Buenos Aires,334,1532 Dzerzinsk Way,,9599.0
264286442804,201,Ji´angsu,109,817 Bradford Loop,,89459.0
338758048786,594,Shandong,574,1464 Kursk Parkway,,17381.0
271149517630,276,Tamil Nadu,283,1675 Xi´angfan Manor,,11763.0
935952366111,601,Liaoning,242,844 Bucuresti Place,,36603.0
932156667696,546,Ruse,436,191 José Azueta Parkway,,13629.0
885899703621,153,Massachusetts,94,782 Mosul Street,,25545.0
764680915323,359,São Paulo,461,519 Nyeri Manor,,37650.0
949312333307,20,England,495,360 Toulouse Parkway,,54308.0
680768868518,44,Oriental,353,671 Graz Street,,94399.0
168476538960,166,Pays de la Loire,297,1740 Le Mans Loop,,22853.0
677976133614,127,Uttar Pradesh,566,117 Boa Vista Way,,6804.0
426255288071,393,Southern Tagalog,104,717 Changzhou Lane,,21615.0
662227486184,186,California,126,533 al-Ayn Boulevard,,8862.0
170739645687,277,Shandong,584,85 San Felipe de Puerto Plata Drive,,46063.0
646237101779,208,Usak,557,1215 Pyongyang Parkway,,25238.0
282874611748,267,Manab,414,816 Cayenne Parkway,,93629.0
320471479776,373,Esfahan,356,1922 Miraj Way,,13203.0
321944036800,137,Coahuila de Zaragoza,541,261 Saint Louis Way,,83401.0
29341849811,583,Taipei,526,1489 Kakamigahara Lane,,98883.0
708403338270,38,Okayama,284,61 Tama Street,,94065.0
315528269898,580,Tokyo-to,10,923 Tangail Boulevard,,33384.0
22326410776,233,Gois,26,356 Olomouc Manor,,93323.0
516647474029,407,Bretagne,92,1346 Mysore Drive,,61507.0
84794532510,555,Galicia,459,1764 Jalib al-Shuyukh Parkway,,77642.0
170115379190,590,Banjul,54,247 Jining Parkway,,53446.0
49677664184,212,West Bengali,51,624 Oshawa Boulevard,,89959.0
99883471275,371,Balikesir,50,1912 Emeishan Drive,,33050.0
359478883004,413,Northern,230,692 Amroha Drive,,35575.0
383353187467,539,Shandong,80,1332 Gaziantep Lane,,22813.0
510383179153,486,Mwanza,347,64 Korla Street,,25145.0
898559280434,499,Chimborazo,434,1954 Kowloon and New Kowloon Way,,63667.0
675292816413,49,Antofagasta,27,1718 Valencia Street,,37359.0
1483365694,409,Saitama,380,1266 Laredo Parkway,,7664.0
539758313890,47,Tahiti,167,1447 Imus Way,,48942.0
541327526474,235,West Bengali,559,954 Kimchon Place,,42420.0
884536620568,261,Sagaing,342,51 Laredo Avenue,,68146.0
302526949177,411,St Thomas,111,264 Bhimavaram Manor,,54749.0
255800440636,76,National Capital Reg,517,89 Allappuzha (Alleppey) Manor,,75444.0
59634255214,516,Heilongjiang,502,1574 Goiânia Boulevard,,39529.0
572068624538,434,Okayama,547,1404 Taguig Drive,,87212.0
568367775448,368,Central,372,1658 Jastrzebie-Zdrój Loop,,96584.0
164414772677,468,Nova Scotia,196,1844 Usak Avenue,,84461.0
516331171356,226,Jaroslavl,235,810 Palghat (Palakkad) Boulevard,,73431.0
354615066969,152,Saint-Denis,442,1952 Pune Lane,,92150.0
648482415405,292,Tamil Nadu,522,1993 Tabuk Lane,,64221.0
206169448769,408,Tamil Nadu,564,990 Etawah Loop,,79940.0
38988715447,337,Dhaka,143,1838 Tabriz Lane,,1195.0
702955450528,490,Guangdong,469,1909 Dayton Avenue,,88513.0
675120358494,367,Par,66,1163 London Parkway,,6066.0
46871694740,263,Santiago,460,532 Toulon Street,,69517.0
177727722820,48,Lipetsk,308,1998 Halifax Drive,,76022.0
759586584889,508,Nagano,552,496 Celaya Drive,,90797.0
33173584456,143,Ynlin,542,1029 Dzerzinsk Manor,,57519.0
614935229095,128,Kütahya,281,848 Tafuna Manor,,45142.0
368284120423,427,Hubei,293,1557 Cape Coral Parkway,,46875.0
959834530529,439,Northern Mindanao,391,1351 Aparecida de Goiânia Parkway,,41775.0
684192903087,230,Asunción,37,201 Effon-Alaiye Way,,64344.0
934352415130,386,,493,1368 Maracaíbo Boulevard,,32716.0
230250973122,179,Kerala,18,431 Xi´angtan Avenue,,4854.0
161801569569,173,Ji´angxi,407,1294 Firozabad Drive,,70618.0
573441801529,312,Rio de Janeiro,25,1354 Siegen Street,,80184.0
368899174225,161,Pyongyang-si,420,1386 Nakhon Sawan Boulevard,,53502.0
122981120653,540,Uttar Pradesh,24,949 Allende Lane,,67521.0
824370924746,116,California,292,793 Cam Ranh Avenue,,87057.0
914466027044,591,Buenos Aires,424,773 Dallas Manor,,12664.0
997453607116,569,Bukarest,95,1342 Abha Boulevard,,10714.0
199514580428,602,West Greece,401,1101 Bucuresti Boulevard,,97661.0
111177206479,509,Illinois,245,786 Matsue Way,,37469.0
435118527255,485,Gaziantep,180,984 Novotšerkassk Loop,,28165.0
237426099212,131,Smolensk,484,801 Hagonoy Drive,,8439.0
762361821578,464,Esfahan,423,76 Kermanshah Manor,,23343.0
212869228936,62,Sarawak,282,1114 Liepaja Street,,69226.0
56257502250,253,Tianjin,535,1760 Oshawa Manor,,38140.0
154124128457,595,Loja,311,1074 Sanaa Parkway,,22474.0
902731229323,27,Liepaja,303,1780 Hino Boulevard,,7716.0
955349440539,558,Zhejiang,193,904 Clarksville Drive,,52234.0
695479687538,17,Osmaniye,384,270 Amroha Parkway,,29610.0
48417642933,88,Puebla,40,125 Città del Vaticano Boulevard,,67912.0
697656479977,347,Roraima,84,1293 Nam Dinh Way,,71583.0
333339908719,103,Kyongsangbuk,268,588 Vila Velha Manor,,51540.0
785881412500,218,California,508,226 Brest Manor,,2299.0
307703950263,54,Khartum,379,115 Hidalgo Parkway,,80168.0
449216226468,108,Provence-Alpes-Cte,543,1386 Yangor Avenue,,80720.0
104150372603,184,Risaralda,405,1410 Benin City Parkway,,29747.0
935508855935,169,Xinxiang,199,154 Tallahassee Loop,,62250.0
119501405123,338,Baki,48,431 Székesfehérvár Avenue,,57828.0
82671830126,510,Central Luzon,519,48 Maracaíbo Place,,1570.0
431770603551,237,Qina,216,1736 Cavite Place,,98775.0
345679835036,95,Brunei and Muara,53,1370 Le Mans Avenue,,52163.0
378318851631,43,Esprito Santo,569,306 Antofagasta Place,,3989.0
296394569728,364,Buenos Aires,20,1623 Kingstown Drive,,91299.0
778502731092,221,Uttar Pradesh,448,866 Shivapuri Manor,,22474.0
149981248346,164,Moskova,310,1623 Bahía Blanca Manor,,81511.0
854259976812,498,Istanbul,504,319 Plock Parkway,,26101.0
486395999608,387,New Hampshire,322,401 Sucre Boulevard,,25007.0
441628280920,513,Andhra Pradesh,568,758 Korolev Parkway,,75474.0
846225459260,93,Buenos Aires,289,1926 El Alto Avenue,,75543.0
900235712074,392,Shaba,315,514 Ife Way,,69973.0
8912935608,541,Chari-Baguirmi,363,195 Ilorin Street,,49250.0
474047727727,454,Kerman,481,956 Nam Dinh Manor,,21872.0
